timestamp,building_id,electricity_kwh,gas_kwh,heating_kwh,cooling_kwh,lighting_kwh,plug_load_kwh,fans_kwh,total_kwh,indoor_temp_c,indoor_rh_pct,co2_ppm,tvoc_ppb,pm25_ug_m3
2024-01-26T07:00:00,BLD-00024,75.431,0.0,345.855,0.0,2.613,2.694,0.953,75.431,19.99,50.6,520.0,154.0,12.2
2024-01-26T08:00:00,BLD-00024,70.153,0.0,299.344,0.0,4.317,4.517,1.451,70.153,18.86,51.8,707.0,178.0,10.1
2024-01-26T09:00:00,BLD-00024,58.651,0.0,240.489,0.0,4.431,4.639,1.484,58.651,20.35,55.2,748.0,195.0,15.5
2024-01-26T10:00:00,BLD-00024,59.652,0.0,246.441,0.0,4.351,4.553,1.46,59.652,19.51,59.3,728.0,214.0,15.4
2024-01-26T11:00:00,BLD-00024,57.747,0.0,237.844,0.0,4.272,4.468,1.437,57.747,19.75,54.6,712.0,156.0,14.5
2024-01-26T12:00:00,BLD-00024,51.66,0.0,208.086,0.0,4.215,4.407,1.421,51.66,19.45,54.2,732.0,146.0,12.0
2024-01-26T13:00:00,BLD-00024,51.527,0.0,205.221,0.0,4.401,4.607,1.475,51.527,19.4,51.8,721.0,143.0,13.1
2024-01-26T14:00:00,BLD-00024,50.709,0.0,203.237,0.0,4.223,4.416,1.423,50.709,20.07,53.7,728.0,206.0,7.9
2024-01-26T15:00:00,BLD-00024,52.315,0.0,208.747,0.0,4.436,4.644,1.485,52.315,20.41,53.5,756.0,165.0,13.0
2024-01-26T16:00:00,BLD-00024,57.328,0.0,236.522,0.0,4.207,4.398,1.418,57.328,20.14,57.6,709.0,207.0,12.0
2024-01-26T17:00:00,BLD-00024,57.215,0.0,256.801,0.0,2.441,2.51,0.903,57.215,19.36,55.1,470.0,138.0,13.2
2024-01-26T18:00:00,BLD-00024,67.008,0.0,305.296,0.0,2.481,2.553,0.915,67.008,19.84,57.9,500.0,168.0,9.8
2024-01-26T19:00:00,BLD-00024,69.241,0.0,316.979,0.0,2.437,2.506,0.902,69.241,20.01,55.8,504.0,110.0,9.6
2024-01-26T20:00:00,BLD-00024,77.148,0.0,354.672,0.0,2.593,2.673,0.948,77.148,19.47,54.9,474.0,153.0,13.6
2024-01-26T21:00:00,BLD-00024,86.74,0.0,402.285,0.0,2.622,2.704,0.956,86.74,19.84,52.4,510.0,124.0,13.8
2024-01-26T22:00:00,BLD-00024,93.039,0.0,435.129,0.0,2.508,2.582,0.923,93.039,18.43,54.5,505.0,139.0,14.7
2024-01-26T23:00:00,BLD-00024,97.783,0.0,458.495,0.0,2.538,2.614,0.932,97.783,18.54,52.0,468.0,103.0,7.7
2024-01-27T00:00:00,BLD-00024,98.99,0.0,465.328,0.0,2.471,2.542,0.912,98.99,19.21,60.5,478.0,100.0,10.1
2024-01-27T01:00:00,BLD-00024,101.909,0.0,480.758,0.0,2.4,2.466,0.891,101.909,18.45,48.6,469.0,109.0,7.8
2024-01-27T02:00:00,BLD-00024,95.71,0.0,449.678,0.0,2.407,2.474,0.893,95.71,19.3,54.3,458.0,102.0,9.3
2024-01-27T03:00:00,BLD-00024,90.767,0.0,424.108,0.0,2.48,2.551,0.915,90.767,19.59,60.1,514.0,168.0,10.1
2024-01-27T04:00:00,BLD-00024,90.441,0.0,421.022,0.0,2.603,2.683,0.951,90.441,19.22,51.8,502.0,96.0,14.4
2024-01-27T05:00:00,BLD-00024,81.764,0.0,378.919,0.0,2.494,2.567,0.919,81.764,18.47,50.2,506.0,124.0,12.6
2024-01-27T06:00:00,BLD-00024,82.498,0.0,382.226,0.0,2.525,2.6,0.928,82.498,19.73,53.7,493.0,146.0,14.9
2024-01-27T07:00:00,BLD-00024,68.815,0.0,315.656,0.0,2.369,2.433,0.882,68.815,18.95,54.7,481.0,100.0,12.0
2024-01-27T08:00:00,BLD-00024,69.471,0.0,318.522,0.0,2.404,2.471,0.893,69.471,19.24,47.0,477.0,118.0,12.8
2024-01-27T09:00:00,BLD-00024,59.053,0.0,266.059,0.0,2.435,2.504,0.902,59.053,19.14,55.9,496.0,108.0,9.8
2024-01-27T10:00:00,BLD-00024,55.737,0.0,248.204,0.0,2.543,2.62,0.933,55.737,20.41,53.5,478.0,153.0,8.3
2024-01-27T11:00:00,BLD-00024,51.186,0.0,224.839,0.0,2.595,2.675,0.948,51.186,19.92,55.8,477.0,140.0,6.9
2024-01-27T12:00:00,BLD-00024,49.267,0.0,215.36,0.0,2.585,2.664,0.945,49.267,20.49,47.8,517.0,102.0,9.4
2024-01-27T13:00:00,BLD-00024,40.668,0.0,173.258,0.0,2.509,2.583,0.923,40.668,20.8,51.4,483.0,111.0,13.4
2024-01-27T14:00:00,BLD-00024,48.085,0.0,212.054,0.0,2.365,2.429,0.881,48.085,19.22,58.4,470.0,112.0,14.3
2024-01-27T15:00:00,BLD-00024,48.352,0.0,210.511,0.0,2.609,2.689,0.952,48.352,20.08,59.4,518.0,145.0,8.6
2024-01-27T16:00:00,BLD-00024,50.945,0.0,223.737,0.0,2.586,2.666,0.946,50.945,20.24,60.0,529.0,118.0,8.3
2024-01-27T17:00:00,BLD-00024,60.823,0.0,275.317,0.0,2.401,2.467,0.892,60.823,19.54,46.0,458.0,120.0,9.7
2024-01-27T18:00:00,BLD-00024,69.66,0.0,318.962,0.0,2.447,2.516,0.905,69.66,18.83,55.5,507.0,153.0,10.0
2024-01-27T19:00:00,BLD-00024,75.633,0.0,348.941,0.0,2.437,2.506,0.902,75.633,19.76,56.2,507.0,151.0,13.1
2024-01-27T20:00:00,BLD-00024,79.075,0.0,366.575,0.0,2.401,2.467,0.892,79.075,19.59,53.1,496.0,107.0,11.1
2024-01-27T21:00:00,BLD-00024,82.043,0.0,379.581,0.0,2.556,2.634,0.937,82.043,19.89,50.5,493.0,132.0,12.6
2024-01-27T22:00:00,BLD-00024,96.223,0.0,449.898,0.0,2.606,2.686,0.951,96.223,18.32,60.9,479.0,110.0,13.9
2024-01-27T23:00:00,BLD-00024,91.661,0.0,427.194,0.0,2.597,2.677,0.949,91.661,18.56,58.0,532.0,136.0,10.1
2024-01-28T00:00:00,BLD-00024,97.745,0.0,458.274,0.0,2.541,2.617,0.932,97.745,18.34,57.2,468.0,119.0,8.6
2024-01-28T01:00:00,BLD-00024,103.272,0.0,486.269,0.0,2.51,2.584,0.924,103.272,18.65,53.8,500.0,134.0,12.0
2024-01-28T02:00:00,BLD-00024,97.78,0.0,457.613,0.0,2.612,2.693,0.953,97.78,18.86,52.7,506.0,163.0,12.2
2024-01-28T03:00:00,BLD-00024,95.319,0.0,447.694,0.0,2.409,2.476,0.894,95.319,19.59,51.1,504.0,169.0,13.2
2024-01-28T04:00:00,BLD-00024,85.934,0.0,398.538,0.0,2.598,2.679,0.949,85.934,18.41,61.8,514.0,158.0,7.4
2024-01-28T05:00:00,BLD-00024,89.459,0.0,416.393,0.0,2.579,2.658,0.944,89.459,18.84,51.5,486.0,109.0,12.0
2024-01-28T06:00:00,BLD-00024,80.663,0.0,373.409,0.0,2.495,2.568,0.919,80.663,19.58,58.4,473.0,97.0,14.2
2024-01-28T07:00:00,BLD-00024,69.819,0.0,320.065,0.0,2.421,2.488,0.897,69.819,20.14,55.1,503.0,97.0,10.6
2024-01-28T08:00:00,BLD-00024,64.986,0.0,295.156,0.0,2.483,2.555,0.916,64.986,18.86,52.1,491.0,150.0,15.1
2024-01-28T09:00:00,BLD-00024,60.536,0.0,274.215,0.0,2.373,2.437,0.883,60.536,19.87,50.8,503.0,144.0,14.4
2024-01-28T10:00:00,BLD-00024,56.427,0.0,251.07,0.0,2.593,2.672,0.948,56.427,20.28,51.6,532.0,159.0,12.6
2024-01-28T11:00:00,BLD-00024,52.115,0.0,229.688,0.0,2.578,2.657,0.943,52.115,19.85,53.5,494.0,154.0,12.8
2024-01-28T12:00:00,BLD-00024,43.576,0.0,187.807,0.0,2.509,2.583,0.923,43.576,19.59,50.3,520.0,146.0,13.6
2024-01-28T13:00:00,BLD-00024,43.747,0.0,188.468,0.0,2.525,2.6,0.928,43.747,20.72,52.3,468.0,155.0,11.8
2024-01-28T14:00:00,BLD-00024,51.292,0.0,225.28,0.0,2.602,2.683,0.95,51.292,20.17,50.2,493.0,154.0,14.3
2024-01-28T15:00:00,BLD-00024,49.928,0.0,219.328,0.0,2.529,2.604,0.929,49.928,19.93,55.5,488.0,101.0,10.7
2024-01-28T16:00:00,BLD-00024,53.052,0.0,236.301,0.0,2.414,2.482,0.896,53.052,19.36,53.1,466.0,157.0,10.6
2024-01-28T17:00:00,BLD-00024,54.484,0.0,241.371,0.0,2.591,2.671,0.947,54.484,19.04,51.9,494.0,149.0,8.5
2024-01-28T18:00:00,BLD-00024,64.665,0.0,294.495,0.0,2.404,2.47,0.892,64.665,20.22,58.3,453.0,154.0,11.4
2024-01-28T19:00:00,BLD-00024,74.32,0.0,340.344,0.0,2.609,2.69,0.952,74.32,19.01,53.8,485.0,131.0,13.1
2024-01-28T20:00:00,BLD-00024,83.404,0.0,386.635,0.0,2.535,2.611,0.931,83.404,18.37,54.0,472.0,120.0,14.4
2024-01-28T21:00:00,BLD-00024,81.485,0.0,377.817,0.0,2.469,2.541,0.912,81.485,19.34,55.2,503.0,123.0,7.1
2024-01-28T22:00:00,BLD-00024,95.669,0.0,447.253,0.0,2.595,2.675,0.948,95.669,18.48,58.5,478.0,150.0,7.7
2024-01-28T23:00:00,BLD-00024,93.078,0.0,436.893,0.0,2.375,2.44,0.884,93.078,18.26,62.3,504.0,166.0,8.7
2024-01-29T00:00:00,BLD-00024,99.536,0.0,466.871,0.0,2.571,2.65,0.941,99.536,18.51,52.3,475.0,148.0,14.7
2024-01-29T01:00:00,BLD-00024,96.28,0.0,452.543,0.0,2.406,2.473,0.893,96.28,18.91,59.1,462.0,153.0,9.2
2024-01-29T02:00:00,BLD-00024,102.574,0.0,483.183,0.0,2.476,2.548,0.914,102.574,18.35,57.3,502.0,150.0,9.1
2024-01-29T03:00:00,BLD-00024,94.574,0.0,443.506,0.0,2.449,2.518,0.906,94.574,19.36,52.6,482.0,122.0,16.0
2024-01-29T04:00:00,BLD-00024,87.73,0.0,407.355,0.0,2.612,2.694,0.953,87.73,18.71,52.5,529.0,161.0,10.1
2024-01-29T05:00:00,BLD-00024,88.265,0.0,410.441,0.0,2.578,2.656,0.943,88.265,19.32,54.3,518.0,143.0,14.2
2024-01-29T06:00:00,BLD-00024,76.882,0.0,353.79,0.0,2.555,2.632,0.937,76.882,19.17,52.4,485.0,135.0,14.8
2024-01-29T07:00:00,BLD-00024,72.374,0.0,332.85,0.0,2.42,2.487,0.897,72.374,19.1,55.9,479.0,122.0,7.3
2024-01-29T08:00:00,BLD-00024,64.767,0.0,272.893,0.0,4.277,4.473,1.439,64.767,19.27,55.8,712.0,166.0,10.9
2024-01-29T09:00:00,BLD-00024,64.348,0.0,270.468,0.0,4.304,4.503,1.447,64.348,19.52,57.0,748.0,177.0,10.1
2024-01-29T10:00:00,BLD-00024,54.532,0.0,220.651,0.0,4.367,4.57,1.465,54.532,19.8,58.1,717.0,182.0,10.5
2024-01-29T11:00:00,BLD-00024,56.97,0.0,231.893,0.0,4.447,4.656,1.488,56.97,20.04,51.4,777.0,213.0,11.9
2024-01-29T12:00:00,BLD-00024,46.301,0.0,180.973,0.0,4.242,4.436,1.429,46.301,20.6,57.4,711.0,202.0,13.1
2024-01-29T13:00:00,BLD-00024,49.715,0.0,197.726,0.0,4.269,4.465,1.436,49.715,19.85,55.9,712.0,211.0,8.2
2024-01-29T14:00:00,BLD-00024,50.833,0.0,202.134,0.0,4.369,4.572,1.466,50.833,19.35,51.5,737.0,201.0,14.8
2024-01-29T15:00:00,BLD-00024,48.672,0.0,190.893,0.0,4.405,4.611,1.476,48.672,19.6,58.2,718.0,166.0,14.7
2024-01-29T16:00:00,BLD-00024,55.372,0.0,225.059,0.0,4.349,4.551,1.46,55.372,20.67,51.5,759.0,201.0,11.7
2024-01-29T17:00:00,BLD-00024,57.301,0.0,256.14,0.0,2.533,2.609,0.93,57.301,20.25,49.9,518.0,152.0,12.9
2024-01-29T18:00:00,BLD-00024,68.29,0.0,310.586,0.0,2.576,2.654,0.943,68.29,19.03,56.9,511.0,159.0,14.6
2024-01-29T19:00:00,BLD-00024,74.599,0.0,343.651,0.0,2.447,2.517,0.905,74.599,19.62,55.4,478.0,141.0,9.8
2024-01-29T20:00:00,BLD-00024,73.441,0.0,338.581,0.0,2.386,2.451,0.887,73.441,18.85,52.9,468.0,118.0,8.9
2024-01-29T21:00:00,BLD-00024,81.34,0.0,376.715,0.0,2.501,2.575,0.921,81.34,19.65,59.8,486.0,165.0,11.9
2024-01-29T22:00:00,BLD-00024,89.352,0.0,417.936,0.0,2.403,2.47,0.892,89.352,19.17,57.8,489.0,143.0,14.5
2024-01-29T23:00:00,BLD-00024,90.512,0.0,421.683,0.0,2.577,2.656,0.943,90.512,19.51,51.9,523.0,144.0,10.5
2024-01-30T00:00:00,BLD-00024,95.159,0.0,444.828,0.0,2.585,2.664,0.945,95.159,19.23,59.0,494.0,117.0,8.8
2024-01-30T01:00:00,BLD-00024,93.934,0.0,441.081,0.0,2.383,2.448,0.886,93.934,18.79,55.4,455.0,116.0,9.7
2024-01-30T02:00:00,BLD-00024,102.19,0.0,482.081,0.0,2.407,2.474,0.893,102.19,18.43,55.7,481.0,160.0,9.1
2024-01-30T03:00:00,BLD-00024,98.958,0.0,463.565,0.0,2.606,2.687,0.952,98.958,19.59,57.6,509.0,142.0,8.8
2024-01-30T04:00:00,BLD-00024,92.7,0.0,433.366,0.0,2.514,2.588,0.925,92.7,18.63,57.2,521.0,118.0,8.2
2024-01-30T05:00:00,BLD-00024,87.888,0.0,410.441,0.0,2.418,2.485,0.897,87.888,18.26,56.3,506.0,132.0,14.9
2024-01-30T06:00:00,BLD-00024,83.785,0.0,388.398,0.0,2.547,2.624,0.934,83.785,19.68,60.4,491.0,173.0,10.9
2024-01-30T07:00:00,BLD-00024,74.001,0.0,340.124,0.0,2.493,2.565,0.918,74.001,19.89,56.1,474.0,130.0,13.0
2024-01-30T08:00:00,BLD-00024,64.697,0.0,272.452,0.0,4.284,4.481,1.441,64.697,20.36,55.3,752.0,177.0,17.0
2024-01-30T09:00:00,BLD-00024,59.09,0.0,242.694,0.0,4.43,4.637,1.483,59.09,19.44,56.4,756.0,171.0,11.2
2024-01-30T10:00:00,BLD-00024,52.619,0.0,211.833,0.0,4.304,4.502,1.447,52.619,20.15,54.8,730.0,149.0,15.6
2024-01-30T11:00:00,BLD-00024,54.078,0.0,218.226,0.0,4.38,4.584,1.469,54.078,20.16,56.9,713.0,165.0,10.4
2024-01-30T12:00:00,BLD-00024,48.33,0.0,190.672,0.0,4.279,4.476,1.44,48.33,19.45,56.3,737.0,160.0,10.3
2024-01-30T13:00:00,BLD-00024,54.172,0.0,218.667,0.0,4.382,4.587,1.47,54.172,20.57,56.3,749.0,159.0,10.5
2024-01-30T14:00:00,BLD-00024,55.942,0.0,227.925,0.0,4.348,4.549,1.46,55.942,19.53,56.7,758.0,168.0,8.1
2024-01-30T15:00:00,BLD-00024,53.762,0.0,216.242,0.0,4.414,4.621,1.479,53.762,19.33,46.2,725.0,199.0,12.4
2024-01-30T16:00:00,BLD-00024,56.404,0.0,229.688,0.0,4.394,4.599,1.473,56.404,20.11,55.8,749.0,191.0,13.3
2024-01-30T17:00:00,BLD-00024,60.464,0.0,270.909,0.0,2.622,2.704,0.956,60.464,20.2,54.4,489.0,119.0,9.1
2024-01-30T18:00:00,BLD-00024,64.157,0.0,292.29,0.0,2.375,2.44,0.884,64.157,20.13,56.9,499.0,138.0,7.7
2024-01-30T19:00:00,BLD-00024,68.316,0.0,312.79,0.0,2.4,2.467,0.891,68.316,19.21,54.2,500.0,119.0,7.2
2024-01-30T20:00:00,BLD-00024,74.474,0.0,342.989,0.0,2.45,2.52,0.906,74.474,19.44,54.7,473.0,161.0,12.7
2024-01-30T21:00:00,BLD-00024,80.956,0.0,375.833,0.0,2.413,2.481,0.895,80.956,19.83,56.5,488.0,121.0,15.5
2024-01-30T22:00:00,BLD-00024,95.732,0.0,449.898,0.0,2.398,2.464,0.891,95.732,18.71,57.4,471.0,148.0,13.5
2024-01-30T23:00:00,BLD-00024,98.057,0.0,460.699,0.0,2.467,2.538,0.911,98.057,18.27,52.0,460.0,129.0,7.3
2024-01-31T00:00:00,BLD-00024,96.157,0.0,449.898,0.0,2.578,2.657,0.943,96.157,19.03,60.3,527.0,133.0,16.1
2024-01-31T01:00:00,BLD-00024,98.065,0.0,459.377,0.0,2.583,2.662,0.945,98.065,18.54,58.3,505.0,107.0,10.0
2024-01-31T02:00:00,BLD-00024,102.664,0.0,483.624,0.0,2.477,2.549,0.914,102.664,19.12,52.9,513.0,114.0,15.1
2024-01-31T03:00:00,BLD-00024,98.505,0.0,462.022,0.0,2.545,2.622,0.934,98.505,19.21,56.3,504.0,96.0,11.2
2024-01-31T04:00:00,BLD-00024,88.061,0.0,411.102,0.0,2.435,2.504,0.902,88.061,19.28,54.0,476.0,108.0,14.4
2024-01-31T05:00:00,BLD-00024,84.475,0.0,391.264,0.0,2.597,2.677,0.949,84.475,19.48,50.1,515.0,163.0,15.6
2024-01-31T06:00:00,BLD-00024,74.4,0.0,341.446,0.0,2.549,2.626,0.935,74.4,19.36,59.9,509.0,156.0,7.6
2024-01-31T07:00:00,BLD-00024,70.675,0.0,323.371,0.0,2.503,2.576,0.921,70.675,19.85,51.7,476.0,121.0,13.0
2024-01-31T08:00:00,BLD-00024,71.498,0.0,305.516,0.0,4.364,4.567,1.464,71.498,19.52,61.7,712.0,175.0,8.8
2024-01-31T09:00:00,BLD-00024,58.183,0.0,239.608,0.0,4.307,4.506,1.448,58.183,19.05,56.6,722.0,204.0,12.4
2024-01-31T10:00:00,BLD-00024,63.149,0.0,262.973,0.0,4.431,4.639,1.484,63.149,19.58,59.2,742.0,183.0,9.5
2024-01-31T11:00:00,BLD-00024,54.749,0.0,222.634,0.0,4.291,4.489,1.443,54.749,19.64,53.1,727.0,183.0,10.1
2024-01-31T12:00:00,BLD-00024,54.405,0.0,220.651,0.0,4.313,4.512,1.449,54.405,20.23,50.5,703.0,194.0,13.7
2024-01-31T13:00:00,BLD-00024,46.092,0.0,178.328,0.0,4.377,4.581,1.468,46.092,19.31,52.2,725.0,204.0,16.6
2024-01-31T14:00:00,BLD-00024,55.368,0.0,226.602,0.0,4.217,4.409,1.421,55.368,19.29,52.9,727.0,134.0,11.9
2024-01-31T15:00:00,BLD-00024,49.595,0.0,194.86,0.0,4.461,4.67,1.492,49.595,19.38,53.8,728.0,175.0,8.6
2024-01-31T16:00:00,BLD-00024,55.703,0.0,225.941,0.0,4.415,4.621,1.479,55.703,20.37,50.0,717.0,155.0,15.8
2024-01-31T17:00:00,BLD-00024,62.813,0.0,282.812,0.0,2.609,2.69,0.952,62.813,19.55,53.2,526.0,107.0,8.1
2024-01-31T18:00:00,BLD-00024,65.693,0.0,299.785,0.0,2.391,2.457,0.889,65.693,20.22,50.7,506.0,135.0,11.6
2024-01-31T19:00:00,BLD-00024,69.825,0.0,320.726,0.0,2.367,2.431,0.882,69.825,19.7,57.8,499.0,153.0,14.3
2024-01-31T20:00:00,BLD-00024,81.976,0.0,379.801,0.0,2.509,2.583,0.923,81.976,19.76,57.6,497.0,126.0,7.7
2024-01-31T21:00:00,BLD-00024,82.422,0.0,382.226,0.0,2.493,2.565,0.918,82.422,19.26,55.3,481.0,130.0,12.7
2024-01-31T22:00:00,BLD-00024,94.108,0.0,441.963,0.0,2.382,2.447,0.886,94.108,19.13,53.9,503.0,152.0,12.8
2024-01-31T23:00:00,BLD-00024,98.139,0.0,459.377,0.0,2.614,2.695,0.954,98.139,19.34,61.1,515.0,101.0,12.8
2024-01-01T00:00:00,BLD-00025,15.48,710.238,676.417,0.0,6.453,6.633,2.393,725.717,20.01,53.5,497.0,166.0,7.4
2024-01-01T01:00:00,BLD-00025,15.577,642.158,611.579,0.0,6.494,6.677,2.405,657.735,20.54,43.6,453.0,148.0,11.5
2024-01-01T02:00:00,BLD-00025,16.405,648.291,617.42,0.0,6.845,7.053,2.508,664.697,19.8,41.1,523.0,171.0,8.1
2024-01-01T03:00:00,BLD-00025,16.204,636.638,606.322,0.0,6.76,6.961,2.483,652.842,20.11,46.6,471.0,133.0,13.5
2024-01-01T04:00:00,BLD-00025,16.518,640.318,609.827,0.0,6.893,7.104,2.521,656.836,19.88,51.3,474.0,167.0,15.1
2024-01-01T05:00:00,BLD-00025,16.591,432.399,411.808,0.0,6.924,7.137,2.531,448.99,20.8,45.8,521.0,137.0,7.8
2024-01-01T06:00:00,BLD-00025,16.547,428.719,408.304,0.0,6.905,7.117,2.525,445.266,20.57,47.2,514.0,112.0,14.2
2024-01-01T07:00:00,BLD-00025,15.229,300.532,286.221,0.0,6.347,6.52,2.362,315.762,20.06,49.7,497.0,123.0,11.1
2024-01-01T08:00:00,BLD-00025,27.161,138.613,132.012,0.0,11.401,11.925,3.836,165.774,20.05,40.5,712.0,175.0,8.4
2024-01-01T09:00:00,BLD-00025,28.119,143.52,136.685,0.0,11.806,12.358,3.955,171.639,20.41,42.9,724.0,168.0,14.7
2024-01-01T10:00:00,BLD-00025,26.791,26.373,25.117,0.0,11.244,11.757,3.791,53.165,21.08,44.8,703.0,131.0,13.1
2024-01-01T11:00:00,BLD-00025,27.398,0.0,0.0,0.0,11.501,12.032,3.866,27.398,20.61,39.4,751.0,160.0,14.0
2024-01-01T12:00:00,BLD-00025,27.269,0.0,0.0,0.0,11.446,11.973,3.85,27.269,21.31,45.5,713.0,205.0,15.9
2024-01-01T13:00:00,BLD-00025,27.262,0.0,0.0,0.0,11.443,11.97,3.849,27.262,21.69,42.0,712.0,160.0,11.2
2024-01-01T14:00:00,BLD-00025,27.597,0.0,0.0,0.0,11.585,12.122,3.89,27.597,20.69,47.4,732.0,190.0,17.8
2024-01-01T15:00:00,BLD-00025,28.329,0.0,0.0,0.0,11.895,12.453,3.981,28.329,21.28,39.8,743.0,165.0,13.1
2024-01-01T16:00:00,BLD-00025,27.529,63.786,60.749,0.0,11.556,12.091,3.882,91.316,21.13,40.8,738.0,183.0,10.0
2024-01-01T17:00:00,BLD-00025,16.609,88.32,84.114,0.0,6.931,7.145,2.533,104.929,21.37,40.5,510.0,135.0,11.3
2024-01-01T18:00:00,BLD-00025,15.227,161.306,153.625,0.0,6.346,6.519,2.362,176.533,20.97,44.7,461.0,94.0,7.3
2024-01-01T19:00:00,BLD-00025,16.361,257.599,245.333,0.0,6.826,7.033,2.502,273.96,21.05,43.8,489.0,135.0,12.5
2024-01-01T20:00:00,BLD-00025,15.906,360.026,342.882,0.0,6.634,6.827,2.446,375.932,20.37,45.9,474.0,122.0,6.8
2024-01-01T21:00:00,BLD-00025,15.967,459.385,437.51,0.0,6.659,6.854,2.453,475.352,20.01,49.0,508.0,172.0,11.4
2024-01-01T22:00:00,BLD-00025,15.275,549.545,523.376,0.0,6.366,6.541,2.368,564.82,19.82,41.9,446.0,148.0,7.7
2024-01-01T23:00:00,BLD-00025,15.771,588.798,560.76,0.0,6.576,6.765,2.429,604.569,19.58,39.5,509.0,118.0,14.5
2024-01-02T00:00:00,BLD-00025,15.253,643.385,612.747,0.0,6.357,6.531,2.365,658.638,20.32,43.3,496.0,137.0,13.8
2024-01-02T01:00:00,BLD-00025,16.456,700.425,667.071,0.0,6.866,7.076,2.514,716.881,20.12,45.4,517.0,163.0,14.8
2024-01-02T02:00:00,BLD-00025,15.693,617.625,588.214,0.0,6.543,6.73,2.42,633.318,20.66,48.2,469.0,158.0,7.1
2024-01-02T03:00:00,BLD-00025,15.17,602.905,574.195,0.0,6.322,6.493,2.355,618.075,19.68,42.3,472.0,116.0,9.3
2024-01-02T04:00:00,BLD-00025,15.704,507.225,483.072,0.0,6.548,6.735,2.421,522.929,20.55,46.3,491.0,105.0,13.6
2024-01-02T05:00:00,BLD-00025,16.321,445.279,424.075,0.0,6.81,7.015,2.497,461.6,20.75,48.0,490.0,102.0,8.2
2024-01-02T06:00:00,BLD-00025,15.535,398.665,379.681,0.0,6.477,6.659,2.4,414.201,19.6,41.2,479.0,156.0,7.9
2024-01-02T07:00:00,BLD-00025,15.862,263.733,251.174,0.0,6.615,6.807,2.441,279.595,20.57,43.6,486.0,115.0,6.7
2024-01-02T08:00:00,BLD-00025,28.057,268.026,255.263,0.0,11.78,12.33,3.947,296.083,19.77,45.3,722.0,202.0,9.9
2024-01-02T09:00:00,BLD-00025,27.143,112.853,107.479,0.0,11.393,11.916,3.834,139.996,21.24,43.9,706.0,152.0,12.0
2024-01-02T10:00:00,BLD-00025,28.312,2.453,2.337,0.0,11.888,12.446,3.978,30.765,21.07,46.7,750.0,198.0,9.8
2024-01-02T11:00:00,BLD-00025,27.332,0.0,0.0,0.0,11.473,12.002,3.857,27.332,20.89,42.2,736.0,180.0,10.0
2024-01-02T12:00:00,BLD-00025,28.127,0.0,0.0,0.0,11.81,12.362,3.956,28.127,20.32,39.7,756.0,183.0,14.4
2024-01-02T13:00:00,BLD-00025,27.05,0.0,0.0,0.0,11.353,11.874,3.822,27.05,21.19,44.1,739.0,136.0,12.4
2024-01-02T14:00:00,BLD-00025,28.313,0.0,0.0,0.0,11.888,12.446,3.979,28.313,21.53,37.2,756.0,184.0,9.8
2024-01-02T15:00:00,BLD-00025,27.313,29.44,28.038,0.0,11.465,11.993,3.855,56.753,21.25,46.8,755.0,180.0,13.7
2024-01-02T16:00:00,BLD-00025,26.95,0.0,0.0,0.0,11.311,11.829,3.81,26.95,21.47,45.1,695.0,169.0,12.1
2024-01-02T17:00:00,BLD-00025,15.743,174.799,166.476,0.0,6.564,6.753,2.426,190.542,20.54,50.1,463.0,142.0,10.6
2024-01-02T18:00:00,BLD-00025,16.217,171.119,162.971,0.0,6.765,6.967,2.484,187.336,20.55,39.9,468.0,108.0,12.9
2024-01-02T19:00:00,BLD-00025,15.782,374.132,356.316,0.0,6.581,6.77,2.431,389.914,19.89,40.7,456.0,130.0,13.5
2024-01-02T20:00:00,BLD-00025,15.899,413.385,393.7,0.0,6.631,6.823,2.445,429.285,19.98,50.6,488.0,136.0,6.6
2024-01-02T21:00:00,BLD-00025,15.293,537.892,512.278,0.0,6.374,6.549,2.37,553.185,20.21,48.0,481.0,125.0,13.5
2024-01-02T22:00:00,BLD-00025,15.259,628.051,598.144,0.0,6.359,6.533,2.366,643.31,20.55,44.3,487.0,159.0,11.1
2024-01-02T23:00:00,BLD-00025,16.308,650.745,619.757,0.0,6.804,7.009,2.496,667.053,20.62,45.0,469.0,108.0,8.9
2024-01-03T00:00:00,BLD-00025,16.478,667.305,635.528,0.0,6.876,7.086,2.517,683.783,20.41,43.6,529.0,148.0,9.0
2024-01-03T01:00:00,BLD-00025,15.289,695.518,662.398,0.0,6.372,6.547,2.37,710.807,20.07,46.3,463.0,138.0,12.7
2024-01-03T02:00:00,BLD-00025,16.148,718.211,684.011,0.0,6.736,6.936,2.476,734.359,18.95,45.5,515.0,168.0,9.6
2024-01-03T03:00:00,BLD-00025,15.698,638.478,608.074,0.0,6.545,6.732,2.42,654.176,19.92,45.7,468.0,108.0,14.0
2024-01-03T04:00:00,BLD-00025,16.053,636.638,606.322,0.0,6.696,6.893,2.464,652.691,20.4,45.7,468.0,136.0,6.9
2024-01-03T05:00:00,BLD-00025,16.705,539.732,514.03,0.0,6.972,7.188,2.545,556.437,20.71,48.0,502.0,167.0,13.1
2024-01-03T06:00:00,BLD-00025,16.489,383.332,365.078,0.0,6.88,7.091,2.518,399.821,19.85,42.9,492.0,148.0,7.7
