firm_id,survey_date,subsector,ownership_type,firm_age,num_employees,firm_size,total_assets_mn,export_intensity,knowledge_acquisition,knowledge_assimilation,knowledge_transformation,knowledge_exploitation,knowledge_absorption_avg,task_quality,task_efficiency,task_innovation,task_performance_avg,product_innovation,process_innovation,marketing_innovation,organizational_innovation,innovation_avg,fdi_ownership_pct,roi_pct,roa_pct,revenue_growth_pct,market_share_pct,operational_efficiency,productivity_index,skilled_labor_ratio,training_hours_per_emp,management_quality,iot_adoption,rd_spend_pct,tech_sophistication,erp_adoption,liquidity_ratio,access_to_credit,investment_capacity_mn,tax_incentives_eff,regulatory_stability,infrastructure_support,trade_facilitation,investment_protection,bureaucratic_burden,corruption_experience,policy_consistency,govt_support_utilized,policy_effectiveness_index,fdi_composite,performance_composite,fdi_x_policy,performance_adjusted,fdi_x_policy_x_size
FIRM_0390,2024-05-10,Bakery Products,Fully Nigerian,24.0,99,Medium,453.89,13.7,2.0,3.0,1.0,3.0,2.25,3.0,3.0,2.0,2.67,4.0,3.0,3.0,3.0,3.25,0.0,19.08,18.39,21.77,9.1,3.0,150.0,20.4,37.7,3.0,1,2.91,4.0,1,0.54,4.0,30.21,5.0,3.0,4.0,7.0,4.0,6.0,4.0,6.0,0,4.38,0.385,0.743675,1.6863,0.6856634228000392,1.129821
FIRM_0391,2024-01-23,Other Food,Joint Venture,22.0,41,Small,229.92,53.3,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.67,4.0,3.0,2.0,3.0,3.0,52.6,30.69,15.11,41.66,1.66,4.0,150.0,48.6,41.8,4.0,0,3.75,4.0,1,1.98,3.0,9.29,6.0,5.0,2.0,6.0,6.0,4.0,3.0,4.0,1,4.75,0.5778,0.8145,2.74455,0.8763394860687524,0.9057014999999999
FIRM_0392,2024-08-11,Beverages,Foreign Subsidiary,15.0,143,Medium,393.63,82.5,4.0,4.0,5.0,4.0,4.25,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.25,98.0,50.0,32.93,39.71,12.67,5.0,150.0,51.0,63.9,5.0,1,4.29,3.0,1,1.03,3.0,92.09,7.0,7.0,6.0,7.0,7.0,2.0,2.0,7.0,1,6.62,0.8889999999999999,0.957325,5.885179999999999,1.3226147272570117,3.9430705999999995
FIRM_0393,2024-01-01,Beverages,Foreign Subsidiary,13.0,139,Medium,419.94,67.9,4.0,3.0,3.0,4.0,3.5,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.25,94.5,42.07,33.85,46.75,9.98,4.0,150.0,50.2,71.5,4.0,1,3.75,5.0,1,1.78,3.0,115.23,7.0,6.0,4.0,7.0,6.0,2.0,2.0,6.0,1,6.0,0.826,0.8897999999999999,4.9559999999999995,1.1493612678345364,3.3205199999999997
FIRM_0394,2024-09-23,Bakery Products,Foreign Majority,12.0,49,Small,324.13,27.9,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.33,3.0,4.0,5.0,3.0,3.75,82.1,38.18,30.0,45.5,3.84,5.0,150.0,45.2,68.6,4.0,1,3.61,,0,1.16,2.0,62.01,6.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,1,4.75,0.7888,0.92045,3.7468,1.0774259168268725,1.236444
FIRM_0395,2024-04-10,Beverages,Joint Venture,7.0,484,Large,1817.02,43.9,3.0,2.0,3.0,3.0,2.75,3.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,3.75,50.7,47.33,34.7,34.59,37.89,3.0,150.0,44.4,42.4,3.0,0,3.42,3.0,1,2.65,3.0,720.7,5.0,6.0,7.0,6.0,6.0,3.0,2.0,7.0,0,6.0,0.6071,0.855075,3.6426,0.9415278059022792,3.6426
FIRM_0396,2024-07-05,Oil & Fats,Fully Nigerian,10.0,57,Medium,437.22,8.8,2.0,4.0,1.0,3.0,2.5,3.0,4.0,3.0,3.33,2.0,2.0,3.0,5.0,3.0,0.0,42.83,28.64,34.92,4.32,4.0,150.0,39.4,31.6,3.0,0,2.84,3.0,1,0.5,4.0,0.0,5.0,6.0,6.0,6.0,7.0,2.0,,3.0,1,5.5,0.385,0.8786750000000001,2.1175,0.8608539882884516,1.4187250000000002
FIRM_0397,2024-08-08,Confectionery,Fully Nigerian,3.0,208,Medium,457.95,30.3,3.0,3.0,5.0,3.0,3.5,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,4.0,0.0,49.38,31.92,40.99,7.74,4.0,150.0,45.1,38.2,3.0,0,3.4,4.0,1,0.72,4.0,62.53,4.0,3.0,3.0,5.0,7.0,1.0,2.0,5.0,1,5.0,0.5249999999999999,0.90325,2.6249999999999996,0.9565159419289964,1.7587499999999998
FIRM_0398,2024-02-05,Beverages,Foreign Subsidiary,11.0,1381,Large,5949.11,34.0,3.0,4.0,3.0,4.0,3.5,3.0,,4.0,3.67,4.0,4.0,5.0,5.0,4.5,93.4,41.01,26.93,47.68,18.42,,150.0,50.8,68.2,3.0,1,3.91,5.0,1,1.32,4.0,1159.97,6.0,5.0,3.0,5.0,6.0,1.0,3.0,5.0,1,5.25,0.8402000000000001,0.86985,4.41105,1.0552804065703911,4.41105
FIRM_0399,2024-06-18,Bakery Products,Fully Nigerian,6.0,163,Medium,689.92,22.1,3.0,3.0,4.0,4.0,3.5,3.0,4.0,4.0,3.67,4.0,3.0,4.0,4.0,3.75,0.0,32.17,27.16,45.14,5.26,4.0,150.0,51.5,45.4,5.0,0,3.04,3.0,1,0.95,3.0,82.86,5.0,5.0,5.0,6.0,6.0,3.0,3.0,5.0,1,5.25,0.5075,0.848325,2.6643749999999997,0.9357002954816782,1.7851312499999998
FIRM_0400,2024-06-09,Bakery Products,Fully Nigerian,5.0,33,Small,118.56,9.3,4.0,3.0,3.0,3.0,3.25,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.75,0.0,47.14,31.11,35.86,3.81,5.0,150.0,20.0,49.2,4.0,0,3.22,4.0,1,0.5,2.0,0.0,6.0,6.0,3.0,5.0,7.0,2.0,3.0,6.0,1,5.5,0.48999999999999994,0.945625,2.695,0.9916196603987276,0.88935
FIRM_0401,2024-03-04,Dairy Processing,Fully Nigerian,14.0,127,Medium,423.52,29.2,4.0,3.0,4.0,2.0,3.25,3.0,3.0,4.0,3.33,3.0,4.0,4.0,3.0,3.5,0.0,50.0,35.3,53.54,12.94,4.0,150.0,40.8,65.7,4.0,0,3.4,3.0,1,2.48,3.0,155.59,6.0,5.0,7.0,6.0,5.0,2.0,2.0,5.0,1,5.75,0.4724999999999999,0.91325,2.7168749999999995,0.9422003893489009,1.8203062499999998
FIRM_0402,2024-06-02,Oil & Fats,Fully Nigerian,37.0,79,Medium,394.92,12.9,3.0,4.0,4.0,3.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,41.17,26.56,46.58,9.43,5.0,150.0,22.8,38.9,4.0,1,4.73,5.0,1,0.8,3.0,60.41,5.0,5.0,5.0,5.0,7.0,3.0,3.0,7.0,1,5.5,0.5249999999999999,0.9193250000000001,2.8874999999999993,0.9655672648616698,1.9346249999999996
FIRM_0403,2024-09-16,Meat Processing,Fully Nigerian,25.0,20,Small,148.29,19.3,2.0,3.0,3.0,3.0,2.75,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,0.0,33.9,26.26,35.78,2.96,5.0,150.0,21.3,62.4,4.0,0,4.05,3.0,1,1.66,3.0,35.46,6.0,4.0,6.0,5.0,6.0,2.0,3.0,5.0,0,5.38,0.40249999999999997,0.9004000000000001,2.16545,0.927790287296535,0.7145985
FIRM_0404,2024-06-07,Bakery Products,Joint Venture,3.0,78,Medium,396.37,38.4,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.75,53.2,44.85,29.78,40.36,3.96,4.0,150.0,38.5,47.5,3.0,0,3.41,4.0,0,1.24,4.0,131.47,6.0,5.0,4.0,7.0,6.0,3.0,3.0,6.0,1,5.5,0.6320999999999999,0.886575,3.4765499999999996,0.9851090815002524,2.3292884999999997
FIRM_0405,2024-07-28,Beverages,Foreign Majority,6.0,54,Medium,346.99,43.5,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.75,78.3,41.37,28.67,42.69,10.56,,150.0,53.0,48.5,4.0,1,4.27,5.0,1,1.47,4.0,114.32,5.0,5.0,4.0,6.0,6.0,4.0,3.0,6.0,0,5.12,0.8473999999999999,0.8751,4.338687999999999,1.0894982305147063,2.90692096
FIRM_0406,2024-06-16,Confectionery,Foreign Subsidiary,26.0,617,Large,3442.24,29.5,4.0,3.0,2.0,5.0,3.5,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.75,95.6,42.93,25.0,39.84,32.7,5.0,150.0,64.5,52.5,5.0,1,3.1,5.0,1,0.5,3.0,254.51,6.0,7.0,6.0,4.0,6.0,3.0,2.0,4.0,1,5.5,0.7942999999999999,0.919825,4.36865,1.1609372944336522,4.36865
FIRM_0407,2024-07-25,Beverages,Foreign Subsidiary,6.0,127,Medium,299.43,19.8,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33,4.0,3.0,4.0,4.0,3.75,90.6,47.67,28.53,60.0,10.97,5.0,150.0,63.9,52.8,5.0,1,3.59,3.0,1,0.83,4.0,0.0,5.0,5.0,5.0,5.0,6.0,3.0,,6.0,1,5.38,0.8142999999999999,0.9405,4.380934,1.1800837391942018,2.93522578
FIRM_0408,2024-05-31,Dairy Processing,Fully Nigerian,10.0,102,Medium,542.25,34.6,,2.0,2.0,3.0,2.75,3.0,3.0,4.0,3.33,3.0,4.0,3.0,3.0,3.25,0.0,38.89,27.25,40.63,6.37,4.0,150.0,20.6,51.9,4.0,1,2.64,,0,1.5,4.0,151.03,5.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,1,4.75,0.42,0.8653500000000001,1.9949999999999999,0.8253569556593425,1.33665
FIRM_0409,2024-03-06,Oil & Fats,Fully Nigerian,19.0,111,Medium,937.69,36.0,4.0,3.0,,2.0,3.25,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,0.0,31.76,18.26,21.94,11.41,4.0,150.0,20.1,46.0,4.0,0,3.37,4.0,0,1.65,3.0,216.33,4.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,1,4.75,0.5075,0.8250500000000001,2.4106249999999996,0.8611436174161784,1.6151187499999997
FIRM_0410,2024-04-08,Dairy Processing,Foreign Majority,6.0,163,Medium,873.78,25.5,4.0,3.0,4.0,3.0,3.5,4.0,4.0,5.0,4.33,5.0,4.0,4.0,4.0,4.25,57.5,37.07,32.26,35.09,7.7,4.0,150.0,38.1,35.9,4.0,0,3.95,3.0,1,1.56,4.0,195.93,5.0,7.0,2.0,6.0,7.0,3.0,3.0,6.0,1,5.38,0.715,0.8733249999999999,3.8467,1.0329605827460429,2.577289
FIRM_0411,2024-08-03,Beverages,Joint Venture,13.0,156,Medium,958.65,20.7,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.67,4.0,4.0,4.0,3.0,3.75,45.7,39.87,21.72,21.42,9.74,4.0,150.0,42.6,57.8,3.0,1,3.19,4.0,1,0.5,4.0,5.96,7.0,6.0,6.0,5.0,5.0,4.0,3.0,3.0,1,5.12,0.6796,0.8539749999999999,3.479552,0.9282700877869877,2.3312998400000002
FIRM_0412,2024-07-13,Oil & Fats,Fully Nigerian,4.0,48,Small,248.21,29.8,4.0,3.0,3.0,3.0,3.25,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.75,0.0,40.9,26.23,36.38,2.69,5.0,150.0,27.9,38.9,4.0,1,3.03,4.0,0,0.5,3.0,39.29,5.0,4.0,5.0,7.0,5.0,3.0,3.0,7.0,1,5.38,0.48999999999999994,0.917825,2.6361999999999997,0.9902140907763185,0.8699459999999999
FIRM_0413,2024-03-30,Oil & Fats,Joint Venture,8.0,213,Medium,1452.45,12.9,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.67,4.0,3.0,4.0,4.0,3.75,45.7,41.32,28.97,25.12,8.08,4.0,150.0,34.2,52.0,4.0,0,3.89,3.0,0,0.5,2.0,238.6,5.0,6.0,3.0,7.0,6.0,2.0,4.0,5.0,1,5.25,0.6095999999999999,0.875725,3.2003999999999997,0.9525965129732442,2.144268
FIRM_0414,2024-06-03,Fish Processing,Foreign Majority,16.0,29,Small,218.7,48.9,3.0,4.0,3.0,4.0,3.5,3.0,4.0,4.0,3.67,4.0,4.0,4.0,3.0,3.75,76.6,44.62,30.14,33.97,3.67,4.0,150.0,55.7,43.1,5.0,1,3.19,4.0,0,0.86,1.0,2.9,5.0,4.0,6.0,7.0,5.0,2.0,3.0,5.0,1,5.38,0.7372999999999998,0.8869,3.966673999999999,1.0521497206517088,1.3090024199999997
FIRM_0415,2024-07-26,Fruits & Vegetables,Joint Venture,3.0,62,Medium,355.44,11.2,3.0,4.0,4.0,3.0,3.5,4.0,4.0,3.0,3.67,5.0,3.0,3.0,3.0,3.5,40.4,36.12,21.97,26.35,14.14,4.0,150.0,64.7,50.1,4.0,1,2.83,4.0,0,0.93,4.0,80.71,5.0,5.0,6.0,4.0,6.0,2.0,3.0,6.0,0,5.38,0.6112,0.8452250000000001,3.2882559999999996,0.9506121217139115,2.20313152
FIRM_0416,2024-01-01,Beverages,Foreign Majority,17.0,2280,Large,17958.18,21.7,4.0,4.0,4.0,5.0,4.25,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,79.7,49.28,31.62,48.14,8.51,4.0,150.0,48.9,64.3,4.0,0,3.24,4.0,1,0.86,4.0,2378.9,7.0,7.0,5.0,4.0,6.0,3.0,3.0,6.0,1,5.62,0.8166,0.90225,4.589292,1.121715952098826,4.589292
FIRM_0417,2024-06-04,Beverages,Fully Nigerian,12.0,27,Small,112.24,0.7,2.0,3.0,4.0,4.0,3.25,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,0.0,19.92,10.97,37.16,4.35,5.0,150.0,25.7,50.4,3.0,0,2.55,3.0,0,0.5,3.0,0.0,6.0,2.0,7.0,4.0,3.0,3.0,4.0,7.0,1,4.75,0.4375,0.827225,2.078125,0.8296676029910245,0.68578125
FIRM_0418,2024-05-26,Beverages,Nigerian Majority JV,19.0,38,Small,85.75,13.9,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,20.3,35.99,24.33,41.31,2.78,5.0,150.0,41.7,52.5,4.0,1,3.3,4.0,0,0.55,3.0,0.0,5.0,4.0,7.0,6.0,6.0,1.0,3.0,7.0,0,5.88,0.5509,0.9008,3.239292,0.9682961037513135,1.06896636
FIRM_0419,2024-04-17,Fruits & Vegetables,Joint Venture,15.0,96,Medium,703.55,4.7,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.67,3.0,3.0,4.0,3.0,3.25,46.2,41.63,35.0,37.53,11.84,5.0,150.0,38.3,56.8,3.0,0,3.34,3.0,1,2.46,2.0,294.39,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1,4.88,0.5761000000000001,0.941575,2.8113680000000003,0.9855957744206545,1.8836165600000003
FIRM_0420,2024-08-08,Bakery Products,Fully Nigerian,36.0,66,Medium,527.13,20.1,2.0,3.0,3.0,1.0,2.25,4.0,2.0,4.0,3.33,3.0,3.0,2.0,3.0,2.75,0.0,36.12,25.52,27.53,13.81,4.0,150.0,36.7,30.9,3.0,0,2.39,1.0,1,1.11,3.0,91.73,4.0,4.0,6.0,5.0,6.0,3.0,4.0,5.0,1,4.88,0.35,0.8541000000000001,1.708,0.8321669404595684,1.14436
FIRM_0421,2024-06-13,Bakery Products,Foreign Subsidiary,13.0,226,Medium,678.03,25.7,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,95.3,34.73,27.86,41.58,8.84,5.0,150.0,51.4,59.4,4.0,1,4.02,4.0,1,0.82,4.0,98.96,4.0,5.0,6.0,4.0,6.0,4.0,3.0,4.0,1,4.75,0.8458999999999999,0.9064749999999999,4.018025,1.0919423649264197,2.69207675
FIRM_0422,2024-08-26,Bakery Products,Foreign Majority,9.0,266,Large,983.12,7.8,5.0,4.0,2.0,3.0,3.5,4.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.5,59.2,37.42,27.71,53.53,33.69,4.0,150.0,66.1,21.7,4.0,0,2.9,4.0,1,2.42,5.0,359.62,4.0,5.0,3.0,4.0,5.0,1.0,3.0,6.0,0,4.88,0.6676,0.862825,3.257888,0.9348243518999958,3.257888
FIRM_0423,2024-08-14,Dairy Processing,Foreign Subsidiary,13.0,476,Large,1048.1,40.6,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.33,4.0,5.0,5.0,4.0,4.5,98.8,47.92,36.89,41.75,13.32,4.0,147.1,63.1,62.5,4.0,1,3.94,5.0,1,2.8,4.0,498.19,7.0,3.0,5.0,6.0,6.0,2.0,4.0,7.0,1,5.5,0.8914,0.9071916666666667,4.902699999999999,1.1772768720573266,4.902699999999999
FIRM_0424,2024-08-14,Meat Processing,Joint Venture,19.0,185,Medium,745.44,52.8,4.0,3.0,4.0,3.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.75,41.7,42.09,21.06,36.81,5.19,,150.0,36.3,52.0,4.0,1,3.58,4.0,0,0.6,2.0,62.21,7.0,6.0,4.0,6.0,7.0,2.0,3.0,4.0,1,5.62,0.6325999999999999,0.8578749999999999,3.5552119999999996,0.9917911075604297,2.38199204
FIRM_0425,2024-04-19,Dairy Processing,Foreign Majority,13.0,364,Large,2478.52,100.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.25,67.9,50.0,34.09,34.71,30.59,4.0,150.0,44.5,50.2,3.0,0,3.93,3.0,1,1.12,,524.94,6.0,4.0,4.0,7.0,7.0,3.0,2.0,6.0,1,5.62,0.7812,0.9102250000000001,4.390344,1.0826815177233386,4.390344
FIRM_0426,2024-09-18,Fish Processing,Fully Nigerian,13.0,41,Small,272.79,6.1,4.0,4.0,2.0,3.0,3.25,4.0,,5.0,4.33,4.0,5.0,4.0,4.0,4.25,0.0,30.73,25.43,32.96,4.25,4.0,,24.9,55.7,4.0,0,3.86,4.0,1,0.5,3.0,55.36,6.0,5.0,4.0,4.0,6.0,2.0,4.0,4.0,0,4.88,0.5249999999999999,0.8404,2.5619999999999994,0.9118651780521487,0.8454599999999999
FIRM_0427,2024-08-30,Beverages,Fully Nigerian,7.0,171,Medium,734.46,30.9,4.0,3.0,4.0,4.0,3.75,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,0.0,38.55,25.27,43.84,14.5,5.0,150.0,43.7,69.2,3.0,1,4.49,5.0,0,0.5,3.0,105.66,4.0,4.0,5.0,7.0,5.0,2.0,3.0,6.0,0,5.25,0.5425,0.90955,2.848125,1.01879910379495,1.90824375
FIRM_0428,2024-03-27,Confectionery,Foreign Majority,7.0,1450,Large,6185.77,52.9,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,83.3,46.78,38.03,53.4,29.74,4.0,150.0,42.3,55.2,5.0,0,3.33,4.0,1,0.72,3.0,668.39,4.0,7.0,3.0,7.0,6.0,3.0,2.0,6.0,1,5.5,0.8098999999999998,0.9120250000000001,4.45445,1.1389654388303971,4.45445
FIRM_0429,2024-02-13,Beverages,Joint Venture,4.0,70,Medium,199.71,40.4,4.0,3.0,2.0,2.0,2.75,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,52.3,37.89,30.97,42.24,9.84,3.0,150.0,39.0,38.1,3.0,1,2.74,4.0,1,0.5,4.0,30.52,6.0,5.0,5.0,7.0,5.0,4.0,3.0,6.0,0,5.38,0.5594,0.82215,3.009572,0.8863609968885797,2.01641324
FIRM_0430,2024-05-25,Dairy Processing,Fully Nigerian,49.0,28,Small,185.48,21.4,3.0,3.0,4.0,3.0,3.25,4.0,5.0,4.0,4.33,5.0,5.0,4.0,5.0,4.75,0.0,37.82,25.07,48.48,2.15,5.0,150.0,24.4,54.2,3.0,1,4.88,,0,0.55,2.0,0.0,6.0,5.0,4.0,6.0,5.0,2.0,3.0,5.0,1,5.25,0.5599999999999999,0.907225,2.9399999999999995,0.9775243435074402,0.9701999999999998
FIRM_0431,2024-09-20,Dairy Processing,Fully Nigerian,5.0,276,Large,1686.63,34.1,3.0,3.0,3.0,2.0,2.75,4.0,3.0,3.0,3.33,3.0,3.0,3.0,5.0,3.5,0.0,42.6,28.31,45.86,39.03,4.0,150.0,29.8,34.1,3.0,1,2.84,4.0,0,1.04,4.0,234.27,7.0,6.0,7.0,5.0,5.0,2.0,3.0,5.0,1,5.75,0.4375,0.877275,2.515625,0.9255106445583411,2.515625
FIRM_0432,2024-06-20,Bakery Products,Foreign Subsidiary,7.0,128,Medium,1069.96,61.9,3.0,3.0,3.0,4.0,3.25,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,92.9,41.43,25.96,41.67,7.04,4.0,150.0,55.2,45.9,4.0,1,3.23,4.0,1,2.11,4.0,392.53,7.0,6.0,6.0,7.0,5.0,4.0,3.0,6.0,0,5.75,0.7862,0.8684750000000001,4.52065,1.097810149049768,3.0288355
FIRM_0433,2024-02-17,Fish Processing,Nigerian Majority JV,7.0,5,Micro,87.09,57.2,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.67,5.0,4.0,5.0,4.0,4.5,26.4,31.89,20.43,41.07,1.3,4.0,150.0,23.0,72.2,5.0,0,3.73,5.0,0,1.14,1.0,11.55,5.0,5.0,3.0,7.0,6.0,4.0,4.0,5.0,1,4.88,0.6741999999999999,0.8308,3.2900959999999997,0.9354958021259261,0.0
FIRM_0434,2024-04-30,Dairy Processing,Foreign Majority,25.0,615,Large,1395.27,43.9,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.67,4.0,4.0,3.0,3.0,3.5,,50.0,31.3,50.64,27.17,4.0,150.0,49.4,60.6,5.0,1,3.3,4.0,1,0.61,4.0,,7.0,4.0,7.0,7.0,7.0,3.0,2.0,6.0,1,6.12,0.7586999999999999,0.90325,4.643243999999999,1.1768110095067619,4.643243999999999
FIRM_0435,2024-06-07,Dairy Processing,Fully Nigerian,10.0,45,Small,390.81,3.9,3.0,2.0,3.0,3.0,2.75,3.0,4.0,,3.67,4.0,3.0,3.0,2.0,3.0,0.0,41.35,30.23,32.93,3.19,5.0,150.0,29.0,28.7,4.0,0,2.55,2.0,1,2.9,2.0,135.79,6.0,5.0,5.0,6.0,6.0,2.0,3.0,7.0,1,5.75,0.40249999999999997,0.9289499999999999,2.3143749999999996,0.965929296088724,0.7637437499999999
FIRM_0436,2024-04-25,Fruits & Vegetables,Fully Nigerian,33.0,49,Small,361.04,22.3,2.0,4.0,4.0,3.0,3.25,4.0,3.0,4.0,3.67,5.0,4.0,3.0,3.0,3.75,0.0,33.71,19.23,33.84,2.19,4.0,150.0,23.7,34.5,5.0,0,3.11,3.0,0,0.91,2.0,14.67,5.0,3.0,4.0,5.0,6.0,2.0,3.0,7.0,0,5.12,0.48999999999999994,0.83235,2.5088,0.8320839008134341,0.827904
FIRM_0437,2024-04-11,Dairy Processing,Fully Nigerian,7.0,117,Medium,859.89,34.0,3.0,3.0,2.0,2.0,2.5,3.0,4.0,4.0,3.67,3.0,3.0,3.0,3.0,3.0,0.0,40.39,30.08,38.68,14.74,5.0,,36.9,46.6,4.0,0,2.71,3.0,1,1.67,2.0,213.46,6.0,6.0,4.0,6.0,6.0,4.0,3.0,5.0,0,5.25,0.385,0.926175,2.02125,0.9259289847264354,1.3542375000000002
FIRM_0438,2024-03-16,Bakery Products,Nigerian Majority JV,15.0,67,Medium,382.07,18.4,4.0,2.0,2.0,3.0,2.75,4.0,3.0,3.0,3.33,4.0,4.0,4.0,4.0,4.0,48.0,32.39,24.56,54.01,10.47,3.0,150.0,53.6,56.1,4.0,0,3.68,4.0,1,1.77,3.0,59.73,5.0,7.0,3.0,6.0,4.0,3.0,4.0,7.0,0,5.12,0.6165,0.792375,3.15648,0.9005322323068741,2.1148416
FIRM_0439,2024-01-13,Fruits & Vegetables,Fully Nigerian,6.0,119,Medium,563.31,38.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.25,0.0,32.87,18.03,25.96,14.48,4.0,150.0,29.2,33.8,4.0,1,2.74,3.0,1,0.81,5.0,139.6,5.0,5.0,3.0,4.0,5.0,2.0,3.0,5.0,1,4.75,0.4375,0.82725,2.078125,0.8178138294903691,1.39234375
FIRM_0440,2024-01-24,Dairy Processing,Joint Venture,60.0,50,Small,231.28,8.5,4.0,3.0,3.0,4.0,3.5,4.0,4.0,5.0,4.33,4.0,3.0,4.0,4.0,3.75,57.9,43.07,34.8,49.26,0.87,5.0,150.0,49.7,59.5,4.0,1,3.18,4.0,0,0.5,3.0,27.76,7.0,6.0,2.0,6.0,7.0,2.0,3.0,6.0,0,5.62,0.6811999999999999,0.9446749999999999,3.8283439999999995,1.126465792427889,1.26335352
FIRM_0441,2024-05-05,Dairy Processing,Fully Nigerian,5.0,144,Medium,400.69,64.3,4.0,4.0,3.0,2.0,3.25,3.0,3.0,4.0,3.33,3.0,3.0,3.0,3.0,3.0,0.0,46.17,33.86,52.06,10.44,4.0,150.0,8.4,65.8,4.0,1,2.88,3.0,1,0.5,5.0,0.0,6.0,3.0,5.0,6.0,6.0,2.0,2.0,5.0,1,5.38,0.4375,0.900075,2.35375,0.9011808711016684,1.5770125
FIRM_0442,2024-08-31,Other Food,Joint Venture,16.0,41,Small,197.41,18.0,4.0,3.0,4.0,3.0,3.5,4.0,4.0,3.0,3.67,4.0,4.0,4.0,3.0,3.75,46.8,37.51,28.51,44.36,3.57,3.0,150.0,39.8,73.9,3.0,1,4.46,3.0,1,0.52,,92.21,7.0,4.0,2.0,7.0,5.0,2.0,3.0,4.0,1,5.0,0.6478999999999999,0.8150499999999999,3.2394999999999996,0.8770162431201038,1.069035
FIRM_0443,2024-02-07,Beverages,Joint Venture,20.0,184,Medium,694.2,9.9,3.0,4.0,4.0,2.0,3.25,3.0,3.0,5.0,3.67,3.0,4.0,4.0,4.0,3.75,60.0,41.46,26.75,46.72,12.61,4.0,150.0,58.0,55.8,4.0,1,3.56,4.0,0,0.83,4.0,84.14,5.0,6.0,4.0,5.0,6.0,2.0,2.0,7.0,1,5.62,0.6699999999999999,0.870525,3.7653999999999996,1.0655885731180659,2.522818
FIRM_0444,2024-08-21,Beverages,Foreign Subsidiary,17.0,465,Large,2336.8,19.8,3.0,5.0,4.0,3.0,3.75,3.0,3.0,5.0,3.67,5.0,5.0,3.0,4.0,4.25,90.0,40.2,30.01,43.48,36.1,3.0,150.0,52.8,62.6,3.0,1,4.16,5.0,1,0.7,5.0,270.66,3.0,3.0,5.0,6.0,6.0,4.0,3.0,5.0,1,4.62,0.83,0.8255250000000001,3.8346,0.9445080343456173,3.8346
FIRM_0445,2024-07-31,Bakery Products,Fully Nigerian,11.0,19,Small,207.21,48.7,3.0,3.0,3.0,2.0,2.75,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.75,0.0,39.35,30.92,47.69,0.79,4.0,150.0,22.6,26.2,4.0,0,3.23,4.0,0,0.73,4.0,38.03,5.0,4.0,7.0,6.0,6.0,3.0,3.0,7.0,1,5.62,0.45499999999999996,0.875675,2.5570999999999997,0.9486609274734795,0.8438429999999999
