sample_id,temperature,cooling_rate,porosity,material,tec_mismatch,stress,strain,stress_hotspot_density,crack_risk,delamination_probability,material_E,material_nu,material_alpha,material_density,stress_strain_ratio,thermal_gradient,porosity_stress_factor
9146,1306.5395292077148,3.605227198052826,0.03148839799816608,titanium,2.3e-06,516749.23172090517,4.697720288371865e-06,0.09,4.9935676606204904e-05,0.015229047483452768,110000000000.0,0.34,8.6e-06,4500,109997658488.549,0.3605227198052826,1.062976795996332
9147,1322.1492895401375,9.01140726316055,0.1397688969242246,zirconia,2.3e-06,2742602.2105271243,1.3713011052635623e-05,0.09,0.00017546315909308782,0.10148872252647861,200000000000.0,0.31,1.05e-05,6100,199998541541.7462,0.901140726316055,1.2795377938484491
9148,1322.758993135695,2.556725721427676,0.08313095269786637,silica,2.3e-06,10781.37352409261,1.5401962177275157e-07,0.11,1.7962721755701934e-06,0.0003304341142107274,70000000000.0,0.17,5e-07,2200,69954580734.63014,0.2556725721427676,1.1662619053957328
9149,1363.2540347825861,9.305858570391015,0.10005052430220811,zirconia,2.3e-06,2832217.825771179,1.4161089128855896e-05,0.09,0.0001699473791292056,0.06135878417169566,200000000000.0,0.31,1.05e-05,6100,199998587689.22452,0.9305858570391016,1.2001010486044161
9150,1363.040960994409,5.705071597462755,0.13290166096747177,alumina,2.3e-06,2192064.048409728,5.9244974281344e-06,0.1,7.499248525327553e-05,0.05280198782915517,370000000000.0,0.22,8.1e-06,3950,369993754849.93726,0.5705071597462755,1.2658033219349436
9151,1349.1461447648614,7.440126719257649,0.06735158415732437,alumina,2.3e-06,2858725.6125147655,7.726285439229096e-06,0.11,8.767040567196593e-05,0.06354490371312282,370000000000.0,0.22,8.1e-06,3950,369995211214.8312,0.7440126719257649,1.1347031683146487
9152,1240.4357354752315,1.9922003801250987,0.06861696048460708,titanium,2.3e-06,285548.7211512642,2.595897465011493e-06,0.07,2.9521426525690635e-05,0.018913088306498987,110000000000.0,0.34,8.6e-06,4500,109995762707.7267,0.19922003801250987,1.1372339209692142
9153,1348.8226435501592,3.421301938983198,0.08380545708859403,silica,2.3e-06,14427.17685113397,2.06102526444771e-07,0.1,2.4064755931640716e-06,0.00034153289293435327,70000000000.0,0.17,5e-07,2200,69966052792.2684,0.34213019389831983,1.167610914177188
9154,1250.7311701261954,9.626667473632837,0.012674291829559082,zirconia,2.3e-06,2929855.318062168,1.464927659031084e-05,0.07,0.00015020615003505895,0.1386109262366183,200000000000.0,0.31,1.05e-05,6100,199998634754.1906,0.9626667473632837,1.025348583659118
9155,1237.8407358887296,3.3953495223675825,0.0795332653320691,titanium,2.3e-06,486666.764872687,4.424243317024427e-06,0.06,5.127992352277502e-05,0.034425790909370986,110000000000.0,0.34,8.6e-06,4500,109997513755.32779,0.3395349522367583,1.1590665306641381
9156,1479.7937152023503,3.668695483520315,0.05075221709919224,titanium,2.3e-06,525846.3526379119,4.780421387617381e-06,0.09,5.2656553557973384e-05,0.006592856938874005,110000000000.0,0.34,8.6e-06,4500,109997698995.7563,0.3668695483520315,1.1015044341983844
9157,1381.4850039443113,2.7783764635697152,0.1399135855348494,silica,2.3e-06,11716.04532830603,1.6737207611865757e-07,0.11,2.1420733069500382e-06,0.00023962337262417463,70000000000.0,0.17,5e-07,2200,69958201987.08804,0.27783764635697156,1.279827171069699
9158,1397.8470174373754,2.1616629877614657,0.022282941825424382,zirconia,2.3e-06,657897.4310578374,3.2894871552891873e-06,0.09,3.4360860571227665e-05,0.007471101132006309,200000000000.0,0.31,1.05e-05,6100,199993920209.72363,0.21616629877614657,1.0445658836508487
9159,1320.538101100009,3.0993187730859817,0.07430486468277224,titanium,2.3e-06,444235.6908089908,4.038506280081735e-06,0.12,4.6386676054057326e-05,0.013487007651969503,110000000000.0,0.34,8.6e-06,4500,109997276288.09615,0.30993187730859817,1.1486097293655444
9160,1472.6942675744592,6.7809420275571854,0.14264554385283051,titanium,2.3e-06,971935.0239498635,8.83577294499876e-06,0.12,0.00011356540219197706,0.01665146024354574,110000000000.0,0.34,8.6e-06,4500,109998755074.90108,0.6780942027557186,1.285291087705661
9161,1391.3791468738996,5.098309601532072,0.13614493504458686,silica,2.3e-06,21498.895910075003,3.071270844296429e-07,0.08,3.907546783498571e-06,0.0003938697456168472,70000000000.0,0.17,5e-07,2200,69977215550.46817,0.5098309601532072,1.2722898700891738
9162,1430.7509608570763,5.983802527041087,0.10818878193243701,silica,2.3e-06,25232.90222246242,3.604700317494632e-07,0.14,4.3846765906570576e-06,0.0003888248700280488,70000000000.0,0.17,5e-07,2200,69980586295.63295,0.5983802527041088,1.216377563864874
9163,1310.5687407083142,2.1012834588942186,0.09251054727945045,titanium,2.3e-06,301183.96244150476,2.7380360221954976e-06,0.11,3.244630443963808e-05,0.0107730432054997,110000000000.0,0.34,8.6e-06,4500,109995982668.53407,0.21012834588942186,1.1850210945589008
9164,1488.0035642457376,8.219048024466101,0.049302331198597615,zirconia,2.3e-06,2501449.398750553,1.2507246993752764e-05,0.08,0.0001374051986109009,0.031180858324192158,200000000000.0,0.31,1.05e-05,6100,199998400939.8628,0.8219048024466101,1.0986046623971952
9165,1446.1383870474945,8.056852305218632,0.061373995785343666,titanium,2.3e-06,1154815.4970813377,1.0498322700739433e-05,0.07,0.00011786970727116154,0.015091937043349355,110000000000.0,0.34,8.6e-06,4500,109998952223.55649,0.8056852305218632,1.1227479915706873
9166,1456.184538904363,1.1943092002840785,0.022618881065577814,alumina,2.3e-06,458890.3427245363,1.240244169525774e-06,0.08,1.2963500402513337e-05,0.0051078827314567895,370000000000.0,0.22,8.1e-06,3950,369970169569.93945,0.11943092002840786,1.0452377621311557
9167,1251.6582802277262,4.451635850592744,0.12005516168615325,silica,2.3e-06,18771.958406113983,2.6817083437305693e-07,0.11,3.3256142013339285e-06,0.0013241717750760128,70000000000.0,0.17,5e-07,2200,69973906966.00932,0.44516358505927445,1.2401103233723065
9168,1281.288962361366,1.6189354177403303,0.05534176750653364,alumina,2.3e-06,622044.8008933038,1.6812021645764969e-06,0.09,1.867283563223444e-05,0.026029691147698444,370000000000.0,0.22,8.1e-06,3950,369977993247.8649,0.16189354177403303,1.1106835350130673
9169,1285.687979905073,8.128952014734622,0.10348946586422901,zirconia,2.3e-06,2474028.8740496677,1.237014437024834e-05,0.05,0.0001493050363732914,0.1177522420339848,200000000000.0,0.31,1.05e-05,6100,199998383217.06494,0.8128952014734623,1.206978931728458
9170,1281.2727669740614,7.63542714813134,0.06006326880780588,silica,2.3e-06,32197.584359589993,4.5996549085128564e-07,0.07,5.152195526899159e-06,0.0013724550598025768,70000000000.0,0.17,5e-07,2200,69984784774.90878,0.7635427148131341,1.1201265376156118
9171,1456.6224486312863,9.117892848638405,0.07500626179547676,zirconia,2.3e-06,2775010.8669769065,1.3875054334884533e-05,0.08,0.00015956486250622161,0.03815726824845721,200000000000.0,0.31,1.05e-05,6100,199998558574.59186,0.9117892848638406,1.1500125235909535
9172,1209.5654385625776,3.1276356305780313,0.08770034613269528,alumina,2.3e-06,1201733.844210559,3.2479293086771866e-06,0.09,3.817618357848217e-05,0.11608215795339055,370000000000.0,0.22,8.1e-06,3950,369988608477.1769,0.3127635630578032,1.1754006922653906
9173,1222.8299966942322,5.10666294815019,0.12225933717468448,zirconia,2.3e-06,1554201.7668283188,7.771008834141595e-06,0.07,9.671165612623133e-05,0.14727277160435884,200000000000.0,0.31,1.05e-05,6100,199997426364.702,0.510666294815019,1.244518674349369
9174,1282.1744611889712,2.6603908944795798,0.03956189285569525,silica,2.3e-06,11218.515820094617,1.602645117156374e-07,0.08,1.729452465977661e-06,0.0004365489603770414,70000000000.0,0.17,5e-07,2200,69956349444.61769,0.266039089447958,1.0791237857113904
9175,1259.961892394833,4.341114410267076,0.06582715415617989,alumina,2.3e-06,1667989.7291756957,4.5080803491235015e-06,0.12,5.101588549303898e-05,0.08993743392890922,370000000000.0,0.22,8.1e-06,3950,369991792697.4667,0.43411144102670757,1.1316543083123598
9176,1269.5578841648546,5.700189264101956,0.028211420064854456,silica,2.3e-06,24036.94267994801,3.4338489542782874e-07,0.1,3.627596464855099e-06,0.0010108565202288252,70000000000.0,0.17,5e-07,2200,69979620646.8081,0.5700189264101957,1.0564228401297089
9177,1439.38295677599,1.4799771085473008,0.0206064706889763,alumina,2.3e-06,568652.7428610591,1.5368993050298896e-06,0.12,1.6002394459919024e-05,0.006272423732509212,370000000000.0,0.22,8.1e-06,3950,369975927119.8894,0.1479977108547301,1.0412129413779525
9178,1368.9379781676141,7.433833696096467,0.09465440986363084,titanium,2.3e-06,1065516.1631071605,9.686510573701458e-06,0.1,0.00011520252457684522,0.021416260379814513,110000000000.0,0.34,8.6e-06,4500,109998864411.86871,0.7433833696096467,1.1893088197272617
9179,1201.7311983878903,5.889640243339677,0.03647274621024637,zirconia,2.3e-06,1792499.204494685,8.962496022473424e-06,0.06,9.616269708149456e-05,0.15391485432871757,200000000000.0,0.31,1.05e-05,6100,199997768503.68466,0.5889640243339678,1.0729454924204926
9180,1328.7968297112586,8.46063115489606,0.018371907869653835,zirconia,2.3e-06,2574974.6993161924,1.2874873496580962e-05,0.06,0.00013347945476006228,0.0573021844780231,200000000000.0,0.31,1.05e-05,6100,199998446598.74405,0.846063115489606,1.0367438157393076
9181,1322.3654780551076,3.446024510720775,0.13559371036889675,silica,2.3e-06,14531.42865966592,2.0759183799522744e-07,0.11,2.6388813310737105e-06,0.000529974014676369,70000000000.0,0.17,5e-07,2200,69966296220.07504,0.34460245107207754,1.2711874207377936
9182,1234.183580833363,9.12988994742329,0.0848040187699554,titanium,2.3e-06,1308617.559130672,1.189652326482429e-05,0.1,0.00013914269229319028,0.09782737932113736,110000000000.0,0.34,8.6e-06,4500,109999075367.87917,0.9129889947423291,1.1696080375399107
9183,1402.8425365804371,9.988248277273991,0.028847949036417846,silica,2.3e-06,42119.11924151683,6.017017034502405e-07,0.08,6.364174236027572e-06,0.0004819437026820725,70000000000.0,0.17,5e-07,2200,69988368261.5721,0.9988248277273991,1.0576958980728357
9184,1410.6291565138474,9.27368594539907,0.01747965784265696,silica,2.3e-06,39105.90458903222,5.586557798433175e-07,0.08,5.781860036102853e-06,0.0004252369374825158,70000000000.0,0.17,5e-07,2200,69987472165.38509,0.927368594539907,1.0349593156853139
9185,1416.2679657156293,8.001032282498386,0.026780407477911855,alumina,2.3e-06,3074242.788544572,8.308764293363707e-06,0.09,8.753788480192117e-05,0.0348589016136085,370000000000.0,0.22,8.1e-06,3950,369995546924.50214,0.8001032282498386,1.0535608149558238
9186,1418.5412836675775,8.311319225864027,0.07598721364488596,titanium,2.3e-06,1191289.0890405108,1.0829900809459189e-05,0.12,0.00012475768782581787,0.016439027816492254,110000000000.0,0.34,8.6e-06,4500,109998984302.93834,0.8311319225864028,1.1519744272897718
9187,1200.015848079689,6.163698182901278,0.10358513572364567,alumina,2.3e-06,2368282.4941224526,6.40076349762825e-06,0.11,7.726811408901809e-05,0.265585370813233,370000000000.0,0.22,8.1e-06,3950,369994219529.9097,0.6163698182901278,1.2071702714472914
9188,1486.1762411540167,2.7113847662134942,0.09977921049804636,silica,2.3e-06,11433.550218972568,1.633364316996081e-07,0.1,1.959315921007181e-06,0.0001713770328916681,70000000000.0,0.17,5e-07,2200,69957169892.12744,0.27113847662134943,1.1995584209960928
9189,1444.262630116399,7.093366166329456,0.03021923207702979,alumina,2.3e-06,2725489.5385242794,7.3661879419575115e-06,0.06,7.811389027839577e-05,0.0313730054296519,370000000000.0,0.22,8.1e-06,3950,369994977117.33624,0.7093366166329456,1.0604384641540596
9190,1471.1945089767855,7.414777018539384,0.09868845325727922,alumina,2.3e-06,2848985.477508018,7.699960750021669e-06,0.08,9.219755183144466e-05,0.042547953281466044,370000000000.0,0.22,8.1e-06,3950,369995194843.10565,0.7414777018539385,1.1973769065145585
9191,1204.6929885922302,9.86846626241115,0.06668118739046391,zirconia,2.3e-06,3003446.253777307,1.5017231268886535e-05,0.1,0.0001701996489353965,0.282351320060991,200000000000.0,0.31,1.05e-05,6100,199998668205.44595,0.9868466262411151,1.1333623747809278
9192,1480.1576387357218,5.871711846306896,0.0750641298019251,titanium,2.3e-06,841612.0313039887,7.651018466399896e-06,0.08,8.799652552957433e-05,0.01157486405107311,110000000000.0,0.34,8.6e-06,4500,109998562301.70161,0.5871711846306896,1.1501282596038502
9193,1442.9365586064314,3.4423211352255074,0.12220025687434438,zirconia,2.3e-06,1047662.9541990677,5.2383147709953386e-06,0.14,6.518561592203944e-05,0.016877863648033706,200000000000.0,0.31,1.05e-05,6100,199996182051.0833,0.3442321135225508,1.2444005137486887
9194,1451.1657428876097,7.1530526956555605,0.05654991217514937,titanium,2.3e-06,1025270.8863772973,9.320644421611794e-06,0.09,0.00010374807668527679,0.013151657792791658,110000000000.0,0.34,8.6e-06,4500,109998819836.75311,0.7153052695655561,1.1130998243502987
9195,1227.9862154165905,9.814382376998092,0.030579866602869522,zirconia,2.3e-06,2986985.9408255066,1.4934929704127533e-05,0.12,0.0001584834602027844,0.19234058869730472,200000000000.0,0.31,1.05e-05,6100,199998660866.40628,0.9814382376998092,1.061159733205739
9196,1421.6334086755792,2.594925174421846,0.13228343869928766,silica,2.3e-06,10942.455554790917,1.5632079363987024e-07,0.08,1.976780978856378e-06,0.00018179983797800238,70000000000.0,0.17,5e-07,2200,69955248916.48282,0.2594925174421846,1.2645668773985754
9197,1487.9750068926273,3.933981266820424,0.039698280621287316,zirconia,2.3e-06,1197298.6464236074,5.986493232118037e-06,0.08,6.461800208650155e-05,0.014349521346896665,200000000000.0,0.31,1.05e-05,6100,199996659201.7823,0.39339812668204244,1.0793965612425747
9198,1403.5642024254482,5.87692858395413,0.05116418187764998,titanium,2.3e-06,842359.7637000922,7.657816033637202e-06,0.08,8.441427818298397e-05,0.010578530044819212,110000000000.0,0.34,8.6e-06,4500,109998563577.87788,0.587692858395413,1.1023283637552999
9199,1371.1684213873818,2.5319317139380435,0.10892260824636713,titanium,2.3e-06,362910.2123311197,3.2991837484647246e-06,0.08,4.017895146398333e-05,0.0074788158833287875,110000000000.0,0.34,8.6e-06,4500,109996665943.02321,0.2531931713938044,1.2178452164927343
9200,1483.6889033246991,1.199985755679445,0.105697044388065,titanium,2.3e-06,171997.95831405386,1.563617802855035e-06,0.09,1.8941573634837097e-05,0.002628963374869394,110000000000.0,0.34,8.6e-06,4500,109992965482.6594,0.11999857556794452,1.21139408877613
9201,1332.8811365203308,4.032848101971256,0.122056002979736,zirconia,2.3e-06,1227388.5527738605,6.136942763869303e-06,0.08,7.635044172415903e-05,0.03867025108008237,200000000000.0,0.31,1.05e-05,6100,199996741101.4116,0.4032848101971256,1.244112005959472
9202,1379.7880698931435,8.788337213509521,0.03574132980271175,alumina,2.3e-06,3376749.567806158,9.126350183259887e-06,0.07,9.778725966849747e-05,0.048717375443175864,370000000000.0,0.22,8.1e-06,3950,369995945849.782,0.8788337213509522,1.0714826596054234
9203,1342.9014880483098,1.3912155939134334,0.05931918506398846,zirconia,2.3e-06,423413.4416258276,2.117067208129138e-06,0.06,2.3682326111529655e-05,0.009717285887152472,200000000000.0,0.31,1.05e-05,6100,199990553414.99567,0.13912155939134335,1.118638370127977
9204,1479.8538664080897,4.860361531152257,0.027623653453876552,alumina,2.3e-06,1867500.4498542713,5.047298513119652e-06,0.06,5.326148163129019e-05,0.021254363761129363,370000000000.0,0.22,8.1e-06,3950,369992669491.045,0.48603615311522574,1.055247306907753
9205,1222.8254180296522,7.859806956334742,0.08574548060360458,zirconia,2.3e-06,2392115.1606236175,1.1960575803118087e-05,0.08,0.00014011706444186494,0.2009976088645114,200000000000.0,0.31,1.05e-05,6100,199998327853.6824,0.7859806956334743,1.171490961207209
9206,1350.3359102476045,9.578643372197968,0.050959882955418166,silica,2.3e-06,40391.869641798665,5.770267091685523e-07,0.08,6.358371362913115e-06,0.0008328305829665122,70000000000.0,0.17,5e-07,2200,69987870947.76799,0.9578643372197968,1.1019197659108364
9207,1406.0857324156316,9.86927859103989,0.10645098974119876,silica,2.3e-06,41617.43984173448,5.945348548819211e-07,0.1,7.21112502357562e-06,0.0006376852814997165,70000000000.0,0.17,5e-07,2200,69988228069.81036,0.9869278591039891,1.2129019794823974
9208,1437.571961526671,4.797724425478675,0.01004821151783575,zirconia,2.3e-06,1460176.9990587274,7.300884995293637e-06,0.11,7.447606668693845e-05,0.015335378357588312,200000000000.0,0.31,1.05e-05,6100,199997260643.5963,0.47977244254786755,1.0200964230356715
9209,1374.905594233241,9.553458649412057,0.018355619784341096,zirconia,2.3e-06,2907574.3715601917,1.453787185780096e-05,0.09,0.00015071575154391493,0.0407989353013928,200000000000.0,0.31,1.05e-05,6100,199998624292.2881,0.9553458649412058,1.0367112395686822
9210,1472.6753232364363,1.3187707595277738,0.07055844207270806,zirconia,2.3e-06,401365.0137693225,2.0068250688466123e-06,0.09,2.290021969587157e-05,0.005429634641395945,200000000000.0,0.31,1.05e-05,6100,199990034505.86652,0.1318770759527774,1.1411168841454162
9211,1482.5974340651615,7.713252441987007,0.14414578183657958,silica,2.3e-06,32525.76330958377,4.6465376156548243e-07,0.09,5.986095210538107e-06,0.0005596802122004121,70000000000.0,0.17,5e-07,2200,69984938260.6901,0.7713252441987007,1.2882915636731591
9212,1219.295766958075,6.784714311702516,0.13471919423028558,alumina,2.3e-06,2606895.998996467,7.045664862152613e-06,0.07,8.944037448244286e-05,0.2658048125914552,370000000000.0,0.22,8.1e-06,3950,369994748618.3936,0.6784714311702517,1.269438388460571
9213,1320.7111618624124,3.245696718275371,0.14916126392867765,titanium,2.3e-06,465216.52961947,4.229241178358819e-06,0.07,5.490919097605241e-05,0.017947263838365108,110000000000.0,0.34,8.6e-06,4500,109997399122.10054,0.3245696718275371,1.2983225278573554
9214,1207.0377065163464,5.56586650611684,0.06835623148096627,alumina,2.3e-06,2138577.169081047,5.779938294813641e-06,0.07,6.570127894865606e-05,0.19762014228303523,370000000000.0,0.22,8.1e-06,3950,369993598658.32837,0.556586650611684,1.1367124629619325
9215,1298.8249972123328,2.1659836398444607,0.016519588078325216,zirconia,2.3e-06,659212.4121265751,3.2960620606328756e-06,0.08,3.4049612356773773e-05,0.01962863171906361,200000000000.0,0.31,1.05e-05,6100,199993932337.17517,0.2165983639844461,1.0330391761566504
