node_id,x,y,sigma_baseline,sigma_optimized,delta_sigma
3467,44.325293,58.220004,97.274507,76.289726,20.984781
3468,45.782003,57.946051,94.926649,75.648737,19.277912
3469,47.485424,58.211241,97.089800,78.819393,18.270407
3470,49.156254,58.337535,98.114125,77.392495,20.721630
3471,50.792063,58.502470,102.591024,78.710006,23.881018
3472,52.464657,58.155915,95.446290,74.237379,21.208912
3473,53.763451,58.799893,100.747966,83.367313,17.380652
3474,55.499181,57.998974,93.089570,78.690541,14.399028
3475,56.961563,57.811572,98.872136,78.649422,20.222714
3476,59.272937,58.665346,105.592315,84.048870,21.543445
3477,59.980551,57.650947,94.839144,74.296419,20.542725
3478,62.590975,58.272094,100.129881,79.112841,21.017040
3479,64.293456,59.268638,107.323959,78.962756,28.361204
3480,65.419550,58.329720,105.755528,88.886916,16.868612
3481,66.361916,57.997103,101.146854,79.454246,21.692609
3482,68.667117,58.316114,101.340460,84.623061,16.717398
3483,70.388908,58.318093,99.690565,79.552141,20.138424
3484,71.737637,58.381528,101.865767,85.902773,15.962994
3485,73.518904,58.532012,106.430773,89.331607,17.099167
3486,75.765181,58.021600,102.342856,83.320780,19.022076
3487,77.138254,58.839598,109.824373,84.686669,25.137704
3488,78.294059,58.406868,106.219560,85.872968,20.346592
3489,79.724802,58.551372,106.430226,81.834432,24.595793
3490,81.738629,58.144889,104.652438,86.620503,18.031935
3491,83.405351,58.719248,115.715449,91.812179,23.903270
3492,85.250901,58.256218,112.765572,89.114635,23.650937
3493,86.574099,58.416599,117.247974,90.274728,26.973246
3494,88.520797,58.053402,115.571726,93.470725,22.101002
3495,90.580546,58.034254,120.460176,98.823594,21.636582
3496,90.958936,58.539795,129.892545,96.562041,33.330504
3497,91.414145,58.200251,127.101422,101.401678,25.699745
3498,92.087912,58.077186,131.342709,109.759715,21.582994
3499,92.750141,58.140378,136.096809,104.014447,32.082362
3500,93.925621,58.543019,141.535575,115.716433,25.819142
3501,94.097520,58.144622,152.166218,120.316164,31.850054
3502,95.013567,58.298037,159.388366,124.978980,34.409385
3503,95.729645,58.337842,166.429723,125.967065,40.462658
3504,96.278036,57.758129,166.888359,128.802232,38.086127
3505,96.731117,57.891995,172.686406,131.812510,40.873896
3506,97.954035,58.434217,184.097384,138.939502,45.157882
3507,98.553127,58.112225,188.689081,141.748907,46.940174
3508,99.435786,58.650351,190.338503,145.646082,44.692421
3509,99.839920,58.623375,194.618727,147.055558,47.563169
3510,0.366246,59.104639,202.285569,149.311933,52.973636
3511,0.451254,59.434820,201.133587,148.473203,52.660384
3512,1.942184,58.863962,193.179390,145.122807,48.056583
3513,1.618566,59.083553,192.914437,151.641310,41.273126
3514,2.987574,58.713569,179.841753,138.660434,41.181318
3515,3.714058,59.624600,178.047006,134.343022,43.703984
3516,4.047047,59.483979,175.197028,134.391252,40.805776
3517,5.127318,58.892453,154.781456,122.666473,32.114982
3518,6.098141,59.004865,150.855759,121.027099,29.828660
3519,5.763526,59.296678,152.603038,119.315498,33.287540
3520,7.293681,58.844747,137.412852,110.217255,27.195596
3521,7.109162,58.691902,135.384863,107.162261,28.222602
3522,8.281729,59.151086,129.692707,105.556057,24.136650
3523,9.774464,58.912421,125.561089,99.013997,26.547092
3524,9.825465,58.943787,123.149640,98.125347,25.024293
3525,11.280489,58.638607,116.172754,92.854329,23.318425
3526,13.205925,58.373587,112.141960,89.102118,23.039842
3527,15.518331,58.959732,114.635968,91.693922,22.942046
3528,15.981108,59.160378,114.966518,92.790828,22.175691
3529,17.847872,58.821147,111.370859,89.087227,22.283631
3530,20.245148,59.319818,114.974234,90.231193,24.743040
3531,21.985882,58.677714,111.380308,86.984356,24.395953
3532,23.030195,58.572478,108.976551,86.510177,22.466374
3533,24.322162,58.868720,108.969832,86.183164,22.786668
3534,26.955284,58.864111,109.360803,85.653804,23.706999
3535,28.437516,59.119880,108.943324,92.474353,16.468971
3536,29.795521,58.656400,108.258715,84.651037,23.607678
3537,30.980769,59.299317,110.048917,86.828091,23.220826
3538,32.842434,59.478964,105.089904,86.019066,19.070838
3539,34.441688,58.877146,102.361472,82.399282,19.962190
3540,36.221704,59.263802,104.277668,86.786376,17.491292
3541,38.190402,58.571940,104.922796,80.297804,24.624991
3542,39.651580,59.211455,101.069464,85.265896,15.803568
3543,40.697195,59.203072,105.751822,81.568145,24.183676
3544,43.066010,59.147920,105.064897,79.482913,25.581984
3545,44.379654,58.884220,105.803618,81.898251,23.905367
3546,46.124487,58.002614,97.862860,74.506886,23.355974
3547,47.990983,58.696371,98.309370,81.416269,16.893101
3548,48.850199,58.701114,99.262948,77.079517,22.183432
3549,50.805579,58.595412,98.129052,78.878630,19.250422
3550,52.289543,58.925562,101.444609,77.254743,24.189866
3551,53.611275,58.763200,101.653582,87.462034,14.191548
3552,55.818299,58.641505,98.798478,76.061989,22.736489
3553,58.100406,58.571249,105.355411,80.294286,25.061125
3554,58.427569,58.674235,98.985069,83.558704,15.426366
3555,60.602561,59.225339,108.477577,85.303408,23.174168
3556,62.437061,58.690581,106.243319,83.732073,22.511246
3557,63.914474,58.734407,106.153250,81.342750,24.810500
3558,65.476266,58.751880,102.725733,86.014359,16.711374
3559,66.753092,58.990587,106.800102,86.029443,20.770659
3560,68.845346,59.025764,103.604773,85.054383,18.550389
3561,70.181134,57.975492,103.621933,81.634987,21.986946
3562,71.383840,59.195379,108.162658,85.076726,23.085933
3563,74.031847,59.319799,108.750406,84.831099,23.919307
3564,75.593638,58.573833,104.291980,88.779566,15.512413
3565,76.954274,58.597199,101.874989,89.625781,12.249208
3566,78.640151,58.753813,107.013230,85.391858,21.621371
3567,80.526377,58.662088,112.814071,87.767789,25.046282
3568,81.904037,58.956067,111.035523,89.331419,21.704104
3569,83.740593,58.304931,109.310755,88.353557,20.957199
3570,85.012796,58.553511,113.714148,90.342541,23.371607
3571,87.128289,59.350648,122.171982,96.578489,25.593493
3572,88.463583,58.610423,120.746301,92.399793,28.346507
3573,90.058216,59.261917,122.857745,97.601189,25.256556
3574,90.333267,58.995490,120.733708,103.049459,17.684249
3575,91.514658,58.346109,134.603273,101.043891,33.559382
3576,91.893271,59.079488,140.345110,103.050312,37.294798
3577,92.665658,58.853589,139.918948,108.271518,31.647430
3578,93.326816,58.752249,141.327134,112.103914,29.223220
3579,93.965844,58.962376,153.644946,121.367526,32.277421
3580,95.637431,59.031279,167.793465,131.174261,36.619205
3581,96.113687,59.101166,172.746660,135.087554,37.659106
3582,97.004682,59.242365,183.978579,140.167682,43.810897
3583,96.775989,59.011330,179.782082,138.598539,41.183542
3584,97.878519,58.476199,182.349032,138.894400,43.454632
3585,98.183376,58.746795,187.873244,142.395278,45.477966
3586,99.077006,59.771803,197.576124,145.347436,52.228688
3587,99.724562,59.106236,197.348502,147.497856,49.850646
3588,0.371875,60.155231,203.038442,153.888862,49.149579
3589,0.595417,59.863075,204.183428,152.124673,52.058755
3590,1.749085,59.516985,194.775703,150.802750,43.972953
3591,2.324093,59.534867,191.663757,141.630185,50.033572
3592,3.548234,59.433470,170.477039,137.412779,33.064260
3593,3.127595,58.923103,180.637148,134.985555,45.651594
3594,4.663484,59.449859,168.363992,127.988841,40.375151
3595,5.343932,59.807647,158.398468,124.822254,33.576213
3596,5.422272,59.264552,156.365044,121.200958,35.164086
3597,6.730711,59.568030,142.393346,114.629987,27.763359
3598,7.243701,59.699922,143.216778,107.939459,35.277319
3599,7.788900,59.171540,136.654255,102.504513,34.149742
3600,8.324248,59.309054,134.083517,105.816316,28.267201
3601,9.069981,59.139071,122.909576,105.495686,17.413890
3602,10.614944,59.197795,120.810694,94.426543,26.384151
3603,11.632858,59.058163,117.478344,97.804517,19.673827
3604,13.499945,59.174310,115.096931,92.990522,22.106409
3605,14.660689,59.870281,114.567516,89.576647,24.990869
3606,16.296656,59.169801,112.851612,88.243426,24.608186
3607,18.487861,59.482382,115.571087,90.609141,24.961946
3608,19.391046,59.293584,107.777621,88.835325,18.942297
3609,21.304007,59.798104,117.088984,86.359397,30.729587
3610,23.071433,59.837793,113.123515,84.680566,28.442949
3611,24.727289,59.703665,110.970202,86.021020,24.949182
3612,26.272803,59.536285,112.434931,87.819218,24.615713
3613,28.077930,59.375127,105.455619,86.377684,19.077935
3614,29.799693,59.086882,105.861074,83.899289,21.961785
3615,31.444881,60.027503,108.466629,86.344218,22.122411
3616,32.561402,59.216543,110.414537,87.120681,23.293856
3617,34.404549,59.643538,107.353927,85.661569,21.692357
3618,36.480878,59.762314,108.176574,83.927211,24.249363
3619,38.023496,59.277860,104.128395,85.451895,18.676499
3620,38.975897,59.755848,107.645483,81.238350,26.407133
3621,41.125852,59.673708,110.060759,82.572402,27.488357
3622,42.059594,59.962834,108.501565,82.697995,25.803570
3623,44.299795,59.303641,104.305140,78.982545,25.322594
3624,46.487697,59.058685,105.116616,80.235357,24.881259
3625,47.266653,59.292798,105.645521,76.606877,29.038644
3626,48.933377,59.507101,105.978071,86.904595,19.073477
3627,51.045535,59.461908,107.383191,79.706217,27.676973
3628,51.986139,59.326413,107.026371,85.792498,21.233873
3629,53.891806,58.871685,102.338414,80.869311,21.469103
3630,55.893218,59.585589,106.847974,83.995527,22.852448
3631,57.156653,60.036148,104.959082,81.884294,23.074788
3632,58.908801,59.583720,103.404802,83.548664,19.856138
3633,60.835501,59.627185,105.514836,85.086220,20.428616
3634,62.371362,59.616178,106.340933,85.453238,20.887694
3635,63.957597,59.563558,102.695456,86.058665,16.636792
3636,65.408467,59.723944,109.686957,83.786371,25.900586
3637,67.253875,59.563057,100.926993,83.874993,17.052000
3638,68.738390,59.350641,114.634140,81.232945,33.401194
3639,70.545505,59.205648,111.819150,86.861543,24.957607
3640,71.891737,59.369752,108.406870,89.078786,19.328084
3641,73.618699,59.538683,110.152569,91.335526,18.817043
3642,75.009135,59.349620,111.015377,88.314356,22.701022
3643,76.928273,59.538746,110.033339,86.720761,23.312577
3644,78.328128,59.576189,112.666970,85.036956,27.630015
3645,79.869868,59.694398,112.698689,92.682661,20.016028
3646,81.914333,59.829283,113.932127,86.622735,27.309392
3647,83.533210,59.467847,114.972123,90.729409,24.242713
3648,85.336903,59.052111,111.327637,91.353023,19.974614
3649,86.605356,59.340913,116.983707,93.444515,23.539192
3650,88.489763,59.457663,121.035400,96.479153,24.556248
3651,90.165239,58.893714,124.760779,99.514936,25.245843
3652,90.847718,59.861044,129.493880,96.945388,32.548492
3653,91.180875,59.487158,134.210630,103.949809,30.260821
3654,92.187666,59.558850,137.112311,102.880483,34.231828
3655,92.966385,59.854102,144.952519,114.631331,30.321188
3656,93.573582,59.255402,151.851054,114.294811,37.556243
3657,93.659771,59.616657,149.989406,111.350142,38.639264
3658,95.048147,59.411485,163.808162,123.569746,40.238416
3659,96.378045,59.389218,176.174068,133.073887,43.100181
3660,96.320560,59.212787,178.482989,136.788337,41.694652
3661,96.924434,59.944125,181.514613,138.875589,42.639025
3662,97.969147,59.331794,192.658362,144.225740,48.432623
3663,98.665142,59.654284,193.825038,149.492864,44.332174
3664,99.643535,58.881942,192.943685,147.121989,45.821695
3665,99.622640,59.798441,199.079720,150.759962,48.319759
3666,0.219414,60.315663,201.731950,153.986827,47.745123
3667,0.891412,60.029230,202.427304,147.881496,54.545808
3668,1.385927,59.931917,191.625029,153.096019,38.529010
3669,2.244463,60.120000,192.312069,141.663845,50.648224
3670,3.165980,60.686637,181.567159,141.035579,40.531580
3671,3.833123,59.471029,173.207566,130.309526,42.898040
3672,3.942808,60.234608,173.715585,135.086577,38.629008
3673,5.246047,59.726515,158.940781,128.302036,30.638745
3674,5.694879,59.994024,155.544360,119.934194,35.610166
3675,6.450434,59.925636,144.573780,114.637402,29.936378
3676,7.164816,59.871505,142.308006,112.413432,29.894574
3677,7.812070,59.996860,139.883370,106.626706,33.256665
3678,8.928941,59.659749,129.890389,107.005469,22.884920
3679,9.260599,60.308754,129.594632,101.828000,27.766631
3680,9.664136,59.461757,128.065385,98.990618,29.074767
3681,11.514594,60.161929,123.235906,94.730409,28.505496
3682,13.318915,59.902039,122.013089,91.605860,30.407228
3683,15.266724,59.648723,114.213408,90.821835,23.391573
3684,16.711541,60.060715,113.099131,90.928591,22.170540
3685,17.908105,59.532915,115.784466,89.688152,26.096315
3686,20.541475,60.011914,114.861573,88.404365,26.457208
3687,21.508004,59.573137,114.189750,94.592703,19.597047
3688,23.443842,60.138382,116.541967,86.237792,30.304175
3689,24.648363,59.722693,111.161668,88.553132,22.608535
3690,26.486538,59.864702,111.592729,89.039137,22.553593
3691,28.211024,60.088185,107.476758,88.538904,18.937854
3692,29.957295,59.768237,114.460523,86.072671,28.387851
3693,31.541700,59.982611,107.884528,85.196874,22.687654
3694,33.118802,59.545851,106.919642,86.065304,20.854338
3695,34.395270,60.189263,106.941964,85.596002,21.345962
3696,35.950925,60.529474,105.387597,83.635847,21.751751
3697,37.854884,60.837663,103.989605,79.470795,24.518810
3698,39.667694,60.027350,105.176259,82.478027,22.698232
3699,40.953592,60.236461,102.784235,80.530944,22.253291
3700,42.972613,59.465812,103.172353,80.882110,22.290242
3701,44.721499,60.450820,110.311398,82.831038,27.480360
3702,45.643471,60.232869,107.390701,83.677225,23.713476
3703,47.299944,59.854820,107.659765,87.034348,20.625417
3704,49.141561,60.371154,108.195055,81.193137,27.001918
3705,50.908610,59.923657,109.917704,84.496063,25.421641
3706,52.291609,59.862592,100.901885,83.332741,17.569144
3707,54.487293,60.142600,102.520032,86.046315,16.473717
3708,55.841506,59.680994,103.399163,84.136960,19.262203
3709,57.358773,60.306487,104.693034,80.578974,24.114060
3710,58.548819,59.683203,105.072243,78.781478,26.290766
3711,60.217500,59.684984,105.034209,84.178152,20.856057
3712,62.329201,59.727093,107.246725,82.583927,24.662798
3713,63.237772,60.227850,107.221738,81.838484,25.383254
3714,65.813995,59.814967,105.958770,81.731061,24.227709
3715,67.095411,59.595601,102.416663,85.471161,16.945502
3716,69.748438,59.818296,106.586836,89.923336,16.663499
3717,71.100538,59.990387,108.290979,85.683962,22.607017
3718,71.986382,59.645708,109.060976,88.279419,20.781558
3719,73.641568,59.654496,107.517128,87.187203,20.329925
3720,75.604797,60.633389,109.545874,84.792766,24.753107
3721,77.449727,59.741830,109.217484,90.907173,18.310310
3722,78.080020,59.903087,112.139002,86.695183,25.443819
3723,79.668169,59.889829,110.467247,90.169258,20.297989
3724,81.650124,59.873593,111.945274,90.155325,21.789949
3725,83.644209,60.186404,111.862415,94.252397,17.610018
3726,85.251103,60.284443,115.818330,90.327548,25.490781
3727,87.055625,59.908214,116.215562,95.663574,20.551988
3728,88.007438,59.629057,122.094191,93.687698,28.406493
3729,89.305157,60.382332,124.330576,97.030888,27.299688
3730,90.971690,59.971398,130.559119,94.379455,36.179664
3731,91.180113,60.519097,129.404478,109.177069,20.227409
3732,91.537311,59.326324,134.071270,106.503674,27.567596
3733,92.900662,60.058621,145.611220,110.543918,35.067302
3734,93.809381,60.575582,151.602842,114.663364,36.939479
3735,94.249097,59.894021,160.025147,119.449455,40.575692
3736,94.862645,59.932352,163.235121,126.588302,36.646819
3737,95.666477,60.088654,172.451867,125.533469,46.918398
3738,96.317397,59.832361,176.848337,134.203785,42.644552
3739,96.738443,59.906378,182.173880,141.674698,40.499182
3740,97.642739,59.898655,186.009393,139.523262,46.486131
3741,98.727813,59.811774,193.397066,147.054966,46.342100
3742,99.382218,60.368657,197.567177,153.892400,43.674776
3743,100.050418,60.138323,198.724930,150.849199,47.875731
3744,20.000000,15.050126,174.944969,154.282443,20.662526
3745,20.408163,15.161714,180.478706,158.445019,22.033686
3746,20.816327,14.947129,179.678226,160.601846,19.076380
3747,21.224490,14.845159,185.498614,168.586188,16.912426
3748,21.632653,14.879475,193.976882,168.700099,25.276783
3749,22.040816,15.000357,197.303144,169.351960,27.951183
3750,22.448980,14.788158,212.256675,176.993707,35.262968
3751,22.857143,14.899948,211.595108,180.742341,30.852767
3752,23.265306,14.896777,215.911103,187.073359,28.837744
3753,23.673469,15.424911,215.735393,187.706511,28.028882
3754,24.081633,14.445237,219.034340,193.877505,25.156835
3755,24.489796,14.964076,233.898153,203.618101,30.280052
3756,24.897959,15.345139,236.067380,203.996894,32.070487
3757,25.306122,15.024369,243.915099,210.815072,33.100028
3758,25.714286,15.150683,248.937068,211.788459,37.148608
3759,26.122449,15.019965,258.890233,213.716863,45.173371
3760,26.530612,14.866533,263.388547,222.959344,40.429203
3761,26.938776,14.551617,259.467162,223.699300,35.767862
3762,27.346939,15.041091,265.409936,229.467807,35.942128
3763,27.755102,14.844879,273.170645,230.853412,42.317233
3764,28.163265,14.839933,278.782274,235.819959,42.962315
3765,28.571429,14.900203,281.399898,236.936775,44.463124
3766,28.979592,15.348972,277.560345,239.496256,38.064089
3767,29.387755,15.480968,276.897787,236.421656,40.476132
3768,29.795918,15.043442,282.748890,243.347724,39.401166
3769,30.204082,14.907047,284.456449,243.108619,41.347831
3770,30.612245,14.764555,279.484794,236.661762,42.823032
3771,31.020408,15.093708,282.359162,241.970325,40.388837
3772,31.428571,15.356581,279.176476,236.618222,42.558254
3773,31.836735,14.950532,277.274705,239.676603,37.598102
3774,32.244898,14.524201,267.114745,231.771559,35.343186
3775,32.653061,15.134010,272.920050,234.584244,38.335806
