longitude,latitude,factor_of_safety,landslide_hazard_level
-122.26000000000049,47.35500000000018,3.0,Low
-122.25500000000049,47.35500000000018,3.0,Low
-122.2500000000005,47.35500000000018,3.0,Low
-122.2450000000005,47.35500000000018,3.0,Low
-122.2400000000005,47.35500000000018,3.0,Low
-122.23500000000051,47.35500000000018,3.0,Low
-122.23000000000052,47.35500000000018,3.0,Low
-122.22500000000052,47.35500000000018,3.0,Low
-122.22000000000052,47.35500000000018,3.0,Low
-122.21500000000053,47.35500000000018,3.0,Low
-122.21000000000053,47.35500000000018,3.0,Low
-122.20500000000054,47.35500000000018,3.0,Low
-122.20000000000054,47.35500000000018,3.0,Low
-122.19500000000055,47.35500000000018,3.0,Low
-122.19000000000055,47.35500000000018,3.0,Low
-122.18500000000056,47.35500000000018,3.0,Low
-122.18000000000056,47.35500000000018,3.0,Low
-122.17500000000057,47.35500000000018,3.0,Low
-122.17000000000057,47.35500000000018,3.0,Low
-122.16500000000057,47.35500000000018,3.0,Low
-122.16000000000058,47.35500000000018,0.6138767399024012,Very High
-122.15500000000058,47.35500000000018,3.0,Low
-122.15000000000059,47.35500000000018,3.0,Low
-122.14500000000059,47.35500000000018,3.0,Low
-122.1400000000006,47.35500000000018,3.0,Low
-122.1350000000006,47.35500000000018,3.0,Low
-122.1300000000006,47.35500000000018,3.0,Low
-122.12500000000061,47.35500000000018,0.5753739243495587,Very High
-122.12000000000062,47.35500000000018,3.0,Low
-122.11500000000062,47.35500000000018,3.0,Low
-122.11000000000062,47.35500000000018,3.0,Low
-122.10500000000063,47.35500000000018,0.6185803947537736,Very High
-122.10000000000063,47.35500000000018,1.0720340073158914,Very High
-122.09500000000064,47.35500000000018,0.6832179174749831,Very High
-122.09000000000064,47.35500000000018,0.616551646369137,Very High
-122.08500000000065,47.35500000000018,0.5574356454490353,Very High
-122.08000000000065,47.35500000000018,0.5,Very High
-122.07500000000066,47.35500000000018,0.7301695653133238,Very High
-122.07000000000066,47.35500000000018,0.5321833520154652,Very High
-122.06500000000067,47.35500000000018,0.7550771369009103,Very High
-122.06000000000067,47.35500000000018,0.561581169412613,Very High
-122.05500000000067,47.35500000000018,0.7067322917042551,Very High
-122.05000000000068,47.35500000000018,0.8596170155346394,Very High
-122.04500000000068,47.35500000000018,0.5,Very High
-122.04000000000069,47.35500000000018,0.5,Very High
-122.0350000000007,47.35500000000018,1.505647715159467,Moderate
-122.0300000000007,47.35500000000018,0.7913256875705053,Very High
-122.0250000000007,47.35500000000018,0.6417695074604052,Very High
-122.0200000000007,47.35500000000018,0.6759051188488526,Very High
-122.01500000000071,47.35500000000018,1.2083333220111745,High
-122.01000000000072,47.35500000000018,0.5062658945565276,Very High
-122.00500000000072,47.35500000000018,0.8694935310177584,Very High
-122.00000000000072,47.35500000000018,0.8988313839530875,Very High
-121.99500000000073,47.35500000000018,0.9454140475770232,Very High
-121.99000000000073,47.35500000000018,0.588079522648319,Very High
-121.98500000000074,47.35500000000018,0.8205812840578006,Very High
-121.98000000000074,47.35500000000018,1.1505172614870534,Very High
-121.97500000000075,47.35500000000018,1.2399091398609843,High
-121.97000000000075,47.35500000000018,0.754494624710612,Very High
-121.96500000000076,47.35500000000018,1.8758497975745894,Moderate
-121.96000000000076,47.35500000000018,0.7553676989634671,Very High
-121.95500000000077,47.35500000000018,0.894990110644722,Very High
-121.95000000000077,47.35500000000018,0.6343210763372651,Very High
-121.94500000000077,47.35500000000018,0.8725708428813836,Very High
-121.94000000000078,47.35500000000018,1.0361319248324121,Very High
-121.93500000000078,47.35500000000018,3.0,Low
-121.93000000000079,47.35500000000018,0.9259608048045442,Very High
-121.9250000000008,47.35500000000018,3.0,Low
-121.9200000000008,47.35500000000018,0.5,Very High
-121.9150000000008,47.35500000000018,1.0328192274159695,Very High
-121.9100000000008,47.35500000000018,0.6990455396208737,Very High
-121.90500000000081,47.35500000000018,3.0,Low
-121.90000000000082,47.35500000000018,1.4036144418158674,High
-121.89500000000082,47.35500000000018,1.6356333673941472,Moderate
-121.89000000000082,47.35500000000018,1.0397838293792545,Very High
-121.88500000000083,47.35500000000018,3.0,Low
-121.88000000000083,47.35500000000018,0.5152198191608971,Very High
-121.87500000000084,47.35500000000018,3.0,Low
-121.87000000000084,47.35500000000018,3.0,Low
-121.86500000000085,47.35500000000018,3.0,Low
-121.86000000000085,47.35500000000018,3.0,Low
-121.85500000000086,47.35500000000018,2.0215437626843644,Low
-121.85000000000086,47.35500000000018,3.0,Low
-121.84500000000087,47.35500000000018,3.0,Low
-121.84000000000087,47.35500000000018,1.140963167429608,Very High
-121.83500000000087,47.35500000000018,3.0,Low
-121.83000000000088,47.35500000000018,5.0,Low
-121.82500000000088,47.35500000000018,3.0,Low
-121.82000000000089,47.35500000000018,3.0380358486911567,Low
-121.8150000000009,47.35500000000018,3.0,Low
-121.8100000000009,47.35500000000018,3.0,Low
-121.8050000000009,47.35500000000018,3.0,Low
-121.8000000000009,47.35500000000018,5.0,Low
-121.79500000000091,47.35500000000018,3.0,Low
-121.79000000000092,47.35500000000018,1.4032329491737314,High
-121.78500000000092,47.35500000000018,3.0,Low
-121.78000000000092,47.35500000000018,3.0,Low
-121.77500000000093,47.35500000000018,5.0,Low
-121.77000000000093,47.35500000000018,3.817470105733875,Low
-121.76500000000094,47.35500000000018,5.0,Low
-121.76000000000094,47.35500000000018,5.0,Low
-121.75500000000095,47.35500000000018,3.0,Low
-121.75000000000095,47.35500000000018,5.0,Low
-121.74500000000096,47.35500000000018,5.0,Low
-121.74000000000096,47.35500000000018,5.0,Low
-121.73500000000097,47.35500000000018,5.0,Low
-121.73000000000097,47.35500000000018,3.0235023337883233,Low
-121.72500000000097,47.35500000000018,5.0,Low
-121.72000000000098,47.35500000000018,5.0,Low
-121.71500000000098,47.35500000000018,5.0,Low
-121.71000000000099,47.35500000000018,5.0,Low
-121.705000000001,47.35500000000018,5.0,Low
-121.700000000001,47.35500000000018,5.0,Low
-121.695000000001,47.35500000000018,5.0,Low
-121.690000000001,47.35500000000018,5.0,Low
-121.68500000000101,47.35500000000018,5.0,Low
-121.68000000000102,47.35500000000018,5.0,Low
-121.67500000000102,47.35500000000018,5.0,Low
-121.67000000000102,47.35500000000018,5.0,Low
-121.66500000000103,47.35500000000018,5.0,Low
-121.66000000000103,47.35500000000018,5.0,Low
-121.65500000000104,47.35500000000018,5.0,Low
-121.65000000000104,47.35500000000018,5.0,Low
-121.64500000000105,47.35500000000018,5.0,Low
-121.64000000000105,47.35500000000018,5.0,Low
-121.63500000000106,47.35500000000018,5.0,Low
-121.63000000000106,47.35500000000018,5.0,Low
-121.62500000000107,47.35500000000018,5.0,Low
-121.62000000000107,47.35500000000018,5.0,Low
-121.61500000000107,47.35500000000018,5.0,Low
-121.61000000000108,47.35500000000018,5.0,Low
-121.60500000000108,47.35500000000018,5.0,Low
-121.60000000000109,47.35500000000018,5.0,Low
-121.5950000000011,47.35500000000018,5.0,Low
-121.5900000000011,47.35500000000018,5.0,Low
-121.5850000000011,47.35500000000018,5.0,Low
-121.5800000000011,47.35500000000018,5.0,Low
-121.57500000000111,47.35500000000018,5.0,Low
-121.57000000000112,47.35500000000018,5.0,Low
-121.56500000000112,47.35500000000018,5.0,Low
-121.56000000000112,47.35500000000018,5.0,Low
-121.55500000000113,47.35500000000018,5.0,Low
-121.55000000000113,47.35500000000018,5.0,Low
-121.54500000000114,47.35500000000018,5.0,Low
-121.54000000000114,47.35500000000018,5.0,Low
-121.53500000000115,47.35500000000018,5.0,Low
-121.53000000000115,47.35500000000018,1.5954994881602902,Moderate
-121.52500000000116,47.35500000000018,5.0,Low
-121.52000000000116,47.35500000000018,5.0,Low
-121.51500000000117,47.35500000000018,5.0,Low
-121.51000000000117,47.35500000000018,2.280563612006977,Low
-121.50500000000117,47.35500000000018,3.0,Low
-122.8,47.360000000000184,3.0,Low
-122.795,47.360000000000184,3.0,Low
-122.79,47.360000000000184,5.0,Low
-122.78500000000001,47.360000000000184,3.0,Low
-122.78000000000002,47.360000000000184,3.0,Low
-122.77500000000002,47.360000000000184,3.0,Low
-122.77000000000002,47.360000000000184,3.0,Low
-122.76500000000003,47.360000000000184,3.0,Low
-122.76000000000003,47.360000000000184,3.0,Low
-122.75500000000004,47.360000000000184,3.0,Low
-122.75000000000004,47.360000000000184,3.0,Low
-122.74500000000005,47.360000000000184,3.0,Low
-122.74000000000005,47.360000000000184,3.0,Low
-122.73500000000006,47.360000000000184,3.0,Low
-122.73000000000006,47.360000000000184,3.0,Low
-122.72500000000007,47.360000000000184,3.0,Low
-122.72000000000007,47.360000000000184,3.0,Low
-122.71500000000007,47.360000000000184,3.0,Low
-122.71000000000008,47.360000000000184,3.0,Low
-122.70500000000008,47.360000000000184,3.0,Low
-122.70000000000009,47.360000000000184,3.0,Low
-122.69500000000009,47.360000000000184,3.0,Low
-122.6900000000001,47.360000000000184,3.0,Low
-122.6850000000001,47.360000000000184,3.0,Low
-122.6800000000001,47.360000000000184,3.0,Low
-122.67500000000011,47.360000000000184,3.0,Low
-122.67000000000012,47.360000000000184,3.0,Low
-122.66500000000012,47.360000000000184,3.0,Low
-122.66000000000012,47.360000000000184,3.0,Low
-122.65500000000013,47.360000000000184,3.0,Low
-122.65000000000013,47.360000000000184,3.0,Low
-122.64500000000014,47.360000000000184,3.0,Low
-122.64000000000014,47.360000000000184,3.0,Low
-122.63500000000015,47.360000000000184,3.0,Low
-122.63000000000015,47.360000000000184,3.0,Low
-122.62500000000016,47.360000000000184,3.0,Low
-122.62000000000016,47.360000000000184,3.0,Low
-122.61500000000017,47.360000000000184,5.0,Low
-122.61000000000017,47.360000000000184,5.0,Low
-122.60500000000017,47.360000000000184,3.0,Low
-122.60000000000018,47.360000000000184,5.0,Low
-122.59500000000018,47.360000000000184,5.0,Low
-122.59000000000019,47.360000000000184,3.0,Low
-122.58500000000019,47.360000000000184,5.0,Low
-122.5800000000002,47.360000000000184,5.0,Low
-122.5750000000002,47.360000000000184,5.0,Low
-122.5700000000002,47.360000000000184,3.0,Low
-122.56500000000021,47.360000000000184,5.0,Low
-122.56000000000022,47.360000000000184,5.0,Low
-122.55500000000022,47.360000000000184,5.0,Low
-122.55000000000022,47.360000000000184,5.0,Low
-122.54500000000023,47.360000000000184,5.0,Low
-122.54000000000023,47.360000000000184,5.0,Low
-122.53500000000024,47.360000000000184,5.0,Low
-122.53000000000024,47.360000000000184,1.5713484026367723,Moderate
-122.52500000000025,47.360000000000184,5.0,Low
-122.52000000000025,47.360000000000184,5.0,Low
-122.51500000000026,47.360000000000184,5.0,Low
-122.51000000000026,47.360000000000184,5.0,Low
-122.50500000000027,47.360000000000184,5.0,Low
-122.50000000000027,47.360000000000184,5.0,Low
-122.49500000000027,47.360000000000184,3.946560831693138,Low
-122.49000000000028,47.360000000000184,5.0,Low
-122.48500000000028,47.360000000000184,5.0,Low
-122.48000000000029,47.360000000000184,5.0,Low
-122.47500000000029,47.360000000000184,5.0,Low
-122.4700000000003,47.360000000000184,5.0,Low
-122.4650000000003,47.360000000000184,5.0,Low
-122.4600000000003,47.360000000000184,5.0,Low
-122.45500000000031,47.360000000000184,5.0,Low
-122.45000000000032,47.360000000000184,5.0,Low
-122.44500000000032,47.360000000000184,5.0,Low
-122.44000000000032,47.360000000000184,5.0,Low
-122.43500000000033,47.360000000000184,5.0,Low
-122.43000000000033,47.360000000000184,5.0,Low
-122.42500000000034,47.360000000000184,5.0,Low
-122.42000000000034,47.360000000000184,3.227607336388036,Low
-122.41500000000035,47.360000000000184,5.0,Low
-122.41000000000035,47.360000000000184,5.0,Low
-122.40500000000036,47.360000000000184,5.0,Low
-122.40000000000036,47.360000000000184,5.0,Low
-122.39500000000037,47.360000000000184,2.350842455116055,Low
-122.39000000000037,47.360000000000184,5.0,Low
-122.38500000000037,47.360000000000184,3.283239397251117,Low
-122.38000000000038,47.360000000000184,3.0,Low
-122.37500000000038,47.360000000000184,2.104649278632473,Low
-122.37000000000039,47.360000000000184,1.1408215839691893,Very High
-122.36500000000039,47.360000000000184,2.7343258918200375,Low
-122.3600000000004,47.360000000000184,3.0,Low
-122.3550000000004,47.360000000000184,3.0,Low
-122.3500000000004,47.360000000000184,3.0,Low
-122.34500000000041,47.360000000000184,2.3916809336111764,Low
-122.34000000000042,47.360000000000184,3.0,Low
-122.33500000000042,47.360000000000184,3.0,Low
-122.33000000000042,47.360000000000184,3.0,Low
-122.32500000000043,47.360000000000184,3.0,Low
-122.32000000000043,47.360000000000184,3.0,Low
-122.31500000000044,47.360000000000184,3.0,Low
-122.31000000000044,47.360000000000184,3.0,Low
-122.30500000000045,47.360000000000184,3.0,Low
-122.30000000000045,47.360000000000184,3.0,Low
-122.29500000000046,47.360000000000184,3.0,Low
-122.29000000000046,47.360000000000184,3.0,Low
-122.28500000000047,47.360000000000184,3.0,Low
-122.28000000000047,47.360000000000184,3.0,Low
-122.27500000000047,47.360000000000184,3.0,Low
-122.27000000000048,47.360000000000184,3.0,Low
-122.26500000000048,47.360000000000184,3.0,Low
-122.26000000000049,47.360000000000184,3.0,Low
-122.25500000000049,47.360000000000184,3.0,Low
-122.2500000000005,47.360000000000184,3.0,Low
-122.2450000000005,47.360000000000184,3.0,Low
-122.2400000000005,47.360000000000184,3.0,Low
-122.23500000000051,47.360000000000184,3.0,Low
-122.23000000000052,47.360000000000184,3.0,Low
-122.22500000000052,47.360000000000184,3.0,Low
-122.22000000000052,47.360000000000184,3.0,Low
-122.21500000000053,47.360000000000184,3.0,Low
-122.21000000000053,47.360000000000184,3.0,Low
-122.20500000000054,47.360000000000184,3.0,Low
-122.20000000000054,47.360000000000184,3.0,Low
-122.19500000000055,47.360000000000184,3.0,Low
-122.19000000000055,47.360000000000184,3.0,Low
-122.18500000000056,47.360000000000184,3.0,Low
-122.18000000000056,47.360000000000184,3.0,Low
-122.17500000000057,47.360000000000184,3.0,Low
-122.17000000000057,47.360000000000184,3.0,Low
-122.16500000000057,47.360000000000184,3.0,Low
-122.16000000000058,47.360000000000184,0.5744966585939623,Very High
-122.15500000000058,47.360000000000184,3.0,Low
-122.15000000000059,47.360000000000184,3.0,Low
-122.14500000000059,47.360000000000184,3.0,Low
-122.1400000000006,47.360000000000184,0.610314192570249,Very High
-122.1350000000006,47.360000000000184,0.5742072914980692,Very High
-122.1300000000006,47.360000000000184,0.6908659419309925,Very High
-122.12500000000061,47.360000000000184,0.753548683797931,Very High
-122.12000000000062,47.360000000000184,3.0,Low
-122.11500000000062,47.360000000000184,0.9293970643172861,Very High
-122.11000000000062,47.360000000000184,0.5,Very High
-122.10500000000063,47.360000000000184,0.5,Very High
-122.10000000000063,47.360000000000184,0.7147353807515507,Very High
-122.09500000000064,47.360000000000184,0.6482438701293822,Very High
-122.09000000000064,47.360000000000184,0.5867640925459296,Very High
-122.08500000000065,47.360000000000184,0.788084332184319,Very High
-122.08000000000065,47.360000000000184,0.9667481347268978,Very High
-122.07500000000066,47.360000000000184,0.7372570459427216,Very High
-122.07000000000066,47.360000000000184,0.5653017439915479,Very High
-122.06500000000067,47.360000000000184,0.8514597489128118,Very High
-122.06000000000067,47.360000000000184,0.7632744591384166,Very High
-122.05500000000067,47.360000000000184,0.5,Very High
-122.05000000000068,47.360000000000184,0.6685326827804295,Very High
-122.04500000000068,47.360000000000184,0.561468509410315,Very High
-122.04000000000069,47.360000000000184,0.8749902994593436,Very High
-122.0350000000007,47.360000000000184,0.5780693890422318,Very High
-122.0300000000007,47.360000000000184,0.7694623919048421,Very High
-122.0250000000007,47.360000000000184,0.6869818485604162,Very High
-122.0200000000007,47.360000000000184,0.6035163059351847,Very High
-122.01500000000071,47.360000000000184,0.6425038894784831,Very High
-122.01000000000072,47.360000000000184,0.9778239743517684,Very High
-122.00500000000072,47.360000000000184,0.8390519834903796,Very High
-122.00000000000072,47.360000000000184,0.6535524426817633,Very High
-121.99500000000073,47.360000000000184,0.5,Very High
-121.99000000000073,47.360000000000184,0.6599808296936195,Very High
-121.98500000000074,47.360000000000184,0.6437148608338878,Very High
-121.98000000000074,47.360000000000184,0.9836066565638066,Very High
-121.97500000000075,47.360000000000184,0.9542605475133362,Very High
-121.97000000000075,47.360000000000184,1.1376964519992991,Very High
-121.96500000000076,47.360000000000184,0.8296062021445403,Very High
-121.96000000000076,47.360000000000184,0.9116726461890999,Very High
-121.95500000000077,47.360000000000184,0.8487261072350256,Very High
-121.95000000000077,47.360000000000184,1.2993368952505084,High
-121.94500000000077,47.360000000000184,0.7960381178880106,Very High
-121.94000000000078,47.360000000000184,1.2571598191064033,High
-121.93500000000078,47.360000000000184,0.7402846063867353,Very High
-121.93000000000079,47.360000000000184,1.0210965673889634,Very High
-121.9250000000008,47.360000000000184,0.5280702645165936,Very High
