time_s,phase,current_density_A_cm2,voltage_V,temperature_C,degradation_factor
580350,SOEC,-0.5,2.1518,756.11,0.94197
580380,SOEC,-0.5,2.1485,755.95,0.94196
580410,SOEC,-0.5,2.1512,755.79,0.94196
580440,SOEC,-0.5,2.1525,755.63,0.94196
580470,SOEC,-0.5,2.1488,755.47,0.94195
580500,SOFC,0.5,-0.2861,755.31,0.94195
580530,SOFC,0.5,-0.2846,755.15,0.94195
580560,SOFC,0.5,-0.2849,754.98,0.94194
580590,SOFC,0.5,-0.2844,754.82,0.94194
580620,SOFC,0.5,-0.287,754.66,0.94194
580650,SOFC,0.5,-0.2844,754.5,0.94193
580680,SOFC,0.5,-0.2861,754.33,0.94193
580710,SOFC,0.5,-0.2835,754.17,0.94193
580740,SOFC,0.5,-0.2895,754.01,0.94193
580770,SOFC,0.5,-0.2854,753.84,0.94192
580800,SOFC,0.5,-0.2846,753.68,0.94192
580830,SOFC,0.5,-0.282,753.52,0.94192
580860,SOFC,0.5,-0.2845,753.35,0.94191
580890,SOFC,0.5,-0.2842,753.19,0.94191
580920,SOFC,0.5,-0.2838,753.02,0.94191
580950,SOFC,0.5,-0.282,752.86,0.9419
580980,SOFC,0.5,-0.2852,752.69,0.9419
581010,SOFC,0.5,-0.2872,752.53,0.9419
581040,SOFC,0.5,-0.2876,752.36,0.9419
581070,SOFC,0.5,-0.283,752.19,0.94189
581100,SOFC,0.5,-0.2838,752.03,0.94189
581130,SOFC,0.5,-0.2847,751.86,0.94189
581160,SOFC,0.5,-0.2854,751.69,0.94188
581190,SOFC,0.5,-0.2838,751.53,0.94188
581220,SOFC,0.5,-0.2837,751.36,0.94188
581250,SOFC,0.5,-0.2831,751.19,0.94188
581280,SOFC,0.5,-0.2862,751.03,0.94187
581310,SOFC,0.5,-0.2875,750.86,0.94187
581340,SOFC,0.5,-0.2857,750.69,0.94187
581370,SOFC,0.5,-0.2866,750.52,0.94186
581400,SOFC,0.5,-0.2866,750.35,0.94186
581430,SOFC,0.5,-0.2806,750.18,0.94186
581460,SOFC,0.5,-0.2883,750.02,0.94185
581490,SOFC,0.5,-0.2828,749.85,0.94185
581520,SOFC,0.5,-0.2818,749.68,0.94185
581550,SOFC,0.5,-0.2816,749.51,0.94185
581580,SOFC,0.5,-0.283,749.34,0.94184
581610,SOFC,0.5,-0.2809,749.17,0.94184
581640,SOFC,0.5,-0.2799,749.0,0.94184
581670,SOFC,0.5,-0.284,748.83,0.94183
581700,SOFC,0.5,-0.2825,748.66,0.94183
581730,SOFC,0.5,-0.2808,748.49,0.94183
581760,SOFC,0.5,-0.285,748.32,0.94182
581790,SOFC,0.5,-0.2838,748.15,0.94182
581820,SOFC,0.5,-0.2845,747.97,0.94182
581850,SOFC,0.5,-0.2823,747.8,0.94181
581880,SOFC,0.5,-0.2869,747.63,0.94181
581910,SOFC,0.5,-0.2802,747.46,0.94181
581940,SOFC,0.5,-0.282,747.29,0.94181
581970,SOFC,0.5,-0.2818,747.12,0.9418
582000,SOFC,0.5,-0.2877,746.95,0.9418
582030,SOFC,0.5,-0.285,746.77,0.9418
582060,SOFC,0.5,-0.2799,746.6,0.94179
582090,SOFC,0.5,-0.2832,746.43,0.94179
582120,SOFC,0.5,-0.2863,746.26,0.94179
582150,SOFC,0.5,-0.2824,746.08,0.94178
582180,SOFC,0.5,-0.2814,745.91,0.94178
582210,SOFC,0.5,-0.2817,745.74,0.94178
582240,SOFC,0.5,-0.283,745.57,0.94178
582270,SOFC,0.5,-0.2804,745.39,0.94177
582300,OCV,0.0,0.918,745.22,0.94177
582330,OCV,0.0,0.9205,745.05,0.94177
582360,OCV,0.0,0.9198,744.87,0.94176
582390,OCV,0.0,0.9193,744.7,0.94176
582420,OCV,0.0,0.9188,744.53,0.94176
582450,OCV,0.0,0.9189,744.35,0.94176
582480,OCV,0.0,0.9197,744.18,0.94175
582510,OCV,0.0,0.9191,744.01,0.94175
582540,OCV,0.0,0.9212,743.83,0.94175
582570,OCV,0.0,0.9187,743.66,0.94174
582600,OCV,0.0,0.9229,743.49,0.94174
582630,OCV,0.0,0.9187,743.31,0.94174
582660,OCV,0.0,0.9217,743.14,0.94173
582690,OCV,0.0,0.9219,742.96,0.94173
582720,OCV,0.0,0.9203,742.79,0.94173
582750,OCV,0.0,0.9202,742.62,0.94173
582780,OCV,0.0,0.9186,742.44,0.94172
582810,OCV,0.0,0.9191,742.27,0.94172
582840,OCV,0.0,0.9206,742.09,0.94172
582870,OCV,0.0,0.9201,741.92,0.94171
582900,OCV,0.0,0.9226,741.74,0.94171
582930,OCV,0.0,0.9193,741.57,0.94171
582960,OCV,0.0,0.9195,741.4,0.9417
582990,OCV,0.0,0.917,741.22,0.9417
583020,OCV,0.0,0.9217,741.05,0.9417
583050,OCV,0.0,0.9215,740.87,0.94169
583080,OCV,0.0,0.9224,740.7,0.94169
583110,OCV,0.0,0.9226,740.52,0.94169
583140,OCV,0.0,0.9221,740.35,0.94169
583170,OCV,0.0,0.9222,740.17,0.94168
583200,SOEC,-0.5,2.1562,740.0,0.94168
583230,SOEC,-0.5,2.1565,739.83,0.94168
583260,SOEC,-0.5,2.1514,739.65,0.94167
583290,SOEC,-0.5,2.1529,739.48,0.94167
583320,SOEC,-0.5,2.1526,739.3,0.94167
583350,SOEC,-0.5,2.1577,739.13,0.94166
583380,SOEC,-0.5,2.1537,738.95,0.94166
583410,SOEC,-0.5,2.1541,738.78,0.94166
583440,SOEC,-0.5,2.1554,738.6,0.94166
583470,SOEC,-0.5,2.1529,738.43,0.94165
583500,SOEC,-0.5,2.1562,738.26,0.94165
583530,SOEC,-0.5,2.1512,738.08,0.94165
583560,SOEC,-0.5,2.1532,737.91,0.94164
583590,SOEC,-0.5,2.156,737.73,0.94164
583620,SOEC,-0.5,2.1532,737.56,0.94164
583650,SOEC,-0.5,2.1583,737.38,0.94163
583680,SOEC,-0.5,2.1559,737.21,0.94163
583710,SOEC,-0.5,2.1581,737.04,0.94163
583740,SOEC,-0.5,2.1566,736.86,0.94163
583770,SOEC,-0.5,2.1559,736.69,0.94162
583800,SOEC,-0.5,2.154,736.51,0.94162
583830,SOEC,-0.5,2.1579,736.34,0.94162
583860,SOEC,-0.5,2.157,736.17,0.94161
583890,SOEC,-0.5,2.1603,735.99,0.94161
583920,SOEC,-0.5,2.1579,735.82,0.94161
583950,SOEC,-0.5,2.1555,735.65,0.94161
583980,SOEC,-0.5,2.1569,735.47,0.9416
584010,SOEC,-0.5,2.1572,735.3,0.9416
584040,SOEC,-0.5,2.1588,735.13,0.9416
584070,SOEC,-0.5,2.1591,734.95,0.94159
584100,SOEC,-0.5,2.1562,734.78,0.94159
584130,SOEC,-0.5,2.1542,734.61,0.94159
584160,SOEC,-0.5,2.153,734.43,0.94158
584190,SOEC,-0.5,2.1544,734.26,0.94158
584220,SOEC,-0.5,2.1556,734.09,0.94158
584250,SOEC,-0.5,2.1598,733.92,0.94158
584280,SOEC,-0.5,2.1599,733.74,0.94157
584310,SOEC,-0.5,2.1589,733.57,0.94157
584340,SOEC,-0.5,2.1595,733.4,0.94157
584370,SOEC,-0.5,2.1557,733.23,0.94156
584400,SOEC,-0.5,2.1541,733.05,0.94156
584430,SOEC,-0.5,2.1552,732.88,0.94156
584460,SOEC,-0.5,2.1532,732.71,0.94155
584490,SOEC,-0.5,2.1551,732.54,0.94155
584520,SOEC,-0.5,2.1564,732.37,0.94155
584550,SOEC,-0.5,2.1578,732.2,0.94154
584580,SOEC,-0.5,2.1578,732.03,0.94154
584610,SOEC,-0.5,2.1562,731.85,0.94154
584640,SOEC,-0.5,2.1588,731.68,0.94154
584670,SOEC,-0.5,2.1564,731.51,0.94153
584700,SOEC,-0.5,2.1578,731.34,0.94153
584730,SOEC,-0.5,2.1556,731.17,0.94153
584760,SOEC,-0.5,2.1601,731.0,0.94152
584790,SOEC,-0.5,2.158,730.83,0.94152
584820,SOEC,-0.5,2.1594,730.66,0.94152
584850,SOEC,-0.5,2.1556,730.49,0.94151
584880,SOEC,-0.5,2.1585,730.32,0.94151
584910,SOEC,-0.5,2.1594,730.15,0.94151
584940,SOEC,-0.5,2.1542,729.98,0.94151
584970,SOEC,-0.5,2.1607,729.82,0.9415
585000,SOFC,0.5,-0.2832,729.65,0.9415
585030,SOFC,0.5,-0.2803,729.48,0.9415
585060,SOFC,0.5,-0.2771,729.31,0.94149
585090,SOFC,0.5,-0.2788,729.14,0.94149
585120,SOFC,0.5,-0.2836,728.97,0.94149
585150,SOFC,0.5,-0.281,728.81,0.94149
585180,SOFC,0.5,-0.2782,728.64,0.94148
585210,SOFC,0.5,-0.2823,728.47,0.94148
585240,SOFC,0.5,-0.2814,728.31,0.94148
585270,SOFC,0.5,-0.2814,728.14,0.94147
585300,SOFC,0.5,-0.2795,727.97,0.94147
585330,SOFC,0.5,-0.2837,727.81,0.94147
585360,SOFC,0.5,-0.2794,727.64,0.94146
585390,SOFC,0.5,-0.2819,727.47,0.94146
585420,SOFC,0.5,-0.2807,727.31,0.94146
585450,SOFC,0.5,-0.2811,727.14,0.94146
585480,SOFC,0.5,-0.2794,726.98,0.94145
585510,SOFC,0.5,-0.2807,726.81,0.94145
585540,SOFC,0.5,-0.2778,726.65,0.94145
585570,SOFC,0.5,-0.2787,726.48,0.94144
585600,SOFC,0.5,-0.2822,726.32,0.94144
585630,SOFC,0.5,-0.2779,726.16,0.94144
585660,SOFC,0.5,-0.28,725.99,0.94143
585690,SOFC,0.5,-0.2803,725.83,0.94143
585720,SOFC,0.5,-0.279,725.67,0.94143
585750,SOFC,0.5,-0.2827,725.5,0.94142
585780,SOFC,0.5,-0.2834,725.34,0.94142
585810,SOFC,0.5,-0.2806,725.18,0.94142
585840,SOFC,0.5,-0.2819,725.02,0.94142
585870,SOFC,0.5,-0.2765,724.85,0.94141
585900,SOFC,0.5,-0.2822,724.69,0.94141
585930,SOFC,0.5,-0.2806,724.53,0.94141
585960,SOFC,0.5,-0.2803,724.37,0.9414
585990,SOFC,0.5,-0.2782,724.21,0.9414
586020,SOFC,0.5,-0.2827,724.05,0.9414
586050,SOFC,0.5,-0.2839,723.89,0.94139
586080,SOFC,0.5,-0.2779,723.73,0.94139
586110,SOFC,0.5,-0.2806,723.57,0.94139
586140,SOFC,0.5,-0.2791,723.41,0.94139
586170,SOFC,0.5,-0.279,723.25,0.94138
586200,SOFC,0.5,-0.2787,723.1,0.94138
586230,SOFC,0.5,-0.2815,722.94,0.94138
586260,SOFC,0.5,-0.2821,722.78,0.94137
586290,SOFC,0.5,-0.2848,722.62,0.94137
586320,SOFC,0.5,-0.2828,722.47,0.94137
586350,SOFC,0.5,-0.2807,722.31,0.94137
586380,SOFC,0.5,-0.2822,722.15,0.94136
586410,SOFC,0.5,-0.2831,722.0,0.94136
586440,SOFC,0.5,-0.2807,721.84,0.94136
586470,SOFC,0.5,-0.2782,721.69,0.94135
586500,SOFC,0.5,-0.281,721.53,0.94135
586530,SOFC,0.5,-0.2831,721.38,0.94135
586560,SOFC,0.5,-0.2783,721.22,0.94134
586590,SOFC,0.5,-0.2824,721.07,0.94134
586620,SOFC,0.5,-0.2779,720.91,0.94134
586650,SOFC,0.5,-0.2814,720.76,0.94134
586680,SOFC,0.5,-0.2807,720.61,0.94133
586710,SOFC,0.5,-0.2778,720.46,0.94133
586740,SOFC,0.5,-0.2837,720.3,0.94133
586770,SOFC,0.5,-0.2831,720.15,0.94132
586800,OCV,0.0,0.9245,720.0,0.94132
586830,OCV,0.0,0.9249,719.85,0.94132
586860,OCV,0.0,0.9305,719.7,0.94131
586890,OCV,0.0,0.9235,719.55,0.94131
586920,OCV,0.0,0.9227,719.4,0.94131
586950,OCV,0.0,0.9235,719.25,0.94131
586980,OCV,0.0,0.9259,719.1,0.9413
587010,OCV,0.0,0.9264,718.95,0.9413
587040,OCV,0.0,0.924,718.8,0.9413
587070,OCV,0.0,0.9255,718.66,0.94129
587100,OCV,0.0,0.9294,718.51,0.94129
587130,OCV,0.0,0.9256,718.36,0.94129
587160,OCV,0.0,0.9262,718.21,0.94128
587190,OCV,0.0,0.9294,718.07,0.94128
587220,OCV,0.0,0.9243,717.92,0.94128
587250,OCV,0.0,0.9242,717.78,0.94127
587280,OCV,0.0,0.9248,717.63,0.94127
587310,OCV,0.0,0.9247,717.49,0.94127
587340,OCV,0.0,0.9221,717.34,0.94127
587370,OCV,0.0,0.9261,717.2,0.94126
587400,OCV,0.0,0.9263,717.06,0.94126
587430,OCV,0.0,0.9255,716.91,0.94126
587460,OCV,0.0,0.9264,716.77,0.94125
587490,OCV,0.0,0.9265,716.63,0.94125
587520,OCV,0.0,0.9233,716.49,0.94125
587550,OCV,0.0,0.9266,716.35,0.94124
587580,OCV,0.0,0.9272,716.21,0.94124
587610,OCV,0.0,0.9229,716.07,0.94124
587640,OCV,0.0,0.929,715.93,0.94124
587670,OCV,0.0,0.9237,715.79,0.94123
587700,SOEC,-0.5,2.1629,715.65,0.94123
587730,SOEC,-0.5,2.1657,715.51,0.94123
587760,SOEC,-0.5,2.1664,715.37,0.94122
587790,SOEC,-0.5,2.167,715.24,0.94122
587820,SOEC,-0.5,2.1666,715.1,0.94122
587850,SOEC,-0.5,2.1645,714.96,0.94122
587880,SOEC,-0.5,2.1659,714.83,0.94121
587910,SOEC,-0.5,2.1651,714.69,0.94121
587940,SOEC,-0.5,2.1662,714.56,0.94121
587970,SOEC,-0.5,2.166,714.42,0.9412
588000,SOEC,-0.5,2.165,714.29,0.9412
588030,SOEC,-0.5,2.1654,714.16,0.9412
588060,SOEC,-0.5,2.1624,714.02,0.94119
588090,SOEC,-0.5,2.1679,713.89,0.94119
588120,SOEC,-0.5,2.1669,713.76,0.94119
588150,SOEC,-0.5,2.1618,713.63,0.94119
588180,SOEC,-0.5,2.168,713.5,0.94118
588210,SOEC,-0.5,2.1664,713.36,0.94118
588240,SOEC,-0.5,2.1647,713.23,0.94118
588270,SOEC,-0.5,2.1646,713.11,0.94117
588300,SOEC,-0.5,2.1654,712.98,0.94117
588330,SOEC,-0.5,2.165,712.85,0.94117
588360,SOEC,-0.5,2.1653,712.72,0.94116
588390,SOEC,-0.5,2.1704,712.59,0.94116
588420,SOEC,-0.5,2.1678,712.47,0.94116
588450,SOEC,-0.5,2.1712,712.34,0.94115
588480,SOEC,-0.5,2.1677,712.21,0.94115
588510,SOEC,-0.5,2.1685,712.09,0.94115
588540,SOEC,-0.5,2.1656,711.96,0.94115
588570,SOEC,-0.5,2.1671,711.84,0.94114
588600,SOEC,-0.5,2.1674,711.72,0.94114
588630,SOEC,-0.5,2.1689,711.59,0.94114
588660,SOEC,-0.5,2.1676,711.47,0.94113
588690,SOEC,-0.5,2.1685,711.35,0.94113
588720,SOEC,-0.5,2.1685,711.23,0.94113
588750,SOEC,-0.5,2.1673,711.11,0.94112
588780,SOEC,-0.5,2.1672,710.99,0.94112
588810,SOEC,-0.5,2.1668,710.87,0.94112
588840,SOEC,-0.5,2.1703,710.75,0.94112
588870,SOEC,-0.5,2.1676,710.63,0.94111
588900,SOEC,-0.5,2.169,710.51,0.94111
588930,SOEC,-0.5,2.1681,710.39,0.94111
588960,SOEC,-0.5,2.1706,710.27,0.9411
588990,SOEC,-0.5,2.1646,710.16,0.9411
589020,SOEC,-0.5,2.1692,710.04,0.9411
589050,SOEC,-0.5,2.1662,709.93,0.9411
589080,SOEC,-0.5,2.1696,709.81,0.94109
589110,SOEC,-0.5,2.1686,709.7,0.94109
589140,SOEC,-0.5,2.166,709.58,0.94109
589170,SOEC,-0.5,2.1697,709.47,0.94108
589200,SOEC,-0.5,2.1695,709.36,0.94108
589230,SOEC,-0.5,2.1687,709.25,0.94108
589260,SOEC,-0.5,2.169,709.14,0.94107
589290,SOEC,-0.5,2.1696,709.02,0.94107
589320,SOEC,-0.5,2.1717,708.91,0.94107
589350,SOEC,-0.5,2.1688,708.8,0.94107
589380,SOEC,-0.5,2.1715,708.7,0.94106
589410,SOEC,-0.5,2.1695,708.59,0.94106
589440,SOEC,-0.5,2.1723,708.48,0.94106
589470,SOEC,-0.5,2.1693,708.37,0.94105
589500,SOFC,0.5,-0.2844,708.27,0.94105
589530,SOFC,0.5,-0.2853,708.16,0.94105
589560,SOFC,0.5,-0.2832,708.05,0.94104
589590,SOFC,0.5,-0.2848,707.95,0.94104
589620,SOFC,0.5,-0.2804,707.85,0.94104
589650,SOFC,0.5,-0.285,707.74,0.94103
589680,SOFC,0.5,-0.2847,707.64,0.94103
589710,SOFC,0.5,-0.2822,707.54,0.94103
589740,SOFC,0.5,-0.281,707.44,0.94103
589770,SOFC,0.5,-0.2819,707.33,0.94102
589800,SOFC,0.5,-0.2813,707.23,0.94102
589830,SOFC,0.5,-0.2836,707.13,0.94102
589860,SOFC,0.5,-0.2836,707.03,0.94101
589890,SOFC,0.5,-0.2795,706.94,0.94101
589920,SOFC,0.5,-0.2801,706.84,0.94101
589950,SOFC,0.5,-0.2821,706.74,0.941
589980,SOFC,0.5,-0.2814,706.64,0.941
590010,SOFC,0.5,-0.2819,706.55,0.941
590040,SOFC,0.5,-0.286,706.45,0.941
590070,SOFC,0.5,-0.2837,706.36,0.94099
590100,SOFC,0.5,-0.2807,706.26,0.94099
590130,SOFC,0.5,-0.2823,706.17,0.94099
590160,SOFC,0.5,-0.2839,706.08,0.94098
590190,SOFC,0.5,-0.2808,705.99,0.94098
590220,SOFC,0.5,-0.2831,705.89,0.94098
590250,SOFC,0.5,-0.2823,705.8,0.94098
590280,SOFC,0.5,-0.2831,705.71,0.94097
590310,SOFC,0.5,-0.2828,705.62,0.94097
590340,SOFC,0.5,-0.2827,705.53,0.94097
590370,SOFC,0.5,-0.2813,705.45,0.94096
590400,SOFC,0.5,-0.2811,705.36,0.94096
590430,SOFC,0.5,-0.2849,705.27,0.94096
590460,SOFC,0.5,-0.2833,705.19,0.94095
590490,SOFC,0.5,-0.2815,705.1,0.94095
590520,SOFC,0.5,-0.2843,705.02,0.94095
590550,SOFC,0.5,-0.2867,704.93,0.94095
590580,SOFC,0.5,-0.286,704.85,0.94094
590610,SOFC,0.5,-0.2858,704.76,0.94094
590640,SOFC,0.5,-0.2851,704.68,0.94094
590670,SOFC,0.5,-0.2857,704.6,0.94093
590700,SOFC,0.5,-0.2822,704.52,0.94093
590730,SOFC,0.5,-0.2848,704.44,0.94093
590760,SOFC,0.5,-0.2818,704.36,0.94092
590790,SOFC,0.5,-0.2866,704.28,0.94092
590820,SOFC,0.5,-0.2851,704.2,0.94092
590850,SOFC,0.5,-0.2842,704.13,0.94091
590880,SOFC,0.5,-0.2828,704.05,0.94091
590910,SOFC,0.5,-0.2821,703.97,0.94091
590940,SOFC,0.5,-0.2855,703.9,0.94091
590970,SOFC,0.5,-0.2825,703.82,0.9409
591000,SOFC,0.5,-0.2879,703.75,0.9409
591030,SOFC,0.5,-0.2828,703.67,0.9409
591060,SOFC,0.5,-0.2872,703.6,0.94089
591090,SOFC,0.5,-0.2837,703.53,0.94089
591120,SOFC,0.5,-0.2823,703.46,0.94089
591150,SOFC,0.5,-0.2829,703.39,0.94088
591180,SOFC,0.5,-0.2879,703.32,0.94088
591210,SOFC,0.5,-0.2856,703.25,0.94088
591240,SOFC,0.5,-0.2833,703.18,0.94088
591270,SOFC,0.5,-0.2833,703.11,0.94087
591300,OCV,0.0,0.9295,703.04,0.94087
591330,OCV,0.0,0.9245,702.98,0.94087
591360,OCV,0.0,0.9313,702.91,0.94086
591390,OCV,0.0,0.9317,702.85,0.94086
591420,OCV,0.0,0.9293,702.78,0.94086
591450,OCV,0.0,0.9294,702.72,0.94085
591480,OCV,0.0,0.93,702.66,0.94085
591510,OCV,0.0,0.9319,702.59,0.94085
591540,OCV,0.0,0.9295,702.53,0.94085
591570,OCV,0.0,0.9287,702.47,0.94084
591600,OCV,0.0,0.9298,702.41,0.94084
591630,OCV,0.0,0.929,702.35,0.94084
591660,OCV,0.0,0.9291,702.29,0.94083
591690,OCV,0.0,0.9256,702.24,0.94083
591720,OCV,0.0,0.9301,702.18,0.94083
591750,OCV,0.0,0.9314,702.12,0.94083
591780,OCV,0.0,0.9312,702.07,0.94082
591810,OCV,0.0,0.931,702.01,0.94082
591840,OCV,0.0,0.929,701.96,0.94082
591870,OCV,0.0,0.9294,701.9,0.94081
591900,OCV,0.0,0.9315,701.85,0.94081
591930,OCV,0.0,0.9309,701.8,0.94081
591960,OCV,0.0,0.9321,701.75,0.9408
591990,OCV,0.0,0.9278,701.7,0.9408
592020,OCV,0.0,0.9278,701.65,0.9408
592050,OCV,0.0,0.9285,701.6,0.9408
592080,OCV,0.0,0.9273,701.55,0.94079
592110,OCV,0.0,0.9266,701.5,0.94079
592140,OCV,0.0,0.9302,701.45,0.94079
592170,OCV,0.0,0.93,701.41,0.94078
592200,SOEC,-0.5,2.1752,701.36,0.94078
592230,SOEC,-0.5,2.1754,701.32,0.94078
592260,SOEC,-0.5,2.1718,701.27,0.94077
592290,SOEC,-0.5,2.1738,701.23,0.94077
592320,SOEC,-0.5,2.1742,701.19,0.94077
592350,SOEC,-0.5,2.1749,701.15,0.94076
592380,SOEC,-0.5,2.1719,701.11,0.94076
592410,SOEC,-0.5,2.173,701.06,0.94076
592440,SOEC,-0.5,2.1741,701.03,0.94076
592470,SOEC,-0.5,2.1771,700.99,0.94075
592500,SOEC,-0.5,2.1755,700.95,0.94075
592530,SOEC,-0.5,2.177,700.91,0.94075
592560,SOEC,-0.5,2.1748,700.87,0.94074
592590,SOEC,-0.5,2.1751,700.84,0.94074
592620,SOEC,-0.5,2.1761,700.8,0.94074
592650,SOEC,-0.5,2.1747,700.77,0.94073
592680,SOEC,-0.5,2.1739,700.73,0.94073
592710,SOEC,-0.5,2.1722,700.7,0.94073
592740,SOEC,-0.5,2.174,700.67,0.94073
592770,SOEC,-0.5,2.1769,700.64,0.94072
592800,SOEC,-0.5,2.1777,700.61,0.94072
592830,SOEC,-0.5,2.1737,700.58,0.94072
592860,SOEC,-0.5,2.1718,700.55,0.94071
592890,SOEC,-0.5,2.1771,700.52,0.94071
592920,SOEC,-0.5,2.1754,700.49,0.94071
592950,SOEC,-0.5,2.1726,700.47,0.94071
592980,SOEC,-0.5,2.1691,700.44,0.9407
593010,SOEC,-0.5,2.1734,700.41,0.9407
593040,SOEC,-0.5,2.1744,700.39,0.9407
593070,SOEC,-0.5,2.173,700.37,0.94069
593100,SOEC,-0.5,2.1767,700.34,0.94069
593130,SOEC,-0.5,2.1738,700.32,0.94069
593160,SOEC,-0.5,2.1754,700.3,0.94068
593190,SOEC,-0.5,2.1801,700.28,0.94068
593220,SOEC,-0.5,2.1756,700.26,0.94068
593250,SOEC,-0.5,2.1752,700.24,0.94068
593280,SOEC,-0.5,2.1752,700.22,0.94067
593310,SOEC,-0.5,2.1768,700.2,0.94067
593340,SOEC,-0.5,2.1765,700.18,0.94067
593370,SOEC,-0.5,2.1734,700.17,0.94066
593400,SOEC,-0.5,2.1746,700.15,0.94066
593430,SOEC,-0.5,2.1741,700.14,0.94066
593460,SOEC,-0.5,2.1749,700.12,0.94065
593490,SOEC,-0.5,2.1791,700.11,0.94065
593520,SOEC,-0.5,2.1767,700.1,0.94065
593550,SOEC,-0.5,2.1753,700.09,0.94064
593580,SOEC,-0.5,2.178,700.07,0.94064
593610,SOEC,-0.5,2.1759,700.06,0.94064
593640,SOEC,-0.5,2.1722,700.05,0.94064
593670,SOEC,-0.5,2.1788,700.05,0.94063
593700,SOEC,-0.5,2.1752,700.04,0.94063
593730,SOEC,-0.5,2.171,700.03,0.94063
593760,SOEC,-0.5,2.1723,700.02,0.94062
593790,SOEC,-0.5,2.1777,700.02,0.94062
593820,SOEC,-0.5,2.1723,700.01,0.94062
593850,SOEC,-0.5,2.1782,700.01,0.94061
593880,SOEC,-0.5,2.1756,700.01,0.94061
593910,SOEC,-0.5,2.1769,700.0,0.94061
593940,SOEC,-0.5,2.175,700.0,0.94061
593970,SOEC,-0.5,2.1765,700.0,0.9406
594000,SOFC,0.5,-0.2852,700.0,0.9406
594030,SOFC,0.5,-0.2859,700.0,0.9406
594060,SOFC,0.5,-0.288,700.0,0.94059
594090,SOFC,0.5,-0.2851,700.0,0.94059
594120,SOFC,0.5,-0.2895,700.01,0.94059
594150,SOFC,0.5,-0.284,700.01,0.94059
594180,SOFC,0.5,-0.2855,700.01,0.94058
594210,SOFC,0.5,-0.2849,700.02,0.94058
594240,SOFC,0.5,-0.2911,700.02,0.94058
594270,SOFC,0.5,-0.2881,700.03,0.94057
594300,SOFC,0.5,-0.2868,700.04,0.94057
594330,SOFC,0.5,-0.2845,700.05,0.94057
594360,SOFC,0.5,-0.2877,700.05,0.94056
594390,SOFC,0.5,-0.2807,700.06,0.94056
594420,SOFC,0.5,-0.2863,700.07,0.94056
594450,SOFC,0.5,-0.2878,700.09,0.94056
594480,SOFC,0.5,-0.2862,700.1,0.94055
594510,SOFC,0.5,-0.2877,700.11,0.94055
594540,SOFC,0.5,-0.2882,700.12,0.94055
594570,SOFC,0.5,-0.2838,700.14,0.94054
594600,SOFC,0.5,-0.2848,700.15,0.94054
594630,SOFC,0.5,-0.2847,700.17,0.94054
594660,SOFC,0.5,-0.2832,700.18,0.94053
594690,SOFC,0.5,-0.2848,700.2,0.94053
594720,SOFC,0.5,-0.2879,700.22,0.94053
594750,SOFC,0.5,-0.2843,700.24,0.94053
594780,SOFC,0.5,-0.288,700.26,0.94052
594810,SOFC,0.5,-0.2867,700.28,0.94052
594840,SOFC,0.5,-0.2858,700.3,0.94052
594870,SOFC,0.5,-0.286,700.32,0.94051
594900,SOFC,0.5,-0.2893,700.34,0.94051
594930,SOFC,0.5,-0.2876,700.37,0.94051
594960,SOFC,0.5,-0.2857,700.39,0.9405
594990,SOFC,0.5,-0.2869,700.41,0.9405
595020,SOFC,0.5,-0.2834,700.44,0.9405
595050,SOFC,0.5,-0.283,700.47,0.94049
595080,SOFC,0.5,-0.2879,700.49,0.94049
595110,SOFC,0.5,-0.2855,700.52,0.94049
595140,SOFC,0.5,-0.2824,700.55,0.94049
595170,SOFC,0.5,-0.2859,700.58,0.94048
595200,SOFC,0.5,-0.2864,700.61,0.94048
595230,SOFC,0.5,-0.2838,700.64,0.94048
595260,SOFC,0.5,-0.2861,700.67,0.94047
595290,SOFC,0.5,-0.283,700.7,0.94047
595320,SOFC,0.5,-0.2867,700.73,0.94047
595350,SOFC,0.5,-0.2865,700.77,0.94046
595380,SOFC,0.5,-0.2839,700.8,0.94046
595410,SOFC,0.5,-0.2853,700.84,0.94046
595440,SOFC,0.5,-0.2852,700.87,0.94046
595470,SOFC,0.5,-0.2893,700.91,0.94045
595500,SOFC,0.5,-0.2861,700.95,0.94045
595530,SOFC,0.5,-0.2837,700.99,0.94045
595560,SOFC,0.5,-0.287,701.03,0.94044
595590,SOFC,0.5,-0.284,701.06,0.94044
595620,SOFC,0.5,-0.2848,701.11,0.94044
595650,SOFC,0.5,-0.2857,701.15,0.94044
595680,SOFC,0.5,-0.2826,701.19,0.94043
595710,SOFC,0.5,-0.286,701.23,0.94043
595740,SOFC,0.5,-0.2858,701.27,0.94043
595770,SOFC,0.5,-0.2857,701.32,0.94042
595800,OCV,0.0,0.9291,701.36,0.94042
595830,OCV,0.0,0.9304,701.41,0.94042
595860,OCV,0.0,0.9259,701.45,0.94041
595890,OCV,0.0,0.9306,701.5,0.94041
595920,OCV,0.0,0.929,701.55,0.94041
595950,OCV,0.0,0.9299,701.6,0.94041
595980,OCV,0.0,0.9336,701.65,0.9404
596010,OCV,0.0,0.9278,701.7,0.9404
596040,OCV,0.0,0.9263,701.75,0.9404
596070,OCV,0.0,0.9291,701.8,0.94039
596100,OCV,0.0,0.9294,701.85,0.94039
596130,OCV,0.0,0.9305,701.9,0.94039
