simulation_id,material,parameters_temperature,parameters_pressure,parameters_crystal_structure,parameters_lattice_parameter,parameters_supercell_size,parameters_k_point_density,parameters_cutoff_energy,parameters_exchange_correlation,results_formation_energy,results_activation_barrier,results_surface_energy,results_bulk_modulus,results_elastic_constants,results_band_gap,results_magnetic_moment,metadata_convergence_criteria,metadata_total_energy,metadata_forces_converged,metadata_stress_converged
DFT_Cu_0119,Cu,1167.9155914653252,4.462543789331969,FCC,3.61,"[4, 4, 4]",0.07341736413134807,523.5171355818737,PBE,-0.039334592006550005,1.4352015811021404,1.7459533237650364,148.81821291941168,"[439.45617968922676, 150.64823830831585, 48.5401379415733]",0.11956767408760904,0.0,1e-06,-530.0379023192928,True,True
DFT_Cu_0120,Cu,821.916158468068,6.643972080126179,FCC,3.61,"[4, 4, 4]",0.04040755465589073,551.8694452202042,PBE0,0.03401513527282328,1.543432189310468,1.6743353785557005,140.6420146419397,"[430.3192719195898, 160.27910425675694, 82.69799312649953]",0.03356289538354855,0.0,1e-06,-893.4898395075638,True,True
DFT_Cu_0121,Cu,1258.9124654552766,1.7244552848224504,FCC,3.61,"[4, 4, 4]",0.09616012652698663,468.9015913529303,PBE,-0.0365531549221298,1.5034374757459692,1.821953792731145,152.9188348992838,"[475.77909550159427, 151.83384022609312, 83.45962231055277]",0.10326631854921392,0.0,1e-06,-940.1208934447621,True,True
DFT_Cu_0122,Cu,654.1709966503263,4.58489625125293,FCC,3.61,"[4, 4, 4]",0.06822951488533749,516.6579260061405,PBE,0.07818876861654138,1.223131221759123,1.8056936730291375,143.9055009195197,"[431.1221173602218, 139.51494639577174, 45.94430452141421]",0.04569157318434202,0.0,1e-06,-669.4107213508307,True,True
DFT_Cu_0123,Cu,827.3314374751354,5.161278103248965,FCC,3.61,"[4, 4, 4]",0.05809766067078048,514.2172366620521,PBE0,-0.021960040101469076,1.3649307444345142,1.5997543149167976,151.90787518258605,"[414.7510207974395, 154.00152179524446, 66.57398437483401]",0.00377630642840815,0.0,1e-06,-641.9559826187273,True,True
DFT_Cu_0124,Cu,779.5228107253627,0.22671331881828904,FCC,3.61,"[4, 4, 4]",0.07599760881438092,597.3643233998894,LDA,-0.011807018240951615,1.293384824263843,1.7771684005522996,145.03765656024268,"[440.90859203779996, 171.8869694725596, 55.218778887249236]",0.017119925004501237,0.0,1e-06,-784.3485863741291,True,True
DFT_Cu_0125,Cu,560.436854527765,4.325137910573118,FCC,3.61,"[4, 4, 4]",0.041957365450943494,408.9786967048399,LDA,-0.08981163533380615,1.2035768595734253,1.7877930742152741,142.19042082707148,"[372.10470855403656, 148.79001696704995, 52.182861428988886]",0.09095840973057058,0.0,1e-06,-877.8441250331807,True,True
DFT_Cu_0126,Cu,1431.0975266677478,4.201017139126546,FCC,3.61,"[4, 4, 4]",0.05154279375324801,537.7985078867091,LDA,-0.05422210503525401,1.115434090520637,1.7048891773082366,141.9911081672754,"[395.45111718314945, 120.67880261858588, 83.5543229931574]",0.07849799496812203,0.0,1e-06,-938.7182475474577,True,True
DFT_Cu_0127,Cu,1013.7521660074716,8.260488477124824,FCC,3.61,"[4, 4, 4]",0.08486345932814819,507.1119708350832,LDA,-0.007602189212372101,1.5781088347844234,1.7359750673664622,148.42118100653042,"[391.4189458855927, 124.7895073236764, 101.22396238896556]",0.04445375011035865,0.0,1e-06,-741.4931014170138,True,True
DFT_Cu_0128,Cu,932.0638494766505,2.9850558983918454,FCC,3.61,"[4, 4, 4]",0.055307539723428875,533.8155694774789,PBE0,-0.03450301366871995,1.4094466305414972,1.6158207361676076,139.91543799160763,"[453.09841462768213, 113.3968810080769, 90.1026821121226]",0.029551916329701507,0.0,1e-06,-573.4962599602394,True,True
DFT_Cu_0129,Cu,502.67114627060266,8.84316008731641,FCC,3.61,"[4, 4, 4]",0.06082968339273652,494.29110617022707,PBE,-0.13575661893132807,1.2302689798040372,1.6488786006916312,148.00480055300494,"[500.20468863215933, 155.356743182377, 52.454196758827926]",0.042274010842564685,0.0,1e-06,-519.9069921888206,True,True
DFT_Cu_0130,Cu,1249.3461244047712,9.187181721148589,FCC,3.61,"[4, 4, 4]",0.06123377374961518,474.8011230963982,PBE,0.046715108316885565,1.1755163066919836,1.698242623444838,148.63310411170562,"[507.523319565944, 132.04424238099074, 96.08692614123144]",0.0359450572248018,0.0,1e-06,-501.4345670227332,True,True
DFT_Cu_0131,Cu,1119.9372180706564,3.3913109063372793,FCC,3.61,"[4, 4, 4]",0.04989672836051448,418.8161355792819,LDA,-0.03254110858015802,1.5238998357177298,1.7902721385789433,144.0126512988427,"[467.70274430204734, 141.29529409116847, 69.3847535145302]",0.27518805628849086,0.0,1e-06,-685.4131263313664,True,True
DFT_Cu_0132,Cu,633.8305465983133,6.544306113800963,FCC,3.61,"[4, 4, 4]",0.043608025990339964,593.1947472255024,PBE,-0.1044261699142074,1.5298489369413741,1.6985183141910656,137.66791909823192,"[432.4351668085651, 126.2724443899096, 71.89935725781767]",0.11474940211708538,0.0,1e-06,-874.5442662354249,True,True
DFT_Cu_0133,Cu,1278.106508151049,3.768808345397897,FCC,3.61,"[4, 4, 4]",0.038285481891986974,514.5747805237094,PBE0,-0.07477237215671373,1.4879572281018796,1.7529369684276577,145.31121015993415,"[423.25239088455055, 149.8062682558829, 97.82448167096028]",0.04368076104756595,0.0,1e-06,-506.27501077804436,True,True
DFT_Cu_0134,Cu,1000.899922697575,1.5564517480596263,FCC,3.61,"[4, 4, 4]",0.09542555660305277,463.2709499516831,PBE0,-0.1667706194639317,1.1852299468956549,1.6474784282299024,145.9633482807354,"[506.68014563342723, 165.71713370887568, 50.3860054777231]",0.14509524811384106,0.0,1e-06,-990.8523033903753,True,True
DFT_Cu_0135,Cu,956.1021126883453,4.791507832839679,FCC,3.61,"[4, 4, 4]",0.02244729022770988,400.40311482004404,PBE,-0.0432305602168537,1.5430353566372157,1.7243044883755134,139.97694342896568,"[436.87775092968224, 114.5534243078624, 91.52527369305419]",0.0035094475777604295,0.0,1e-06,-900.261609047949,True,True
DFT_Cu_0136,Cu,607.9060355080755,3.1762863588488486,FCC,3.61,"[4, 4, 4]",0.03317884956327226,526.3885578252685,PBE0,0.02854542049840378,1.68900697498584,1.7245734402222004,137.9741374876055,"[440.14024273424377, 127.46709181590808, 45.55779518996792]",0.01099431678305485,0.0,1e-06,-557.6252123268587,True,True
DFT_Cu_0137,Cu,401.2645663888745,5.979097383123252,FCC,3.61,"[4, 4, 4]",0.030810207378853916,491.03137070191906,PBE0,-0.12746303502155673,1.0837018343007763,1.8398968764998462,136.62300467404094,"[377.36682412149474, 110.79158154755415, 93.57446412281894]",0.06907051254440832,0.0,1e-06,-736.0081373607504,True,True
DFT_Cu_0138,Cu,912.7041671947693,6.46459868220819,FCC,3.61,"[4, 4, 4]",0.0943440799803192,537.8070206223758,LDA,-0.03132046868487974,1.1699156247378557,1.8611322238382548,144.76089154015017,"[381.9815537601963, 133.22327761538412, 98.45167237615796]",0.04026798692892286,0.0,1e-06,-841.08685781976,True,True
DFT_Cu_0139,Cu,408.6405100429887,8.022417648980989,FCC,3.61,"[4, 4, 4]",0.05498178787546397,564.2414738776831,LDA,-0.026293979343236157,1.6053258768399066,1.8171884832553475,145.77311583245748,"[390.1615210585245, 152.56835711226165, 46.634021556312554]",0.007591456812334313,0.0,1e-06,-962.5002072227583,True,True
DFT_Cu_0140,Cu,890.2763042883453,7.015005527537481,FCC,3.61,"[4, 4, 4]",0.022297432868593293,502.7746496233006,PBE0,0.02192518608665299,1.0267881324034178,1.605558945019779,147.9149354332572,"[441.7891028168356, 122.41552726215998, 71.58569786316498]",0.030641947958841648,0.0,1e-06,-597.6357033392334,True,True
DFT_Cu_0141,Cu,767.5516037287609,7.089610362978352,FCC,3.61,"[4, 4, 4]",0.03699322406777253,496.45560547121306,PBE0,-0.08792409080086185,1.465574950481239,1.7390015395570237,150.62663303529138,"[379.03079506786145, 159.2656192397997, 85.96340826985]",0.04012157997520743,0.0,1e-06,-858.8074893702341,True,True
DFT_Cu_0142,Cu,713.4863450349428,8.435382452748685,FCC,3.61,"[4, 4, 4]",0.061831359737448285,571.7083151623017,PBE,-0.06924626573008869,1.1400751493319192,1.670624554742588,140.0921797727022,"[396.2636046993201, 130.9047207872914, 76.77924726729617]",0.049548573447575385,0.0,1e-06,-572.5397124245114,True,True
DFT_Cu_0143,Cu,308.9323062626084,2.613254918443939,FCC,3.61,"[4, 4, 4]",0.053067891239723844,463.7676149666666,LDA,-0.01565001855057735,1.3617762763757992,1.7109896867495689,154.6938150016144,"[406.86659640965553, 154.2739979392135, 73.70151510718067]",0.07535383130352245,0.0,1e-06,-531.0767104979566,True,True
DFT_Cu_0144,Cu,479.57459484756964,1.4863411595569531,FCC,3.61,"[4, 4, 4]",0.08959441267835672,581.8665088863961,LDA,-0.07649300095095624,1.549240424559478,1.8398260078346529,137.43386990529518,"[351.69858531096673, 122.9737227207766, 44.158665828484295]",0.017230942840910327,0.0,1e-06,-936.8218921587367,True,True
DFT_Cu_0145,Cu,514.9070900852321,7.925646408976549,FCC,3.61,"[4, 4, 4]",0.029296050173642323,495.8500312448798,PBE0,-0.020807708495874225,1.5563748015638799,1.8054999622517807,145.5163425219004,"[369.4820271473897, 133.35213777253927, 46.65320832984049]",0.04216846345525608,0.0,1e-06,-659.7480581535453,True,True
DFT_Cu_0146,Cu,965.6245060744682,5.566444773987268,FCC,3.61,"[4, 4, 4]",0.028111932371768615,405.1759057607007,PBE0,-0.04566315512747463,1.3105651950458868,1.6762943414003406,145.38460528239355,"[472.08282827782693, 173.37393926902234, 69.27172337497507]",0.006145379699457157,0.0,1e-06,-563.8142835572326,True,True
DFT_Cu_0147,Cu,383.4179304621156,0.8372123364828021,FCC,3.61,"[4, 4, 4]",0.059202690365026,490.4146295734559,PBE,-0.006564508424034797,1.0681738145207347,1.7873498940036694,142.71916661197915,"[463.89868596260476, 146.20179135960763, 49.44178439891412]",0.22206687631742936,0.0,1e-06,-568.065868264332,True,True
DFT_Cu_0148,Cu,847.6412808377776,4.188029859362721,FCC,3.61,"[4, 4, 4]",0.032304776198633124,533.7811997374555,LDA,-0.07376359732556229,1.514191350797932,1.8173182033268458,148.89445541417052,"[406.17078065993616, 155.66352313471526, 59.857286543846655]",0.0780052642797579,0.0,1e-06,-880.3547358655109,True,True
DFT_Cu_0149,Cu,968.0988293025313,2.8903443109168956,FCC,3.61,"[4, 4, 4]",0.060943678117000855,573.0564604167229,LDA,0.02996135583504375,1.172713197436143,1.7115106996400227,143.73957388507708,"[411.37800786361987, 116.10194299321078, 69.84333120462914]",0.05393809593816339,0.0,1e-06,-910.3602451742438,True,True
DFT_Cu_0150,Cu,566.1832121879802,5.31317240280015,FCC,3.61,"[4, 4, 4]",0.07353143421557609,532.8364638871274,PBE0,-0.001611560600826678,1.0759893616275955,1.814273258081078,145.6423769912214,"[389.8160422454221, 137.88551662111618, 50.89425297098409]",0.05136638282754376,0.0,1e-06,-640.6628275429425,True,True
DFT_Cu_0151,Cu,505.35040529856644,2.069035169296971,FCC,3.61,"[4, 4, 4]",0.06455430074447907,574.7291251690243,PBE,-0.06521399016112267,1.6092626736280884,1.7105821310888971,137.33304498714287,"[365.4951080278203, 158.85240140196865, 45.12980380166661]",0.02178911694547083,0.0,1e-06,-902.7794114409999,True,True
DFT_Cu_0152,Cu,905.2583529822361,7.53351946459115,FCC,3.61,"[4, 4, 4]",0.021915157325981954,430.3627977134332,PBE0,-0.0820163878751904,1.3047272319555268,1.7698102000766962,140.47615372882083,"[391.2266706037914, 120.12625256728039, 61.24153431682994]",0.01121852343628174,0.0,1e-06,-719.3785979895395,True,True
DFT_Cu_0153,Cu,1150.5704531715837,5.605097618211888,FCC,3.61,"[4, 4, 4]",0.03173147529166208,430.07252418980136,LDA,-0.027171835389771224,1.6574532151794092,1.6568582218305563,145.3070601693958,"[431.82799166879636, 147.5293666867538, 79.89411105486562]",0.03043039113049252,0.0,1e-06,-671.4778629636495,True,True
DFT_Cu_0154,Cu,1423.101364906126,3.481493476469635,FCC,3.61,"[4, 4, 4]",0.057302871120158236,500.87413242962685,PBE,0.015427485908958954,1.1829950943919074,1.5409012282522587,150.39331858005644,"[498.37461059973856, 173.91700331182057, 80.64610741096428]",0.010234694440386688,0.0,1e-06,-751.8478994725947,True,True
DFT_Cu_0155,Cu,943.2997358350914,9.175486076365868,FCC,3.61,"[4, 4, 4]",0.03911753631727921,450.1012517539606,PBE0,-0.012338716593656623,1.3699733027243646,1.7961180409920485,140.46714289520781,"[415.8484417602994, 120.50670139020595, 46.36595567443211]",0.032767704785247105,0.0,1e-06,-957.0917646647833,True,True
DFT_Cu_0156,Cu,707.0055588849448,5.090142914470723,FCC,3.61,"[4, 4, 4]",0.026172466123175246,431.2815251927699,PBE0,-0.07939077833748656,1.3839122817728238,1.7821255314142312,142.77625077371533,"[479.7516803271267, 170.31869356642093, 49.44140697204819]",0.03737500660859572,0.0,1e-06,-553.5100970358314,True,True
DFT_Cu_0157,Cu,451.6266216172318,6.293408430123238,FCC,3.61,"[4, 4, 4]",0.04211746369387293,403.4030467379458,PBE,-0.11023942104018741,1.425851936775785,1.7056991172809441,143.27492139861633,"[439.83752880456416, 135.25376840223316, 90.60929605861817]",0.06832263626192417,0.0,1e-06,-507.5064652893112,True,True
DFT_Cu_0158,Cu,576.4675326257718,2.381175283958956,FCC,3.61,"[4, 4, 4]",0.051982930232835275,411.164944449535,PBE,-0.09388543370938254,1.5020336238288992,1.8292270572819551,133.75974512526557,"[337.32501907360484, 151.8062154079432, 67.5246361858297]",0.018765152959248268,0.0,1e-06,-787.6801954973325,True,True
DFT_Cu_0159,Cu,1101.9286565243433,6.655635495795819,FCC,3.61,"[4, 4, 4]",0.03971718116553479,474.05647900463066,LDA,-0.051908214706464235,1.245378747877315,1.8445205883030802,137.60588374138388,"[420.482617601841, 145.90966275004126, 77.26666071499659]",0.014709953857389636,0.0,1e-06,-658.5959610906666,True,True
DFT_Cu_0160,Cu,1023.4391702693508,2.1638700664205013,FCC,3.61,"[4, 4, 4]",0.0932235840347523,420.36529618767094,LDA,-0.05517964441893125,1.552608635535539,1.7249826367754686,143.04968089067157,"[434.8496530111242, 133.80432373642216, 91.62171482599273]",0.034133652059007154,0.0,1e-06,-866.5208597265748,True,True
DFT_Cu_0161,Cu,755.5120494329674,8.912496502376168,FCC,3.61,"[4, 4, 4]",0.09983028311482599,489.40866115927554,PBE0,-0.06234677834738392,1.4109659833817196,1.6932676896392163,153.3176752726919,"[526.7996170685899, 167.56059976970906, 76.312540557307]",0.08502597319558916,0.0,1e-06,-671.8650251364854,True,True
DFT_Cu_0162,Cu,1494.687238482378,1.7215442437267692,FCC,3.61,"[4, 4, 4]",0.08887570744822029,577.5931038467779,PBE0,0.011991717964704461,1.2642861173482507,1.7073311333821568,142.89802787720686,"[418.3500607829646, 136.25192577686525, 98.89720671060643]",0.030463425429311644,0.0,1e-06,-609.3913997884661,True,True
DFT_Cu_0163,Cu,601.2709761644047,5.015342689658624,FCC,3.61,"[4, 4, 4]",0.07502811195276911,411.4145922339514,LDA,-0.0001371777122713136,0.9563138983852998,1.8627228985283106,136.58287694996096,"[443.101890827819, 127.1212130089304, 69.34374804931787]",0.07920667350912611,0.0,1e-06,-639.2514617132631,True,True
DFT_Cu_0164,Cu,1009.0303275774133,9.517348037411855,FCC,3.61,"[4, 4, 4]",0.07820551424744356,532.8382161763615,PBE0,-0.0978844689659446,1.4525858045994031,1.7547726114076425,139.7672331642089,"[442.4000148683886, 121.0740219618501, 75.56895685943712]",0.10013464983362147,0.0,1e-06,-611.9168918427724,True,True
DFT_Cu_0165,Cu,1179.9321699485013,8.93910922393944,FCC,3.61,"[4, 4, 4]",0.07969293559784939,464.7344111157934,PBE0,-0.054831351557317026,1.497609887656041,1.75823973789511,135.8897135813537,"[352.37102298664723, 159.70631342907956, 94.24513252334421]",0.052879015781035626,0.0,1e-06,-549.8487314079343,True,True
DFT_Cu_0166,Cu,392.28270196180756,1.3144386805974007,FCC,3.61,"[4, 4, 4]",0.06466428133839276,409.8772434829794,PBE,-0.005794661363754519,1.1233430531911306,1.70473787454587,141.92806666677953,"[409.0173234041432, 148.26579961153996, 98.00470024567906]",0.07659947309485743,0.0,1e-06,-516.337371602337,True,True
DFT_Cu_0167,Cu,865.2248141175721,2.226666677807322,FCC,3.61,"[4, 4, 4]",0.08833676872693938,542.9507141412089,PBE,-0.03567518545955303,1.3414674347034388,1.8208861161681162,137.51086985169067,"[439.2074719383486, 121.77570972004953, 73.62107129608275]",0.01888085001320554,0.0,1e-06,-690.546537936917,True,True
DFT_Cu_0168,Cu,688.4780916682604,4.433855850288695,FCC,3.61,"[4, 4, 4]",0.06193142562744228,583.4781515049792,PBE0,-0.07010962413356658,1.400968559321403,1.8394228519801734,150.1157969025328,"[524.8387470331465, 161.86061702891843, 52.76544376781125]",0.04924744006145536,0.0,1e-06,-740.7606991669563,True,True
DFT_Cu_0169,Cu,1049.0566706657041,4.434599526654798,FCC,3.61,"[4, 4, 4]",0.07744253777385902,588.749467302993,PBE0,0.03991705707843911,1.376708174538945,1.766117690682854,141.46453351316705,"[366.1409767334973, 161.55684226759223, 95.76941705360889]",0.07575244236115886,0.0,1e-06,-543.5171454070771,True,True
DFT_Cu_0170,Cu,357.039923796195,4.7959548985558005,FCC,3.61,"[4, 4, 4]",0.08234818991442237,569.2686576318164,PBE,-0.10780306879925414,1.288379787265389,1.8768870428372308,141.40714681601233,"[405.3956870412763, 130.6409994141286, 86.64838863169238]",0.2242158645915353,0.0,1e-06,-952.9340349071754,True,True
DFT_Cu_0171,Cu,1223.6184416444983,4.142520930415708,FCC,3.61,"[4, 4, 4]",0.07735159477972568,420.35234597939126,PBE,-0.03669057930126312,1.397559118500225,1.7846364226879625,138.12832233732635,"[418.0108463334476, 138.58081024350741, 57.83750257389553]",0.011795030779277559,0.0,1e-06,-871.8744204147025,True,True
DFT_Cu_0172,Cu,341.9387764685643,0.90622982893385,FCC,3.61,"[4, 4, 4]",0.07141722838176554,443.5215440278496,LDA,0.0013341037235819753,1.4066622845689583,1.9259818625526368,140.68879238596773,"[465.6423531318119, 132.62838877805547, 79.02850027534085]",0.021572420396532763,0.0,1e-06,-627.7593632184797,True,True
DFT_Cu_0173,Cu,323.7229094377116,1.738835743538768,FCC,3.61,"[4, 4, 4]",0.0939491529258744,461.7841629578242,PBE,-0.07644534816930665,1.6777919922090434,1.6799604532453123,151.78491791915818,"[397.22861444867226, 165.04801165243165, 83.54589188915952]",0.005994170810726808,0.0,1e-06,-984.0095408844456,True,True
DFT_Cu_0174,Cu,831.6509190538368,9.64364199513657,FCC,3.61,"[4, 4, 4]",0.058822343567614066,463.53881427484276,PBE0,-0.06283599224347716,1.408301233312173,1.7194531736883534,148.35801611621218,"[497.3308501235266, 161.96107715090187, 65.39933511151777]",0.12083860767583512,0.0,1e-06,-840.8855239336673,True,True
DFT_Cu_0175,Cu,1034.6210338942496,0.63565979524695,FCC,3.61,"[4, 4, 4]",0.0351926005414005,424.7996521669769,PBE,-0.07397389641841481,1.4255139822340375,1.6843557721189433,155.4872112725583,"[508.98638272290134, 175.77145008666832, 59.34638194655464]",0.05653288728285715,0.0,1e-06,-946.6356107429077,True,True
DFT_Cu_0176,Cu,951.2027999293678,6.755036423379481,FCC,3.61,"[4, 4, 4]",0.05121650717220699,537.9466725149204,PBE0,-0.030823002307777327,1.2827841505887272,1.584927529898989,144.00178849166306,"[489.76860245277794, 164.6424428737394, 84.07558254596174]",0.0171585023983433,0.0,1e-06,-973.4139461252374,True,True
DFT_Cu_0177,Cu,402.28607420076946,9.907812599667379,FCC,3.61,"[4, 4, 4]",0.09653855124304739,527.49505154153,PBE0,-0.011774054574197251,1.481458646992543,1.6310896830414734,154.1432111187174,"[482.34907940679915, 129.02309042417718, 92.96495249115729]",0.03890727077063586,0.0,1e-06,-652.6763756664466,True,True
DFT_Cu_0178,Cu,826.1906330986819,9.180670585142787,FCC,3.61,"[4, 4, 4]",0.06376783583812133,567.5882283064132,LDA,-0.025783010538458113,1.5552429829354006,1.6273507322915004,133.01291913074385,"[355.93813460817995, 147.89467039461954, 85.97760268518253]",0.08780465545533345,0.0,1e-06,-591.0937680588688,True,True
DFT_Cu_0179,Cu,1355.901896792054,7.03235386386514,FCC,3.61,"[4, 4, 4]",0.04070082301031,523.8677262185341,PBE,-0.09525595098754303,1.190529696819007,1.7231319176931117,156.64765043745962,"[496.3823685261512, 132.31711640969965, 55.51051050495425]",0.02254061284634177,0.0,1e-06,-532.4285709530175,True,True
DFT_Cu_0180,Cu,1284.7873108431777,0.3009904861318935,FCC,3.61,"[4, 4, 4]",0.050731876263658354,557.9205841780292,PBE,-0.1163261136466203,1.051449466948675,1.804215951466839,141.93376038902028,"[428.65270848750527, 161.0260871352862, 76.72083453909373]",0.04465427168240639,0.0,1e-06,-983.7669903831488,True,True
