sample_id,sand_content_percent,fines_content_percent,d10_mm,d30_mm,d50_mm,d60_mm,d90_mm,cu,cc,relative_density_percent,void_ratio,porosity,friction_angle_deg,dilation_angle_deg,critical_state_phi_deg,mean_effective_stress_kpa,cyclic_stress_ratio,n1_60,qc1n,b_pt,ru_peak,liquefaction_triggered,k0,material,dataset,liquid_limit,plastic_limit,plasticity_index,preconsolidation_stress_kpa,vertical_effective_stress_kpa,ocr,natural_water_content_percent,su_kpa,sensitivity,pore_pressure_ratio,clay_mineral,log10_k_m_per_s,case_id,case_type,magnitude_mw,peak_ground_acc_g,groundwater_depth_m,pore_pressure_ratio_peak,uplift_displacement_m,structural_damage_index,notes,groundwater_level_m,rainfall_event_mm,slope_angle_deg,depth_to_slip_surface_m,factor_of_safety,slip_surface_formed
,,7.7,,,,,,,,29.7,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0115,liquefaction_uplift,7.35,0.425,1.46,0.847,0.096,0.488,Liquefaction-induced uplift scenario,,,,,,
,,3.6,,,,,,,,56.8,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0116,liquefaction_uplift,7.5,0.426,2.98,0.64,0.06,0.446,Liquefaction-induced uplift scenario,,,,,,
,,0.0,,,,,,,,63.2,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0117,liquefaction_uplift,6.29,0.135,0.0,0.604,0.029,0.356,Liquefaction-induced uplift scenario,,,,,,
,,12.4,,,,,,,,47.9,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0118,liquefaction_uplift,6.62,0.483,2.0,0.719,0.081,0.363,Liquefaction-induced uplift scenario,,,,,,
,,5.5,,,,,,,,82.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0119,liquefaction_uplift,6.83,0.424,1.89,0.696,0.043,0.451,Liquefaction-induced uplift scenario,,,,,,
,,13.9,,,,,,,,45.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0120,liquefaction_uplift,6.55,0.455,1.21,0.64,0.043,0.277,Liquefaction-induced uplift scenario,,,,,,
,,0.0,,,,,,,,33.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0121,liquefaction_uplift,6.86,0.425,3.09,0.845,0.105,0.472,Liquefaction-induced uplift scenario,,,,,,
,,10.1,,,,,,,,70.9,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0122,liquefaction_uplift,7.16,0.402,1.0,0.703,0.081,0.369,Liquefaction-induced uplift scenario,,,,,,
,,12.1,,,,,,,,57.0,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0123,liquefaction_uplift,7.32,0.397,2.95,0.808,0.097,0.573,Liquefaction-induced uplift scenario,,,,,,
,,21.7,,,,,,,,63.1,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0124,liquefaction_uplift,7.31,0.188,1.5,0.524,0.058,0.192,Liquefaction-induced uplift scenario,,,,,,
,,8.8,,,,,,,,22.0,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0125,liquefaction_uplift,6.86,0.563,2.92,0.98,0.118,0.466,Liquefaction-induced uplift scenario,,,,,,
,,13.6,,,,,,,,60.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0126,liquefaction_uplift,6.76,0.277,2.77,0.541,0.081,0.309,Liquefaction-induced uplift scenario,,,,,,
,,5.1,,,,,,,,32.2,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0127,liquefaction_uplift,7.07,0.425,1.68,0.763,0.119,0.429,Liquefaction-induced uplift scenario,,,,,,
,,14.7,,,,,,,,44.4,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0128,liquefaction_uplift,6.55,0.316,1.82,0.678,0.039,0.398,Liquefaction-induced uplift scenario,,,,,,
,,2.3,,,,,,,,48.9,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0129,liquefaction_uplift,5.93,0.323,0.43,0.649,0.051,0.38,Liquefaction-induced uplift scenario,,,,,,
,,14.1,,,,,,,,26.0,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0130,liquefaction_uplift,7.05,0.118,2.39,0.486,0.038,0.1,Liquefaction-induced uplift scenario,,,,,,
,,9.1,,,,,,,,24.4,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0131,liquefaction_uplift,6.69,0.34,3.4,0.833,0.122,0.643,Liquefaction-induced uplift scenario,,,,,,
,,8.7,,,,,,,,61.4,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0132,liquefaction_uplift,7.27,0.379,3.96,0.517,0.026,0.159,Liquefaction-induced uplift scenario,,,,,,
,,9.7,,,,,,,,64.8,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0133,liquefaction_uplift,6.98,0.291,1.94,0.608,0.046,0.214,Liquefaction-induced uplift scenario,,,,,,
,,5.2,,,,,,,,57.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0134,liquefaction_uplift,6.62,0.1,2.26,0.576,0.052,0.209,Liquefaction-induced uplift scenario,,,,,,
,,20.3,,,,,,,,57.1,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0135,liquefaction_uplift,7.37,0.263,0.5,0.543,0.075,0.245,Liquefaction-induced uplift scenario,,,,,,
,,14.8,,,,,,,,36.0,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0136,liquefaction_uplift,6.88,0.337,0.7,0.818,0.099,0.594,Liquefaction-induced uplift scenario,,,,,,
,,12.3,,,,,,,,62.0,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0137,liquefaction_uplift,7.81,0.291,1.94,0.71,0.065,0.459,Liquefaction-induced uplift scenario,,,,,,
,,8.7,,,,,,,,71.2,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0138,liquefaction_uplift,5.7,0.294,1.38,0.676,0.083,0.459,Liquefaction-induced uplift scenario,,,,,,
,,8.5,,,,,,,,41.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0139,liquefaction_uplift,5.91,0.298,0.0,0.753,0.076,0.43,Liquefaction-induced uplift scenario,,,,,,
,,18.5,,,,,,,,53.5,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0140,liquefaction_uplift,6.67,0.136,2.32,0.457,0.063,0.18,Liquefaction-induced uplift scenario,,,,,,
,,27.3,,,,,,,,46.8,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0141,liquefaction_uplift,6.74,0.515,1.79,0.823,0.104,0.423,Liquefaction-induced uplift scenario,,,,,,
,,23.8,,,,,,,,100.0,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0142,liquefaction_uplift,6.5,0.334,1.37,0.604,0.079,0.248,Liquefaction-induced uplift scenario,,,,,,
,,0.0,,,,,,,,35.1,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0143,liquefaction_uplift,6.83,0.169,1.16,0.704,0.065,0.301,Liquefaction-induced uplift scenario,,,,,,
,,14.6,,,,,,,,66.7,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0144,liquefaction_uplift,6.41,0.297,2.55,0.553,0.061,0.295,Liquefaction-induced uplift scenario,,,,,,
,,21.0,,,,,,,,84.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0145,liquefaction_uplift,7.19,0.308,2.59,0.628,0.075,0.315,Liquefaction-induced uplift scenario,,,,,,
,,17.2,,,,,,,,73.7,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0146,liquefaction_uplift,6.88,0.239,3.39,0.531,0.056,0.344,Liquefaction-induced uplift scenario,,,,,,
,,0.2,,,,,,,,37.3,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0147,liquefaction_uplift,7.09,0.1,1.58,0.596,0.051,0.37,Liquefaction-induced uplift scenario,,,,,,
,,14.5,,,,,,,,40.7,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0148,liquefaction_uplift,7.33,0.64,2.18,0.689,0.071,0.443,Liquefaction-induced uplift scenario,,,,,,
,,4.3,,,,,,,,66.8,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0149,liquefaction_uplift,6.61,0.55,0.13,0.767,0.096,0.427,Liquefaction-induced uplift scenario,,,,,,
,,26.3,,,,,,,,50.2,,,,,,,,,,,,,,sand,case_study,,,,,,,,,,,,,CASE_LQ_0150,liquefaction_uplift,7.23,0.545,2.99,0.596,0.118,0.32,Liquefaction-induced uplift scenario,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,28.8,,,,,,16.51,0.734,,,CASE_CL_0001,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.52,134.9,17.5,9.76,0.825,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,7.0,,,,,,17.17,0.873,,,CASE_CL_0002,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.2,187.0,16.5,5.94,0.723,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,27.1,,,,,,15.72,0.577,,,CASE_CL_0003,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.44,103.4,14.1,9.26,1.06,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,18.7,,,,,,16.56,0.894,,,CASE_CL_0004,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.89,188.6,20.1,10.54,0.785,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,27.5,,,,,,13.0,0.451,,,CASE_CL_0005,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,-0.23,67.2,18.0,2.2,1.067,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,16.5,,,,,,7.42,0.514,,,CASE_CL_0006,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.76,100.6,22.0,5.27,1.055,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,34.4,,,,,,19.66,0.816,,,CASE_CL_0007,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.89,155.7,18.4,10.94,0.731,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,11.6,,,,,,11.16,0.613,,,CASE_CL_0008,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.42,95.5,24.7,6.48,1.027,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,31.9,,,,,,7.66,0.291,,,CASE_CL_0009,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.12,27.0,18.1,4.8,1.223,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,37.5,,,,,,14.38,0.671,,,CASE_CL_0010,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.27,133.3,10.3,10.01,0.893,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,36.4,,,,,,18.75,0.873,,,CASE_CL_0011,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.62,182.0,14.9,8.63,0.735,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,37.8,,,,,,13.72,0.95,,,CASE_CL_0012,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.26,268.1,16.6,5.88,0.671,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,23.2,,,,,,18.07,0.505,,,CASE_CL_0013,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.75,102.1,20.0,9.67,1.056,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,26.2,,,,,,17.15,0.856,,,CASE_CL_0014,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.07,189.2,19.4,4.09,0.745,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,39.9,,,,,,10.08,0.584,,,CASE_CL_0015,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,3.26,87.2,12.5,9.53,1.004,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,24.6,,,,,,11.62,0.709,,,CASE_CL_0016,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.34,140.9,17.9,5.44,0.8,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,27.7,,,,,,13.09,0.803,,,CASE_CL_0017,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.84,174.0,21.3,10.14,0.738,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,28.4,,,,,,16.76,0.816,,,CASE_CL_0018,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.22,170.2,6.6,9.39,0.763,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,42.2,,,,,,14.19,0.868,,,CASE_CL_0019,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.32,192.3,14.4,7.55,0.738,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,18.5,,,,,,7.36,0.608,,,CASE_CL_0020,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.96,113.3,17.4,5.57,1.027,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,49.9,,,,,,17.95,0.619,,,CASE_CL_0021,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.63,124.5,14.4,10.74,0.96,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,30.0,,,,,,20.34,0.222,,,CASE_CL_0022,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.31,21.4,14.5,8.86,1.262,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,31.7,,,,,,9.77,0.673,,,CASE_CL_0023,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.63,110.3,23.4,12.03,0.912,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,32.0,,,,,,14.17,0.731,,,CASE_CL_0024,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.3,167.3,23.8,3.96,0.846,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,20.3,,,,,,14.63,0.863,,,CASE_CL_0025,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.04,182.2,12.3,7.59,0.659,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,22.6,,,,,,11.87,0.813,,,CASE_CL_0026,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.6,165.0,19.3,8.37,0.749,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,22.9,,,,,,8.95,0.883,,,CASE_CL_0027,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.24,182.6,25.1,12.88,0.74,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,48.8,,,,,,14.33,0.499,,,CASE_CL_0028,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.15,76.7,10.1,9.89,1.018,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,23.6,,,,,,3.58,0.735,,,CASE_CL_0029,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.97,154.6,9.6,6.52,0.876,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,34.9,,,,,,14.38,0.315,,,CASE_CL_0030,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.88,33.9,15.4,4.8,1.214,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,31.6,,,,,,13.82,0.638,,,CASE_CL_0031,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.57,106.2,6.2,5.41,0.884,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,40.5,,,,,,10.05,0.65,,,CASE_CL_0032,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.43,144.3,9.3,2.75,0.829,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,37.1,,,,,,11.9,0.66,,,CASE_CL_0033,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.19,120.6,26.5,9.85,0.886,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,46.5,,,,,,12.44,0.353,,,CASE_CL_0034,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.74,38.5,15.3,10.42,1.171,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,39.2,,,,,,2.15,0.4,,,CASE_CL_0035,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.72,69.5,14.5,5.21,1.027,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,32.8,,,,,,11.38,0.861,,,CASE_CL_0036,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.59,173.9,28.7,11.99,0.722,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,10.4,,,,,,8.74,0.95,,,CASE_CL_0037,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.68,271.1,16.1,2.61,0.706,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,29.9,,,,,,9.73,0.318,,,CASE_CL_0038,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.35,39.6,10.3,12.63,1.15,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,29.2,,,,,,10.26,0.472,,,CASE_CL_0039,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.13,96.4,22.3,11.14,1.042,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,26.7,,,,,,12.47,0.95,,,CASE_CL_0040,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.43,235.5,21.8,7.69,0.675,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,30.2,,,,,,17.42,0.573,,,CASE_CL_0041,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.85,105.1,19.9,6.56,0.973,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,17.4,,,,,,13.26,0.635,,,CASE_CL_0042,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.01,139.6,18.9,10.8,0.934,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,36.2,,,,,,11.71,0.568,,,CASE_CL_0043,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.55,103.9,20.6,10.2,1.043,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,21.2,,,,,,11.84,0.707,,,CASE_CL_0044,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.75,122.7,19.4,6.99,0.845,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,45.3,,,,,,17.88,0.414,,,CASE_CL_0045,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.8,66.0,13.1,10.56,1.019,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,38.2,,,,,,21.51,0.837,,,CASE_CL_0046,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.25,172.4,15.4,5.84,0.609,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,27.4,,,,,,6.26,0.95,,,CASE_CL_0047,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.68,213.1,18.4,7.35,0.665,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,10.2,,,,,,6.5,0.877,,,CASE_CL_0048,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,-0.5,185.4,13.7,9.76,0.84,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,37.0,,,,,,14.88,0.294,,,CASE_CL_0049,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.73,33.7,22.1,8.11,1.221,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,31.1,,,,,,13.26,0.761,,,CASE_CL_0050,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.53,150.6,20.4,2.48,0.765,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,35.7,,,,,,5.59,0.187,,,CASE_CL_0051,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.87,11.4,14.6,12.92,1.293,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,39.7,,,,,,10.34,0.626,,,CASE_CL_0052,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.83,109.8,8.2,7.17,0.86,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,34.8,,,,,,14.99,0.492,,,CASE_CL_0053,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,-0.02,72.0,23.3,7.19,0.991,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,24.5,,,,,,5.46,0.297,,,CASE_CL_0054,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.66,45.5,22.2,5.19,1.313,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,21.2,,,,,,10.47,0.442,,,CASE_CL_0055,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.51,60.9,17.8,6.38,1.18,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,27.2,,,,,,9.86,0.95,,,CASE_CL_0056,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.05,222.9,21.6,7.77,0.666,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,7.7,,,,,,7.63,0.703,,,CASE_CL_0057,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.06,137.7,20.8,6.99,0.982,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,15.9,,,,,,7.96,0.665,,,CASE_CL_0058,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.23,141.3,28.7,9.62,0.88,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,30.9,,,,,,9.83,0.898,,,CASE_CL_0059,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,-0.09,190.4,8.0,6.02,0.657,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,24.9,,,,,,8.64,0.788,,,CASE_CL_0060,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.73,141.8,13.0,6.59,0.82,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,17.9,,,,,,12.79,0.634,,,CASE_CL_0061,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.74,135.2,12.0,3.9,0.978,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,29.3,,,,,,17.11,0.372,,,CASE_CL_0062,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.11,79.5,20.8,5.72,1.127,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,19.5,,,,,,12.87,0.289,,,CASE_CL_0063,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,-0.37,58.4,12.7,8.22,1.199,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,26.3,,,,,,14.64,0.348,,,CASE_CL_0064,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.69,68.1,26.2,10.56,1.194,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,34.8,,,,,,10.73,0.575,,,CASE_CL_0065,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.23,112.7,20.3,12.77,0.958,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,29.9,,,,,,19.78,0.097,,,CASE_CL_0066,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.11,10.0,17.2,5.05,1.447,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,21.0,,,,,,11.97,0.642,,,CASE_CL_0067,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.8,134.8,23.1,2.0,0.969,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,20.9,,,,,,9.31,0.569,,,CASE_CL_0068,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.32,104.1,14.6,5.66,0.98,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,39.0,,,,,,13.11,0.473,,,CASE_CL_0069,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.09,73.4,18.6,5.04,1.013,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,31.4,,,,,,15.55,0.95,,,CASE_CL_0070,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.11,263.6,21.4,2.5,0.583,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,32.4,,,,,,12.76,0.95,,,CASE_CL_0071,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.27,211.8,16.8,8.34,0.612,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,31.5,,,,,,17.85,0.411,,,CASE_CL_0072,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.83,43.4,19.0,4.85,1.122,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,40.4,,,,,,15.28,0.724,,,CASE_CL_0073,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.96,137.5,14.7,6.41,0.718,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,47.0,,,,,,13.06,0.493,,,CASE_CL_0074,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.67,82.8,13.9,7.99,0.892,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,39.2,,,,,,17.65,0.95,,,CASE_CL_0075,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.85,216.7,9.5,11.49,0.5,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,22.6,,,,,,11.5,0.389,,,CASE_CL_0076,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.42,60.5,14.5,7.54,1.135,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,27.0,,,,,,14.87,0.93,,,CASE_CL_0077,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,2.52,183.6,25.2,10.22,0.636,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,38.0,,,,,,17.83,0.194,,,CASE_CL_0078,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.58,10.0,25.1,4.35,1.325,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,20.4,,,,,,21.1,0.897,,,CASE_CL_0079,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,1.13,201.7,17.9,7.31,0.675,1
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,34.9,,,,,,11.1,0.439,,,CASE_CL_0080,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.95,57.3,17.4,8.46,1.069,0
,,,,,,,,,,,,,,,,,,,,,,,,clay,case_study,,,31.5,,,,,,12.57,0.492,,,CASE_CL_0081,clay_slip_surface,,,,,,,Sensitive clay progressive failure scenario,0.4,72.9,14.4,9.96,0.991,1
