time_hours,strain_sensor_0_mu_strain,strain_sensor_1_mu_strain,strain_sensor_2_mu_strain,strain_sensor_3_mu_strain,strain_sensor_4_mu_strain,strain_sensor_5_mu_strain,strain_sensor_6_mu_strain,strain_sensor_7_mu_strain
868.6,142.99882997421673,143.2886614440193,143.3941254999592,142.67461082997727,141.82546383250317,142.07194592281982,142.27173009750683,143.18200201952808
868.7,144.48855474594183,144.16611630792664,143.29063660431947,142.90321294724717,143.47506099438013,143.3688355567302,144.09683185114102,142.7425562359492
868.8,142.4894112581903,144.59095511153154,144.51844004633767,144.08021552681043,145.16184118323633,145.52062384887344,143.65542936870796,143.1292793227971
868.9,145.67497034571568,144.50495526365086,145.92527205280393,144.1343326324055,143.82950979858447,146.22408095588014,144.1665757414195,144.92086954038746
869.0,147.43628811353216,144.95773124047034,145.4835686051365,147.34624917174037,146.7300604613017,145.77486770222325,145.06378964092423,148.59173626259326
869.1,149.73449665886002,146.7052292736447,147.07293112171766,145.25922152170153,146.18835340051035,146.94019382968355,146.2183774254881,147.26110808565628
869.2,147.06193753807813,147.28694390000453,146.85305700663451,146.303667498409,148.13699785798792,149.99088080690152,147.66802205595206,146.86804764270522
869.3,147.42489427722046,148.48645319180744,149.4413116363233,149.22911929465528,147.1007074884479,146.55928389894135,147.40828966001794,146.49079730810197
869.4,148.9618479097964,150.32316848981833,145.51372584255753,146.58503018139106,148.15771361527237,148.07816135313863,148.89299299777844,147.86768213813224
869.5,149.63037577838645,149.81720412835514,147.40396932064553,146.4138014206699,148.35198839072893,149.2807298672274,147.82681198406465,148.65954162966435
869.6,150.13708162051557,147.6513867209259,147.96235369884533,148.1684938657872,149.7858855567266,150.2935567180928,147.6898784056875,147.40286121879484
869.7,149.2497720274647,149.62097227003488,148.67623338748672,148.5405552166992,147.83597289711008,146.90003935664728,149.26464168708785,149.08249824437354
869.8,150.85228970236415,147.44741449430188,149.10214920758412,148.99855950053941,148.65745877768993,149.67076536454823,148.17637371242148,149.4356306849513
869.9,148.5862329668144,149.02123292327323,149.83443508465646,149.47240632917206,148.24396250273216,149.49979900042945,149.22836085424217,149.9027443746367
870.0,149.19863823728426,149.62471722930826,148.2261479413405,149.87528739678532,147.75899078723742,149.0601617429491,150.68743451596188,149.01834599598521
870.1,149.58722773274351,149.65858641218418,148.1679814059611,149.86816473082644,149.5517722163256,147.93500304231924,149.53614836805315,148.35570254102313
870.2,148.67908605219304,148.83497488668976,149.24052433902398,150.27684737515216,151.55595865161897,149.02272566845662,150.28137268921083,149.90846546669607
870.3,148.10146605144126,148.99067960373552,149.72086223552924,149.1636171508076,150.20163568757366,148.26496495770274,149.61378743465696,147.34145244024836
870.4,148.0289283474546,150.40371240375455,148.4637191895307,147.0393833613954,149.25404351350596,148.48442087941126,148.05785417089976,148.35389785490023
870.5,146.2508035452432,147.93585147872224,149.1824358208619,148.47922291698924,148.98765944383388,148.91863678613137,148.83339038275955,148.73859309269238
870.6,146.2780550651466,147.50567982762055,147.53925318446954,146.6206414680719,147.27173987703253,148.76031255383504,146.676658797217,149.48400324386708
870.7,148.16699638970175,148.02655281083656,147.5174449446651,147.1847972229776,148.0299876530427,147.95089906198376,146.98794470957714,146.75649070105032
870.8,146.62889478618945,145.94447101087036,146.20248232581204,146.95367269355683,149.7455113905507,147.49327638834956,146.24365757280788,148.57919461309817
870.9,146.2291448639105,147.54433816136952,146.5138366742009,147.16814368704024,146.63533640269608,145.33949988535306,145.57705627381696,146.34237473635363
871.0,144.91149629637493,146.93293460181138,146.78640665838034,144.5503851071288,146.49685420011895,146.12824229194635,144.75408134863673,145.27077546804745
871.1,145.2082645576471,145.2763652025468,145.10608414296686,146.9260876755181,144.19968769369356,145.49159811491592,144.553989025041,146.13960984616452
871.2,143.94286823142502,144.18879222001988,142.94407558789916,146.1010986950346,144.64804175288666,146.46963288481402,144.75510391116111,143.0528822298099
871.3,141.89374540801643,142.74313004355207,143.10460422616129,144.4283164242509,142.32695011749266,143.90473775881554,143.46896267708257,144.81230604505427
871.4,142.89985845266983,143.09824354312076,143.15937176380277,142.73565593027132,141.33818977599162,141.2215874242442,142.25968082739365,142.1645186444893
871.5,141.40423932613209,139.43696291754603,142.4690221434533,144.18467594390208,142.5685511973012,140.7779858658883,141.24756884584852,140.75552961542633
871.6,139.70617947666508,139.65048700984144,140.71383686880353,139.7378801567583,139.48162216815356,140.22571846845747,139.82338413652982,139.9362482872733
871.7,139.46511761757608,137.68177301937754,138.14361416853782,139.04930273543042,139.26284901668404,139.24347723041421,138.05822968546326,139.1919784187712
871.8,136.61262271171682,138.08234470281434,136.68202171553898,138.58203321550178,139.74826013119775,139.44674317106964,137.88291079337617,138.6775674327328
871.9,137.29984711449984,137.870569415041,137.46586195330534,136.39901156547626,136.77000692378556,134.69404161948378,136.79537619560017,138.31657472290203
872.0,136.69418896911517,135.15440145144558,136.46141372863568,137.06004951352614,133.25260882060573,136.7848968776914,136.97430242486476,135.8632070527072
872.1,135.92586852659346,134.2698720003836,136.19212969368922,134.45878918332278,134.9791768358964,135.62023586847283,134.8156301364789,132.6935510164847
872.2,133.2823010786393,132.74920861811248,133.0361606473553,131.5046491666092,133.44553645874552,131.00400275916164,132.4506889039499,132.83829810575875
872.3,130.1837038173912,132.07372138658474,131.92755803691077,133.74713377389224,130.6554716428613,132.7164309855337,129.22576360713572,130.55412147784998
872.4,128.0222289520566,129.31876650836992,130.60105467034145,129.6766558129335,129.05304913735372,130.55837306796124,128.08938143455558,128.08896833918178
872.5,128.72897925994386,128.4032267230585,128.77235978338643,128.08760520396086,127.70502017928436,129.36352934628522,126.443325377269,126.78070779353372
872.6,126.39467524534403,126.40253396167729,129.05870101362598,127.78542330200139,126.50031973648721,126.77449304215625,125.23321145278558,125.68463414571333
872.7,124.58409799414561,125.00467583559332,125.37580126806758,126.07216114450341,123.30519986265132,125.39105800003921,124.81797068840294,124.51974212307877
872.8,122.21223639399345,122.17550808147563,120.78901831766261,122.72078797195468,124.05181728729353,124.24560955938584,123.5250163684683,123.39477185750668
872.9,120.91621454353636,121.00236896892487,121.40358253507391,120.97156748077192,123.39745545855284,121.8307731729503,120.98297396619135,122.20156801634303
873.0,119.52007737232239,119.70990240837848,120.03275113466086,118.85311824778972,121.85456552822892,119.99396422496118,117.83863699136916,119.00463385792165
873.1,118.87218581170356,116.12597970558257,118.43787476839402,118.46932996861084,116.35524269837843,117.96235548856065,118.84948519885667,119.00460066618078
873.2,114.05660540161759,115.213184169242,117.60028685691873,114.6274268030187,115.2037842517232,115.57882905456346,115.65191347409592,114.0640119137494
873.3,114.18640609861335,113.68415262603644,113.29231206179807,112.64189138319118,114.2337077577387,113.21700170291228,112.12172880807552,114.44260647773227
873.4,111.60684354331855,112.15815494513936,113.44801671977828,111.75972026015907,112.36380372726701,113.54835097277679,111.23998678771123,113.42184784038854
873.5,108.23417532959209,110.48273789358574,110.62767868572324,110.78624845200007,109.54210177213864,109.56827193080152,110.87043436723003,109.3367312715952
873.6,107.6297427810302,107.99105589256958,107.44793240207679,108.47430326984446,108.18629983143197,105.00442135451846,106.85286871509447,108.32681460540915
873.7,105.9740428970839,105.27445228651106,107.3136571575643,104.69208266315742,106.01665029552113,104.92244470041884,106.40112155472062,104.88343997423722
873.8,102.53749953673255,101.32040171873898,102.49502374256369,103.7275547364775,104.72285097346472,103.86473127613893,102.7892111346705,103.01263355788039
873.9,100.76808211413258,100.53972271752195,101.48563170956754,100.60367485856088,101.84174352026676,102.6286550272587,101.68341103436633,101.31349206132
874.0,99.26587582416177,100.53244568059964,98.24285945115317,99.51990127343342,100.2573681616005,100.6416073195244,99.02282525544979,100.29190740719267
874.1,96.75127221876589,96.833887739052,96.53407235832444,97.55429077872033,97.15617628501887,96.89808070180148,95.40219026120641,96.4208457565024
874.2,93.4790859101429,94.90203509560476,94.25503936501384,94.39618984558943,94.31684854870196,94.32977528232827,92.7299693090203,95.16297832156243
874.3,92.94024099911351,92.70316308099552,94.12166625310122,92.09190941417083,90.92556637723521,90.9457779393751,91.04222473792156,91.60444792458959
874.4,87.30398212914857,90.0561051550602,89.73789828446668,89.59472745553074,88.58491854106379,90.45343822032483,88.59766809849732,89.39458539720665
874.5,89.6645191150444,86.33563966990457,86.37570249746307,88.30092024265326,86.96610358137423,86.8285138534161,87.55936215218436,88.82296175037958
874.6,82.91640437583833,85.21796205750395,83.14753969731835,86.41591695836162,83.93229958610358,84.46344540129279,85.1172632829886,85.11785110212897
874.7,81.76323207291348,83.75721786947814,80.7552634262977,83.21389665278704,83.58266330856198,82.79580966544496,83.51197137161611,81.16236153022639
874.8,79.50806691089761,79.65439561281231,77.85858107067119,79.62908849214054,79.00198259519804,78.59528817921031,79.79654612122904,78.8059992750078
874.9,76.73900250293183,77.5919969090957,76.48254248780606,76.00688599833819,75.49502485768429,76.32135176033687,77.77566818090138,77.4816587868377
875.0,72.40800473186407,75.26347803081391,73.56319080821343,73.49890086228177,75.08437680564519,76.80602605451422,74.11136948457265,74.39153523253559
875.1,74.35317314762513,71.40935518912192,72.4086032005167,72.46576219736369,70.67360067884951,72.11822057068007,71.88857715087467,71.42201971118604
875.2,69.07682136393075,69.70633290469075,69.88352402610843,67.56290550121987,69.41105385101454,71.07432845095784,70.81066465575681,66.71860980434855
875.3,66.13239411840544,67.40664360223299,67.13606810536191,66.45180676079507,66.20465505934372,66.65757804387978,66.39786094532523,65.8159182166246
875.4,62.63937475896535,64.76505826084767,65.88101745551553,66.33026423567611,67.04255389169785,62.694765937586894,65.48821547273772,66.17943042027152
875.5,63.522362801545604,60.51871551580026,63.24238797958401,60.973413068892505,63.2962015184933,63.867319986124734,60.122587042241754,61.03770388325414
875.6,59.16462146933317,58.27857766467563,60.07765167879451,57.49565708311276,58.10119179489318,56.46410575209229,61.60198302299704,58.56505373232436
875.7,56.598326613662806,57.18649732579337,57.90094730397963,57.01185240934534,55.75129709252236,56.82035360809796,54.459805294919505,57.43645253197727
875.8,54.537910301846544,55.14238317478595,52.89339673052626,54.414276032828084,54.32975874791973,54.32494473723076,54.39688121665114,53.5939147622579
875.9,51.35514006122989,50.67728168809721,51.42537659572792,51.5640286206778,53.31116690363515,51.36322008462159,52.749918298096894,52.950664887379396
876.0,48.354065507503606,50.09133229449594,48.3042037389797,48.42929953177413,47.42199665763241,47.75011403214641,49.78834335395495,48.52288813321657
876.1,46.25145233906174,46.765477404552165,45.246973750864484,47.7172739213994,45.947316663947696,45.76124321544985,44.931863888514066,45.22452016464664
876.2,42.583154248766995,43.23092900805969,43.34340733521915,44.90890463674657,44.20061992065287,45.839846049319775,44.95509132559328,43.818706689447566
876.3,43.12545223877883,41.937375348550404,39.06483495348957,41.134323943837906,40.928636174783975,41.34631521846854,39.37843932436217,41.2128154088391
876.4,39.30311548747739,36.543932413690165,38.55141196430893,38.5817717689435,37.34478258502478,37.22328579669302,40.245702996658125,38.7729849525816
876.5,34.47788567645528,35.47375950757816,35.63996407849939,35.464802056710155,35.90720145217797,34.59495490999694,37.707040422053865,36.2857704522121
876.6,33.80893499678385,32.54740487592096,33.1877940746305,33.340704589300515,32.015170120129866,32.87667575574175,32.774466449810305,31.913988782213195
876.7,30.897698339485157,30.916787943296505,29.762097553928665,31.452820863710464,31.40600339681491,28.274493048198522,30.76190809000475,31.379529721803753
876.8,26.262147913148937,26.85484874309445,28.96470090050583,28.24777941033563,26.143675003134085,27.883807399605114,27.300937378407987,26.96986187577777
876.9,29.07702863500016,24.596867543196467,26.225198645037718,25.276986109794958,25.780752422611826,25.953472454986507,25.608675766938667,25.318853966635952
877.0,24.13341396513042,21.606835617626494,22.679434180862902,21.581118396413125,20.055541904485928,22.262694625061513,23.07450254874809,22.976141469034985
877.1,22.490415685581254,20.224036566569676,20.73221375201099,19.4516841110645,20.303681355360496,20.626625537317565,19.25177922756139,21.259032360322298
877.2,17.031886884440745,17.5151918255302,19.625553453298217,18.06861686448812,16.85291736963696,17.59603603955412,18.20312585660885,17.329631962578876
877.3,17.197077146133314,17.420205839929476,16.12626291336152,17.45830055316554,15.737119750811631,15.45365600399817,15.34825989819723,16.181969705475254
877.4,12.353039020146738,13.492953094704426,13.243742902510288,14.42278558936941,13.68450389272592,13.00218264407868,14.430725349594745,14.39733791423771
877.5,10.224856931715628,8.958638221599037,10.55469377020889,9.852925882764342,11.605063443478008,9.202752208527285,12.644058360787772,8.69544236192787
877.6,7.775142775331083,8.959540806627704,10.117344548957716,8.688195393232304,8.426883969377021,7.426288574693472,8.393734293237705,8.640620370794812
877.7,5.804690635218065,5.405816034638824,6.000353989977111,6.867501547048019,4.982187180950597,7.120501272610666,6.918743711355368,6.596049208414468
877.8,3.0740952594643973,6.082636385170944,3.9826837011149214,3.27273988530961,2.961378889727757,3.882050184006043,1.3419205013716353,2.8084037066587957
877.9,1.7815625230786714,-0.2469850440862162,2.6455934517111817,3.5627587103834477,2.241260112810166,2.6400891431447855,0.4804666120789547,0.7394585378325208
