Mix_ID,Temperature_C,Data_Type,Property_Type,Thermal_Conductivity_W_mK,Thermal_Conductivity_Std,Specific_Heat_J_kgK,Specific_Heat_Std,Density_kg_m3,Density_Std,Compressive_Strength_MPa,Compressive_Strength_Std,Tensile_Strength_MPa,Tensile_Strength_Std,Elastic_Modulus_MPa,Elastic_Modulus_Std,Poisson_Ratio,Poisson_Ratio_Std,Fracture_Energy_N_m,Fracture_Energy_Std,Gas_Permeability_m2,Gas_Permeability_Std,Moisture_Diffusivity_m2_s,Moisture_Diffusivity_Std,Porosity,Porosity_Std,Thermal_Strain,Thermal_Strain_Std,Creep_Coefficient,Creep_Coefficient_Std,Shrinkage_Strain,Shrinkage_Strain_Std
R10S,640,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007635,0.000763,1.1571,0.2314,-0.001914,0.000478
R10S,660,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007749,0.000775,1.0684,0.2137,-0.001959,0.000490
R10S,680,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007873,0.000787,0.9827,0.1965,-0.002005,0.000501
R10S,700,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008011,0.000801,0.9026,0.1805,-0.002050,0.000513
R10S,720,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008165,0.000817,0.8301,0.166,-0.002096,0.000524
R10S,740,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008339,0.000834,0.7664,0.1533,-0.002142,0.000535
R10S,760,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008533,0.000853,0.7119,0.1424,-0.002187,0.000547
R10S,780,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008746,0.000875,0.6665,0.1333,-0.002233,0.000558
R10S,800,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008978,0.000898,0.6296,0.1259,-0.002278,0.000570
R15S,20,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000006,0.000001,0.5333,0.1067,-0.000550,0.000138
R15S,40,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000181,0.000018,0.5353,0.1071,-0.000600,0.000150
R15S,60,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000363,0.000036,0.5384,0.1077,-0.000650,0.000163
R15S,80,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000551,0.000055,0.5429,0.1086,-0.000700,0.000175
R15S,100,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000747,0.000075,0.5494,0.1099,-0.000750,0.000188
R15S,120,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000953,0.000095,0.5587,0.1117,-0.000800,0.000200
R15S,140,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001169,0.000117,0.5715,0.1143,-0.000850,0.000212
R15S,160,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001399,0.000140,0.5889,0.1178,-0.000900,0.000225
R15S,180,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001643,0.000164,0.6119,0.1224,-0.000950,0.000237
R15S,200,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001904,0.000190,0.6417,0.1283,-0.001000,0.000250
R15S,220,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002184,0.000218,0.6793,0.1359,-0.001050,0.000263
R15S,240,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002484,0.000248,0.7256,0.1451,-0.001100,0.000275
R15S,260,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002806,0.000281,0.7811,0.1562,-0.001150,0.000287
R15S,280,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003150,0.000315,0.8461,0.1692,-0.001200,0.000300
R15S,300,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003515,0.000352,0.92,0.184,-0.001250,0.000313
R15S,320,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003899,0.000390,1.0015,0.2003,-0.001300,0.000325
R15S,340,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004298,0.000430,1.0889,0.2178,-0.001350,0.000338
R15S,360,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004707,0.000471,1.1794,0.2359,-0.001400,0.000350
R15S,380,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005120,0.000512,1.2695,0.2539,-0.001450,0.000362
R15S,400,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005529,0.000553,1.3555,0.2711,-0.001500,0.000375
R15S,420,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005926,0.000593,1.4333,0.2867,-0.001550,0.000388
R15S,440,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006305,0.000630,1.4988,0.2998,-0.001600,0.000400
R15S,460,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006658,0.000666,1.5484,0.3097,-0.001650,0.000412
R15S,480,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006979,0.000698,1.5795,0.3159,-0.001700,0.000425
R15S,500,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007267,0.000727,1.59,0.318,-0.001750,0.000438
R15S,520,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007519,0.000752,1.5795,0.3159,-0.001800,0.000450
R15S,540,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007736,0.000774,1.5484,0.3097,-0.001850,0.000463
R15S,560,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007922,0.000792,1.4988,0.2998,-0.001900,0.000475
R15S,580,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008083,0.000808,1.4333,0.2867,-0.001950,0.000487
R15S,600,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008225,0.000822,1.3555,0.2711,-0.002000,0.000500
R15S,620,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008355,0.000836,1.2695,0.2539,-0.002050,0.000512
R15S,640,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008482,0.000848,1.1794,0.2359,-0.002100,0.000525
R15S,660,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008612,0.000861,1.0889,0.2178,-0.002150,0.000538
R15S,680,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008752,0.000875,1.0015,0.2003,-0.002200,0.000550
R15S,700,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008908,0.000891,0.92,0.184,-0.002250,0.000563
R15S,720,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009082,0.000908,0.8461,0.1692,-0.002300,0.000575
R15S,740,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009277,0.000928,0.7811,0.1562,-0.002350,0.000588
R15S,760,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009494,0.000949,0.7256,0.1451,-0.002400,0.000600
R15S,780,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009733,0.000973,0.6793,0.1359,-0.002450,0.000613
R15S,800,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009992,0.000999,0.6417,0.1283,-0.002500,0.000625
R15S,20,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000007,0.000001,0.5333,0.1067,-0.000576,0.000144
R15S,40,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000190,0.000019,0.5353,0.1071,-0.000628,0.000157
R15S,60,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000380,0.000038,0.5384,0.1077,-0.000681,0.000170
R15S,80,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000577,0.000058,0.5429,0.1086,-0.000733,0.000183
R15S,100,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000783,0.000078,0.5494,0.1099,-0.000785,0.000196
R15S,120,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000998,0.000100,0.5587,0.1117,-0.000838,0.000209
R15S,140,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001225,0.000122,0.5715,0.1143,-0.000890,0.000223
R15S,160,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001465,0.000146,0.5889,0.1178,-0.000943,0.000236
R15S,180,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001720,0.000172,0.6119,0.1224,-0.000995,0.000249
R15S,200,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001994,0.000199,0.6417,0.1283,-0.001047,0.000262
R15S,220,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002287,0.000229,0.6793,0.1359,-0.001100,0.000275
R15S,240,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002602,0.000260,0.7256,0.1451,-0.001152,0.000288
R15S,260,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002939,0.000294,0.7811,0.1562,-0.001204,0.000301
R15S,280,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003299,0.000330,0.8461,0.1692,-0.001257,0.000314
R15S,300,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003682,0.000368,0.92,0.184,-0.001309,0.000327
R15S,320,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004084,0.000408,1.0015,0.2003,-0.001361,0.000340
R15S,340,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004502,0.000450,1.0889,0.2178,-0.001414,0.000353
R15S,360,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004930,0.000493,1.1794,0.2359,-0.001466,0.000367
R15S,380,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005362,0.000536,1.2695,0.2539,-0.001519,0.000380
R15S,400,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005790,0.000579,1.3555,0.2711,-0.001571,0.000393
R15S,420,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006206,0.000621,1.4333,0.2867,-0.001623,0.000406
R15S,440,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006603,0.000660,1.4988,0.2998,-0.001676,0.000419
R15S,460,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006972,0.000697,1.5484,0.3097,-0.001728,0.000432
R15S,480,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007309,0.000731,1.5795,0.3159,-0.001780,0.000445
R15S,500,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007610,0.000761,1.59,0.318,-0.001833,0.000458
R15S,520,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007874,0.000787,1.5795,0.3159,-0.001885,0.000471
R15S,540,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008102,0.000810,1.5484,0.3097,-0.001937,0.000484
R15S,560,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008297,0.000830,1.4988,0.2998,-0.001990,0.000497
R15S,580,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008465,0.000847,1.4333,0.2867,-0.002042,0.000511
R15S,600,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008614,0.000861,1.3555,0.2711,-0.002095,0.000524
R15S,620,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008750,0.000875,1.2695,0.2539,-0.002147,0.000537
R15S,640,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008883,0.000888,1.1794,0.2359,-0.002199,0.000550
R15S,660,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009019,0.000902,1.0889,0.2178,-0.002252,0.000563
R15S,680,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009166,0.000917,1.0015,0.2003,-0.002304,0.000576
R15S,700,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009329,0.000933,0.92,0.184,-0.002356,0.000589
R15S,720,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009511,0.000951,0.8461,0.1692,-0.002409,0.000602
R15S,740,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009716,0.000972,0.7811,0.1562,-0.002461,0.000615
R15S,760,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009943,0.000994,0.7256,0.1451,-0.002514,0.000628
R15S,780,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.010193,0.001019,0.6793,0.1359,-0.002566,0.000641
R15S,800,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.010465,0.001046,0.6417,0.1283,-0.002618,0.000655
R20S,20,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000006,0.000001,0.5434,0.1087,-0.000550,0.000138
R20S,40,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000184,0.000018,0.5454,0.1091,-0.000600,0.000150
R20S,60,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000368,0.000037,0.5485,0.1097,-0.000650,0.000163
R20S,80,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000559,0.000056,0.5531,0.1106,-0.000700,0.000175
R20S,100,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000757,0.000076,0.5598,0.112,-0.000750,0.000188
R20S,120,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000966,0.000097,0.5692,0.1138,-0.000800,0.000200
R20S,140,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001185,0.000118,0.5823,0.1165,-0.000850,0.000212
R20S,160,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001417,0.000142,0.6,0.12,-0.000900,0.000225
R20S,180,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001664,0.000166,0.6235,0.1247,-0.000950,0.000237
R20S,200,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001928,0.000193,0.6538,0.1308,-0.001000,0.000250
R20S,220,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002211,0.000221,0.6921,0.1384,-0.001050,0.000263
R20S,240,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002514,0.000251,0.7393,0.1479,-0.001100,0.000275
R20S,260,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002840,0.000284,0.7959,0.1592,-0.001150,0.000287
R20S,280,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003187,0.000319,0.8621,0.1724,-0.001200,0.000300
R20S,300,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003555,0.000356,0.9373,0.1875,-0.001250,0.000313
R20S,320,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003943,0.000394,1.0204,0.2041,-0.001300,0.000325
R20S,340,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004345,0.000434,1.1095,0.2219,-0.001350,0.000338
R20S,360,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004757,0.000476,1.2016,0.2403,-0.001400,0.000350
R20S,380,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005173,0.000517,1.2935,0.2587,-0.001450,0.000362
R20S,400,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005586,0.000559,1.3811,0.2762,-0.001500,0.000375
R20S,420,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005987,0.000599,1.4603,0.2921,-0.001550,0.000388
R20S,440,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006369,0.000637,1.527,0.3054,-0.001600,0.000400
R20S,460,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006725,0.000673,1.5777,0.3155,-0.001650,0.000412
R20S,480,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007051,0.000705,1.6093,0.3219,-0.001700,0.000425
R20S,500,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007342,0.000734,1.62,0.324,-0.001750,0.000438
R20S,520,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007598,0.000760,1.6093,0.3219,-0.001800,0.000450
R20S,540,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007819,0.000782,1.5777,0.3155,-0.001850,0.000463
R20S,560,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008010,0.000801,1.527,0.3054,-0.001900,0.000475
R20S,580,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008175,0.000817,1.4603,0.2921,-0.001950,0.000487
R20S,600,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008320,0.000832,1.3811,0.2762,-0.002000,0.000500
R20S,620,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008455,0.000845,1.2935,0.2587,-0.002050,0.000512
R20S,640,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008586,0.000859,1.2016,0.2403,-0.002100,0.000525
R20S,660,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008721,0.000872,1.1095,0.2219,-0.002150,0.000538
R20S,680,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008865,0.000887,1.0204,0.2041,-0.002200,0.000550
R20S,700,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009025,0.000902,0.9373,0.1875,-0.002250,0.000563
R20S,720,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009204,0.000920,0.8621,0.1724,-0.002300,0.000575
R20S,740,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009403,0.000940,0.7959,0.1592,-0.002350,0.000588
R20S,760,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009625,0.000962,0.7393,0.1479,-0.002400,0.000600
R20S,780,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009868,0.000987,0.6921,0.1384,-0.002450,0.000613
R20S,800,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.010132,0.001013,0.6538,0.1308,-0.002500,0.000625
R20S,20,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000007,0.000001,0.5434,0.1087,-0.000575,0.000144
R20S,40,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000192,0.000019,0.5454,0.1091,-0.000627,0.000157
R20S,60,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000384,0.000038,0.5485,0.1097,-0.000679,0.000170
R20S,80,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000584,0.000058,0.5531,0.1106,-0.000732,0.000183
R20S,100,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000792,0.000079,0.5598,0.112,-0.000784,0.000196
R20S,120,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001009,0.000101,0.5692,0.1138,-0.000836,0.000209
R20S,140,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001239,0.000124,0.5823,0.1165,-0.000889,0.000222
R20S,160,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001481,0.000148,0.6,0.12,-0.000941,0.000235
R20S,180,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001739,0.000174,0.6235,0.1247,-0.000993,0.000248
R20S,200,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002015,0.000202,0.6538,0.1308,-0.001045,0.000261
R20S,220,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002311,0.000231,0.6921,0.1384,-0.001098,0.000274
R20S,240,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002628,0.000263,0.7393,0.1479,-0.001150,0.000287
R20S,260,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002968,0.000297,0.7959,0.1592,-0.001202,0.000301
R20S,280,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003331,0.000333,0.8621,0.1724,-0.001254,0.000314
R20S,300,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003717,0.000372,0.9373,0.1875,-0.001307,0.000327
R20S,320,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004121,0.000412,1.0204,0.2041,-0.001359,0.000340
R20S,340,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004542,0.000454,1.1095,0.2219,-0.001411,0.000353
R20S,360,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004973,0.000497,1.2016,0.2403,-0.001463,0.000366
R20S,380,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005408,0.000541,1.2935,0.2587,-0.001516,0.000379
R20S,400,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005839,0.000584,1.3811,0.2762,-0.001568,0.000392
R20S,420,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006258,0.000626,1.4603,0.2921,-0.001620,0.000405
R20S,440,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006658,0.000666,1.527,0.3054,-0.001673,0.000418
R20S,460,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007030,0.000703,1.5777,0.3155,-0.001725,0.000431
R20S,480,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007371,0.000737,1.6093,0.3219,-0.001777,0.000444
R20S,500,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007675,0.000768,1.62,0.324,-0.001829,0.000457
R20S,520,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007943,0.000794,1.6093,0.3219,-0.001882,0.000470
R20S,540,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008174,0.000817,1.5777,0.3155,-0.001934,0.000483
R20S,560,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008373,0.000837,1.527,0.3054,-0.001986,0.000497
R20S,580,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008545,0.000855,1.4603,0.2921,-0.002038,0.000510
R20S,600,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008698,0.000870,1.3811,0.2762,-0.002091,0.000523
R20S,620,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008838,0.000884,1.2935,0.2587,-0.002143,0.000536
R20S,640,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008975,0.000898,1.2016,0.2403,-0.002195,0.000549
R20S,660,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009116,0.000912,1.1095,0.2219,-0.002247,0.000562
R20S,680,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009267,0.000927,1.0204,0.2041,-0.002300,0.000575
R20S,700,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009434,0.000943,0.9373,0.1875,-0.002352,0.000588
R20S,720,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009621,0.000962,0.8621,0.1724,-0.002404,0.000601
R20S,740,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.009830,0.000983,0.7959,0.1592,-0.002457,0.000614
R20S,760,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.010061,0.001006,0.7393,0.1479,-0.002509,0.000627
R20S,780,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.010316,0.001032,0.6921,0.1384,-0.002561,0.000640
R20S,800,Validation,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.010592,0.001059,0.6538,0.1308,-0.002613,0.000653
R10L,20,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000006,0.000001,0.5233,0.1047,-0.000550,0.000138
R10L,40,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000179,0.000018,0.5252,0.105,-0.000600,0.000150
R10L,60,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000358,0.000036,0.5282,0.1056,-0.000650,0.000163
R10L,80,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000543,0.000054,0.5326,0.1065,-0.000700,0.000175
R10L,100,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000737,0.000074,0.539,0.1078,-0.000750,0.000188
R10L,120,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.000940,0.000094,0.5481,0.1096,-0.000800,0.000200
R10L,140,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001154,0.000115,0.5607,0.1121,-0.000850,0.000212
R10L,160,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001380,0.000138,0.5778,0.1156,-0.000900,0.000225
R10L,180,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001621,0.000162,0.6004,0.1201,-0.000950,0.000237
R10L,200,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.001879,0.000188,0.6296,0.1259,-0.001000,0.000250
R10L,220,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002156,0.000216,0.6665,0.1333,-0.001050,0.000263
R10L,240,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002454,0.000245,0.7119,0.1424,-0.001100,0.000275
R10L,260,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.002773,0.000277,0.7664,0.1533,-0.001150,0.000287
R10L,280,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003114,0.000311,0.8301,0.166,-0.001200,0.000300
R10L,300,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003476,0.000348,0.9026,0.1805,-0.001250,0.000313
R10L,320,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.003856,0.000386,0.9827,0.1965,-0.001300,0.000325
R10L,340,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004252,0.000425,1.0684,0.2137,-0.001350,0.000338
R10L,360,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.004657,0.000466,1.1571,0.2314,-0.001400,0.000350
R10L,380,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005066,0.000507,1.2456,0.2491,-0.001450,0.000362
R10L,400,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005472,0.000547,1.33,0.266,-0.001500,0.000375
R10L,420,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.005865,0.000587,1.4062,0.2812,-0.001550,0.000388
R10L,440,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006240,0.000624,1.4705,0.2941,-0.001600,0.000400
R10L,460,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006590,0.000659,1.5192,0.3038,-0.001650,0.000412
R10L,480,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.006908,0.000691,1.5497,0.3099,-0.001700,0.000425
R10L,500,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007191,0.000719,1.56,0.312,-0.001750,0.000438
R10L,520,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007439,0.000744,1.5497,0.3099,-0.001800,0.000450
R10L,540,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007652,0.000765,1.5192,0.3038,-0.001850,0.000463
R10L,560,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007835,0.000783,1.4705,0.2941,-0.001900,0.000475
R10L,580,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.007991,0.000799,1.4062,0.2812,-0.001950,0.000487
R10L,600,Calibration,Deformation,,,,,,,,,,,,,,,,,,,,,,,0.008129,0.000813,1.33,0.266,-0.002000,0.000500
