sample_id,film_material,substrate,sintering_temperature_c,cooling_rate_c_per_min,delta_alpha_k_inv,porosity_fraction,film_thickness_um,substrate_thickness_mm,film_youngs_modulus_gpa,film_poisson_ratio,film_fracture_toughness_mpa_sqrt_m,substrate_youngs_modulus_gpa,substrate_poisson_ratio,substrate_cte_k_inv,interface_toughness_j_m2,delta_t_c,thermal_strain,film_effective_modulus_gpa,gradient_factor,thermal_stress_mpa,stress_hotspot_score,crack_initiation_risk,delamination_probability,crack_initiation_label,delamination_label
5854,SiC,Ni,1424.732870330911,2.830384984870787,2.212596301132881e-06,0.12980467123393058,471.958107986787,0.6757565499273818,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1399.732870330911,0.0030970437714682845,345.8409534280196,1.1098230990922473,2038.776514406327,0.49849175372812987,0.9382764710389213,1.0,1,1
6407,ZrO2,Si,1336.2322744162575,8.577945909814078,2.0949568572129834e-06,0.06776810011240735,157.55427316726545,1.3656243232474439,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1311.2322744162575,0.002746975044687315,183.82851346439722,1.4546767545888446,1488.6765421319496,0.4668187251568322,0.9524775347160412,1.0,1,1
11135,Al2O3,Ni,1305.2763833883178,3.9374692911965234,2.098281828580112e-06,0.12126134099979802,375.9505705344126,1.4773649021308113,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1280.2763833883178,0.0026863806708239723,297.4781867829515,1.1762481574717913,1633.0002366127596,0.4722081889905579,0.9151082057159194,1.0,1,1
825,Al2O3,Glass,1451.550486241033,4.837476022021843,2.304807620084802e-06,0.31197378790625296,546.6529134165526,1.830600211914289,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1426.550486241033,0.0032879244311240126,188.04097949616227,1.2302485613213106,1245.0923211446081,0.5121312915721429,0.8565003686668736,1.0,1,1
7691,ZrO2,Glass,1478.5471334200274,9.351722265168533,2.1744214967541295e-06,0.18273271705919203,677.3340455266137,0.9020033131718421,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1453.5471334200274,0.0031606241334538503,143.40059136542712,1.5011033359101118,1336.9686369146623,0.5019612782466475,0.9057162701593297,1.0,1,1
8921,SiC,Inconel,1201.5337539351121,8.800805446519995,2.9362645250902405e-06,0.1015799415848029,704.5935567808996,1.4427660119686758,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1176.5337539351121,0.00345461432425092,367.3281361806042,1.4680483267911997,3272.093478322096,0.5910680100910902,0.9841768612757575,1.0,1,1
11952,Si3N4,Steel,1317.102236800287,9.507956540227942,2.593460964522756e-06,0.06288649011054574,867.7232466618755,1.0712945777385716,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1292.102236800287,0.0033510167133140828,265.22247250936334,1.5104773924136765,2050.468073568965,0.5137062297279533,0.895731902039159,1.0,1,1
7967,YSZ,Glass,1201.2050265064347,6.525552986791556,2.0490059926272973e-06,0.14397730220514743,135.2313926405959,0.6116371468459593,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1176.2050265064347,0.002410051147870034,149.019928601093,1.3315331792074934,862.6760920441418,0.4234373822009576,0.8182614888095597,1.0,1,1
10986,TiO2,Inconel,1217.4475657527498,6.282599495768649,2.16810084297732e-06,0.22137755458836453,807.2811532998631,1.2426536927640557,230.0,0.27,1.8,210.0,0.29,1.3e-05,14.0,1192.4475657527498,0.0025853465725147904,143.40266913171826,1.3169559697461188,981.078217029452,0.4609362039079771,0.9358932991497624,1.0,1,1
10218,Si3N4,Steel,1273.299784171383,9.288320452356949,2.5751121552567372e-06,0.13170607983366306,236.25704930720897,1.2816755928114207,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1248.299784171383,0.00321451194762409,229.61108719040288,1.497299227141417,1778.4903653837728,0.5210643368500005,0.7364692931205902,1.0,1,1
6861,ZrO2,Glass,1242.0269510184319,5.42058189160868,2.6758946124571306e-06,0.011054047892898213,898.3166929631506,0.931506576571892,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1217.0269510184319,0.00325663586144535,205.61252917397428,1.2652349134965208,1397.6713692496853,0.42038057154403924,0.5559133383593304,1.0,1,1
6681,SiC,Steel,1400.873358629229,3.480828821570957,1.985634470701406e-06,0.026107071169250762,263.47396513597675,0.6267682122454297,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1375.873358629229,0.002731981568213915,427.95449371213033,1.1488497292942574,1815.403728708504,0.44651109830445723,0.8901763492671093,1.0,1,1
10854,YSZ,Inconel,1324.6404367506548,8.785744739753211,2.098882566013823e-06,0.11412465943375419,553.9494856399338,1.0569545977457484,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1299.6404367506548,0.00272779265478254,158.97702823553007,1.4671446843851927,1189.726727009764,0.4583229815470339,0.7731677176688915,1.0,1,1
2641,SiC,Steel,1416.065253604155,8.02255159735285,2.0559036996096342e-06,0.07386576307907117,939.8941662945697,0.9837044790988781,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1391.065253604155,0.0028598962012831965,389.0545137042718,1.4213530958411709,2159.244783358144,0.5165085335979767,0.958273977403759,1.0,1,1
6066,SiC,Steel,1253.2563081655608,3.993769427418539,1.991294601645154e-06,0.0590956971070939,458.18386837822726,0.5615463675932365,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1228.2563081655608,0.002445820155886688,400.88756104714696,1.1796261656451124,1664.745615985207,0.4513563843525878,0.7716496738511271,1.0,1,1
8896,YSZ,Si,1346.5497817391874,3.0819554998865133,2.4717184413071548e-06,0.055183422661440495,347.99033596422873,1.8913485865932431,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1321.5497817391874,0.0032664989666301948,179.57843721324622,1.1249173299931907,935.8950664064444,0.38374373355321084,0.8411963213513285,1.0,1,1
10928,YSZ,Ni,1318.434442446227,4.506802865586897,2.3223425988296005e-06,0.05083616203213738,491.15705227023165,0.8224872673033448,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1293.434442446227,0.003003797904486286,181.14743519441618,1.2104081719352138,893.4077935960967,0.3854046730163842,0.8297394148344268,1.0,1,1
1862,TiO2,Glass,1333.917199550961,6.592476127260817,2.470816877087112e-06,0.1880243147729603,166.910330898242,1.6006299485202762,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1308.917199550961,0.0032340947073601135,155.1514750340055,1.335548567635649,988.1018530664716,0.45198773453828855,0.9763492582374345,1.0,1,1
8509,TiO2,Ni,1298.6612103627667,3.2306128292667546,3.2483327748183714e-06,0.36232610549655586,324.1310908297063,0.6502700211503816,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1273.6612103627667,0.004137275453636211,98.83849468993547,1.1338367697560052,836.7652465378033,0.472979323638141,0.9560049757858592,1.0,1,1
9942,Si3N4,Si,1324.2807087930842,7.637770511146627,2.435066676088179e-06,0.0964923754918779,673.0034440530588,1.1375272258552969,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1299.2807087930842,0.003163835156866269,247.51325617220732,1.3982662306687976,1816.785706519645,0.4993677449085375,0.7011783740434504,1.0,1,1
538,ZrO2,Steel,1456.3066666622535,3.793638475959205,1.935707233484665e-06,0.2969364620850143,840.6962253008777,1.7259663654039898,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1431.3066666622535,0.002770590667992948,108.18672024352112,1.1676183085575522,704.7429970779477,0.44016204148877175,0.5449018146224142,1.0,1,1
3795,YSZ,Steel,1406.0450975887175,8.916090602739896,1.9384550857054376e-06,0.219629749582739,117.97987406539654,0.8808934321594444,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1381.0450975887175,0.002677093893009412,125.22339600087898,1.4749654361643938,901.8666953639447,0.46650260813480554,0.9580528774377349,1.0,1,1
892,ZrO2,Si,1283.3059964603467,7.24861573576329,2.3704824600786927e-06,0.12354918901678041,121.2433661279925,0.5218250180236528,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1258.3059964603467,0.0029827922940210932,163.58884558047168,1.3749169441457973,1038.7749025455103,0.43838728412181777,0.8345949125964032,1.0,1,1
5734,ZrO2,Inconel,1479.9143581428243,1.2255255158936684,2.868144870793429e-06,0.15771802556281617,796.3951098945778,0.7820124943340353,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1454.9143581428243,0.0041729051537510555,151.7718781864612,1.0135315309536201,1196.574670626629,0.43175987196202104,0.785675630138701,1.0,1,1
11995,Si3N4,Glass,1243.4429314925812,5.063806338723472,2.743149854079138e-06,0.09383657012870279,365.1987328329213,1.5676447154125601,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1218.4429314925812,0.0033423715497276317,248.89058653788953,1.2438283803234083,2008.1959104117645,0.49618923071179843,0.7428465837283776,1.0,1,1
3109,YSZ,Ni,1454.9233576468578,4.769904300612024,2.128792747672059e-06,0.4097381468034506,299.84460807132706,1.4531058296973731,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1429.9233576468578,0.003044010473485511,74.51886702495547,1.2261942580367213,456.1675211556024,0.4485899473536772,0.831277044902007,1.0,1,1
4591,Al2O3,Glass,1412.3797274707608,6.73137318955617,2.346468628255413e-06,0.34682549747164193,408.2104025251349,1.1729886563902456,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1387.3797274707608,0.003255443005987685,170.7304614136611,1.3438823913733702,1057.5590657513276,0.5157652460531637,0.8180140845030929,1.0,1,1
843,Al2O3,Glass,1266.7493266099825,6.144797090837364,2.0110368308400054e-06,0.09561727986906547,872.4456574901205,0.6275429866773936,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1241.7493266099825,0.00249720363048345,314.091115094204,1.3086878254502419,1336.6327307620058,0.4504392137476292,0.5439033110400525,1.0,1,1
2031,YSZ,Inconel,1407.1486328740061,3.635795751829944,2.688381712391387e-06,0.17753931236809503,299.62068676904767,1.0599353197227366,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1382.1486328740061,0.003715743108425235,138.20869863862836,1.1581477451097966,995.3519890221158,0.4326591307802008,0.934399749301936,1.0,1,1
2674,TiO2,Inconel,1485.7567832751865,8.10140300719386,2.4992499930934893e-06,0.40428880001766027,956.9066122643037,1.350122594733532,230.0,0.27,1.8,210.0,0.29,1.3e-05,14.0,1460.7567832751865,0.0036507963805117775,87.15982719296446,1.4260841804316315,638.7739422703039,0.4908014623535618,0.9386985898585116,1.0,1,1
2005,Al2O3,Glass,1449.804559827939,2.755384284537379,2.214553433341125e-06,0.05602087324540777,848.5853580025047,0.6003999950164017,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1424.804559827939,0.003155305829807053,340.6262411946145,1.1053230570722428,1902.4878427855328,0.4597937244560313,0.9131446582274139,1.0,1,1
6915,TiO2,Steel,1240.5344098321627,8.587529672835515,2.0767267248384588e-06,0.14190498436330687,579.3289018493001,1.6088252514434518,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1215.5344098321627,0.002524332793859196,172.15588592277504,1.4552517803701308,1209.9198405180541,0.4694876162932821,0.9907285100204893,1.0,1,1
2132,ZrO2,Inconel,1454.248111688074,8.277298914429487,2.5094610606725302e-06,0.20581465978709793,534.9994287560093,0.7461218212989926,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1429.248111688074,0.003586642482320965,135.88592916558767,1.4366379348657692,1365.363272516313,0.5070608498081185,0.814209010789826,1.0,1,1
3712,Si3N4,Si,1329.2798303530149,8.643275370626435,2.3521238539976675e-06,0.10245550756918571,176.30511885404582,1.1167750897563196,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1304.2798303530149,0.003067827701261357,244.4345860640042,1.458596522237586,1782.0821958977504,0.5052677124957378,0.7093303982064261,1.0,1,1
5821,Si3N4,Si,1258.944984005759,4.762317356122144,1.984276444898878e-06,0.24428381634196625,650.1377929510924,0.5326965646610939,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1233.944984005759,0.0024484879660637503,176.87036207526,1.2257390413673286,1055.1109488432992,0.46784227706682935,0.7153634315520555,1.0,1,1
6283,YSZ,Inconel,1314.0326948050013,1.446777617683546,2.2621331267910894e-06,0.13494072229668996,815.6700455242652,0.5731292137827897,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1289.0326948050013,0.0029159635604351815,152.00014526336923,1.0268066570610128,695.5835399489321,0.3772879535987842,0.756245464359691,1.0,1,1
6385,ZrO2,Glass,1281.492929917507,9.6504228003317,2.828741667403838e-06,0.32583005511241997,861.1908306012751,0.9267143860181426,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1256.492929917507,0.003554293905655982,100.05903550009678,1.519025368019902,1000.8666888566775,0.5199653309784076,0.8137383474287176,1.0,1,1
11273,YSZ,Ni,1427.6257182762056,1.547013414052734,2.4501373729621508e-06,0.34076619489089843,511.6082969851059,0.5926656730081101,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1402.6257182762056,0.003436625692626412,91.41073386593452,1.032820804843164,558.2533054026113,0.4232300091258331,0.6949325026226763,1.0,1,1
2365,Al2O3,Ni,1432.91981125996,4.146757438458175,1.8920339674890045e-06,0.02421359334254266,583.8863824444111,1.3002348073966963,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1407.91981125996,0.0026638321064045524,362.71829955775905,1.1888054463074904,1712.1244468317407,0.44233854309518345,0.8089463441374406,1.0,1,1
6394,ZrO2,Si,1305.3314771816806,3.043413958106978,2.147209956428327e-06,0.08354034925627105,379.56051715775993,0.8475004718608621,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1280.3314771816806,0.0027491404953330916,177.98642974802732,1.1226048374864186,971.0084221605919,0.3960750213460005,0.7761845380086546,1.0,1,1
3928,ZrO2,Glass,1314.1642771262796,4.3496443998212175,2.1690914603359126e-06,0.24691032355472606,130.16811511199842,1.292098184372592,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1289.1642771262796,0.0027963152244847326,123.00511069058733,1.200978663989273,857.312997600661,0.44485030537437736,0.9096305900435986,1.0,1,1
188,YSZ,Steel,1244.2315063770704,9.360658215108423,2.5806933392271728e-06,0.1764982014658933,452.95370492742694,1.0965641946639018,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1219.2315063770704,0.0031464626274832178,138.53797416468566,1.5016394929065053,1013.1728832451369,0.4661196225617247,0.9469742107617174,1.0,1,1
11309,YSZ,Si,1351.4512111556894,8.091537902417715,1.863315293304317e-06,0.04206249267941184,281.6270303209189,1.813140638056173,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1326.4512111556894,0.00247159682756843,184.3347183740965,1.4254922741450629,1163.6866440562003,0.425646132265984,0.9128122605649684,1.0,1,1
8845,ZrO2,Glass,1405.5028182448932,8.833942997927458,2.130781043168634e-06,0.14985861576060427,617.5282626025986,1.4202883232153103,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1380.5028182448932,0.002941549235157093,154.45089960316125,1.4700365798756474,1036.0485869665304,0.4560827252958722,0.7883642903085458,1.0,1,1
10909,TiO2,Ni,1314.733652981327,2.3778853664474706,2.360077193328164e-06,0.2542841518847634,432.74266456750604,1.4729267630389813,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1289.733652981327,0.0030438709798690507,132.26253461560736,1.0826731219868482,671.6149839102111,0.41546721901774597,0.8759272197373561,1.0,1,1
2985,ZrO2,Ni,1447.5887266025802,2.691545280762226,2.5410899943398627e-06,0.0843046962103786,685.9674852544897,1.0243012203733157,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1422.5887266025802,0.003614925979230503,177.7057024728494,1.1014927168457336,1406.029375392869,0.4328262839266725,0.8718653101771424,1.0,1,1
3323,ZrO2,Inconel,1222.8844540178507,9.724684839879233,2.118997489702591e-06,0.167205623789957,692.9229148195398,1.3295806951020883,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1197.8844540178507,0.0025383141510175846,148.56896530630803,1.523481090392754,1117.8189501646668,0.4759289407218087,0.8457916878095418,1.0,1,1
1525,Al2O3,Inconel,1230.2521764883209,1.7295129234236293,1.6783875454024647e-06,0.1930970064092773,407.8481263980556,0.9658594929502309,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1205.2521764883209,0.002022880242087211,253.33592860090658,1.0437707754054177,814.6334882974775,0.4086858609961508,0.5333520818819448,1.0,1,1
3380,Si3N4,Steel,1282.216961741092,3.0812164040788623,2.0556465164223074e-06,0.22339611751470934,495.7470204453644,1.438316326047558,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1257.216961741092,0.002584393667790113,186.13878585319006,1.1248729842447318,1032.5148001066386,0.4485472372159838,0.7020639926583611,1.0,1,1
5682,SiC,Si,1328.0905360256438,5.437676007123353,2.184356099984305e-06,0.15112849127635725,425.60980172014,1.6867464185858514,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1303.0905360256438,0.002846413761199433,330.0352674132791,1.2662605604274013,1872.3413047960082,0.5119392546884195,0.9623749258493798,1.0,1,1
5779,Al2O3,Steel,1295.8988221683092,1.164271251024656,2.038813674137184e-06,0.46276227742978865,528.6226004026782,0.7300708611300997,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1270.8988221683092,0.0025911258970815897,119.12456818659821,1.0098562750614795,526.8899754081657,0.45209055786678937,0.33764140777952084,1.0,0,1
625,YSZ,Inconel,1375.146451014803,2.1623090184932248,1.8674924955341982e-06,0.13757825326317275,406.29560533894755,1.5978461776817,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1350.146451014803,0.0025213883651422756,151.1272633987646,1.0697385411095934,621.8388302294745,0.3740870468694625,0.5675982079051698,1.0,1,1
569,ZrO2,Inconel,1339.1604775553978,7.859061106667146,2.0779343906460677e-06,0.3856363353867086,921.1728379562472,1.072496833564795,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1314.1604775553978,0.002730739251140221,84.23830959992588,1.4115436664000287,617.9120833146967,0.4806096806609576,0.5423269776350563,1.0,1,1
1294,TiO2,Si,1203.309786432105,7.8989356565554125,2.262274008084479e-06,0.27797329585363684,461.3074465951159,0.6125140439300468,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1178.309786432105,0.0026656596033169245,124.52038442596154,1.4139361393933247,725.1265755460454,0.45968487592378005,0.8814459038799342,1.0,1,1
11455,YSZ,Ni,1294.6995011669014,8.52458138489751,1.940654159295569e-06,0.16451867027936518,905.5174778888577,1.7603291031972264,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1269.6995011669014,0.002464047617995056,142.35485601052952,1.4514748830938506,797.8433427237528,0.4338324478682353,0.783138631817875,1.0,1,1
2882,ZrO2,Ni,1225.474981165971,7.891393047057105,2.978098809025381e-06,0.10720095330212175,965.3274928013946,1.312242666829578,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1200.474981165971,0.003575133111675145,169.39881602195246,1.4134835828234262,1609.170361082701,0.48857302004754,0.9845540615495006,1.0,1,1
10376,SiC,Glass,1323.0769132392868,6.38349158984981,2.0302529058045094e-06,0.18790227276652374,478.6097521135101,1.1835229434973122,450.0,0.17,3.0,70.0,0.22,8e-06,5.0,1298.0769132392868,0.00263542442506181,303.6429987495064,1.3230094953909886,1883.3097158008907,0.533842652389097,0.9764688257870557,1.0,1,1
2244,Si3N4,Si,1298.6514553916227,5.378201037904758,2.607530371011387e-06,0.33226359997008287,838.6050545956844,0.8951876988955078,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1273.6514553916227,0.003321084852016511,140.41750498062416,1.2626920622742854,860.1671294260162,0.4790927677930605,0.6360342723587846,1.0,1,1
4290,Al2O3,Ni,1302.074067517211,1.4416475882992477,1.890681119370223e-06,0.0669574336944781,667.8631590598325,0.6677822597741828,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1277.074067517211,0.002414539827492124,333.19002076360385,1.0264988552979548,1577.6379205289818,0.4330115530255509,0.6583504518918415,1.0,1,1
1632,Al2O3,Ni,1482.8776861273932,4.516182360109643,2.530958750810453e-06,0.24366037444456295,916.2594994386134,1.073333362110319,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1457.8776861273932,0.0036898282873154206,224.38187895249246,1.2109709416065786,1329.107956410464,0.4941195865759227,0.7498627798158266,1.0,1,1
7026,YSZ,Steel,1227.9975938764892,8.994238103299068,2.6027276446700717e-06,0.10704166440480067,612.4925583390268,1.0363449116958414,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1202.9975938764892,0.003131075094053918,161.38659275151474,1.479654286197944,1167.5297089391308,0.4546850233970226,0.7192936629344134,1.0,1,1
9184,TiO2,Glass,1361.9716277708694,4.65908169536639,2.503768561589636e-06,0.04393975481628297,762.4760065489335,0.8109864179102665,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1336.9716277708694,0.003347467529350024,211.19798247032057,1.2195449017219833,1450.295396225934,0.4326966381146432,0.9473302834465606,1.0,1,1
7083,ZrO2,Inconel,1268.8612964927254,2.025001113864249,2.058696562248779e-06,0.4240752730520678,898.2053433516619,0.5385761754299956,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1243.8612964927254,0.0025607329750038828,74.78369528570607,1.061500066831855,333.43300851842025,0.42102482410137204,0.41922041983371594,1.0,0,1
