element_id,n0,n1,n2,n3,n4,n5,n6,n7
7372,7979,7980,8005,8004,8604,8605,8630,8629
7373,7980,7981,8006,8005,8605,8606,8631,8630
7374,7981,7982,8007,8006,8606,8607,8632,8631
7375,7982,7983,8008,8007,8607,8608,8633,8632
7376,7983,7984,8009,8008,8608,8609,8634,8633
7377,7984,7985,8010,8009,8609,8610,8635,8634
7378,7985,7986,8011,8010,8610,8611,8636,8635
7379,7986,7987,8012,8011,8611,8612,8637,8636
7380,7987,7988,8013,8012,8612,8613,8638,8637
7381,7988,7989,8014,8013,8613,8614,8639,8638
7382,7989,7990,8015,8014,8614,8615,8640,8639
7383,7990,7991,8016,8015,8615,8616,8641,8640
7384,7991,7992,8017,8016,8616,8617,8642,8641
7385,7992,7993,8018,8017,8617,8618,8643,8642
7386,7993,7994,8019,8018,8618,8619,8644,8643
7387,7994,7995,8020,8019,8619,8620,8645,8644
7388,7995,7996,8021,8020,8620,8621,8646,8645
7389,7996,7997,8022,8021,8621,8622,8647,8646
7390,7997,7998,8023,8022,8622,8623,8648,8647
7391,7998,7999,8024,8023,8623,8624,8649,8648
7392,8000,8001,8026,8025,8625,8626,8651,8650
7393,8001,8002,8027,8026,8626,8627,8652,8651
7394,8002,8003,8028,8027,8627,8628,8653,8652
7395,8003,8004,8029,8028,8628,8629,8654,8653
7396,8004,8005,8030,8029,8629,8630,8655,8654
7397,8005,8006,8031,8030,8630,8631,8656,8655
7398,8006,8007,8032,8031,8631,8632,8657,8656
7399,8007,8008,8033,8032,8632,8633,8658,8657
7400,8008,8009,8034,8033,8633,8634,8659,8658
7401,8009,8010,8035,8034,8634,8635,8660,8659
7402,8010,8011,8036,8035,8635,8636,8661,8660
7403,8011,8012,8037,8036,8636,8637,8662,8661
7404,8012,8013,8038,8037,8637,8638,8663,8662
7405,8013,8014,8039,8038,8638,8639,8664,8663
7406,8014,8015,8040,8039,8639,8640,8665,8664
7407,8015,8016,8041,8040,8640,8641,8666,8665
7408,8016,8017,8042,8041,8641,8642,8667,8666
7409,8017,8018,8043,8042,8642,8643,8668,8667
7410,8018,8019,8044,8043,8643,8644,8669,8668
7411,8019,8020,8045,8044,8644,8645,8670,8669
7412,8020,8021,8046,8045,8645,8646,8671,8670
7413,8021,8022,8047,8046,8646,8647,8672,8671
7414,8022,8023,8048,8047,8647,8648,8673,8672
7415,8023,8024,8049,8048,8648,8649,8674,8673
7416,8025,8026,8051,8050,8650,8651,8676,8675
7417,8026,8027,8052,8051,8651,8652,8677,8676
7418,8027,8028,8053,8052,8652,8653,8678,8677
7419,8028,8029,8054,8053,8653,8654,8679,8678
7420,8029,8030,8055,8054,8654,8655,8680,8679
7421,8030,8031,8056,8055,8655,8656,8681,8680
7422,8031,8032,8057,8056,8656,8657,8682,8681
7423,8032,8033,8058,8057,8657,8658,8683,8682
7424,8033,8034,8059,8058,8658,8659,8684,8683
7425,8034,8035,8060,8059,8659,8660,8685,8684
7426,8035,8036,8061,8060,8660,8661,8686,8685
7427,8036,8037,8062,8061,8661,8662,8687,8686
7428,8037,8038,8063,8062,8662,8663,8688,8687
7429,8038,8039,8064,8063,8663,8664,8689,8688
7430,8039,8040,8065,8064,8664,8665,8690,8689
7431,8040,8041,8066,8065,8665,8666,8691,8690
7432,8041,8042,8067,8066,8666,8667,8692,8691
7433,8042,8043,8068,8067,8667,8668,8693,8692
7434,8043,8044,8069,8068,8668,8669,8694,8693
7435,8044,8045,8070,8069,8669,8670,8695,8694
7436,8045,8046,8071,8070,8670,8671,8696,8695
7437,8046,8047,8072,8071,8671,8672,8697,8696
7438,8047,8048,8073,8072,8672,8673,8698,8697
7439,8048,8049,8074,8073,8673,8674,8699,8698
7440,8050,8051,8076,8075,8675,8676,8701,8700
7441,8051,8052,8077,8076,8676,8677,8702,8701
7442,8052,8053,8078,8077,8677,8678,8703,8702
7443,8053,8054,8079,8078,8678,8679,8704,8703
7444,8054,8055,8080,8079,8679,8680,8705,8704
7445,8055,8056,8081,8080,8680,8681,8706,8705
7446,8056,8057,8082,8081,8681,8682,8707,8706
7447,8057,8058,8083,8082,8682,8683,8708,8707
7448,8058,8059,8084,8083,8683,8684,8709,8708
7449,8059,8060,8085,8084,8684,8685,8710,8709
7450,8060,8061,8086,8085,8685,8686,8711,8710
7451,8061,8062,8087,8086,8686,8687,8712,8711
7452,8062,8063,8088,8087,8687,8688,8713,8712
7453,8063,8064,8089,8088,8688,8689,8714,8713
7454,8064,8065,8090,8089,8689,8690,8715,8714
7455,8065,8066,8091,8090,8690,8691,8716,8715
7456,8066,8067,8092,8091,8691,8692,8717,8716
7457,8067,8068,8093,8092,8692,8693,8718,8717
7458,8068,8069,8094,8093,8693,8694,8719,8718
7459,8069,8070,8095,8094,8694,8695,8720,8719
7460,8070,8071,8096,8095,8695,8696,8721,8720
7461,8071,8072,8097,8096,8696,8697,8722,8721
7462,8072,8073,8098,8097,8697,8698,8723,8722
7463,8073,8074,8099,8098,8698,8699,8724,8723
7464,8075,8076,8101,8100,8700,8701,8726,8725
7465,8076,8077,8102,8101,8701,8702,8727,8726
7466,8077,8078,8103,8102,8702,8703,8728,8727
7467,8078,8079,8104,8103,8703,8704,8729,8728
7468,8079,8080,8105,8104,8704,8705,8730,8729
7469,8080,8081,8106,8105,8705,8706,8731,8730
7470,8081,8082,8107,8106,8706,8707,8732,8731
7471,8082,8083,8108,8107,8707,8708,8733,8732
7472,8083,8084,8109,8108,8708,8709,8734,8733
7473,8084,8085,8110,8109,8709,8710,8735,8734
7474,8085,8086,8111,8110,8710,8711,8736,8735
7475,8086,8087,8112,8111,8711,8712,8737,8736
7476,8087,8088,8113,8112,8712,8713,8738,8737
7477,8088,8089,8114,8113,8713,8714,8739,8738
7478,8089,8090,8115,8114,8714,8715,8740,8739
7479,8090,8091,8116,8115,8715,8716,8741,8740
7480,8091,8092,8117,8116,8716,8717,8742,8741
7481,8092,8093,8118,8117,8717,8718,8743,8742
7482,8093,8094,8119,8118,8718,8719,8744,8743
7483,8094,8095,8120,8119,8719,8720,8745,8744
7484,8095,8096,8121,8120,8720,8721,8746,8745
7485,8096,8097,8122,8121,8721,8722,8747,8746
7486,8097,8098,8123,8122,8722,8723,8748,8747
7487,8098,8099,8124,8123,8723,8724,8749,8748
7488,8125,8126,8151,8150,8750,8751,8776,8775
7489,8126,8127,8152,8151,8751,8752,8777,8776
7490,8127,8128,8153,8152,8752,8753,8778,8777
7491,8128,8129,8154,8153,8753,8754,8779,8778
7492,8129,8130,8155,8154,8754,8755,8780,8779
7493,8130,8131,8156,8155,8755,8756,8781,8780
7494,8131,8132,8157,8156,8756,8757,8782,8781
7495,8132,8133,8158,8157,8757,8758,8783,8782
7496,8133,8134,8159,8158,8758,8759,8784,8783
7497,8134,8135,8160,8159,8759,8760,8785,8784
7498,8135,8136,8161,8160,8760,8761,8786,8785
7499,8136,8137,8162,8161,8761,8762,8787,8786
7500,8137,8138,8163,8162,8762,8763,8788,8787
7501,8138,8139,8164,8163,8763,8764,8789,8788
7502,8139,8140,8165,8164,8764,8765,8790,8789
7503,8140,8141,8166,8165,8765,8766,8791,8790
7504,8141,8142,8167,8166,8766,8767,8792,8791
7505,8142,8143,8168,8167,8767,8768,8793,8792
7506,8143,8144,8169,8168,8768,8769,8794,8793
7507,8144,8145,8170,8169,8769,8770,8795,8794
7508,8145,8146,8171,8170,8770,8771,8796,8795
7509,8146,8147,8172,8171,8771,8772,8797,8796
7510,8147,8148,8173,8172,8772,8773,8798,8797
7511,8148,8149,8174,8173,8773,8774,8799,8798
7512,8150,8151,8176,8175,8775,8776,8801,8800
7513,8151,8152,8177,8176,8776,8777,8802,8801
7514,8152,8153,8178,8177,8777,8778,8803,8802
7515,8153,8154,8179,8178,8778,8779,8804,8803
7516,8154,8155,8180,8179,8779,8780,8805,8804
7517,8155,8156,8181,8180,8780,8781,8806,8805
7518,8156,8157,8182,8181,8781,8782,8807,8806
7519,8157,8158,8183,8182,8782,8783,8808,8807
7520,8158,8159,8184,8183,8783,8784,8809,8808
7521,8159,8160,8185,8184,8784,8785,8810,8809
7522,8160,8161,8186,8185,8785,8786,8811,8810
7523,8161,8162,8187,8186,8786,8787,8812,8811
7524,8162,8163,8188,8187,8787,8788,8813,8812
7525,8163,8164,8189,8188,8788,8789,8814,8813
7526,8164,8165,8190,8189,8789,8790,8815,8814
7527,8165,8166,8191,8190,8790,8791,8816,8815
7528,8166,8167,8192,8191,8791,8792,8817,8816
7529,8167,8168,8193,8192,8792,8793,8818,8817
7530,8168,8169,8194,8193,8793,8794,8819,8818
7531,8169,8170,8195,8194,8794,8795,8820,8819
7532,8170,8171,8196,8195,8795,8796,8821,8820
7533,8171,8172,8197,8196,8796,8797,8822,8821
7534,8172,8173,8198,8197,8797,8798,8823,8822
7535,8173,8174,8199,8198,8798,8799,8824,8823
7536,8175,8176,8201,8200,8800,8801,8826,8825
7537,8176,8177,8202,8201,8801,8802,8827,8826
7538,8177,8178,8203,8202,8802,8803,8828,8827
7539,8178,8179,8204,8203,8803,8804,8829,8828
7540,8179,8180,8205,8204,8804,8805,8830,8829
7541,8180,8181,8206,8205,8805,8806,8831,8830
7542,8181,8182,8207,8206,8806,8807,8832,8831
7543,8182,8183,8208,8207,8807,8808,8833,8832
7544,8183,8184,8209,8208,8808,8809,8834,8833
7545,8184,8185,8210,8209,8809,8810,8835,8834
7546,8185,8186,8211,8210,8810,8811,8836,8835
7547,8186,8187,8212,8211,8811,8812,8837,8836
7548,8187,8188,8213,8212,8812,8813,8838,8837
7549,8188,8189,8214,8213,8813,8814,8839,8838
7550,8189,8190,8215,8214,8814,8815,8840,8839
7551,8190,8191,8216,8215,8815,8816,8841,8840
7552,8191,8192,8217,8216,8816,8817,8842,8841
7553,8192,8193,8218,8217,8817,8818,8843,8842
7554,8193,8194,8219,8218,8818,8819,8844,8843
7555,8194,8195,8220,8219,8819,8820,8845,8844
7556,8195,8196,8221,8220,8820,8821,8846,8845
7557,8196,8197,8222,8221,8821,8822,8847,8846
7558,8197,8198,8223,8222,8822,8823,8848,8847
7559,8198,8199,8224,8223,8823,8824,8849,8848
7560,8200,8201,8226,8225,8825,8826,8851,8850
7561,8201,8202,8227,8226,8826,8827,8852,8851
7562,8202,8203,8228,8227,8827,8828,8853,8852
7563,8203,8204,8229,8228,8828,8829,8854,8853
7564,8204,8205,8230,8229,8829,8830,8855,8854
7565,8205,8206,8231,8230,8830,8831,8856,8855
7566,8206,8207,8232,8231,8831,8832,8857,8856
7567,8207,8208,8233,8232,8832,8833,8858,8857
7568,8208,8209,8234,8233,8833,8834,8859,8858
7569,8209,8210,8235,8234,8834,8835,8860,8859
7570,8210,8211,8236,8235,8835,8836,8861,8860
7571,8211,8212,8237,8236,8836,8837,8862,8861
7572,8212,8213,8238,8237,8837,8838,8863,8862
7573,8213,8214,8239,8238,8838,8839,8864,8863
7574,8214,8215,8240,8239,8839,8840,8865,8864
7575,8215,8216,8241,8240,8840,8841,8866,8865
7576,8216,8217,8242,8241,8841,8842,8867,8866
7577,8217,8218,8243,8242,8842,8843,8868,8867
7578,8218,8219,8244,8243,8843,8844,8869,8868
7579,8219,8220,8245,8244,8844,8845,8870,8869
7580,8220,8221,8246,8245,8845,8846,8871,8870
7581,8221,8222,8247,8246,8846,8847,8872,8871
7582,8222,8223,8248,8247,8847,8848,8873,8872
7583,8223,8224,8249,8248,8848,8849,8874,8873
7584,8225,8226,8251,8250,8850,8851,8876,8875
7585,8226,8227,8252,8251,8851,8852,8877,8876
7586,8227,8228,8253,8252,8852,8853,8878,8877
7587,8228,8229,8254,8253,8853,8854,8879,8878
7588,8229,8230,8255,8254,8854,8855,8880,8879
7589,8230,8231,8256,8255,8855,8856,8881,8880
7590,8231,8232,8257,8256,8856,8857,8882,8881
7591,8232,8233,8258,8257,8857,8858,8883,8882
7592,8233,8234,8259,8258,8858,8859,8884,8883
7593,8234,8235,8260,8259,8859,8860,8885,8884
7594,8235,8236,8261,8260,8860,8861,8886,8885
7595,8236,8237,8262,8261,8861,8862,8887,8886
7596,8237,8238,8263,8262,8862,8863,8888,8887
7597,8238,8239,8264,8263,8863,8864,8889,8888
7598,8239,8240,8265,8264,8864,8865,8890,8889
7599,8240,8241,8266,8265,8865,8866,8891,8890
7600,8241,8242,8267,8266,8866,8867,8892,8891
7601,8242,8243,8268,8267,8867,8868,8893,8892
7602,8243,8244,8269,8268,8868,8869,8894,8893
7603,8244,8245,8270,8269,8869,8870,8895,8894
7604,8245,8246,8271,8270,8870,8871,8896,8895
7605,8246,8247,8272,8271,8871,8872,8897,8896
7606,8247,8248,8273,8272,8872,8873,8898,8897
7607,8248,8249,8274,8273,8873,8874,8899,8898
7608,8250,8251,8276,8275,8875,8876,8901,8900
7609,8251,8252,8277,8276,8876,8877,8902,8901
7610,8252,8253,8278,8277,8877,8878,8903,8902
7611,8253,8254,8279,8278,8878,8879,8904,8903
7612,8254,8255,8280,8279,8879,8880,8905,8904
7613,8255,8256,8281,8280,8880,8881,8906,8905
7614,8256,8257,8282,8281,8881,8882,8907,8906
7615,8257,8258,8283,8282,8882,8883,8908,8907
7616,8258,8259,8284,8283,8883,8884,8909,8908
7617,8259,8260,8285,8284,8884,8885,8910,8909
7618,8260,8261,8286,8285,8885,8886,8911,8910
7619,8261,8262,8287,8286,8886,8887,8912,8911
7620,8262,8263,8288,8287,8887,8888,8913,8912
7621,8263,8264,8289,8288,8888,8889,8914,8913
7622,8264,8265,8290,8289,8889,8890,8915,8914
7623,8265,8266,8291,8290,8890,8891,8916,8915
7624,8266,8267,8292,8291,8891,8892,8917,8916
7625,8267,8268,8293,8292,8892,8893,8918,8917
7626,8268,8269,8294,8293,8893,8894,8919,8918
7627,8269,8270,8295,8294,8894,8895,8920,8919
7628,8270,8271,8296,8295,8895,8896,8921,8920
7629,8271,8272,8297,8296,8896,8897,8922,8921
7630,8272,8273,8298,8297,8897,8898,8923,8922
7631,8273,8274,8299,8298,8898,8899,8924,8923
7632,8275,8276,8301,8300,8900,8901,8926,8925
7633,8276,8277,8302,8301,8901,8902,8927,8926
7634,8277,8278,8303,8302,8902,8903,8928,8927
7635,8278,8279,8304,8303,8903,8904,8929,8928
7636,8279,8280,8305,8304,8904,8905,8930,8929
7637,8280,8281,8306,8305,8905,8906,8931,8930
7638,8281,8282,8307,8306,8906,8907,8932,8931
7639,8282,8283,8308,8307,8907,8908,8933,8932
7640,8283,8284,8309,8308,8908,8909,8934,8933
7641,8284,8285,8310,8309,8909,8910,8935,8934
7642,8285,8286,8311,8310,8910,8911,8936,8935
7643,8286,8287,8312,8311,8911,8912,8937,8936
7644,8287,8288,8313,8312,8912,8913,8938,8937
7645,8288,8289,8314,8313,8913,8914,8939,8938
7646,8289,8290,8315,8314,8914,8915,8940,8939
7647,8290,8291,8316,8315,8915,8916,8941,8940
7648,8291,8292,8317,8316,8916,8917,8942,8941
7649,8292,8293,8318,8317,8917,8918,8943,8942
7650,8293,8294,8319,8318,8918,8919,8944,8943
7651,8294,8295,8320,8319,8919,8920,8945,8944
7652,8295,8296,8321,8320,8920,8921,8946,8945
7653,8296,8297,8322,8321,8921,8922,8947,8946
7654,8297,8298,8323,8322,8922,8923,8948,8947
7655,8298,8299,8324,8323,8923,8924,8949,8948
7656,8300,8301,8326,8325,8925,8926,8951,8950
7657,8301,8302,8327,8326,8926,8927,8952,8951
7658,8302,8303,8328,8327,8927,8928,8953,8952
7659,8303,8304,8329,8328,8928,8929,8954,8953
7660,8304,8305,8330,8329,8929,8930,8955,8954
7661,8305,8306,8331,8330,8930,8931,8956,8955
7662,8306,8307,8332,8331,8931,8932,8957,8956
7663,8307,8308,8333,8332,8932,8933,8958,8957
7664,8308,8309,8334,8333,8933,8934,8959,8958
7665,8309,8310,8335,8334,8934,8935,8960,8959
7666,8310,8311,8336,8335,8935,8936,8961,8960
7667,8311,8312,8337,8336,8936,8937,8962,8961
7668,8312,8313,8338,8337,8937,8938,8963,8962
7669,8313,8314,8339,8338,8938,8939,8964,8963
7670,8314,8315,8340,8339,8939,8940,8965,8964
7671,8315,8316,8341,8340,8940,8941,8966,8965
7672,8316,8317,8342,8341,8941,8942,8967,8966
7673,8317,8318,8343,8342,8942,8943,8968,8967
7674,8318,8319,8344,8343,8943,8944,8969,8968
7675,8319,8320,8345,8344,8944,8945,8970,8969
7676,8320,8321,8346,8345,8945,8946,8971,8970
7677,8321,8322,8347,8346,8946,8947,8972,8971
7678,8322,8323,8348,8347,8947,8948,8973,8972
7679,8323,8324,8349,8348,8948,8949,8974,8973
7680,8325,8326,8351,8350,8950,8951,8976,8975
7681,8326,8327,8352,8351,8951,8952,8977,8976
7682,8327,8328,8353,8352,8952,8953,8978,8977
7683,8328,8329,8354,8353,8953,8954,8979,8978
7684,8329,8330,8355,8354,8954,8955,8980,8979
7685,8330,8331,8356,8355,8955,8956,8981,8980
7686,8331,8332,8357,8356,8956,8957,8982,8981
7687,8332,8333,8358,8357,8957,8958,8983,8982
7688,8333,8334,8359,8358,8958,8959,8984,8983
7689,8334,8335,8360,8359,8959,8960,8985,8984
7690,8335,8336,8361,8360,8960,8961,8986,8985
7691,8336,8337,8362,8361,8961,8962,8987,8986
7692,8337,8338,8363,8362,8962,8963,8988,8987
7693,8338,8339,8364,8363,8963,8964,8989,8988
7694,8339,8340,8365,8364,8964,8965,8990,8989
7695,8340,8341,8366,8365,8965,8966,8991,8990
7696,8341,8342,8367,8366,8966,8967,8992,8991
7697,8342,8343,8368,8367,8967,8968,8993,8992
7698,8343,8344,8369,8368,8968,8969,8994,8993
7699,8344,8345,8370,8369,8969,8970,8995,8994
7700,8345,8346,8371,8370,8970,8971,8996,8995
7701,8346,8347,8372,8371,8971,8972,8997,8996
7702,8347,8348,8373,8372,8972,8973,8998,8997
7703,8348,8349,8374,8373,8973,8974,8999,8998
7704,8350,8351,8376,8375,8975,8976,9001,9000
7705,8351,8352,8377,8376,8976,8977,9002,9001
7706,8352,8353,8378,8377,8977,8978,9003,9002
7707,8353,8354,8379,8378,8978,8979,9004,9003
7708,8354,8355,8380,8379,8979,8980,9005,9004
7709,8355,8356,8381,8380,8980,8981,9006,9005
7710,8356,8357,8382,8381,8981,8982,9007,9006
7711,8357,8358,8383,8382,8982,8983,9008,9007
7712,8358,8359,8384,8383,8983,8984,9009,9008
7713,8359,8360,8385,8384,8984,8985,9010,9009
7714,8360,8361,8386,8385,8985,8986,9011,9010
7715,8361,8362,8387,8386,8986,8987,9012,9011
7716,8362,8363,8388,8387,8987,8988,9013,9012
7717,8363,8364,8389,8388,8988,8989,9014,9013
7718,8364,8365,8390,8389,8989,8990,9015,9014
7719,8365,8366,8391,8390,8990,8991,9016,9015
7720,8366,8367,8392,8391,8991,8992,9017,9016
7721,8367,8368,8393,8392,8992,8993,9018,9017
7722,8368,8369,8394,8393,8993,8994,9019,9018
7723,8369,8370,8395,8394,8994,8995,9020,9019
7724,8370,8371,8396,8395,8995,8996,9021,9020
7725,8371,8372,8397,8396,8996,8997,9022,9021
7726,8372,8373,8398,8397,8997,8998,9023,9022
7727,8373,8374,8399,8398,8998,8999,9024,9023
7728,8375,8376,8401,8400,9000,9001,9026,9025
7729,8376,8377,8402,8401,9001,9002,9027,9026
7730,8377,8378,8403,8402,9002,9003,9028,9027
7731,8378,8379,8404,8403,9003,9004,9029,9028
7732,8379,8380,8405,8404,9004,9005,9030,9029
7733,8380,8381,8406,8405,9005,9006,9031,9030
7734,8381,8382,8407,8406,9006,9007,9032,9031
7735,8382,8383,8408,8407,9007,9008,9033,9032
7736,8383,8384,8409,8408,9008,9009,9034,9033
7737,8384,8385,8410,8409,9009,9010,9035,9034
7738,8385,8386,8411,8410,9010,9011,9036,9035
7739,8386,8387,8412,8411,9011,9012,9037,9036
7740,8387,8388,8413,8412,9012,9013,9038,9037
7741,8388,8389,8414,8413,9013,9014,9039,9038
7742,8389,8390,8415,8414,9014,9015,9040,9039
7743,8390,8391,8416,8415,9015,9016,9041,9040
7744,8391,8392,8417,8416,9016,9017,9042,9041
7745,8392,8393,8418,8417,9017,9018,9043,9042
7746,8393,8394,8419,8418,9018,9019,9044,9043
7747,8394,8395,8420,8419,9019,9020,9045,9044
7748,8395,8396,8421,8420,9020,9021,9046,9045
7749,8396,8397,8422,8421,9021,9022,9047,9046
7750,8397,8398,8423,8422,9022,9023,9048,9047
7751,8398,8399,8424,8423,9023,9024,9049,9048
7752,8400,8401,8426,8425,9025,9026,9051,9050
7753,8401,8402,8427,8426,9026,9027,9052,9051
7754,8402,8403,8428,8427,9027,9028,9053,9052
7755,8403,8404,8429,8428,9028,9029,9054,9053
7756,8404,8405,8430,8429,9029,9030,9055,9054
7757,8405,8406,8431,8430,9030,9031,9056,9055
7758,8406,8407,8432,8431,9031,9032,9057,9056
7759,8407,8408,8433,8432,9032,9033,9058,9057
7760,8408,8409,8434,8433,9033,9034,9059,9058
7761,8409,8410,8435,8434,9034,9035,9060,9059
7762,8410,8411,8436,8435,9035,9036,9061,9060
7763,8411,8412,8437,8436,9036,9037,9062,9061
7764,8412,8413,8438,8437,9037,9038,9063,9062
7765,8413,8414,8439,8438,9038,9039,9064,9063
7766,8414,8415,8440,8439,9039,9040,9065,9064
7767,8415,8416,8441,8440,9040,9041,9066,9065
7768,8416,8417,8442,8441,9041,9042,9067,9066
7769,8417,8418,8443,8442,9042,9043,9068,9067
7770,8418,8419,8444,8443,9043,9044,9069,9068
7771,8419,8420,8445,8444,9044,9045,9070,9069
7772,8420,8421,8446,8445,9045,9046,9071,9070
7773,8421,8422,8447,8446,9046,9047,9072,9071
7774,8422,8423,8448,8447,9047,9048,9073,9072
7775,8423,8424,8449,8448,9048,9049,9074,9073
7776,8425,8426,8451,8450,9050,9051,9076,9075
7777,8426,8427,8452,8451,9051,9052,9077,9076
7778,8427,8428,8453,8452,9052,9053,9078,9077
7779,8428,8429,8454,8453,9053,9054,9079,9078
7780,8429,8430,8455,8454,9054,9055,9080,9079
7781,8430,8431,8456,8455,9055,9056,9081,9080
7782,8431,8432,8457,8456,9056,9057,9082,9081
7783,8432,8433,8458,8457,9057,9058,9083,9082
7784,8433,8434,8459,8458,9058,9059,9084,9083
7785,8434,8435,8460,8459,9059,9060,9085,9084
7786,8435,8436,8461,8460,9060,9061,9086,9085
7787,8436,8437,8462,8461,9061,9062,9087,9086
7788,8437,8438,8463,8462,9062,9063,9088,9087
7789,8438,8439,8464,8463,9063,9064,9089,9088
7790,8439,8440,8465,8464,9064,9065,9090,9089
7791,8440,8441,8466,8465,9065,9066,9091,9090
7792,8441,8442,8467,8466,9066,9067,9092,9091
7793,8442,8443,8468,8467,9067,9068,9093,9092
7794,8443,8444,8469,8468,9068,9069,9094,9093
7795,8444,8445,8470,8469,9069,9070,9095,9094
7796,8445,8446,8471,8470,9070,9071,9096,9095
7797,8446,8447,8472,8471,9071,9072,9097,9096
7798,8447,8448,8473,8472,9072,9073,9098,9097
7799,8448,8449,8474,8473,9073,9074,9099,9098
7800,8450,8451,8476,8475,9075,9076,9101,9100
7801,8451,8452,8477,8476,9076,9077,9102,9101
7802,8452,8453,8478,8477,9077,9078,9103,9102
7803,8453,8454,8479,8478,9078,9079,9104,9103
7804,8454,8455,8480,8479,9079,9080,9105,9104
7805,8455,8456,8481,8480,9080,9081,9106,9105
7806,8456,8457,8482,8481,9081,9082,9107,9106
7807,8457,8458,8483,8482,9082,9083,9108,9107
7808,8458,8459,8484,8483,9083,9084,9109,9108
7809,8459,8460,8485,8484,9084,9085,9110,9109
7810,8460,8461,8486,8485,9085,9086,9111,9110
7811,8461,8462,8487,8486,9086,9087,9112,9111
7812,8462,8463,8488,8487,9087,9088,9113,9112
7813,8463,8464,8489,8488,9088,9089,9114,9113
7814,8464,8465,8490,8489,9089,9090,9115,9114
7815,8465,8466,8491,8490,9090,9091,9116,9115
7816,8466,8467,8492,8491,9091,9092,9117,9116
7817,8467,8468,8493,8492,9092,9093,9118,9117
7818,8468,8469,8494,8493,9093,9094,9119,9118
7819,8469,8470,8495,8494,9094,9095,9120,9119
7820,8470,8471,8496,8495,9095,9096,9121,9120
7821,8471,8472,8497,8496,9096,9097,9122,9121
7822,8472,8473,8498,8497,9097,9098,9123,9122
7823,8473,8474,8499,8498,9098,9099,9124,9123
7824,8475,8476,8501,8500,9100,9101,9126,9125
7825,8476,8477,8502,8501,9101,9102,9127,9126
7826,8477,8478,8503,8502,9102,9103,9128,9127
7827,8478,8479,8504,8503,9103,9104,9129,9128
7828,8479,8480,8505,8504,9104,9105,9130,9129
7829,8480,8481,8506,8505,9105,9106,9131,9130
7830,8481,8482,8507,8506,9106,9107,9132,9131
7831,8482,8483,8508,8507,9107,9108,9133,9132
7832,8483,8484,8509,8508,9108,9109,9134,9133
7833,8484,8485,8510,8509,9109,9110,9135,9134
