x,y,t
2.882653535049121141e-01,3.356400611075072149e-01,3.553189647294542342e-01
8.241853339971566550e-01,9.966392831370742833e-01,5.794344448799076952e-01
6.775780125813057886e-01,6.590536630553489594e-01,8.077762631190029685e-01
6.144142223801890568e-01,2.762875770644278584e-01,5.690459883485639025e-01
9.315586878189175968e-01,7.379908372744368172e-01,5.259936576153748655e-01
8.886780508144231927e-02,9.136487132046722248e-02,3.066354675377362948e-01
9.538412722145725997e-01,3.705823720533569787e-01,4.628199483223465194e-01
1.007647071692210350e-01,2.291308216582907953e-01,1.797964218371664868e-01
3.470175468825175136e-01,8.960080848335739701e-01,7.446776772814130974e-01
6.302736647971823869e-01,7.351455138629150454e-01,7.831774924171718277e-01
3.414762038674761246e-01,4.974998623022681699e-01,2.384974161234200141e-01
6.825362782943655837e-01,4.078001199040739433e-01,5.670081302059318817e-01
7.754186191955664276e-01,8.585871985454986977e-01,2.847977488401733925e-01
8.285058299413392557e-01,1.954316906155830758e-01,9.773999767353145351e-01
1.793437009039998697e-01,7.476280581798100400e-02,2.988371045103921375e-01
1.820766961888465874e-01,8.517707823887117335e-01,8.640498985108718832e-01
5.231402792890960107e-02,8.564961194720501769e-01,7.003210589106770856e-01
4.908518389068262655e-01,2.430764313482041139e-01,9.656028032920733750e-01
1.375336188459840292e-01,1.952838261670484243e-01,7.194660884419773472e-01
3.185969913871112835e-01,7.213071725608892759e-01,6.091707100115577589e-01
8.404343192832971488e-01,1.433851719714793749e-01,4.604476292366430634e-01
9.486589427176835843e-01,6.219509970008522126e-01,4.711346908555217317e-01
8.220759473470115042e-01,7.012346149217484337e-01,1.242679746248476214e-03
6.483831624555236317e-04,6.219799513333417185e-01,9.969188762970657702e-01
5.680242413387720513e-01,4.269283736753322067e-01,5.676260474074227291e-01
1.666601295669378757e-01,8.161777173929662954e-01,5.869665934389232120e-01
3.757469112067577388e-01,9.299834694812043612e-01,1.804445973729535968e-01
4.279189441451753950e-01,7.057086816602384793e-01,4.319964423329555325e-01
9.429407578120376776e-01,4.189512529226149251e-01,2.190843254498279213e-01
6.337387318906241296e-01,9.957013177184731445e-01,2.188237286629063361e-01
2.676550519801758066e-01,4.494158406261676841e-01,5.475403032385613988e-01
6.427948406334395015e-01,1.162634256740903149e-01,2.408959583046358377e-01
9.518654775539227009e-01,1.825822262389600326e-01,6.665990639849449506e-01
5.915912409208667899e-02,3.479444371035586014e-01,3.766360328307308825e-01
8.159876678426242202e-01,1.711166656050251422e-01,3.766964411649562638e-01
2.168975557141391564e-01,7.782924386021440322e-01,7.022055767658506031e-01
1.531079520639569980e-01,1.410569882643575301e-02,6.707225828811267387e-01
8.988669186734501437e-01,4.058833002920508859e-01,4.036751876297702823e-01
1.849456997897291899e-03,8.782070966414513569e-01,9.300864915129418709e-01
7.410857403728923209e-01,1.177367347821480781e-01,3.282502539599395641e-01
8.722840988938806994e-02,5.760838187553215528e-01,7.183701850867501015e-01
6.179952950406163437e-01,9.338489843744602892e-01,7.936888229724686772e-01
6.208969013905683010e-01,7.159632342573618580e-02,2.182653262047637988e-01
8.627760494914615830e-01,3.497257594361561361e-01,4.742014171770927433e-01
8.226064972295485944e-01,3.766176666737175438e-02,2.096371548698883203e-02
6.851643430860379080e-01,6.821943249348868532e-01,3.300947542820753533e-01
3.805475904209320026e-01,4.174993138872687970e-01,2.699765477819917603e-01
1.664057470475701628e-01,9.473213849455798252e-01,7.714823985832600650e-01
6.356829260992846731e-01,6.912899347922083493e-01,2.207250127864052169e-01
4.969697987079125800e-01,6.019405725718520728e-01,2.543561637087354832e-02
7.794226228138745327e-02,9.103223230657057075e-01,2.365316129923178412e-02
9.555618904688526483e-01,1.296622770850223150e-01,7.637142141041853849e-01
3.144195199118122730e-01,7.834449794834217329e-01,1.433709324394222273e-01
2.140764992305310699e-03,7.298047281167795441e-01,6.440397729577702624e-01
9.016903038374416424e-01,6.732509663172850933e-01,2.015616223986664846e-01
5.770508798706663889e-01,6.380767792628961876e-01,2.216225407863874342e-01
7.330606735503174543e-01,1.243729999588302215e-01,8.064356888499396581e-01
1.526662402953847808e-01,8.140433746930501036e-01,6.820385800403144794e-01
4.046056740260418616e-01,6.351540649271671946e-01,6.545198346200917783e-01
6.450612298137464728e-01,7.714729790200889337e-01,9.286750091135674845e-01
2.509647081631769527e-01,8.760900871277574886e-01,8.702074661970520264e-01
7.014989451841577850e-01,5.424259842294891776e-01,8.468262739040863796e-01
2.336149226738757356e-01,9.568852369177622830e-01,1.361286424101535442e-01
2.091278271398727684e-01,1.092013804020340872e-01,1.659773328949258886e-01
1.162465026038284055e-02,4.037865401085194428e-03,9.820883230273322884e-01
2.819067453533067313e-01,3.299436141380581722e-01,5.765263708098398165e-01
2.467367920298183526e-01,2.165500947800117482e-01,5.493978198263419488e-01
7.643565566803481870e-01,5.536098892744719668e-01,5.056941813656519180e-01
5.697099061679207210e-01,2.802953964286609700e-01,7.357959534532275692e-01
1.778244837320565042e-01,6.881376363781523953e-01,5.946541581754890560e-01
5.681274709488371988e-01,9.453285044697713468e-01,1.498909021590555390e-01
2.254435905747709246e-01,7.692564643273457348e-01,1.024559841143835026e-01
4.255022800541953254e-01,4.202518516325890463e-01,3.028276173268045213e-01
8.882080617195463601e-01,9.855029377705966098e-01,8.700481061333347199e-01
7.192562195164936556e-01,7.711823857667644555e-01,4.022269865268889300e-01
6.511000167012229722e-01,8.108815822338759638e-01,8.722771948917310558e-01
2.814834493221388678e-01,2.047490464870900251e-01,5.727729693372766162e-01
1.245816648965784035e-01,6.868994658414426802e-01,9.295176066747278254e-01
7.529489842999343985e-01,7.063537251589724342e-02,8.844383227452234930e-01
5.678903845477898393e-01,2.353094134451089170e-01,3.759663872712672994e-01
6.227601698242372086e-01,1.643779561654590271e-02,5.511514044713493599e-01
9.751133193791509113e-01,7.052361427229704161e-01,7.097175891314690954e-01
3.483209201672045063e-01,2.094622186973382760e-02,4.565492615529742615e-02
8.007475292041538184e-01,4.491767762868107416e-01,1.599031394399491601e-01
5.589568408722298543e-01,6.488673535107302159e-01,7.300463996442521086e-01
2.352599459269424376e-01,3.049955555279616481e-01,9.145405651041031980e-01
5.288833198659170787e-02,3.672804432759673166e-01,3.036479223225114765e-01
6.160108919889606405e-01,8.681590088385967574e-01,3.940149539052919536e-01
2.976161363775733371e-01,9.014130417435596287e-01,8.744245284333823642e-01
6.954783464808745874e-01,8.587000580271617611e-01,2.661840359961805680e-01
7.007271617384019935e-01,7.499344311656666040e-01,9.260818858119520547e-01
4.554604678193275857e-01,2.775293525656534754e-01,1.411061034806839753e-01
5.363971168395978983e-01,7.467713618690297039e-02,2.520911652974413553e-01
6.265468576679076307e-01,4.886953781478412528e-01,3.543864589992451464e-02
4.686049438000745582e-01,9.243929552437573083e-01,9.349700047621944954e-02
8.773706059490720133e-01,2.233736431052821825e-01,2.550997922873695645e-01
7.593457524976143791e-02,2.095493897701787844e-01,6.551448713232828069e-01
9.798181594307654452e-01,7.796488024322738575e-01,2.008680419224591063e-01
3.345091140828126974e-02,5.919881864692716489e-01,9.393074300102458585e-01
2.080963558963841997e-01,4.042998762787634037e-01,3.486652520413457967e-01
7.083078546543606357e-01,8.626702752697869014e-01,5.186615023560723348e-01
8.496025934161088866e-02,5.825282636757277421e-01,6.649580292469431386e-01
2.621727531502741071e-01,9.202675506722843846e-01,1.363507300733238781e-01
1.539766790488773518e-01,3.681502460642915864e-01,6.877045160317125649e-01
7.235715638162127927e-01,4.440755021906329647e-01,1.205661048886850217e-01
5.789333913101449847e-01,7.430351131920176488e-02,8.262820205286010022e-01
6.447861179206271220e-02,3.676894221467362778e-01,4.880773862716313305e-01
4.601342354016070280e-01,1.797142711934059944e-01,8.939507739805008235e-02
2.085029280160455301e-01,3.283210684968473903e-02,7.076361957162284888e-01
9.676985979824017647e-01,2.557619060183853321e-01,7.657905993312807968e-02
1.079179473090519092e-01,4.906266391391478354e-01,9.745376562112013641e-01
5.980551753640351853e-01,2.473577594757833120e-01,4.536209360132432700e-01
4.818472358468181005e-01,1.090886057503952511e-01,3.829152598146505770e-01
5.780844969983808257e-01,4.515340376359413543e-01,3.145779857115184042e-01
9.564928507061469798e-01,1.478473208770023639e-01,4.499171498071087294e-01
3.412818778164861122e-01,8.599321263149750649e-02,7.811639046884488735e-01
7.487663732110786396e-01,9.601826553076550086e-01,5.201556467216265078e-01
4.474664771755135773e-01,4.759562714383832605e-01,6.433158755318064692e-01
6.607616147255355177e-01,8.023273444083351968e-01,5.739113076068402819e-02
3.656575463045775853e-01,1.707840578673216481e-01,8.516792387331695302e-01
2.271222052523156343e-01,4.615498830884923187e-01,5.284033038300506302e-01
8.361635937751743519e-02,8.992462518950461448e-02,5.238936878358532168e-01
1.017512513208778113e-01,4.118007399369479904e-01,2.523508980145749980e-01
9.594303187635165875e-01,8.263997736632586744e-01,7.727961967623653283e-02
7.884566196747948563e-01,8.927476281043933426e-01,3.360647562313106018e-01
2.449592499710072646e-01,5.190060969933854018e-01,8.184937892143504534e-01
5.291472368374628976e-01,2.864022801979926314e-01,5.470366493280206521e-01
7.142327243500672385e-01,7.334691972134513849e-01,2.636165988639295188e-01
3.525379020024926868e-01,6.389283836685041296e-01,5.930931203713730726e-01
4.399880581597844786e-01,4.704765443811942394e-01,3.512980623185147921e-01
7.183819195727063622e-01,4.753635363598712749e-01,2.236919939752312070e-01
2.274543147531337128e-01,4.932141977243480468e-01,7.398878853568823244e-01
5.263443584666579467e-01,3.392422707577150698e-01,1.672507936239081561e-01
2.100881716862322834e-01,5.189707885136845000e-01,5.848756083266865025e-01
3.077601015526010286e-03,5.737390741882297807e-02,7.336769215737298788e-01
6.902637355650039774e-01,5.701838247964223783e-01,6.164227638591268654e-02
7.072648596212424144e-01,4.962046070156964639e-01,6.957216644452837162e-01
9.957226985969201971e-01,4.205626601232088646e-01,1.145243758004810264e-02
1.810154443947995517e-01,3.239936757491815866e-01,8.118097870978621122e-01
7.395803250657400074e-01,6.217803408041763236e-01,2.781090007273604447e-01
9.479674243626378116e-01,4.849752982155468573e-01,1.536711526542758888e-01
6.445803368111058251e-01,1.008396238809072809e-01,1.303575568147041785e-01
9.631405604700852274e-01,3.744526881907727089e-01,4.357034597940305787e-01
9.944409852777842396e-01,7.650539174293113920e-02,2.881404188469710581e-01
8.016244017715391523e-01,3.791694130048488542e-01,4.687857249582735308e-01
9.992859087058765244e-01,5.328318989319184018e-01,8.455560419903722646e-01
6.258244593077614271e-01,3.910289631808857580e-01,1.049716234812895221e-01
4.970556926136773246e-01,3.416300207922119414e-01,2.605302199476480229e-01
9.176362543702190067e-01,2.811492920924200112e-01,1.133146775599609413e-01
8.309558414339850430e-01,3.817725034426824315e-01,6.370865843230365533e-01
1.101120733437356281e-01,6.931069925381194707e-02,6.230621748540849936e-01
3.027226467987649272e-01,9.939007526436800521e-01,8.484897392501706825e-01
2.606451204299855551e-01,5.553391368612007328e-01,7.295265203619796246e-01
8.552616593777087051e-01,6.361757501627440803e-01,6.994565400502654740e-01
2.332453543068037094e-01,1.831406522550926841e-01,1.605138004674607766e-01
3.040447724740950042e-01,9.234047616689483595e-01,8.191800395094939180e-01
5.187886542957383940e-01,5.711640308959675671e-01,7.307945829937101401e-03
7.611948671376045361e-02,4.143739427843325940e-01,7.149328199502746894e-01
9.612296426379176584e-01,7.132140271899057860e-01,8.145690613548780545e-01
4.910627765359057983e-01,3.043503883397404852e-01,2.265952126920945942e-01
1.904337240292413025e-01,9.346406879550316349e-01,3.117907745099158801e-01
2.708207378237414975e-01,1.693141244179315885e-01,2.421000301549691702e-01
7.980837470871616768e-01,8.331105097340967269e-01,8.195278068807204663e-01
6.340064801784223159e-01,9.666083158664606767e-01,4.208726420982104033e-01
4.646260242233953841e-01,4.917425906103687350e-01,3.634629741928806501e-01
3.316013673880150447e-01,8.766598994937390144e-01,5.022616046750832952e-01
9.006843630088607888e-01,7.156284378602928431e-02,7.305355620583232623e-01
7.725645402921795801e-01,6.205889158814184015e-01,6.604867482229501707e-01
7.181120373498618426e-01,3.562326318630544275e-01,7.077516322697272599e-01
4.460005046172330623e-01,3.643113745680794935e-01,9.474521084914323543e-01
9.811601507598122218e-01,4.503633272950787747e-01,2.551332819527888374e-01
7.100702967863060655e-01,5.967763771913823234e-01,2.068956821971894566e-01
4.236247249866589293e-01,6.160135060099534154e-01,6.498665931291316422e-01
9.605520437314566395e-01,2.782726200235374758e-01,1.460556687116416619e-01
8.957249965310167816e-01,3.839459617493596877e-01,6.434638729147665881e-01
7.399651935443334327e-01,2.495262557801569692e-01,9.560189952761367627e-01
7.669961216200816834e-01,6.325402975696508001e-01,4.584535659290017717e-01
4.236274996939050075e-01,1.020348333892715509e-01,2.147071484143185938e-01
5.073505036301726445e-01,4.235744822586238190e-01,9.948747450396872027e-01
1.915473390368429563e-01,9.784873772009203829e-01,3.829271737390703700e-01
5.953962455338484006e-01,9.887783192211242467e-01,1.138707003535680551e-01
3.699165483590720616e-01,5.179632534160343305e-01,4.161180634749340745e-01
3.474383255703531459e-01,2.474600097693334666e-01,8.766073787430939124e-02
9.482282011380659403e-01,5.834959317524903710e-01,8.319806578088762006e-02
1.647834331839973521e-01,4.884607856374945101e-01,4.751551750345861524e-02
8.299735840935467124e-01,4.248671055674657637e-02,4.542133022389415187e-01
2.814685710080940817e-01,9.890946934323674444e-01,4.590069095111860564e-01
2.865562902002549706e-02,3.271672506893017474e-01,7.334239574419678664e-01
4.046307982882746401e-02,3.992796372582263498e-01,5.441547243083595387e-01
4.291774925858715672e-01,5.135610272695040335e-01,8.601613498195190832e-01
4.544609061484736756e-01,8.803699476721791317e-01,8.728955554448928345e-01
3.202511284443485540e-01,7.991195964579684841e-01,1.709201943130105317e-01
6.687796055643659976e-01,2.055501461625972581e-01,4.126904565648359391e-02
4.853427784927497601e-01,7.164463082037103581e-01,7.063289253896135600e-01
7.411306633115688491e-02,8.745647113776261472e-01,9.981904420881093642e-03
3.480711949132755390e-01,7.142639160704182810e-01,3.938759201222262751e-01
1.019627338499039526e-01,1.391843236106039550e-01,5.400215858688017789e-02
6.291569389024198600e-02,5.388985026149104574e-01,4.588756933496265233e-01
2.083066249974421247e-01,8.385579349920797565e-01,4.496809809369395339e-01
7.005754611615669925e-01,1.956170820243789965e-01,8.457488182280734623e-01
6.960016457257276468e-01,5.385372941853951989e-01,6.455990380852156818e-01
8.613891271035611918e-01,6.695504884602029305e-01,4.025061086319736692e-01
7.564192924904062920e-01,6.353699812074439235e-01,5.093513317634290605e-01
5.354956872611460472e-01,1.066040385836170001e-01,5.491311199686497169e-01
3.126120880092608800e-01,2.774558206350156153e-01,2.261572019054211014e-01
5.811495167750702073e-03,5.521328600067167969e-01,7.753980878906366891e-01
6.471374812877944693e-01,2.087632027563578463e-01,4.672029506057268078e-01
2.897131876148468788e-01,3.337120500608362628e-01,6.378441677410856547e-01
2.501001017279179672e-01,4.150763449010620443e-01,3.184769856148694789e-02
9.748255407742064671e-01,1.362400130228946793e-02,1.108796258903871346e-01
1.742401924062511043e-01,5.104229476476449534e-01,5.895523645814539915e-01
3.243473984939693189e-02,9.947565631785658669e-01,7.442347589193787361e-01
