temperature_step,temperature_C,x_cm,y_cm,ux_um,uy_um,uz_um
14,632.9,0.1958,1.2271,2.583,15.038,-0.034
14,632.9,0.3386,0.9548,4.551,12.092,0.053
14,632.9,0.2666,1.5771,3.466,19.134,0.002
14,632.9,0.0527,1.2895,0.754,15.731,0.002
14,632.9,1.3569,1.262,17.361,15.933,0.121
14,632.9,1.7043,1.5338,20.826,18.878,0.035
14,632.9,1.3181,1.1216,17.124,14.719,0.17
14,632.9,0.2817,1.0262,3.725,12.643,0.119
14,632.9,1.1134,0.6887,14.862,9.434,0.234
14,632.9,1.7965,1.1593,22.042,14.174,0.01
14,632.9,0.2148,0.5496,2.973,6.659,-0.0
14,632.9,0.0681,0.6731,0.989,8.234,0.031
14,632.9,0.7386,0.4213,9.556,5.431,0.027
14,632.9,0.3069,0.6849,3.91,8.709,0.03
14,632.9,1.8064,1.425,22.19,17.298,0.089
14,632.9,1.1206,1.4524,14.524,18.299,0.085
14,632.9,0.014,0.9729,0.439,11.815,-0.044
14,632.9,1.4838,0.7186,18.519,9.212,-0.02
14,632.9,1.7053,1.7148,20.869,21.007,-0.051
14,632.9,0.5015,0.0905,6.322,1.175,-0.008
14,632.9,1.7033,1.1552,21.22,14.475,0.057
14,632.9,1.8894,0.7948,23.124,9.789,0.048
14,632.9,1.8288,1.6046,22.39,19.522,0.026
14,632.9,1.4778,1.0772,18.688,13.493,0.098
14,632.9,0.2298,1.0659,3.057,13.315,-0.014
14,632.9,1.6167,1.3511,20.017,16.853,0.054
14,632.9,0.3325,1.6195,4.229,20.001,0.021
14,632.9,1.5083,1.0604,19.097,13.502,0.015
14,632.9,1.5898,0.2072,19.32,2.563,0.011
14,632.9,1.899,1.0542,23.157,12.956,0.01
14,632.9,0.8666,0.538,11.3,7.052,0.004
14,632.9,0.9177,0.6705,12.481,9.272,0.163
14,632.9,0.4457,0.5932,5.82,7.483,0.1
14,632.9,1.2779,0.3641,15.912,4.701,-0.038
14,632.9,0.1093,1.8708,1.429,22.929,0.045
14,632.9,1.5716,1.4985,19.508,18.467,-0.042
14,632.9,1.6151,0.348,19.821,4.439,0.014
14,632.9,1.6585,1.4354,20.299,17.857,0.0
14,632.9,1.2166,0.9852,16.72,13.363,0.31
14,632.9,0.6769,0.3828,8.746,4.93,-0.012
14,632.9,1.9678,1.6916,23.924,20.617,0.024
14,632.9,0.7695,0.5625,10.017,7.414,0.111
14,632.9,0.6621,1.3456,8.788,17.014,0.058
14,632.9,0.6244,1.1839,8.349,15.396,0.115
14,632.9,1.9361,1.8155,23.747,22.054,-0.028
14,632.9,0.0848,1.6876,1.184,20.771,0.009
14,632.9,1.1715,1.9016,14.377,23.311,0.089
14,632.9,1.3304,1.0593,17.335,13.794,0.224
14,632.9,0.4104,1.3193,5.368,16.283,0.133
14,632.9,0.6616,0.7289,8.808,9.755,0.133
14,632.9,1.3229,0.8488,17.242,11.18,0.258
14,632.9,1.5564,0.9274,19.63,11.797,0.097
14,632.9,0.9075,1.5709,11.631,19.352,0.023
14,632.9,0.5341,1.7507,6.779,21.515,0.152
14,632.9,1.5596,1.3268,19.526,16.542,0.096
14,632.9,0.9763,1.5004,12.401,18.849,-0.015
14,632.9,0.9095,1.9562,11.175,23.981,-0.038
14,632.9,0.4745,0.171,5.944,2.183,-0.042
14,632.9,1.2878,0.8634,16.864,11.324,0.196
14,632.9,1.2036,1.9798,14.733,24.281,-0.015
14,632.9,0.6733,0.6883,9.058,8.963,0.099
14,632.9,1.3498,0.837,17.444,10.938,0.149
14,632.9,0.3136,0.132,3.986,1.892,-0.014
14,632.9,1.0241,0.4776,13.119,6.2,0.112
14,632.9,0.8631,0.5699,11.254,7.613,0.136
14,632.9,1.434,1.4207,17.964,17.527,0.097
14,632.9,1.8159,0.6607,22.293,8.252,-0.051
14,632.9,1.3897,1.5001,17.279,18.608,0.085
14,632.9,1.5042,0.8642,19.074,10.915,0.045
14,632.9,1.2988,1.9127,16.0,23.365,0.003
14,632.9,0.3281,1.7692,4.07,21.609,0.038
14,632.9,1.849,1.6742,22.58,20.384,0.14
14,632.9,0.086,1.1818,1.035,14.399,0.019
14,632.9,1.2081,1.5152,15.297,18.723,0.112
14,632.9,1.0845,1.861,13.26,22.603,0.095
14,632.9,1.4148,0.3472,17.427,4.455,0.029
14,632.9,0.1618,0.7036,2.275,8.923,-0.015
14,632.9,1.4047,1.3588,17.766,17.076,-0.014
14,632.9,1.6483,0.6788,20.278,8.589,-0.03
14,632.9,1.0131,0.3519,12.708,4.666,0.08
14,632.9,0.0551,0.275,0.841,3.278,-0.025
14,632.9,0.0421,0.2886,0.624,3.692,-0.015
14,632.9,1.0145,1.8998,12.468,23.331,0.01
14,632.9,0.2342,0.1867,2.952,2.307,0.013
14,632.9,0.2716,1.8549,3.331,22.658,0.056
14,632.9,0.0976,1.4732,1.303,18.052,0.068
14,632.9,1.7687,1.8255,21.562,22.369,0.036
14,632.9,0.6431,1.2502,8.475,15.891,0.156
14,632.9,1.0889,1.7537,13.553,21.451,0.015
14,632.9,0.0299,1.9231,0.461,23.359,-0.011
14,632.9,1.2745,0.1482,15.689,1.947,-0.007
14,632.9,0.7874,0.8416,11.089,11.525,0.321
14,632.9,1.3785,1.8898,16.826,22.948,0.037
14,632.9,0.855,0.8029,11.962,11.064,0.294
14,632.9,0.1859,0.8602,2.649,10.702,0.048
14,632.9,1.5277,0.564,19.127,7.042,0.156
14,632.9,1.8601,1.0143,22.793,12.559,-0.054
14,632.9,1.7898,0.5941,22.026,7.265,0.021
14,632.9,1.72,0.3048,21.0,3.949,0.055
14,632.9,0.6341,1.188,8.661,15.073,0.192
14,632.9,1.6686,0.0679,20.462,0.854,0.051
14,632.9,1.1859,0.3612,14.944,4.841,0.002
14,632.9,1.8544,0.7153,22.625,8.812,0.001
14,632.9,0.1031,0.6401,1.49,7.987,-0.018
14,632.9,0.1016,0.4207,1.337,5.311,0.008
14,632.9,1.3709,1.6234,16.982,19.882,0.116
14,632.9,1.4749,0.6198,18.423,8.031,0.023
14,632.9,0.1691,0.2849,1.954,3.464,0.005
14,632.9,0.9503,1.7384,11.846,21.254,0.061
14,632.9,0.562,0.2461,7.079,3.111,-0.021
14,632.9,1.5227,0.7937,19.05,10.2,0.17
14,632.9,0.2875,1.3012,3.712,16.227,0.098
14,632.9,0.747,1.7311,9.329,21.388,0.008
14,632.9,0.5673,0.5894,7.466,7.585,0.165
14,632.9,1.8362,1.2626,22.397,15.748,0.093
14,632.9,1.5154,1.6602,18.829,20.512,-0.092
14,632.9,1.4506,0.3886,17.987,5.013,0.041
14,632.9,1.1074,1.5077,14.049,18.782,0.135
14,632.9,0.4232,0.8611,5.567,10.827,0.108
14,632.9,1.7592,0.7304,21.643,9.056,0.003
14,632.9,0.8646,1.0044,12.983,14.061,0.625
14,632.9,0.2166,1.5943,2.892,19.584,-0.06
14,632.9,0.9509,1.2664,13.014,16.485,0.245
14,632.9,1.7498,0.4214,21.447,5.139,-0.032
14,632.9,0.679,0.3024,8.587,3.932,-0.015
14,632.9,0.9678,0.2854,11.91,3.642,0.104
14,632.9,0.1514,0.6916,2.128,8.392,-0.041
14,632.9,1.0665,0.2512,13.199,3.317,0.038
14,632.9,0.2021,1.6294,2.451,20.029,-0.036
14,632.9,0.4133,0.5266,5.324,6.82,0.081
14,632.9,1.7224,1.898,20.95,23.13,-0.15
14,632.9,1.455,0.5802,18.093,7.225,0.04
14,632.9,0.2532,1.5157,3.327,18.597,0.051
14,632.9,1.7855,0.4276,21.996,5.496,0.016
14,632.9,0.1548,1.005,2.022,12.454,0.076
14,632.9,1.6167,1.2588,20.018,15.642,0.061
14,632.9,0.9701,0.5359,12.495,7.248,0.097
14,632.9,0.4556,0.0948,5.661,1.226,-0.128
14,632.9,0.7341,0.6554,9.905,8.764,0.067
14,632.9,0.6357,1.4864,8.405,18.586,0.074
14,632.9,0.1383,0.4899,1.84,6.197,0.024
14,632.9,1.3907,0.9994,17.841,12.962,0.194
14,632.9,1.4075,1.7287,17.352,21.278,-0.045
14,632.9,0.6205,1.9611,7.785,23.812,0.071
14,632.9,1.9071,0.6469,23.366,7.98,-0.072
14,632.9,1.081,1.1816,15.05,15.918,0.372
14,632.9,0.6743,0.3686,8.458,4.836,0.085
14,632.9,1.5212,1.1883,19.045,15.002,0.021
14,632.9,0.8332,1.7629,10.368,21.502,-0.005
14,632.9,0.7763,0.4154,9.848,5.492,0.051
14,632.9,1.8102,0.5375,22.208,6.457,-0.025
14,632.9,1.4411,1.6464,17.651,20.163,-0.057
14,632.9,0.3737,1.8804,4.623,22.992,0.028
14,632.9,1.2646,1.9395,15.578,23.781,-0.045
14,632.9,0.4538,1.929,5.507,23.452,0.049
14,632.9,1.9625,1.9671,23.981,24.055,-0.064
14,632.9,0.931,1.1691,13.362,15.899,0.404
14,632.9,1.2611,0.3917,15.649,5.155,-0.072
14,632.9,1.057,1.9029,13.077,23.235,-0.062
14,632.9,1.2169,0.3592,15.156,4.62,-0.005
14,632.9,0.7826,1.6122,10.002,19.972,0.01
14,632.9,0.1594,0.9295,2.2,11.374,-0.013
14,632.9,0.4712,1.7235,5.971,21.184,0.064
14,632.9,1.9862,1.9593,24.197,24.011,-0.073
14,632.9,0.1233,1.3174,1.703,16.202,-0.029
14,632.9,1.6687,1.567,20.691,19.273,0.102
14,632.9,1.1733,1.1626,15.944,15.55,0.337
14,632.9,0.2945,1.6976,3.865,20.798,0.057
14,632.9,0.2037,1.679,2.831,20.48,-0.016
14,632.9,1.5593,0.3715,19.173,4.766,0.038
14,632.9,1.9106,0.3793,23.426,4.631,-0.089
14,632.9,1.6262,0.9389,20.12,11.769,0.06
14,632.9,0.1053,0.9575,1.472,11.721,0.042
14,632.9,0.3821,0.6218,5.141,7.893,-0.026
14,632.9,1.4838,0.1375,18.213,1.702,-0.031
14,632.9,1.5322,1.8861,18.793,22.984,0.102
14,632.9,0.7834,1.7966,9.802,22.108,0.011
14,632.9,0.6731,0.8971,9.355,11.907,0.238
14,632.9,0.7202,0.1647,8.933,2.393,-0.003
14,632.9,0.7832,0.5243,10.152,6.846,0.076
14,632.9,1.3098,1.3659,16.708,17.157,0.105
14,632.9,0.9393,1.894,11.677,23.078,0.076
14,632.9,1.4099,1.4865,17.656,18.44,0.117
14,632.9,0.7453,0.4958,9.651,6.609,0.127
14,632.9,0.5044,0.0287,6.17,0.415,-0.007
14,632.9,0.6725,1.5556,8.464,19.301,0.046
14,632.9,1.5462,0.4537,19.133,5.798,0.024
14,632.9,0.1929,0.4387,2.397,5.456,0.019
14,632.9,1.3284,0.4795,16.528,6.281,0.047
14,632.9,0.6012,1.8058,7.512,22.04,0.056
14,632.9,0.8918,0.0817,11.119,1.299,-0.061
14,632.9,1.3935,0.9506,18.033,12.332,0.174
14,632.9,0.1196,0.1356,1.379,1.698,-0.044
14,632.9,0.3291,1.2416,4.253,15.423,-0.005
14,632.9,0.4954,1.513,6.43,18.813,0.061
14,632.9,0.2499,1.5866,3.352,19.534,-0.055
14,632.9,1.9068,0.8034,23.288,10.024,-0.042
14,632.9,1.2247,0.0123,15.113,0.298,0.082
14,632.9,1.0605,0.4376,13.478,5.837,0.09
14,632.9,0.0331,0.8679,0.318,10.662,0.049
14,632.9,1.9216,1.1518,23.592,14.215,0.021
14,632.9,0.7229,0.8582,10.295,11.412,0.201
14,632.9,0.6713,0.999,9.474,13.091,0.322
14,632.9,1.887,0.5253,22.972,6.486,0.005
14,632.9,1.8542,0.7849,22.889,9.771,-0.012
14,632.9,0.1008,1.0136,1.437,12.539,-0.014
14,632.9,0.7963,1.2955,10.774,16.685,0.267
14,632.9,0.0769,0.1282,0.944,1.62,0.118
14,632.9,1.2329,1.6355,15.416,20.024,0.1
14,632.9,0.7912,0.9959,11.267,13.702,0.379
14,632.9,0.1731,0.8638,2.331,10.598,0.075
14,632.9,1.1803,1.2868,15.459,16.484,0.159
14,632.9,0.2619,0.2771,3.217,3.629,-0.047
14,632.9,0.8724,0.4906,11.272,6.45,0.07
14,632.9,0.7873,0.0188,9.563,0.193,-0.03
14,632.9,0.7379,1.3403,9.968,16.852,0.16
14,632.9,0.6118,1.6925,7.627,20.618,0.044
14,632.9,0.9443,0.1782,11.737,2.359,0.026
14,632.9,1.8442,0.3314,22.576,4.075,0.05
14,632.9,0.2939,0.2343,3.72,2.895,-0.039
14,632.9,1.755,1.0707,21.688,13.458,0.02
14,632.9,0.5875,0.5009,7.657,6.273,0.051
14,632.9,0.1604,1.2978,2.253,15.921,0.047
14,632.9,1.7685,0.608,21.689,7.503,0.033
14,632.9,0.9006,0.3351,11.196,4.522,-0.057
14,632.9,1.8744,1.5648,22.765,19.107,-0.016
14,632.9,1.4605,1.1496,18.627,14.762,0.124
14,632.9,1.4898,1.7306,18.309,21.134,-0.054
14,632.9,0.5034,1.3565,6.5,16.897,0.071
14,632.9,1.3283,0.6999,16.885,9.155,0.073
14,632.9,0.0195,0.6554,0.183,8.261,0.052
14,632.9,1.7191,0.2301,20.938,2.745,-0.015
14,632.9,0.378,1.0482,5.005,13.028,0.036
14,632.9,1.0654,1.9821,13.218,24.297,0.09
14,632.9,0.4804,1.1655,6.475,14.802,0.003
14,632.9,1.8977,0.7239,23.151,8.806,-0.038
14,632.9,1.989,0.9805,24.325,11.937,0.012
14,632.9,1.1887,0.1443,14.779,1.994,0.09
14,632.9,0.3129,0.3909,4.047,4.802,-0.003
14,632.9,0.2246,0.2253,2.847,2.76,-0.006
14,632.9,0.3464,1.6097,4.347,19.604,-0.07
14,632.9,0.5223,1.1191,7.065,14.002,0.105
14,632.9,0.8542,0.8271,12.06,11.543,0.3
14,632.9,0.8712,1.1193,12.724,15.417,0.465
14,632.9,1.248,0.2037,15.438,2.526,-0.093
14,632.9,0.7673,1.629,9.748,20.221,0.045
14,632.9,1.1591,0.8158,15.715,11.255,0.388
14,632.9,0.3572,0.0597,4.479,0.769,0.003
14,632.9,1.115,1.4305,14.394,17.892,0.125
14,632.9,0.2106,0.6049,2.735,7.488,-0.046
14,632.9,1.8621,0.3963,22.796,4.913,0.063
14,632.9,0.8961,1.1512,12.874,15.663,0.444
14,632.9,0.0581,0.2508,0.825,3.291,-0.076
14,632.9,1.9375,0.6241,23.703,7.609,-0.073
14,632.9,0.935,1.0389,14.235,14.99,0.787
14,632.9,0.9278,0.6354,12.346,8.627,0.176
14,632.9,0.8272,0.0937,10.279,1.258,-0.032
14,632.9,0.958,1.175,13.601,15.76,0.539
14,632.9,1.1097,1.5536,14.095,19.369,0.057
14,632.9,1.5955,1.7642,19.633,21.67,-0.005
14,632.9,1.2183,0.8782,16.435,11.936,0.358
14,632.9,1.0988,0.4171,14.066,5.451,0.073
14,632.9,0.7118,1.1863,9.795,15.268,0.176
14,632.9,0.439,1.5933,5.728,19.612,0.036
14,632.9,1.1849,0.1839,14.617,2.225,0.028
14,632.9,0.2552,1.2458,3.521,15.226,0.025
14,632.9,0.4822,0.4167,6.115,5.333,0.056
14,632.9,0.1328,1.2653,1.877,15.378,-0.083
14,632.9,0.7739,0.7791,10.752,10.535,0.192
14,632.9,0.1813,1.9713,2.384,24.056,-0.01
14,632.9,1.8601,1.9577,22.56,23.762,0.007
14,632.9,0.0019,1.4492,0.071,17.575,0.031
14,632.9,1.6562,0.8839,20.356,11.007,0.086
14,632.9,0.1942,0.5543,2.676,6.921,0.003
14,632.9,0.0613,1.6294,0.891,19.897,-0.069
14,632.9,1.1152,1.629,14.05,19.973,0.084
14,632.9,1.1748,1.8654,14.46,22.819,0.015
14,632.9,0.9478,0.5724,12.365,7.841,0.103
14,632.9,0.954,0.5002,12.349,6.541,0.041
14,632.9,0.8325,1.5318,10.591,19.215,0.114
14,632.9,1.6972,1.656,20.777,20.325,-0.083
14,632.9,0.9936,1.9673,12.217,23.971,0.02
14,632.9,0.4565,0.7405,6.027,9.427,-0.064
14,632.9,0.1927,1.5347,2.447,18.732,-0.032
14,632.9,0.4163,1.8355,5.204,22.374,0.083
14,632.9,0.3732,1.4145,4.662,17.29,0.062
14,632.9,1.0215,1.8139,12.516,22.137,0.053
14,632.9,0.838,0.4862,10.713,6.447,0.08
14,632.9,1.5451,1.5678,18.989,19.292,0.012
14,632.9,0.3027,1.1969,4.045,14.859,0.067
14,632.9,0.7255,0.9089,10.16,12.194,0.296
14,632.9,0.0428,0.7143,0.721,8.896,0.023
14,632.9,1.8386,0.3757,22.426,4.705,0.018
14,632.9,1.828,0.3849,22.394,4.736,0.01
14,632.9,0.1773,0.4336,2.399,5.392,-0.077
14,632.9,0.5376,1.5819,6.605,19.575,0.048
14,632.9,0.7696,1.9695,9.476,24.002,0.031
14,632.9,0.5523,0.612,7.183,7.868,0.029
14,632.9,0.4632,1.6486,6.031,20.418,-0.048
14,632.9,1.7194,1.0611,21.165,13.081,0.111
14,632.9,1.5464,0.2523,18.883,3.097,-0.022
14,632.9,0.9549,1.2652,13.138,16.388,0.375
14,632.9,0.8139,1.4833,10.666,18.66,0.128
14,632.9,1.9741,1.2006,24.142,14.696,-0.015
14,632.9,0.5854,0.8923,8.204,11.613,0.079
14,632.9,1.603,1.8746,19.865,22.782,0.077
14,632.9,1.3776,0.7448,17.282,9.717,0.192
14,632.9,1.0205,0.5301,13.258,6.938,0.049
14,632.9,1.227,1.3652,15.741,17.311,0.108
14,632.9,1.7429,0.4204,21.357,5.071,-0.025
14,632.9,0.8164,0.7215,11.027,9.754,0.353
14,632.9,0.2918,0.0653,3.652,1.059,0.024
14,632.9,0.9291,1.6062,11.773,19.922,0.028
14,632.9,1.5067,1.286,19.02,16.102,0.084
14,632.9,0.0038,1.8276,0.132,22.134,0.019
14,632.9,1.3,1.798,16.112,22.184,0.008
14,632.9,1.186,0.8293,16.008,11.615,0.277
14,632.9,0.5301,1.5544,6.743,19.22,0.132
14,632.9,0.9372,1.912,11.594,23.362,-0.028
14,632.9,1.4443,1.8094,17.885,22.078,0.085
14,632.9,1.867,1.8607,22.954,22.797,-0.069
14,632.9,0.276,0.2648,3.547,3.3,-0.008
14,632.9,0.5601,1.2313,7.558,15.534,0.077
14,632.9,1.3493,0.0867,16.553,1.143,-0.093
14,632.9,1.413,0.9244,18.039,11.979,0.046
14,632.9,0.8828,1.7505,11.001,21.427,-0.073
14,632.9,0.2243,0.8912,2.862,10.912,0.007
14,632.9,1.9765,0.2582,23.995,3.212,0.09
14,632.9,0.9208,0.7395,12.645,10.135,0.259
14,632.9,1.6473,1.5812,20.222,19.355,-0.044
14,632.9,1.7994,1.2844,22.289,15.675,0.032
14,632.9,0.6693,0.622,8.917,8.143,0.104
14,632.9,1.5021,0.7989,18.815,10.141,0.105
14,632.9,1.0084,1.2979,13.691,16.906,0.195
14,632.9,0.4824,1.0207,6.67,12.939,0.15
14,632.9,1.2944,1.2866,16.757,16.474,0.107
14,632.9,1.9778,0.7053,24.178,8.758,0.043
14,632.9,1.8688,1.7455,22.624,21.353,-0.084
14,632.9,0.7811,0.2623,9.853,3.426,-0.017
14,632.9,1.7808,1.6749,21.641,20.537,-0.042
14,632.9,0.6196,0.0807,7.725,1.213,-0.024
14,632.9,0.6665,0.6532,8.999,8.523,0.07
14,632.9,0.1724,0.2315,2.135,2.892,0.02
14,632.9,0.4806,1.3266,6.501,16.588,0.091
14,632.9,1.1884,1.1451,16.119,15.164,0.337
14,632.9,0.845,0.2497,10.703,3.344,-0.065
14,632.9,0.3166,0.3534,3.976,4.434,0.059
14,632.9,0.5341,1.5441,6.711,18.92,-0.029
14,632.9,1.6738,1.5478,20.589,18.982,0.05
14,632.9,0.7351,0.0493,9.124,0.64,0.063
14,632.9,1.1638,0.5947,15.032,8.059,0.153
14,632.9,1.7174,0.8511,21.375,10.538,0.06
14,632.9,1.6283,0.864,20.025,10.901,0.022
14,632.9,1.7555,0.023,21.255,0.242,-0.002
14,632.9,0.7212,0.2795,9.129,3.775,0.012
14,632.9,0.9021,0.303,11.242,4.114,0.028
14,632.9,0.447,0.4556,5.515,5.58,0.078
14,632.9,0.4839,0.7277,6.531,9.458,0.061
14,632.9,0.562,0.5496,7.21,7.185,0.11
14,632.9,1.8326,0.5537,22.498,6.954,0.043
14,632.9,0.9576,1.0334,14.989,14.965,1.017
14,632.9,0.7654,1.0093,11.01,13.487,0.498
14,632.9,1.1968,1.5471,15.18,19.121,0.106
14,632.9,1.0004,1.1055,14.935,15.54,0.673
14,632.9,0.2736,1.4231,3.589,17.364,0.054
14,632.9,1.6877,1.4534,20.57,17.812,0.06
14,632.9,0.7088,1.0874,9.94,14.394,0.299
14,632.9,0.9992,0.9874,15.64,14.915,1.009
14,632.9,0.2032,1.6687,2.633,20.418,-0.003
14,632.9,0.7402,0.2589,9.442,3.587,-0.017
14,632.9,0.5791,0.0215,7.319,0.343,-0.012
14,632.9,0.0485,0.5121,0.809,6.427,-0.027
14,632.9,0.9653,0.3035,12.147,3.998,0.03
14,632.9,0.4004,0.7271,5.327,9.404,0.04
14,632.9,1.4338,1.8805,17.523,22.937,-0.018
14,632.9,1.2575,1.6677,15.442,20.769,-0.03
14,632.9,0.7716,1.8645,9.621,22.832,0.008
14,632.9,0.8312,0.8127,11.747,11.147,0.299
14,632.9,0.8963,0.0934,11.041,1.235,0.082
14,632.9,0.3593,0.2108,4.48,2.843,0.037
14,632.9,0.7233,0.5256,9.413,6.904,0.161
14,632.9,0.621,1.1693,8.342,15.016,0.204
14,632.9,0.0376,0.3203,0.507,3.932,0.048
14,632.9,1.0743,1.6241,13.445,20.094,0.004
14,632.9,0.2952,1.9402,3.423,23.619,0.043
14,632.9,0.3124,0.5017,4.021,6.383,0.06
14,632.9,0.444,1.5941,5.632,19.516,-0.034
14,632.9,0.0018,1.3592,0.019,16.63,0.017
14,632.9,0.7767,1.0986,11.024,14.67,0.329
14,632.9,0.6955,0.3364,8.711,4.266,-0.077
14,632.9,1.3981,0.1058,17.484,1.354,0.022
14,632.9,0.6925,1.1949,9.53,15.331,0.208
14,632.9,0.7785,1.2882,10.557,16.541,0.229
14,632.9,0.7412,0.386,9.386,5.037,0.091
14,632.9,0.4929,0.4721,6.248,6.01,0.096
14,632.9,1.5331,0.8645,19.249,11.123,0.071
14,632.9,0.3025,1.3009,3.953,16.036,0.002
14,632.9,1.7556,1.3131,21.623,16.221,0.03
14,632.9,1.7893,1.8116,21.812,22.138,0.055
14,632.9,0.4368,0.6942,5.719,8.848,0.084
14,632.9,0.7586,1.6456,9.592,20.367,0.061
14,632.9,0.9042,0.2259,11.329,2.927,-0.025
14,632.9,0.7907,1.883,9.995,23.231,0.062
14,632.9,1.7315,1.7263,21.228,21.074,-0.055
14,632.9,0.9848,1.4418,12.683,18.213,0.096
14,632.9,0.739,1.7038,9.388,21.012,0.054
14,632.9,0.0167,0.6234,0.453,7.561,0.027
14,632.9,1.1461,1.5463,14.525,19.31,0.047
14,632.9,0.3393,1.6915,4.329,20.814,-0.11
14,632.9,1.686,1.1544,20.914,14.37,-0.019
14,632.9,0.9342,0.6245,12.392,8.321,0.195
14,632.9,0.2734,1.15,3.617,14.17,0.018
14,632.9,0.0039,1.6053,0.188,19.564,-0.061
14,632.9,0.0702,0.1677,0.987,1.993,0.024
14,632.9,1.1268,0.5438,14.405,7.077,0.168
14,632.9,1.6717,1.9468,20.5,23.761,-0.023
14,632.9,1.5888,0.8388,19.627,10.63,0.043
14,632.9,0.1033,1.6487,1.33,20.137,-0.002
14,632.9,0.1286,0.0055,1.713,0.227,-0.061
14,632.9,1.5009,1.4907,18.587,18.369,-0.03
14,632.9,0.4254,1.9719,5.25,23.896,0.001
14,632.9,1.2592,1.5532,15.789,19.258,0.041
14,632.9,1.3232,1.7506,16.368,21.448,0.055
14,632.9,0.5763,1.7628,7.021,21.576,0.012
14,632.9,0.2779,1.6098,3.486,19.8,0.001
14,632.9,0.9673,1.2578,13.436,16.569,0.255
14,632.9,1.1702,1.1172,15.895,15.213,0.351
14,632.9,0.8059,1.7727,10.044,21.623,0.049
14,632.9,0.6604,0.6774,8.843,8.764,0.116
14,632.9,1.5848,0.9182,19.541,11.597,0.176
14,632.9,0.5646,0.8926,7.509,11.475,0.252
14,632.9,1.3174,1.931,16.359,23.529,0.032
14,632.9,1.866,0.7918,22.953,9.798,-0.018
14,632.9,1.9717,1.1258,24.027,13.898,-0.073
14,632.9,0.2541,0.5993,3.37,7.293,0.037
14,632.9,0.5964,1.8819,7.36,22.922,0.023
14,632.9,0.5051,1.9516,6.107,23.717,0.058
14,632.9,1.1815,0.4886,14.883,6.686,0.079
14,632.9,0.6808,0.8396,9.334,11.083,0.229
14,632.9,1.4176,0.8225,18.006,10.619,0.15
14,632.9,1.2527,1.9318,15.28,23.598,-0.03
14,632.9,1.8463,0.8615,22.557,10.644,0.094
14,632.9,0.385,1.7485,4.771,21.434,0.001
14,632.9,0.7742,0.9458,11.002,13.101,0.267
14,632.9,0.2814,0.7551,3.865,9.302,0.017
14,632.9,1.2318,0.194,15.289,2.527,0.006
14,632.9,1.1164,0.4506,14.06,5.842,0.076
14,632.9,0.5912,1.7232,7.522,21.191,-0.017
14,632.9,0.8146,0.3966,10.513,5.045,0.067
14,632.9,0.0161,1.5741,0.248,19.176,0.006
14,632.9,1.9579,1.1431,24.079,14.091,-0.064
14,632.9,1.1146,0.6605,14.651,8.998,0.224
14,632.9,0.0764,0.502,1.11,6.199,0.049
14,632.9,0.0643,1.6214,0.854,19.793,-0.02
14,632.9,1.0305,0.513,13.128,6.835,0.15
14,632.9,1.5154,1.4643,18.821,18.24,0.039
14,632.9,1.1566,0.4648,14.671,6.226,0.038
14,632.9,1.6218,1.7005,19.648,20.769,0.035
14,632.9,0.2278,1.0338,3.006,12.82,0.032
14,632.9,0.1485,0.0832,1.789,1.055,-0.067
14,632.9,1.9357,1.1403,23.683,14.103,0.003
14,632.9,0.0152,1.7911,0.102,21.651,0.005
14,632.9,0.8273,1.378,10.811,17.514,0.133
14,632.9,1.2999,0.5353,16.387,6.9,0.073
14,632.9,0.0738,1.0666,0.937,13.245,-0.019
14,632.9,1.6046,0.1508,19.571,1.976,0.088
14,632.9,1.4593,0.1592,17.971,1.859,0.041
14,632.9,0.9585,1.1135,14.203,15.442,0.629
14,632.9,0.4802,0.3142,5.957,4.086,0.09
14,632.9,1.6128,1.7372,19.61,21.212,-0.016
14,632.9,0.4957,0.9231,6.718,11.681,0.123
14,632.9,0.0179,0.2104,0.225,2.515,0.062
14,632.9,0.69,0.6097,9.114,7.965,0.01
14,632.9,0.011,0.9749,0.354,11.993,-0.02
14,632.9,1.8564,1.1943,22.736,14.576,-0.021
14,632.9,1.7123,1.2329,21.084,15.409,0.011
14,632.9,0.3808,0.6409,5.238,8.023,0.061
14,632.9,0.7254,0.1297,9.041,1.71,-0.001
14,632.9,1.175,0.9586,16.237,13.419,0.449
14,632.9,1.9287,1.4408,23.598,17.704,0.042
14,632.9,0.7165,1.9442,8.942,23.714,-0.001
14,632.9,1.2466,0.5202,15.892,6.79,0.124
14,632.9,1.895,0.2414,23.16,2.9,0.031
14,632.9,0.9327,0.9322,14.224,13.665,0.709
14,632.9,1.919,1.4331,23.436,17.544,0.059
14,632.9,1.4922,0.5328,18.6,6.757,0.038
14,632.9,1.8555,1.0576,22.812,12.902,-0.005
14,632.9,1.27,0.7483,16.511,10.004,0.209
14,632.9,1.1694,0.0157,14.312,0.47,-0.065
14,632.9,1.5785,0.0792,19.309,1.036,0.018
14,632.9,1.3524,1.7514,16.516,21.463,-0.028
14,632.9,0.5454,1.3812,7.319,17.162,0.098
14,632.9,1.1822,1.7419,14.724,21.373,0.097
14,632.9,0.3404,1.1826,4.66,14.633,0.09
14,632.9,0.5346,0.5038,6.847,6.326,0.015
14,632.9,1.5277,1.9507,18.731,23.709,-0.024
