Test_ID,G_Level,Soil_Type,Moisture_Content_pct,Loading_Rate_mm_min,Time_s,Scale_Factor_N,Settlement_mm_model,Settlement_mm_prototype,Lateral_Displacement_mm,Pore_Water_Pressure_kPa,PIV_Displacement_X_mm,PIV_Displacement_Y_mm,Shear_Strain,Shear_Band_Detected
CEN-064,100,Clay,20,0.1,1380,100,1.71,171.0,0.565,27.36,0.635,1.71,0.01459,0
CEN-064,100,Clay,20,0.1,1440,100,1.888,188.8,1.05,28.41,0.851,1.888,0.01657,0
CEN-064,100,Clay,20,0.1,1500,100,1.769,176.9,0.863,24.44,0.85,1.769,0.0157,0
CEN-064,100,Clay,20,0.1,1560,100,2.204,220.4,1.316,29.78,1.392,2.204,0.02085,0
CEN-064,100,Clay,20,0.1,1620,100,1.949,194.9,0.973,26.56,1.031,1.949,0.01764,0
CEN-064,100,Clay,20,0.1,1680,100,2.072,207.2,1.189,29.0,1.153,2.072,0.01897,0
CEN-064,100,Clay,20,0.1,1740,100,2.401,240.1,0.972,27.97,0.977,2.401,0.02074,0
CEN-064,100,Clay,20,0.1,1800,100,2.577,257.7,1.04,28.55,1.117,2.577,0.02247,0
CEN-064,100,Clay,20,0.1,1860,100,2.659,265.9,1.267,27.09,1.421,2.659,0.02412,0
CEN-064,100,Clay,20,0.1,1920,100,2.426,242.6,1.1,30.44,1.055,2.426,0.02117,0
CEN-064,100,Clay,20,0.1,1980,100,2.746,274.6,1.494,32.03,1.228,2.746,0.02406,0
CEN-064,100,Clay,20,0.1,2040,100,3.245,324.5,1.862,29.51,2.049,3.245,0.0307,0
CEN-064,100,Clay,20,0.1,2100,100,2.55,255.0,1.165,30.92,1.384,2.55,0.02321,0
CEN-064,100,Clay,20,0.1,2160,100,2.693,269.3,1.553,32.59,1.685,2.693,0.02541,0
CEN-064,100,Clay,20,0.1,2220,100,3.352,335.2,1.696,29.07,1.507,3.352,0.0294,0
CEN-064,100,Clay,20,0.1,2280,100,3.533,353.3,1.428,28.61,1.289,3.533,0.03009,0
CEN-064,100,Clay,20,0.1,2340,100,3.55,355.0,2.122,29.55,1.873,3.55,0.03211,0
CEN-064,100,Clay,20,0.1,2400,100,3.877,387.7,1.21,32.7,1.02,3.877,0.03207,0
CEN-064,100,Clay,20,0.1,2460,100,3.771,377.1,1.134,33.33,1.326,3.771,0.03198,0
CEN-064,100,Clay,20,0.1,2520,100,3.359,335.9,1.894,32.58,1.785,3.359,0.03043,0
CEN-064,100,Clay,20,0.1,2580,100,3.971,397.1,1.483,30.45,1.758,3.971,0.03474,0
CEN-064,100,Clay,20,0.1,2640,100,3.861,386.1,2.235,30.78,2.122,3.861,0.03524,0
CEN-064,100,Clay,20,0.1,2700,100,3.842,384.2,1.904,28.54,2.139,3.842,0.03518,0
CEN-064,100,Clay,20,0.1,2760,100,3.852,385.2,2.25,29.77,2.177,3.852,0.03539,0
CEN-064,100,Clay,20,0.1,2820,100,4.031,403.1,2.063,30.89,2.345,4.031,0.03731,0
CEN-064,100,Clay,20,0.1,2880,100,3.966,396.6,1.468,32.58,1.226,3.966,0.03321,0
CEN-064,100,Clay,20,0.1,2940,100,4.801,480.1,2.736,29.3,2.722,4.801,0.04415,0
CEN-065,100,Clay,20,0.5,0,100,0.0,0.0,0.0,14.88,-0.032,0.0,0.00059,0
CEN-065,100,Clay,20,0.5,60,100,0.142,14.2,0.055,19.88,0.046,0.142,0.0012,0
CEN-065,100,Clay,20,0.5,120,100,0.178,17.8,0.063,17.64,0.063,0.178,0.00151,0
CEN-065,100,Clay,20,0.5,180,100,0.523,52.3,0.163,22.08,0.187,0.523,0.00445,0
CEN-065,100,Clay,20,0.5,240,100,0.79,79.0,0.254,19.93,0.209,0.79,0.00653,0
CEN-065,100,Clay,20,0.5,300,100,1.078,107.8,0.521,20.74,0.492,1.078,0.00948,0
CEN-065,100,Clay,20,0.5,360,100,1.391,139.1,0.549,20.54,0.621,1.391,0.01218,0
CEN-065,100,Clay,20,0.5,420,100,1.477,147.7,0.6,24.9,0.562,1.477,0.01264,0
CEN-065,100,Clay,20,0.5,480,100,2.283,228.3,0.994,22.96,0.984,2.283,0.01988,0
CEN-065,100,Clay,20,0.5,540,100,2.672,267.2,0.817,24.16,0.751,2.672,0.0222,0
CEN-065,100,Clay,20,0.5,600,100,2.971,297.1,1.434,20.13,1.676,2.971,0.02729,0
CEN-065,100,Clay,20,0.5,660,100,3.366,336.6,1.376,24.79,1.14,3.366,0.02843,0
CEN-065,100,Clay,20,0.5,720,100,3.744,374.4,1.594,24.89,1.321,3.744,0.03176,0
CEN-065,100,Clay,20,0.5,780,100,3.96,396.0,1.395,27.22,1.483,3.96,0.03383,0
CEN-065,100,Clay,20,0.5,840,100,4.377,437.7,1.836,26.91,1.776,4.377,0.03779,0
CEN-065,100,Clay,20,0.5,900,100,5.329,532.9,1.829,26.93,1.785,5.329,0.04496,0
CEN-065,100,Clay,20,0.5,960,100,5.54,554.0,2.39,25.48,2.311,5.54,0.04802,0
CEN-065,100,Clay,20,0.5,1020,100,5.956,595.6,1.899,27.15,1.809,5.956,0.0498,0
CEN-065,100,Clay,20,0.5,1080,100,5.857,585.7,3.021,23.14,3.124,5.857,0.0531,0
CEN-065,100,Clay,20,0.5,1140,100,6.229,622.9,2.04,27.93,2.043,6.229,0.05244,0
CEN-065,100,Clay,20,0.5,1200,100,7.386,738.6,3.782,29.37,3.229,7.386,0.06449,0
CEN-065,100,Clay,20,0.5,1260,100,7.375,737.5,3.99,27.58,3.956,7.375,0.06695,1
CEN-065,100,Clay,20,0.5,1320,100,8.148,814.8,4.624,27.95,4.23,8.148,0.07344,1
CEN-065,100,Clay,20,0.5,1380,100,8.711,871.1,4.267,28.73,4.402,8.711,0.07808,1
CEN-065,100,Clay,20,0.5,1440,100,8.297,829.7,4.496,30.87,5.222,8.297,0.07843,1
CEN-065,100,Clay,20,0.5,1500,100,8.563,856.3,3.652,31.38,3.287,8.563,0.07338,1
CEN-065,100,Clay,20,0.5,1560,100,10.228,1022.8,3.386,26.65,3.225,10.228,0.0858,1
CEN-065,100,Clay,20,0.5,1620,100,11.434,1143.4,6.62,29.97,5.578,11.434,0.10177,1
CEN-065,100,Clay,20,0.5,1680,100,10.95,1095.0,4.412,27.55,4.213,10.95,0.09386,1
CEN-065,100,Clay,20,0.5,1740,100,11.789,1178.9,6.549,27.59,6.173,11.789,0.10646,1
CEN-065,100,Clay,20,0.5,1800,100,12.712,1271.2,5.74,27.9,5.803,12.712,0.1118,1
CEN-065,100,Clay,20,0.5,1860,100,12.901,1290.1,4.154,26.95,3.837,12.901,0.10768,1
CEN-065,100,Clay,20,0.5,1920,100,12.77,1277.0,5.101,28.05,5.435,12.77,0.11103,1
CEN-065,100,Clay,20,0.5,1980,100,14.285,1428.5,6.571,28.5,7.871,14.285,0.13048,1
CEN-065,100,Clay,20,0.5,2040,100,14.954,1495.4,5.813,33.53,5.902,14.954,0.12861,1
CEN-065,100,Clay,20,0.5,2100,100,15.594,1559.4,8.696,30.39,8.718,15.594,0.14293,1
CEN-065,100,Clay,20,0.5,2160,100,14.405,1440.5,6.124,28.13,6.492,14.405,0.1264,1
CEN-065,100,Clay,20,0.5,2220,100,15.358,1535.8,5.15,29.76,5.367,15.358,0.13015,1
CEN-065,100,Clay,20,0.5,2280,100,17.424,1742.4,5.634,29.88,6.264,17.424,0.14813,1
CEN-065,100,Clay,20,0.5,2340,100,16.542,1654.2,7.374,32.06,6.465,16.542,0.14208,1
CEN-065,100,Clay,20,0.5,2400,100,16.924,1692.4,6.395,30.7,7.456,16.924,0.14795,1
CEN-065,100,Clay,20,0.5,2460,100,16.405,1640.5,6.23,29.12,5.673,16.405,0.13887,1
CEN-065,100,Clay,20,0.5,2520,100,18.509,1850.9,8.516,31.08,8.593,18.509,0.16325,1
CEN-065,100,Clay,20,0.5,2580,100,18.541,1854.1,9.51,28.93,11.138,18.541,0.17303,1
CEN-065,100,Clay,20,0.5,2640,100,17.62,1762.0,6.4,30.76,6.925,17.62,0.15146,1
CEN-065,100,Clay,20,0.5,2700,100,21.588,2158.8,7.157,32.43,5.872,21.588,0.17898,1
CEN-065,100,Clay,20,0.5,2760,100,21.486,2148.6,9.651,30.52,10.527,21.486,0.19141,1
CEN-065,100,Clay,20,0.5,2820,100,20.026,2002.6,7.713,31.8,8.526,20.026,0.17412,1
CEN-065,100,Clay,20,0.5,2880,100,22.182,2218.2,8.931,30.75,8.342,22.182,0.18959,1
CEN-065,100,Clay,20,0.5,2940,100,22.57,2257.0,11.955,30.03,14.156,22.57,0.21313,1
CEN-066,100,Clay,20,1.0,0,100,0.103,10.3,0.039,16.63,0.04,0.103,0.00089,0
CEN-066,100,Clay,20,1.0,60,100,0.199,19.9,0.084,16.67,0.073,0.199,0.0017,0
CEN-066,100,Clay,20,1.0,120,100,0.441,44.1,0.191,22.01,0.169,0.441,0.00378,0
CEN-066,100,Clay,20,1.0,180,100,0.998,99.8,0.526,22.75,0.492,0.998,0.0089,0
CEN-066,100,Clay,20,1.0,240,100,1.755,175.5,0.694,20.1,0.647,1.755,0.01496,0
CEN-066,100,Clay,20,1.0,300,100,2.284,228.4,1.347,23.2,1.325,2.284,0.02112,0
CEN-066,100,Clay,20,1.0,360,100,3.187,318.7,1.22,16.96,1.171,3.187,0.02716,0
CEN-066,100,Clay,20,1.0,420,100,3.54,354.0,1.965,24.97,2.251,3.54,0.03356,0
CEN-066,100,Clay,20,1.0,480,100,3.641,364.1,2.161,25.11,2.456,3.641,0.03513,0
CEN-066,100,Clay,20,1.0,540,100,5.686,568.6,2.027,23.41,2.157,5.686,0.04865,0
CEN-066,100,Clay,20,1.0,600,100,5.674,567.4,3.057,24.79,3.468,5.674,0.0532,0
CEN-066,100,Clay,20,1.0,660,100,6.341,634.1,2.14,22.95,1.924,6.341,0.05301,0
CEN-066,100,Clay,20,1.0,720,100,7.665,766.5,3.794,26.04,4.439,7.665,0.07086,0
CEN-066,100,Clay,20,1.0,780,100,7.557,755.7,4.197,25.08,4.535,7.557,0.07051,0
CEN-066,100,Clay,20,1.0,840,100,9.305,930.5,4.969,25.74,5.488,9.305,0.08642,0
CEN-066,100,Clay,20,1.0,900,100,9.994,999.4,3.695,26.52,4.088,9.994,0.08638,0
CEN-066,100,Clay,20,1.0,960,100,10.3,1030.0,3.752,26.53,3.306,10.3,0.08654,0
CEN-066,100,Clay,20,1.0,1020,100,11.158,1115.8,4.627,27.38,4.391,11.158,0.09593,0
CEN-066,100,Clay,20,1.0,1080,100,12.599,1259.9,5.008,23.97,5.594,12.599,0.11028,0
CEN-066,100,Clay,20,1.0,1140,100,14.23,1423.0,7.103,30.72,6.064,14.23,0.12375,0
CEN-066,100,Clay,20,1.0,1200,100,14.594,1459.4,8.45,27.57,9.961,14.594,0.14135,0
CEN-066,100,Clay,20,1.0,1260,100,15.345,1534.5,8.267,26.59,7.475,15.345,0.13655,1
CEN-066,100,Clay,20,1.0,1320,100,15.4,1540.0,5.056,24.74,4.74,15.4,0.12891,1
CEN-066,100,Clay,20,1.0,1380,100,15.91,1591.0,6.439,29.52,7.537,15.91,0.14084,1
CEN-066,100,Clay,20,1.0,1440,100,17.727,1772.7,6.835,30.06,6.852,17.727,0.15204,1
CEN-066,100,Clay,20,1.0,1500,100,19.524,1952.4,10.283,28.97,10.317,19.524,0.17666,1
CEN-066,100,Clay,20,1.0,1560,100,19.369,1936.9,7.534,30.46,8.524,19.369,0.16929,1
CEN-066,100,Clay,20,1.0,1620,100,20.181,2018.1,8.024,28.79,7.043,20.181,0.171,1
CEN-066,100,Clay,20,1.0,1680,100,20.935,2093.5,12.105,27.11,10.325,20.935,0.18674,1
CEN-066,100,Clay,20,1.0,1740,100,23.884,2388.4,8.37,26.41,7.959,23.884,0.20141,1
CEN-066,100,Clay,20,1.0,1800,100,24.709,2470.9,13.712,30.13,15.222,24.709,0.23218,1
CEN-066,100,Clay,20,1.0,1860,100,24.569,2456.9,13.497,28.67,14.614,24.569,0.22869,1
CEN-066,100,Clay,20,1.0,1920,100,23.166,2316.6,7.21,27.97,6.599,23.166,0.1927,1
CEN-066,100,Clay,20,1.0,1980,100,27.712,2771.2,15.046,32.38,13.402,27.712,0.24626,1
CEN-066,100,Clay,20,1.0,2040,100,30.524,3052.4,15.273,31.24,17.84,30.524,0.28284,1
CEN-066,100,Clay,20,1.0,2100,100,28.482,2848.2,10.013,28.74,11.336,28.482,0.24524,1
CEN-066,100,Clay,20,1.0,2160,100,31.128,3112.8,16.907,31.36,17.462,31.128,0.28553,1
CEN-066,100,Clay,20,1.0,2220,100,31.374,3137.4,13.581,29.37,14.827,31.374,0.27761,1
CEN-066,100,Clay,20,1.0,2280,100,31.319,3131.9,9.446,27.84,7.642,31.319,0.2579,1
CEN-066,100,Clay,20,1.0,2340,100,33.908,3390.8,16.7,33.37,17.489,33.908,0.30522,1
CEN-066,100,Clay,20,1.0,2400,100,35.941,3594.1,15.548,27.44,12.959,35.941,0.30564,1
CEN-066,100,Clay,20,1.0,2460,100,35.611,3561.1,19.88,29.11,18.005,35.611,0.31924,1
CEN-066,100,Clay,20,1.0,2520,100,37.657,3765.7,21.049,32.77,22.117,37.657,0.34937,1
CEN-066,100,Clay,20,1.0,2580,100,38.445,3844.5,19.6,29.82,21.831,38.445,0.35368,1
CEN-066,100,Clay,20,1.0,2640,100,41.334,4133.4,14.966,31.91,15.348,41.334,0.35273,1
CEN-066,100,Clay,20,1.0,2700,100,39.19,3919.0,16.623,31.79,19.244,39.19,0.34928,1
CEN-066,100,Clay,20,1.0,2760,100,41.454,4145.4,18.749,35.41,20.93,41.454,0.37151,1
CEN-066,100,Clay,20,1.0,2820,100,44.552,4455.2,25.044,31.86,22.311,44.552,0.39861,1
CEN-066,100,Clay,20,1.0,2880,100,41.385,4138.5,20.135,32.1,21.432,41.385,0.37284,1
CEN-066,100,Clay,20,1.0,2940,100,43.715,4371.5,24.472,30.6,24.306,43.715,0.40014,1
CEN-067,100,Clay,30,0.1,0,100,0.0,0.0,0.0,18.48,-0.065,0.0,0.00096,0
CEN-067,100,Clay,30,0.1,60,100,0.0,0.0,0.0,18.83,-0.063,0.0,0.00095,0
CEN-067,100,Clay,30,0.1,120,100,0.0,0.0,0.0,20.66,-0.074,0.0,0.00139,0
CEN-067,100,Clay,30,0.1,180,100,0.076,7.6,0.025,22.55,0.028,0.076,0.00064,0
CEN-067,100,Clay,30,0.1,240,100,0.346,34.6,0.201,24.12,0.167,0.346,0.00308,0
CEN-067,100,Clay,30,0.1,300,100,0.095,9.5,0.037,23.58,0.037,0.095,0.00082,0
CEN-067,100,Clay,30,0.1,360,100,0.432,43.2,0.17,27.1,0.159,0.432,0.00368,0
CEN-067,100,Clay,30,0.1,420,100,0.44,44.0,0.181,29.76,0.181,0.44,0.0038,0
CEN-067,100,Clay,30,0.1,480,100,0.577,57.7,0.217,28.19,0.186,0.577,0.00485,0
CEN-067,100,Clay,30,0.1,540,100,0.919,91.9,0.551,28.57,0.476,0.919,0.00828,0
CEN-067,100,Clay,30,0.1,600,100,0.98,98.0,0.422,30.93,0.444,0.98,0.00861,0
CEN-067,100,Clay,30,0.1,660,100,1.139,113.9,0.641,32.53,0.566,1.139,0.01017,0
CEN-067,100,Clay,30,0.1,720,100,1.106,110.6,0.503,31.46,0.482,1.106,0.00965,0
CEN-067,100,Clay,30,0.1,780,100,1.445,144.5,0.594,30.84,0.547,1.445,0.01236,0
CEN-067,100,Clay,30,0.1,840,100,1.104,110.4,0.523,33.29,0.525,1.104,0.00978,0
CEN-067,100,Clay,30,0.1,900,100,1.632,163.2,0.954,33.4,0.797,1.632,0.01453,0
CEN-067,100,Clay,30,0.1,960,100,1.382,138.2,0.694,34.49,0.739,1.382,0.01254,0
CEN-067,100,Clay,30,0.1,1020,100,1.856,185.6,0.625,33.85,0.742,1.856,0.01599,0
CEN-067,100,Clay,30,0.1,1080,100,1.767,176.7,0.806,32.49,0.897,1.767,0.01586,0
CEN-067,100,Clay,30,0.1,1140,100,1.819,181.9,0.842,33.42,0.927,1.819,0.01634,0
CEN-067,100,Clay,30,0.1,1200,100,2.063,206.3,0.82,35.78,0.979,2.063,0.01827,0
CEN-067,100,Clay,30,0.1,1260,100,2.245,224.5,1.184,32.74,1.091,2.245,0.01997,0
CEN-067,100,Clay,30,0.1,1320,100,2.243,224.3,0.781,33.48,0.831,2.243,0.01914,0
CEN-067,100,Clay,30,0.1,1380,100,2.395,239.5,1.159,32.68,1.216,2.395,0.02149,0
CEN-067,100,Clay,30,0.1,1440,100,2.575,257.5,0.874,34.44,0.897,2.575,0.02181,0
CEN-067,100,Clay,30,0.1,1500,100,2.606,260.6,1.351,33.4,1.435,2.606,0.0238,0
CEN-067,100,Clay,30,0.1,1560,100,3.382,338.2,1.229,40.43,1.349,3.382,0.02913,0
CEN-067,100,Clay,30,0.1,1620,100,3.122,312.2,1.011,40.28,0.813,3.122,0.02581,0
CEN-067,100,Clay,30,0.1,1680,100,3.698,369.8,1.838,35.16,1.719,3.698,0.03263,0
CEN-067,100,Clay,30,0.1,1740,100,3.542,354.2,1.966,33.99,2.157,3.542,0.03318,0
CEN-067,100,Clay,30,0.1,1800,100,3.917,391.7,2.218,38.68,1.857,3.917,0.03468,0
CEN-067,100,Clay,30,0.1,1860,100,3.438,343.8,1.092,36.2,1.227,3.438,0.0292,0
CEN-067,100,Clay,30,0.1,1920,100,4.706,470.6,2.513,37.06,2.77,4.706,0.04368,0
CEN-067,100,Clay,30,0.1,1980,100,3.521,352.1,1.343,35.96,1.144,3.521,0.02962,0
CEN-067,100,Clay,30,0.1,2040,100,4.187,418.7,2.022,34.66,1.624,4.187,0.03592,0
CEN-067,100,Clay,30,0.1,2100,100,4.395,439.5,1.541,36.66,1.481,4.395,0.0371,0
CEN-067,100,Clay,30,0.1,2160,100,4.634,463.4,1.722,38.95,2.055,4.634,0.04055,0
CEN-067,100,Clay,30,0.1,2220,100,5.71,571.0,3.037,37.97,3.326,5.71,0.05287,1
CEN-067,100,Clay,30,0.1,2280,100,5.113,511.3,2.907,39.26,3.225,5.113,0.04836,0
CEN-067,100,Clay,30,0.1,2340,100,4.708,470.8,1.567,36.12,1.608,4.708,0.0398,0
CEN-067,100,Clay,30,0.1,2400,100,5.366,536.6,2.164,37.91,2.331,5.366,0.0468,0
CEN-067,100,Clay,30,0.1,2460,100,5.63,563.0,2.765,38.9,2.666,5.63,0.04984,0
CEN-067,100,Clay,30,0.1,2520,100,4.887,488.7,2.015,39.95,1.683,4.887,0.04135,0
CEN-067,100,Clay,30,0.1,2580,100,5.164,516.4,1.969,39.37,1.631,5.164,0.04332,0
CEN-067,100,Clay,30,0.1,2640,100,6.156,615.6,3.679,38.98,4.311,6.156,0.06012,1
CEN-067,100,Clay,30,0.1,2700,100,6.365,636.5,3.758,36.73,4.396,6.365,0.06188,1
CEN-067,100,Clay,30,0.1,2760,100,6.631,663.1,3.13,38.03,3.012,6.631,0.05826,1
CEN-067,100,Clay,30,0.1,2820,100,5.522,552.2,3.206,41.6,3.225,5.522,0.05116,1
CEN-067,100,Clay,30,0.1,2880,100,6.732,673.2,3.1,38.83,2.798,6.732,0.05832,1
CEN-067,100,Clay,30,0.1,2940,100,6.032,603.2,2.305,38.41,2.725,6.032,0.05295,1
CEN-068,100,Clay,30,0.5,0,100,0.0,0.0,0.0,15.64,-0.008,0.0,0.00012,0
CEN-068,100,Clay,30,0.5,60,100,0.267,26.7,0.158,17.59,0.173,0.267,0.00255,0
CEN-068,100,Clay,30,0.5,120,100,0.22,22.0,0.108,20.89,0.1,0.22,0.00193,0
CEN-068,100,Clay,30,0.5,180,100,0.871,87.1,0.414,22.39,0.333,0.871,0.00746,0
CEN-068,100,Clay,30,0.5,240,100,1.054,105.4,0.562,29.04,0.487,1.054,0.00929,0
CEN-068,100,Clay,30,0.5,300,100,1.662,166.2,0.627,23.06,0.724,1.662,0.0145,0
CEN-068,100,Clay,30,0.5,360,100,2.263,226.3,1.244,27.95,1.06,2.263,0.01999,0
CEN-068,100,Clay,30,0.5,420,100,2.694,269.4,0.859,25.43,0.718,2.694,0.0223,0
CEN-068,100,Clay,30,0.5,480,100,3.269,326.9,1.339,29.76,1.123,3.269,0.02766,0
CEN-068,100,Clay,30,0.5,540,100,3.296,329.6,1.753,31.54,2.079,3.296,0.03117,0
CEN-068,100,Clay,30,0.5,600,100,4.482,448.2,2.219,31.18,1.935,4.482,0.03905,0
CEN-068,100,Clay,30,0.5,660,100,4.79,479.0,1.488,28.9,1.588,4.79,0.04037,0
CEN-068,100,Clay,30,0.5,720,100,5.219,521.9,2.001,31.83,1.631,5.219,0.04374,0
CEN-068,100,Clay,30,0.5,780,100,5.847,584.7,1.795,30.04,1.703,5.847,0.04872,0
CEN-068,100,Clay,30,0.5,840,100,6.751,675.1,2.029,29.1,2.121,6.751,0.05661,0
CEN-068,100,Clay,30,0.5,900,100,6.796,679.6,3.057,33.23,3.417,6.796,0.06086,0
CEN-068,100,Clay,30,0.5,960,100,8.041,804.1,4.665,30.37,4.485,8.041,0.07366,0
CEN-068,100,Clay,30,0.5,1020,100,8.121,812.1,4.345,33.21,3.744,8.121,0.07154,0
CEN-068,100,Clay,30,0.5,1080,100,9.628,962.8,3.507,29.95,3.14,9.628,0.08102,0
CEN-068,100,Clay,30,0.5,1140,100,9.253,925.3,5.136,35.06,5.093,9.253,0.0845,0
CEN-068,100,Clay,30,0.5,1200,100,9.673,967.3,5.582,31.09,5.891,9.673,0.09061,0
CEN-068,100,Clay,30,0.5,1260,100,12.138,1213.8,4.803,34.25,5.495,12.138,0.10659,1
CEN-068,100,Clay,30,0.5,1320,100,11.467,1146.7,6.568,38.29,6.858,11.467,0.10689,1
CEN-068,100,Clay,30,0.5,1380,100,13.118,1311.8,7.126,34.43,6.423,13.118,0.11685,1
CEN-068,100,Clay,30,0.5,1440,100,12.87,1287.0,3.886,34.76,3.612,12.87,0.10694,1
CEN-068,100,Clay,30,0.5,1500,100,14.416,1441.6,8.074,36.39,7.461,14.416,0.12986,1
CEN-068,100,Clay,30,0.5,1560,100,16.456,1645.6,7.481,35.7,6.695,16.456,0.14212,1
CEN-068,100,Clay,30,0.5,1620,100,15.693,1569.3,6.964,36.38,8.066,15.693,0.14116,1
CEN-068,100,Clay,30,0.5,1680,100,16.041,1604.1,7.006,34.42,6.133,16.041,0.13739,1
CEN-068,100,Clay,30,0.5,1740,100,17.198,1719.8,5.778,35.37,6.755,17.198,0.14781,1
CEN-068,100,Clay,30,0.5,1800,100,17.674,1767.4,6.411,39.81,6.865,17.674,0.15168,1
CEN-068,100,Clay,30,0.5,1860,100,18.4,1840.0,10.799,36.81,11.889,18.4,0.17525,1
CEN-068,100,Clay,30,0.5,1920,100,20.14,2014.0,8.374,35.01,8.955,20.14,0.17633,1
CEN-068,100,Clay,30,0.5,1980,100,20.222,2022.2,7.708,35.2,8.541,20.222,0.17561,1
CEN-068,100,Clay,30,0.5,2040,100,22.074,2207.4,12.622,39.45,12.262,22.074,0.20201,1
CEN-068,100,Clay,30,0.5,2100,100,21.269,2126.9,11.308,38.26,13.512,21.269,0.20158,1
CEN-068,100,Clay,30,0.5,2160,100,22.556,2255.6,9.38,38.8,9.693,22.556,0.1964,1
CEN-068,100,Clay,30,0.5,2220,100,22.318,2231.8,13.334,38.61,14.542,22.318,0.2131,1
CEN-068,100,Clay,30,0.5,2280,100,24.948,2494.8,10.11,37.78,9.703,24.948,0.21415,1
CEN-068,100,Clay,30,0.5,2340,100,26.223,2622.3,9.395,40.21,9.03,26.223,0.22187,1
CEN-068,100,Clay,30,0.5,2400,100,28.342,2834.2,16.725,36.09,15.914,28.342,0.26003,1
CEN-068,100,Clay,30,0.5,2460,100,28.024,2802.4,12.744,34.89,11.466,28.024,0.24223,1
CEN-068,100,Clay,30,0.5,2520,100,28.222,2822.2,11.002,38.3,10.448,28.222,0.24075,1
CEN-068,100,Clay,30,0.5,2580,100,29.058,2905.8,14.996,39.52,15.993,29.058,0.26535,1
CEN-068,100,Clay,30,0.5,2640,100,27.761,2776.1,8.866,38.5,10.055,27.761,0.23621,1
CEN-068,100,Clay,30,0.5,2700,100,28.012,2801.2,14.558,43.65,17.008,28.012,0.26217,1
CEN-068,100,Clay,30,0.5,2760,100,31.424,3142.4,16.413,36.34,15.538,31.424,0.28044,1
CEN-068,100,Clay,30,0.5,2820,100,29.709,2970.9,13.327,36.93,13.832,29.709,0.26217,1
CEN-068,100,Clay,30,0.5,2880,100,31.894,3189.4,17.885,36.29,20.124,31.894,0.3017,1
CEN-068,100,Clay,30,0.5,2940,100,33.543,3354.3,17.668,41.54,19.663,33.543,0.31105,1
CEN-069,100,Clay,30,1.0,0,100,0.12,12.0,0.066,15.47,0.063,0.12,0.00108,0
CEN-069,100,Clay,30,1.0,60,100,0.338,33.8,0.11,17.93,0.127,0.338,0.00288,0
CEN-069,100,Clay,30,1.0,120,100,0.831,83.1,0.35,21.97,0.344,0.831,0.00719,0
CEN-069,100,Clay,30,1.0,180,100,1.643,164.3,0.672,25.54,0.695,1.643,0.01427,0
CEN-069,100,Clay,30,1.0,240,100,2.262,226.2,1.264,23.19,1.117,2.262,0.02018,0
CEN-069,100,Clay,30,1.0,300,100,3.603,360.3,1.341,27.84,1.264,3.603,0.03055,0
CEN-069,100,Clay,30,1.0,360,100,3.817,381.7,1.438,28.8,1.186,3.817,0.03198,0
CEN-069,100,Clay,30,1.0,420,100,5.865,586.5,2.645,30.47,2.974,5.865,0.05261,0
CEN-069,100,Clay,30,1.0,480,100,5.914,591.4,2.071,31.01,2.175,5.914,0.05041,0
CEN-069,100,Clay,30,1.0,540,100,7.301,730.1,3.244,28.05,3.717,7.301,0.06554,0
CEN-069,100,Clay,30,1.0,600,100,8.119,811.9,3.027,29.05,2.445,8.119,0.06783,0
CEN-069,100,Clay,30,1.0,660,100,10.06,1006.0,4.291,29.41,3.49,10.06,0.08519,0
CEN-069,100,Clay,30,1.0,720,100,10.779,1077.9,3.735,31.93,3.128,10.779,0.08979,0
CEN-069,100,Clay,30,1.0,780,100,12.008,1200.8,5.843,30.06,4.754,12.008,0.10332,0
CEN-069,100,Clay,30,1.0,840,100,13.293,1329.3,4.873,32.16,4.982,13.293,0.11357,0
CEN-069,100,Clay,30,1.0,900,100,14.626,1462.6,4.589,32.38,3.999,14.626,0.1213,0
CEN-069,100,Clay,30,1.0,960,100,15.79,1579.0,5.051,31.4,4.173,15.79,0.13066,0
CEN-069,100,Clay,30,1.0,1020,100,17.732,1773.2,7.943,32.81,8.897,17.732,0.15871,0
CEN-069,100,Clay,30,1.0,1080,100,17.988,1798.8,8.098,33.7,8.277,17.988,0.15841,0
CEN-069,100,Clay,30,1.0,1140,100,20.184,2018.4,10.841,34.59,12.349,20.184,0.18929,0
CEN-069,100,Clay,30,1.0,1200,100,21.524,2152.4,7.758,37.43,6.676,21.524,0.18028,0
CEN-069,100,Clay,30,1.0,1260,100,21.13,2113.0,8.324,32.84,9.742,21.13,0.18614,1
CEN-069,100,Clay,30,1.0,1320,100,25.795,2579.5,10.886,33.26,11.702,25.795,0.2266,1
CEN-069,100,Clay,30,1.0,1380,100,24.745,2474.5,10.156,36.41,9.837,24.745,0.21303,1
CEN-069,100,Clay,30,1.0,1440,100,25.566,2556.6,14.158,36.02,13.447,25.566,0.23109,1
CEN-069,100,Clay,30,1.0,1500,100,28.639,2863.9,11.015,38.07,8.887,28.639,0.23989,1
CEN-069,100,Clay,30,1.0,1560,100,31.559,3155.9,15.805,33.56,12.977,31.559,0.27299,1
CEN-069,100,Clay,30,1.0,1620,100,31.903,3190.3,17.989,35.4,15.021,31.903,0.2821,1
