Date,Temperature_C,Precipitation_mm,Relative_Humidity_pct,Wind_Speed_m_s,Cumulative_Precip_30d_mm,Evapotranspiration_mm,Water_Balance_mm,Soil_Suction_kPa,Shrinkage_Strain,Embankment_Deterioration_Index,Soil_Type
2022-12-14,3.4,4.31,90.9,4.9,99.7,0.73,3.58,41.9,0.02336,0.4335,Clay
2022-12-15,0.6,0.05,67.9,1.4,97.9,0.89,-0.83,48.3,0.02468,0.3667,Clay
2022-12-16,1.8,0.96,70.3,5.4,96.1,1.19,-0.23,54.8,0.02882,0.4633,Clay
2022-12-17,-1.5,3.4,83.2,6.1,98.0,0.18,3.22,49.3,0.02301,0.4282,Clay
2022-12-18,1.7,2.56,85.5,3.7,99.0,1.44,1.12,52.5,0.02804,0.4346,Clay
2022-12-19,7.0,2.77,92.7,2.4,96.5,0.82,1.94,46.6,0.02514,0.4198,Clay
2022-12-20,0.8,0.98,87.1,1.0,97.4,0.95,0.03,47.0,0.02455,0.3597,Clay
2022-12-21,-4.6,4.18,72.6,5.0,100.5,0.0,4.18,40.7,0.02014,0.3967,Clay
2022-12-22,5.6,1.16,84.0,3.0,96.3,1.2,-0.04,49.7,0.02849,0.4437,Clay
2022-12-23,3.6,1.85,87.3,4.0,90.2,1.31,0.54,44.0,0.02382,0.4075,Clay
2022-12-24,2.3,1.73,67.6,3.6,90.2,0.73,1.0,48.9,0.02269,0.3854,Clay
2022-12-25,3.7,4.21,82.4,2.4,87.3,0.73,3.47,52.1,0.02581,0.3891,Clay
2022-12-26,2.3,0.36,80.2,4.3,87.0,0.88,-0.52,50.2,0.02612,0.4135,Clay
2022-12-27,7.0,0.87,77.8,4.0,87.0,1.53,-0.66,53.8,0.02959,0.4593,Clay
2022-12-28,4.3,0.85,87.1,5.0,81.7,0.92,-0.06,46.8,0.02179,0.3977,Clay
2022-12-29,0.7,0.44,74.1,2.8,74.5,0.44,0.0,54.4,0.02543,0.3542,Clay
2022-12-30,6.6,0.89,86.7,2.6,74.5,1.37,-0.47,47.7,0.02759,0.3987,Clay
2022-12-31,7.6,3.6,88.0,6.3,77.9,1.15,2.44,43.0,0.02709,0.4677,Clay
2023-01-01,4.9,5.09,92.3,5.5,82.7,0.73,4.36,43.9,0.0197,0.3969,Clay
2023-01-02,3.4,4.18,74.7,6.0,85.8,1.29,2.89,39.3,0.02083,0.41,Clay
2023-01-03,-0.3,2.5,71.8,2.0,83.4,0.02,2.48,47.2,0.02362,0.34,Clay
2023-01-04,4.3,0.21,86.1,2.7,81.2,1.14,-0.93,57.1,0.03182,0.427,Clay
2023-01-05,3.5,12.46,81.7,4.7,91.5,0.46,12.0,26.8,0.01487,0.3592,Clay
2023-01-06,2.3,0.72,100.0,6.8,89.2,1.29,-0.57,55.5,0.03003,0.4841,Clay
2023-01-07,4.5,4.33,87.9,7.2,85.8,1.09,3.23,37.1,0.01481,0.3957,Clay
2023-01-08,2.7,9.58,84.7,6.5,95.1,1.24,8.34,35.6,0.01824,0.4137,Clay
2023-01-09,4.1,4.71,83.0,1.2,95.6,1.75,2.95,41.8,0.01996,0.3482,Clay
2023-01-10,5.6,0.97,74.7,6.4,87.3,0.96,0.01,51.9,0.02565,0.4646,Clay
2023-01-11,-1.4,1.5,89.0,7.3,87.9,0.08,1.41,55.1,0.0247,0.4416,Clay
2023-01-12,-0.4,0.12,83.9,1.4,81.5,0.7,-0.57,36.2,0.01849,0.2922,Clay
2023-01-13,-0.0,3.76,84.0,3.8,81.0,0.3,3.46,40.0,0.02065,0.3448,Clay
2023-01-14,8.6,3.77,85.4,4.4,84.7,1.87,1.89,34.8,0.02013,0.4077,Clay
2023-01-15,4.7,5.13,86.5,2.7,88.9,1.24,3.9,36.0,0.01807,0.3515,Clay
2023-01-16,5.0,0.04,70.9,4.3,85.5,0.55,-0.51,48.6,0.02832,0.4421,Clay
2023-01-17,6.3,6.78,91.5,7.1,89.7,1.73,5.05,44.2,0.02163,0.4575,Clay
2023-01-18,-0.1,5.35,78.1,6.9,92.3,0.44,4.91,44.2,0.01921,0.406,Clay
2023-01-19,-3.1,0.61,83.8,8.0,91.9,0.0,0.61,52.7,0.02597,0.4689,Clay
2023-01-20,2.9,1.7,95.2,4.1,89.5,1.41,0.3,52.2,0.0255,0.4153,Clay
2023-01-21,5.9,4.06,99.2,3.7,92.4,1.17,2.89,37.5,0.02093,0.4002,Clay
2023-01-22,2.7,2.74,71.4,5.2,93.3,0.67,2.06,49.9,0.0243,0.43,Clay
2023-01-23,-0.8,0.49,85.2,3.8,92.0,0.0,0.49,45.6,0.02149,0.3702,Clay
2023-01-24,0.7,0.37,87.2,1.2,88.2,0.79,-0.42,53.1,0.02541,0.3516,Clay
2023-01-25,-0.0,6.08,72.9,5.6,93.9,0.51,5.57,34.3,0.01566,0.3639,Clay
2023-01-26,1.8,0.68,91.4,3.0,93.7,0.24,0.44,48.2,0.02453,0.3913,Clay
2023-01-27,0.2,0.76,85.9,1.3,93.6,0.6,0.15,49.4,0.0252,0.3585,Clay
2023-01-28,4.2,7.11,86.5,0.9,100.3,1.38,5.73,40.3,0.01951,0.3482,Clay
2023-01-29,2.2,3.79,77.6,7.8,103.2,0.97,2.82,40.2,0.01818,0.4465,Clay
2023-01-30,5.8,3.71,88.3,2.9,103.3,1.77,1.94,49.4,0.02716,0.4466,Clay
2023-01-31,1.1,2.61,91.7,3.9,100.8,0.48,2.12,39.2,0.02058,0.3889,Clay
2023-02-01,4.9,3.36,85.9,8.2,100.0,1.76,1.6,55.3,0.03043,0.5451,Clay
2023-02-02,4.1,3.67,80.8,4.1,101.2,1.12,2.56,41.1,0.01932,0.3999,Clay
2023-02-03,5.5,13.7,81.4,1.6,114.6,1.56,12.14,15.9,0.00675,0.3079,Clay
2023-02-04,6.0,1.0,86.6,4.5,103.2,1.79,-0.78,51.2,0.02879,0.4857,Clay
2023-02-05,6.4,0.96,85.2,1.7,103.4,2.26,-1.3,50.5,0.02869,0.4417,Clay
2023-02-06,7.1,0.23,92.0,1.8,99.3,1.24,-1.01,47.4,0.02458,0.4116,Clay
2023-02-07,6.3,4.26,80.9,6.7,94.0,1.23,3.03,50.7,0.02503,0.4814,Clay
2023-02-08,5.7,3.16,74.9,3.1,92.5,1.41,1.74,50.3,0.02517,0.4168,Clay
2023-02-09,2.9,0.47,87.5,5.3,92.0,0.83,-0.36,53.0,0.02536,0.4375,Clay
2023-02-10,7.6,1.79,80.7,4.3,92.3,1.4,0.4,44.4,0.02549,0.449,Clay
2023-02-11,3.0,0.78,90.7,2.7,92.9,0.5,0.28,46.8,0.02553,0.3983,Clay
2023-02-12,4.4,1.59,84.4,4.3,90.7,1.19,0.39,46.2,0.02425,0.4204,Clay
2023-02-13,2.8,11.88,89.5,1.5,98.8,1.15,10.72,19.4,0.00862,0.2751,Clay
2023-02-14,2.8,4.51,76.1,3.4,98.2,1.03,3.48,44.4,0.02106,0.3883,Clay
2023-02-15,4.6,0.03,85.3,4.4,98.2,0.71,-0.68,53.1,0.02653,0.4511,Clay
2023-02-16,5.0,1.14,78.5,2.7,92.6,0.77,0.37,49.9,0.02441,0.4019,Clay
2023-02-17,3.4,0.04,74.2,5.2,87.3,1.02,-0.98,53.1,0.0279,0.4467,Clay
2023-02-18,6.0,4.88,77.0,1.3,91.5,1.33,3.55,37.2,0.02126,0.362,Clay
2023-02-19,6.5,2.46,79.4,4.1,92.3,1.38,1.07,43.4,0.02469,0.4355,Clay
2023-02-20,4.5,19.79,93.6,5.5,108.0,1.1,18.69,11.0,0.004,0.3363,Clay
2023-02-21,13.2,5.1,79.0,3.8,110.4,2.32,2.77,51.4,0.02787,0.5222,Clay
2023-02-22,7.4,2.8,73.3,7.0,112.7,1.66,1.15,53.5,0.02764,0.5427,Clay
2023-02-23,6.9,6.26,84.4,5.0,118.6,1.86,4.39,43.8,0.02545,0.5036,Clay
2023-02-24,4.6,4.66,83.4,8.5,117.2,0.91,3.75,52.6,0.02484,0.5404,Clay
2023-02-25,7.2,1.06,79.1,3.0,117.5,1.72,-0.65,53.9,0.02886,0.4944,Clay
2023-02-26,7.6,2.87,81.7,8.0,119.7,1.67,1.2,50.8,0.02558,0.5591,Clay
2023-02-27,7.0,3.07,90.6,4.8,115.6,1.02,2.05,53.3,0.02814,0.5146,Clay
2023-02-28,11.4,2.26,88.0,5.8,114.1,2.02,0.24,53.0,0.03091,0.5705,Clay
2023-03-01,2.2,0.74,87.2,7.3,111.1,0.83,-0.09,58.4,0.02921,0.5266,Clay
2023-03-02,6.3,0.95,72.9,4.5,109.5,2.09,-1.15,52.4,0.02636,0.4821,Clay
2023-03-03,9.7,1.23,100.0,6.8,107.3,1.74,-0.51,47.8,0.02772,0.5444,Clay
2023-03-04,5.0,0.04,90.5,4.5,103.7,1.07,-1.03,51.6,0.02734,0.4701,Clay
2023-03-05,3.2,9.19,86.1,4.8,99.2,1.1,8.09,35.0,0.01903,0.4014,Clay
2023-03-06,6.4,4.26,72.5,3.9,102.4,1.43,2.84,39.8,0.02171,0.4294,Clay
2023-03-07,11.2,4.28,89.2,2.2,105.8,1.8,2.48,41.5,0.02064,0.4269,Clay
2023-03-08,5.6,3.1,77.4,4.5,108.6,0.82,2.28,43.3,0.02549,0.4711,Clay
2023-03-09,7.3,4.24,79.7,9.2,108.6,1.04,3.21,38.1,0.02004,0.5196,Clay
2023-03-10,9.8,14.48,67.7,6.1,119.9,2.22,12.26,22.5,0.01405,0.4639,Clay
2023-03-11,6.9,1.75,71.0,5.8,121.2,1.22,0.52,52.6,0.02743,0.5343,Clay
2023-03-12,7.4,4.46,84.3,5.1,123.9,2.33,2.13,49.7,0.02784,0.5334,Clay
2023-03-13,6.9,1.59,88.6,3.4,124.7,1.38,0.2,42.6,0.02479,0.4843,Clay
2023-03-14,7.3,6.82,85.9,2.3,129.9,1.83,4.99,41.6,0.02408,0.4737,Clay
2023-03-15,5.7,6.87,85.4,2.7,124.9,1.0,5.87,37.9,0.02025,0.4355,Clay
2023-03-16,8.5,8.14,79.5,0.5,128.6,1.84,6.31,42.6,0.02246,0.4376,Clay
2023-03-17,12.6,0.02,76.6,5.3,128.5,2.82,-2.8,54.3,0.02774,0.5739,Clay
2023-03-18,14.3,1.23,81.9,6.3,128.6,2.55,-1.32,46.4,0.02407,0.5763,Clay
2023-03-19,13.5,0.5,86.0,2.9,129.1,2.2,-1.7,51.0,0.03115,0.5648,Clay
2023-03-20,10.3,2.07,79.3,1.7,126.3,1.93,0.14,43.7,0.02246,0.4634,Clay
2023-03-21,15.0,2.33,88.7,3.3,126.2,2.68,-0.35,39.4,0.02428,0.5283,Clay
2023-03-22,17.0,1.0,77.1,3.1,107.4,2.76,-1.76,53.3,0.033,0.5609,Clay
2023-03-23,10.8,4.32,70.8,4.0,106.6,2.62,1.7,49.2,0.02817,0.5059,Clay
2023-03-24,7.4,1.05,78.3,2.9,104.8,1.62,-0.57,52.1,0.02876,0.4705,Clay
2023-03-25,14.5,6.38,79.0,3.4,105.0,3.06,3.32,36.9,0.01881,0.4513,Clay
2023-03-26,7.1,0.64,77.3,7.4,100.9,1.88,-1.24,45.7,0.02178,0.4878,Clay
2023-03-27,8.2,1.5,88.0,3.3,101.4,2.24,-0.74,52.6,0.02711,0.4639,Clay
2023-03-28,4.7,3.17,84.0,6.1,101.7,0.83,2.34,53.8,0.03148,0.519,Clay
2023-03-29,13.3,3.0,65.8,5.0,101.6,2.69,0.32,55.8,0.03438,0.5689,Clay
2023-03-30,4.3,0.26,89.3,3.3,99.6,0.99,-0.73,50.0,0.02614,0.4324,Clay
2023-03-31,14.3,5.96,54.9,6.4,104.8,2.61,3.35,44.4,0.02795,0.5606,Clay
2023-04-01,16.9,2.88,93.8,4.8,106.8,2.72,0.17,54.2,0.02984,0.5656,Clay
2023-04-02,16.8,6.4,74.1,0.6,111.9,3.72,2.68,43.9,0.02492,0.4729,Clay
2023-04-03,8.0,6.3,74.6,1.5,118.2,1.48,4.82,33.6,0.02134,0.4246,Clay
2023-04-04,6.3,2.44,75.4,5.8,111.4,1.64,0.8,34.3,0.02244,0.4807,Clay
2023-04-05,10.1,7.41,78.7,3.9,114.6,1.63,5.78,39.4,0.02321,0.4826,Clay
2023-04-06,14.8,5.74,75.4,3.7,116.0,2.65,3.09,42.8,0.0214,0.4962,Clay
2023-04-07,15.9,9.58,74.1,2.2,122.5,3.21,6.37,28.7,0.01935,0.4751,Clay
2023-04-08,14.4,5.69,85.4,2.2,124.0,2.77,2.92,37.0,0.02065,0.4792,Clay
2023-04-09,14.2,5.11,79.2,6.2,114.6,2.34,2.77,43.1,0.02607,0.5615,Clay
2023-04-10,19.8,1.87,66.8,6.5,114.7,3.25,-1.39,50.0,0.03017,0.626,Clay
2023-04-11,11.4,0.7,80.1,4.6,111.0,2.26,-1.56,60.3,0.03559,0.5767,Clay
2023-04-12,10.6,7.0,78.1,3.1,116.4,2.09,4.91,47.3,0.02625,0.4954,Clay
2023-04-13,9.5,3.68,69.3,7.9,113.2,1.53,2.15,41.5,0.02816,0.5736,Clay
2023-04-14,14.5,0.94,79.8,4.9,107.3,2.56,-1.62,60.8,0.03672,0.6017,Clay
2023-04-15,12.8,1.18,71.9,6.2,100.3,2.38,-1.2,60.5,0.0316,0.5651,Clay
2023-04-16,15.9,3.24,71.2,0.4,103.5,3.06,0.18,51.1,0.02627,0.4585,Clay
2023-04-17,12.2,1.8,70.7,4.0,104.1,2.64,-0.84,47.0,0.02306,0.4753,Clay
2023-04-18,15.6,0.23,53.0,6.9,103.9,3.04,-2.81,56.2,0.03368,0.6135,Clay
2023-04-19,12.7,0.41,68.0,3.3,102.2,2.5,-2.09,43.6,0.02646,0.4872,Clay
2023-04-20,13.5,3.69,77.6,5.6,103.6,2.63,1.06,44.9,0.02027,0.4898,Clay
2023-04-21,13.9,1.06,71.5,5.2,103.6,2.72,-1.66,54.7,0.03356,0.5736,Clay
2023-04-22,9.1,1.87,61.1,2.2,101.2,2.15,-0.28,52.5,0.02933,0.4655,Clay
2023-04-23,13.9,3.81,78.9,6.0,103.9,3.09,0.72,46.3,0.02962,0.5615,Clay
2023-04-24,16.1,3.6,68.5,1.9,101.2,2.62,0.98,48.4,0.02616,0.4794,Clay
2023-04-25,11.6,0.47,60.9,5.6,101.0,2.1,-1.63,48.2,0.02745,0.5226,Clay
2023-04-26,20.4,0.26,88.0,10.1,99.7,3.86,-3.6,64.2,0.03923,0.7225,Clay
2023-04-27,14.8,2.25,61.7,8.4,98.8,2.42,-0.17,57.6,0.0315,0.6099,Clay
2023-04-28,13.0,3.37,76.9,6.2,99.2,2.06,1.31,50.9,0.02624,0.5287,Clay
2023-04-29,13.0,0.4,63.5,4.4,99.3,2.26,-1.86,52.4,0.03146,0.535,Clay
2023-04-30,19.2,1.13,70.4,5.3,94.5,3.4,-2.27,50.4,0.03051,0.5691,Clay
2023-05-01,12.7,4.92,61.9,5.6,96.5,2.26,2.66,48.9,0.02835,0.5273,Clay
2023-05-02,16.2,6.88,58.9,0.6,97.0,3.04,3.84,43.2,0.02784,0.462,Clay
2023-05-03,18.0,1.43,72.8,1.8,92.1,3.12,-1.69,48.4,0.02847,0.4885,Clay
2023-05-04,17.2,0.19,71.6,4.8,89.9,2.97,-2.78,60.8,0.03627,0.58,Clay
2023-05-05,13.9,0.69,77.2,0.5,83.2,2.09,-1.4,50.6,0.0295,0.4343,Clay
2023-05-06,18.2,0.61,67.5,7.4,78.0,3.41,-2.81,51.3,0.03108,0.5731,Clay
2023-05-07,16.3,0.62,85.3,4.2,69.1,3.12,-2.51,59.7,0.03191,0.4984,Clay
2023-05-08,10.7,1.52,69.5,2.9,64.9,2.05,-0.53,47.1,0.02605,0.399,Clay
2023-05-09,19.6,1.93,71.6,3.7,61.7,3.49,-1.56,53.8,0.03447,0.5132,Clay
2023-05-10,14.2,0.28,55.9,6.7,60.1,2.68,-2.39,61.2,0.0347,0.5306,Clay
2023-05-11,15.6,4.74,61.6,7.7,64.2,3.16,1.58,52.7,0.02955,0.5284,Clay
2023-05-12,17.2,2.06,70.5,1.9,59.3,3.14,-1.08,53.9,0.0335,0.4602,Clay
2023-05-13,14.7,1.91,65.4,6.0,57.5,2.31,-0.4,44.9,0.0258,0.458,Clay
2023-05-14,18.7,9.08,67.3,4.7,65.6,3.87,5.2,37.1,0.02076,0.4395,Clay
2023-05-15,13.2,2.03,59.0,4.7,66.5,2.86,-0.83,63.7,0.03435,0.5014,Clay
2023-05-16,14.8,5.37,66.3,6.0,68.6,2.74,2.63,49.5,0.02831,0.4956,Clay
2023-05-17,20.3,0.68,66.0,2.7,67.5,3.6,-2.92,54.7,0.03158,0.4921,Clay
2023-05-18,16.8,0.54,55.4,4.4,67.8,3.11,-2.56,48.8,0.03032,0.4923,Clay
2023-05-19,13.6,1.42,69.7,3.2,68.8,2.31,-0.89,42.3,0.0225,0.4046,Clay
2023-05-20,17.1,1.37,50.7,1.7,66.5,3.4,-2.03,60.1,0.03576,0.485,Clay
2023-05-21,18.1,0.49,65.6,1.8,65.9,3.52,-3.03,62.2,0.03761,0.5037,Clay
2023-05-22,12.2,2.27,78.0,2.1,66.3,2.31,-0.04,49.9,0.02927,0.4189,Clay
2023-05-23,22.0,0.06,69.1,4.9,62.6,4.01,-3.95,55.8,0.03722,0.567,Clay
2023-05-24,22.5,2.16,68.8,1.8,61.1,4.19,-2.03,59.7,0.03388,0.4952,Clay
2023-05-25,17.6,1.11,56.0,4.6,61.8,3.2,-2.09,46.8,0.02872,0.4787,Clay
2023-05-26,16.7,2.09,77.1,4.7,63.6,2.69,-0.59,61.2,0.03693,0.5336,Clay
2023-05-27,17.4,1.15,73.7,7.4,62.5,3.31,-2.17,58.0,0.03188,0.5447,Clay
2023-05-28,20.0,6.62,55.7,5.0,65.8,3.52,3.1,37.5,0.02306,0.4676,Clay
2023-05-29,18.8,0.7,58.5,9.6,66.1,2.99,-2.29,58.5,0.0339,0.6098,Clay
2023-05-30,18.2,6.9,72.1,1.0,71.8,3.54,3.36,39.9,0.02636,0.426,Clay
2023-05-31,21.7,0.11,76.2,5.5,67.0,3.82,-3.71,50.7,0.02973,0.532,Clay
2023-06-01,21.0,1.91,51.5,1.0,62.0,3.57,-1.66,57.2,0.03419,0.4757,Clay
2023-06-02,14.7,0.99,53.4,5.6,61.6,3.33,-2.34,49.2,0.02744,0.4703,Clay
2023-06-03,20.3,2.79,60.0,3.6,64.2,3.38,-0.59,44.5,0.02509,0.4579,Clay
2023-06-04,21.1,2.49,43.6,4.9,66.0,3.39,-0.9,54.2,0.02974,0.5177,Clay
2023-06-05,18.6,2.54,60.9,3.2,68.0,3.33,-0.79,51.1,0.02861,0.4712,Clay
2023-06-06,19.6,0.15,70.1,2.3,67.5,3.39,-3.23,61.5,0.03706,0.5177,Clay
2023-06-07,16.9,2.66,48.9,5.6,68.6,2.86,-0.21,48.9,0.02915,0.5059,Clay
2023-06-08,14.2,0.37,61.2,7.4,67.1,3.05,-2.69,53.4,0.03213,0.5367,Clay
2023-06-09,23.5,0.04,55.3,2.4,66.8,3.69,-3.65,47.1,0.0312,0.5025,Clay
2023-06-10,13.9,0.36,72.9,7.6,62.4,2.67,-2.31,57.1,0.03332,0.5385,Clay
2023-06-11,22.9,0.95,55.0,2.1,61.3,3.97,-3.01,55.9,0.03598,0.5165,Clay
2023-06-12,17.7,1.95,71.6,5.7,61.4,3.16,-1.2,58.3,0.03539,0.541,Clay
2023-06-13,21.7,0.35,54.5,8.5,52.6,4.1,-3.75,61.3,0.03509,0.5915,Clay
2023-06-14,18.0,0.17,65.2,2.2,50.8,3.82,-3.65,59.0,0.03556,0.4675,Clay
2023-06-15,20.8,1.44,60.9,3.9,46.9,3.62,-2.18,50.7,0.03064,0.4711,Clay
2023-06-16,19.3,5.66,57.6,3.3,51.8,3.67,2.0,43.9,0.02508,0.4257,Clay
2023-06-17,16.0,1.24,52.2,3.6,52.5,2.91,-1.67,56.1,0.03254,0.4624,Clay
2023-06-18,18.4,1.57,61.0,5.8,52.7,3.28,-1.71,53.2,0.03219,0.51,Clay
2023-06-19,17.6,1.09,54.7,5.2,52.4,3.27,-2.18,61.5,0.03572,0.518,Clay
2023-06-20,19.9,1.99,52.5,8.8,53.9,3.54,-1.55,59.7,0.03776,0.6067,Clay
2023-06-21,18.4,4.8,69.7,2.4,56.4,2.99,1.81,45.1,0.0274,0.4296,Clay
2023-06-22,18.9,1.0,62.1,4.5,57.4,3.73,-2.73,55.9,0.03498,0.5178,Clay
2023-06-23,14.9,0.68,62.8,4.0,55.9,2.87,-2.19,50.4,0.03148,0.4606,Clay
2023-06-24,14.1,2.45,54.3,7.6,57.2,2.61,-0.16,49.8,0.02763,0.4922,Clay
2023-06-25,18.2,4.31,55.8,0.6,59.5,3.04,1.27,52.2,0.02996,0.4215,Clay
2023-06-26,18.5,0.17,55.2,9.9,58.5,3.36,-3.19,53.7,0.03411,0.6008,Clay
2023-06-27,14.8,1.04,59.8,4.1,52.9,2.65,-1.61,51.4,0.02795,0.4336,Clay
2023-06-28,19.6,1.88,62.1,5.0,54.1,3.5,-1.63,47.4,0.02816,0.4786,Clay
2023-06-29,19.8,0.9,56.6,3.5,48.1,3.41,-2.51,52.2,0.03028,0.4583,Clay
2023-06-30,18.4,0.61,50.3,6.7,48.6,3.0,-2.39,57.8,0.03225,0.5174,Clay
2023-07-01,17.9,1.23,62.6,4.6,47.9,3.67,-2.44,53.7,0.03264,0.4814,Clay
2023-07-02,14.0,0.36,56.7,5.2,47.3,2.32,-1.96,48.2,0.02693,0.4298,Clay
2023-07-03,14.0,0.49,44.8,5.1,45.0,2.36,-1.87,54.8,0.02937,0.4402,Clay
2023-07-04,19.0,5.46,39.2,3.5,47.9,3.55,1.92,45.9,0.02916,0.4463,Clay
2023-07-05,15.3,1.13,58.5,1.6,46.5,2.88,-1.76,59.1,0.03142,0.4067,Clay
2023-07-06,15.4,2.28,49.4,6.3,48.6,3.01,-0.74,50.8,0.02902,0.4719,Clay
2023-07-07,18.5,1.81,59.4,3.1,47.8,3.43,-1.62,48.3,0.03038,0.4449,Clay
2023-07-08,23.7,1.15,49.7,6.7,48.6,3.84,-2.69,60.2,0.03907,0.5932,Clay
2023-07-09,16.4,1.98,56.8,4.9,50.5,3.16,-1.18,47.5,0.02851,0.4542,Clay
2023-07-10,23.7,0.36,52.7,3.4,50.5,3.86,-3.5,50.5,0.02947,0.4791,Clay
2023-07-11,17.3,1.08,69.6,4.8,50.6,3.41,-2.33,49.5,0.02932,0.4635,Clay
2023-07-12,19.1,0.94,63.2,5.1,49.6,3.07,-2.13,51.2,0.03121,0.4901,Clay
2023-07-13,20.3,1.02,66.3,5.5,50.3,3.3,-2.28,45.1,0.02625,0.4711,Clay
2023-07-14,20.4,0.19,55.6,6.4,50.3,3.34,-3.14,47.7,0.02945,0.5086,Clay
2023-07-15,18.3,0.34,61.9,2.3,49.2,3.34,-3.0,59.9,0.03248,0.4471,Clay
2023-07-16,16.5,0.35,56.0,8.1,43.9,2.97,-2.62,54.4,0.02818,0.4937,Clay
2023-07-17,19.7,0.94,67.0,3.7,43.6,3.48,-2.54,54.2,0.03117,0.4602,Clay
2023-07-18,18.4,3.67,54.6,6.8,45.7,3.22,0.45,48.8,0.03028,0.5005,Clay
2023-07-19,15.7,3.13,44.0,2.7,47.7,2.84,0.29,52.2,0.03195,0.4328,Clay
2023-07-20,21.2,0.26,39.1,1.0,46.0,3.54,-3.27,52.5,0.02923,0.4158,Clay
2023-07-21,18.3,0.37,68.4,4.6,41.6,2.79,-2.42,57.6,0.03703,0.5027,Clay
2023-07-22,14.6,0.04,58.9,3.3,40.6,2.27,-2.23,55.0,0.03171,0.4218,Clay
2023-07-23,14.2,0.51,59.4,9.6,40.4,2.38,-1.87,49.0,0.02485,0.4756,Clay
2023-07-24,22.6,1.81,66.9,1.8,39.8,3.79,-1.98,57.0,0.03554,0.4683,Clay
2023-07-25,15.1,2.48,41.8,1.3,38.0,3.21,-0.73,51.7,0.03233,0.3917,Clay
2023-07-26,18.8,0.27,52.1,1.2,38.1,3.01,-2.74,50.3,0.02888,0.3892,Clay
2023-07-27,17.6,0.31,53.1,2.6,37.3,2.81,-2.5,50.1,0.03144,0.4209,Clay
2023-07-28,18.5,0.25,60.9,4.7,35.7,2.73,-2.48,57.4,0.03688,0.4932,Clay
2023-07-29,22.0,0.43,49.5,4.3,35.2,3.95,-3.52,62.1,0.03798,0.5129,Clay
2023-07-30,19.2,1.64,45.4,3.4,36.3,3.31,-1.68,54.8,0.03115,0.4389,Clay
2023-07-31,18.6,1.04,45.3,1.7,36.1,2.9,-1.86,58.2,0.03684,0.4455,Clay
2023-08-01,15.4,1.55,64.2,2.7,37.3,2.81,-1.26,58.7,0.0362,0.4421,Clay
2023-08-02,13.9,0.88,49.1,2.4,37.7,2.42,-1.54,51.9,0.02708,0.368,Clay
2023-08-03,23.1,0.3,50.7,5.8,32.5,4.35,-4.05,58.9,0.03606,0.5258,Clay
2023-08-04,15.6,0.26,60.2,6.0,31.6,2.64,-2.38,58.1,0.03503,0.4789,Clay
2023-08-05,15.3,0.01,49.6,6.0,29.4,3.31,-3.3,50.9,0.03088,0.445,Clay
2023-08-06,16.4,1.55,41.6,8.8,29.1,3.01,-1.47,58.1,0.03324,0.5121,Clay
2023-08-07,16.0,1.92,42.6,7.1,29.9,2.78,-0.86,58.5,0.03204,0.4752,Clay
2023-08-08,20.1,1.5,54.8,4.2,29.4,3.44,-1.94,50.2,0.03328,0.4594,Clay
2023-08-09,16.9,0.08,59.3,3.8,29.1,3.12,-3.04,70.4,0.04133,0.4868,Clay
2023-08-10,11.2,1.49,53.8,7.5,29.5,2.1,-0.61,55.2,0.03033,0.4431,Clay
2023-08-11,13.1,0.05,58.9,4.9,28.6,2.18,-2.13,53.5,0.02906,0.4,Clay
2023-08-12,15.0,0.12,42.6,3.1,27.7,2.93,-2.82,45.2,0.0256,0.3571,Clay
2023-08-13,17.9,0.61,43.2,4.6,28.2,3.48,-2.87,55.3,0.02943,0.4247,Clay
2023-08-14,10.1,0.69,73.7,10.2,28.5,2.33,-1.64,55.4,0.0325,0.4937,Clay
2023-08-15,16.1,1.82,65.6,6.7,30.0,2.86,-1.04,53.6,0.03058,0.4593,Clay
2023-08-16,16.7,1.23,62.0,3.0,30.3,3.33,-2.1,47.6,0.02359,0.3567,Clay
2023-08-17,17.0,0.18,50.6,8.3,26.8,3.15,-2.96,52.6,0.02882,0.4736,Clay
2023-08-18,14.0,0.28,54.1,9.4,23.9,2.51,-2.23,57.9,0.0349,0.5094,Clay
2023-08-19,17.3,0.37,56.1,2.7,24.0,2.92,-2.55,58.1,0.03376,0.4124,Clay
2023-08-20,11.6,0.15,66.7,7.2,23.8,2.51,-2.36,59.4,0.03158,0.4383,Clay
2023-08-21,16.7,0.38,59.5,7.1,24.2,2.5,-2.12,54.8,0.03227,0.4703,Clay
2023-08-22,13.6,1.49,60.6,1.2,25.1,2.95,-1.47,52.8,0.02938,0.3385,Clay
2023-08-23,13.8,0.32,55.2,5.2,23.6,2.6,-2.29,57.1,0.03272,0.4257,Clay
2023-08-24,13.6,2.1,63.0,3.2,23.3,2.36,-0.27,51.0,0.02962,0.3694,Clay
2023-08-25,15.4,0.74,59.2,5.3,23.7,2.59,-1.84,46.0,0.02492,0.383,Clay
2023-08-26,10.0,0.46,57.2,7.5,23.9,1.86,-1.4,60.4,0.03206,0.4369,Clay
2023-08-27,15.8,0.64,51.0,4.2,24.3,3.08,-2.45,59.5,0.03298,0.4236,Clay
2023-08-28,15.6,1.5,56.2,3.8,25.4,2.94,-1.44,55.0,0.03039,0.3997,Clay
2023-08-29,12.0,0.89,48.6,7.6,24.6,2.16,-1.27,45.7,0.02433,0.4001,Clay
