building_id,timestamp,co2_ppm,tvoc_ppb,pm25_ugm3,temperature_c,humidity_percent,air_quality_index
B_0044,2023-10-09,946.7,29.6,22.3,21.3,54.1,296.1
B_0045,2023-10-09,855.3,47.8,29.3,22.1,52.3,296.4
B_0046,2023-10-09,937.8,7.7,5.5,19.8,48.0,249.3
B_0047,2023-10-09,715.1,53.0,7.5,19.3,40.2,220.2
B_0048,2023-10-09,985.6,94.4,1.6,23.3,31.9,296.9
B_0049,2023-10-09,736.1,34.7,3.3,21.6,46.4,207.9
B_0050,2023-10-09,1159.9,7.0,20.4,23.0,34.3,334.2
B_0051,2023-10-09,937.8,109.6,6.6,23.9,38.9,302.4
B_0052,2023-10-09,1190.3,34.4,13.1,25.2,50.5,341.0
B_0053,2023-10-09,575.4,43.4,12.6,19.9,40.1,190.6
B_0054,2023-10-09,873.8,53.6,3.0,22.2,68.7,251.2
B_0055,2023-10-09,846.1,29.8,6.6,21.2,52.2,239.6
B_0056,2023-10-09,925.0,20.5,5.1,22.2,41.0,251.7
B_0057,2023-10-09,503.9,138.5,1.7,24.1,45.5,198.7
B_0058,2023-10-09,776.8,27.6,17.4,24.2,43.1,242.7
B_0059,2023-10-09,747.9,33.5,11.7,22.0,58.9,227.2
B_0060,2023-10-09,686.2,8.5,17.4,22.6,64.4,210.6
B_0061,2023-10-09,823.2,29.5,10.6,26.0,50.7,241.7
B_0062,2023-10-09,808.4,53.5,0.9,21.3,42.4,230.6
B_0063,2023-10-09,1153.2,60.9,2.9,24.2,41.4,324.5
B_0064,2023-10-09,1086.6,82.0,15.1,22.8,36.2,342.8
B_0065,2023-10-09,694.7,59.7,6.2,19.8,37.8,215.9
B_0066,2023-10-09,846.1,7.2,0.7,21.2,55.9,216.6
B_0067,2023-10-09,719.3,23.3,8.5,24.8,61.9,208.6
B_0068,2023-10-09,1004.5,9.0,34.9,21.8,48.7,325.5
B_0069,2023-10-09,400.0,75.6,25.0,19.1,36.6,187.9
B_0070,2023-10-09,507.6,7.7,4.3,21.5,37.0,139.5
B_0071,2023-10-09,955.9,84.5,2.1,22.2,63.1,285.4
B_0072,2023-10-09,754.8,210.6,3.4,23.1,42.1,300.8
B_0073,2023-10-09,772.1,92.1,17.4,23.2,44.6,273.8
B_0074,2023-10-09,974.8,1.2,8.3,19.3,60.2,261.0
B_0075,2023-10-09,806.2,297.4,20.9,22.8,51.0,392.0
B_0076,2023-10-09,746.9,109.8,1.2,23.7,37.0,244.0
B_0077,2023-10-09,417.0,123.4,5.7,23.2,35.3,177.4
B_0078,2023-10-09,750.4,17.5,16.4,18.0,36.0,229.2
B_0079,2023-10-09,1076.0,2.4,2.4,18.0,56.2,275.0
B_0080,2023-10-09,758.7,33.8,23.3,18.7,54.0,253.1
B_0081,2023-10-09,806.7,149.0,7.9,20.4,70.0,292.0
B_0082,2023-10-09,1035.0,105.2,20.6,20.5,39.0,352.5
B_0083,2023-10-09,1023.7,4.0,0.5,21.9,56.2,259.0
B_0084,2023-10-09,400.0,152.9,1.0,22.3,58.5,178.4
B_0085,2023-10-09,935.0,138.7,8.1,24.2,41.4,319.3
B_0086,2023-10-09,1021.0,97.2,27.5,18.0,42.7,358.9
B_0087,2023-10-09,888.8,125.2,1.1,21.1,55.0,287.0
B_0088,2023-10-09,486.2,23.2,8.8,22.4,35.9,150.7
B_0089,2023-10-09,546.9,14.2,35.3,19.7,36.4,214.5
B_0090,2023-10-09,814.3,14.7,1.0,21.9,66.3,212.9
B_0091,2023-10-09,728.2,169.7,4.3,21.0,58.4,275.4
B_0092,2023-10-09,784.7,59.6,9.1,22.6,57.0,244.2
B_0093,2023-10-09,879.6,51.2,0.8,24.4,42.3,247.1
B_0094,2023-10-09,731.6,8.8,10.5,20.2,56.9,208.2
B_0095,2023-10-09,699.9,38.7,17.6,19.6,55.4,229.4
B_0096,2023-10-09,400.0,45.5,26.9,21.5,51.5,176.5
B_0097,2023-10-09,573.3,139.0,6.8,19.5,40.4,226.4
B_0098,2023-10-09,802.9,25.8,33.5,24.0,64.4,280.6
B_0099,2023-10-09,783.9,27.8,7.5,18.1,54.4,225.0
B_0100,2023-10-09,916.8,13.8,5.9,21.9,47.6,247.8
B_0001,2023-10-10,943.1,29.3,40.8,26.0,49.9,332.0
B_0002,2023-10-10,534.4,128.5,1.2,23.5,62.7,200.2
B_0003,2023-10-10,937.8,100.9,5.7,23.1,42.7,296.3
B_0004,2023-10-10,963.4,14.2,4.2,20.3,52.7,256.3
B_0005,2023-10-10,920.4,53.1,14.9,21.9,40.4,286.4
B_0006,2023-10-10,843.3,37.3,3.7,20.3,40.5,236.9
B_0007,2023-10-10,887.5,94.3,10.7,22.8,44.3,290.4
B_0008,2023-10-10,758.3,65.2,2.3,21.3,56.4,226.7
B_0009,2023-10-10,805.3,2.3,13.8,25.6,70.0,230.0
B_0010,2023-10-10,695.6,113.6,0.2,18.0,30.0,231.1
B_0011,2023-10-10,813.2,24.2,0.2,22.0,44.7,215.7
B_0012,2023-10-10,400.0,41.0,6.9,22.4,47.3,134.4
B_0013,2023-10-10,642.4,19.7,11.2,20.1,43.7,192.8
B_0014,2023-10-10,558.3,52.7,3.5,21.3,56.2,173.0
B_0015,2023-10-10,1001.2,24.6,3.2,22.3,58.3,268.9
B_0016,2023-10-10,593.4,9.7,6.6,23.2,30.0,166.5
B_0017,2023-10-10,1074.6,35.9,5.6,19.1,46.8,297.8
B_0018,2023-10-10,937.6,31.2,1.9,19.0,50.3,253.9
B_0019,2023-10-10,461.1,7.2,8.3,22.7,47.4,135.4
B_0020,2023-10-10,787.7,27.1,12.4,23.2,50.7,235.3
B_0021,2023-10-10,749.1,131.9,4.3,22.6,43.8,261.8
B_0022,2023-10-10,965.3,16.9,4.6,22.5,53.6,258.9
B_0023,2023-10-10,896.3,139.0,24.8,21.2,35.0,343.1
B_0024,2023-10-10,543.2,2.2,19.8,25.3,43.5,176.4
B_0025,2023-10-10,514.7,11.0,12.2,19.7,67.8,158.5
B_0026,2023-10-10,859.7,38.1,18.5,22.2,32.7,271.0
B_0027,2023-10-10,621.8,97.1,4.9,20.6,59.3,213.7
B_0028,2023-10-10,966.7,52.7,13.6,22.1,34.0,295.2
B_0029,2023-10-10,773.3,26.6,4.6,24.6,59.4,215.8
B_0030,2023-10-10,844.7,28.5,3.8,24.0,38.5,233.1
B_0031,2023-10-10,677.1,6.1,24.3,22.8,47.5,220.8
B_0032,2023-10-10,1095.4,88.1,50.0,21.2,60.9,417.9
B_0033,2023-10-10,563.0,72.8,2.6,24.1,42.1,182.3
B_0034,2023-10-10,695.5,139.7,23.9,20.9,47.4,291.6
B_0035,2023-10-10,1134.6,72.8,12.1,22.1,52.3,344.3
B_0036,2023-10-10,595.3,36.0,2.3,25.1,52.4,171.4
B_0037,2023-10-10,706.7,0.6,17.9,21.8,45.5,212.8
B_0038,2023-10-10,735.4,60.4,2.5,21.6,45.9,219.2
B_0039,2023-10-10,859.7,82.1,0.6,20.5,35.5,257.1
B_0040,2023-10-10,539.5,21.9,4.1,19.8,54.1,154.0
B_0041,2023-10-10,762.5,75.5,5.2,20.9,34.6,238.7
B_0042,2023-10-10,695.0,2.2,4.0,22.6,51.9,182.7
B_0043,2023-10-10,935.8,61.9,1.1,20.8,69.1,267.1
B_0044,2023-10-10,817.2,80.0,16.2,23.3,57.2,276.7
B_0045,2023-10-10,710.7,62.1,30.3,22.3,33.0,269.4
B_0046,2023-10-10,738.2,133.1,16.2,20.8,57.9,283.5
B_0047,2023-10-10,498.0,23.1,9.6,23.5,47.6,155.2
B_0048,2023-10-10,817.3,87.2,0.5,18.3,54.0,249.0
B_0049,2023-10-10,661.9,11.1,4.5,19.3,42.3,180.0
B_0050,2023-10-10,646.2,39.7,4.1,24.3,65.4,189.7
B_0051,2023-10-10,777.0,10.3,6.3,24.6,57.4,212.0
B_0052,2023-10-10,636.4,5.6,0.3,22.2,42.5,162.5
B_0053,2023-10-10,444.8,9.7,3.2,23.5,63.2,122.5
B_0054,2023-10-10,909.8,68.4,0.1,24.1,50.1,261.8
B_0055,2023-10-10,953.9,9.1,0.1,23.5,58.9,243.3
B_0056,2023-10-10,714.0,43.3,1.3,24.2,57.8,202.7
B_0057,2023-10-10,728.8,11.5,2.0,22.6,61.6,191.9
B_0058,2023-10-10,788.0,35.5,10.2,26.0,40.6,235.1
B_0059,2023-10-10,869.9,203.1,50.0,18.3,54.6,419.1
B_0060,2023-10-10,864.1,32.0,5.3,20.3,70.0,242.6
B_0061,2023-10-10,835.8,5.3,17.2,22.1,33.3,246.0
B_0062,2023-10-10,776.0,43.2,9.9,23.9,57.0,235.5
B_0063,2023-10-10,427.2,37.4,3.0,20.3,31.4,131.5
B_0064,2023-10-10,972.6,72.9,2.4,18.7,58.2,284.5
B_0065,2023-10-10,692.1,24.6,5.9,21.9,42.6,197.1
B_0066,2023-10-10,788.8,49.2,31.1,20.1,52.7,284.1
B_0067,2023-10-10,635.6,81.4,12.3,18.4,43.0,224.1
B_0068,2023-10-10,740.5,37.4,4.3,23.3,60.5,212.4
B_0069,2023-10-10,782.8,7.4,41.8,20.0,52.7,283.0
B_0070,2023-10-10,1061.6,69.1,23.6,22.3,49.8,347.2
B_0071,2023-10-10,939.7,209.3,1.7,20.1,60.0,343.0
B_0072,2023-10-10,400.0,28.1,8.1,23.3,31.2,130.2
B_0073,2023-10-10,557.3,30.6,20.0,21.4,57.3,194.6
B_0074,2023-10-10,830.1,73.3,3.3,20.3,67.3,250.8
B_0075,2023-10-10,648.1,58.4,2.5,23.4,58.7,196.2
B_0076,2023-10-10,964.9,51.5,14.8,22.2,43.2,296.6
B_0077,2023-10-10,704.4,9.2,0.2,22.0,46.4,181.1
B_0078,2023-10-10,896.8,189.9,3.2,22.5,66.1,325.6
B_0079,2023-10-10,1138.5,2.3,23.4,24.2,67.7,332.6
B_0080,2023-10-10,503.6,197.7,6.4,20.2,32.8,237.6
B_0081,2023-10-10,443.4,57.8,28.5,22.9,53.4,196.7
B_0082,2023-10-10,727.1,82.5,3.0,24.1,52.5,229.0
B_0083,2023-10-10,939.6,27.9,5.9,18.4,58.8,260.7
B_0084,2023-10-10,751.9,3.7,2.5,19.4,69.0,194.8
B_0085,2023-10-10,868.8,28.3,9.5,23.4,43.7,250.4
B_0086,2023-10-10,1251.2,1.2,19.4,25.1,59.4,352.2
B_0087,2023-10-10,600.6,35.9,13.7,18.0,41.4,195.5
B_0088,2023-10-10,952.5,10.1,4.0,21.7,58.1,251.2
B_0089,2023-10-10,612.7,102.5,6.1,20.2,47.4,216.6
B_0090,2023-10-10,967.4,65.4,10.8,22.8,57.8,296.1
B_0091,2023-10-10,1043.6,80.5,1.7,21.7,55.7,304.6
B_0092,2023-10-10,675.4,12.4,4.2,24.5,36.9,183.3
B_0093,2023-10-10,753.8,170.2,2.9,20.2,70.0,279.4
B_0094,2023-10-10,814.8,82.1,5.6,22.7,47.5,255.9
B_0095,2023-10-10,902.8,21.4,8.8,19.2,63.9,254.0
B_0096,2023-10-10,950.4,41.4,0.2,20.2,45.8,258.7
B_0097,2023-10-10,948.0,29.8,2.0,18.7,49.7,256.0
B_0098,2023-10-10,732.9,16.3,24.4,22.3,61.5,240.2
B_0099,2023-10-10,707.7,23.0,4.2,19.9,30.0,196.8
B_0100,2023-10-10,728.3,9.4,3.1,21.4,53.2,193.0
B_0001,2023-10-11,1095.1,34.4,0.2,25.9,34.3,291.4
B_0002,2023-10-11,1104.5,2.9,6.2,19.5,58.2,290.1
B_0003,2023-10-11,613.1,11.4,2.3,20.0,61.0,163.6
B_0004,2023-10-11,701.3,16.0,5.4,21.9,61.9,194.1
B_0005,2023-10-11,950.1,42.6,2.4,21.3,45.2,263.5
B_0006,2023-10-11,682.3,107.0,12.8,18.3,68.0,249.7
B_0007,2023-10-11,780.6,4.4,5.1,21.4,57.6,207.6
B_0008,2023-10-11,965.5,72.4,8.3,24.5,46.2,294.2
B_0009,2023-10-11,566.1,26.9,6.6,19.8,52.8,168.1
B_0010,2023-10-11,695.3,12.3,0.1,24.1,41.2,180.2
B_0011,2023-10-11,696.7,4.5,44.3,26.0,34.9,265.0
B_0012,2023-10-11,1038.1,53.7,6.8,18.0,70.0,300.0
B_0013,2023-10-11,443.0,57.0,7.3,23.4,44.3,153.8
B_0014,2023-10-11,626.9,8.0,5.2,23.6,43.5,171.2
B_0015,2023-10-11,966.2,7.8,4.9,22.3,43.8,255.3
B_0016,2023-10-11,875.1,32.9,6.7,18.0,57.4,248.7
B_0017,2023-10-11,687.8,35.8,10.4,20.1,42.6,210.6
B_0018,2023-10-11,800.5,8.6,3.0,20.7,60.8,210.4
B_0019,2023-10-11,629.8,1.0,5.1,19.4,59.2,168.0
B_0020,2023-10-11,853.1,0.8,19.1,23.4,70.0,251.9
B_0021,2023-10-11,400.0,31.2,7.6,21.1,61.1,130.8
B_0022,2023-10-11,777.9,92.6,3.7,23.5,50.0,248.2
B_0023,2023-10-11,903.3,16.0,1.7,23.7,52.3,237.2
B_0024,2023-10-11,823.7,24.4,18.5,23.0,53.5,255.2
B_0025,2023-10-11,1029.5,92.9,5.7,21.0,51.8,315.3
B_0026,2023-10-11,503.3,105.5,17.7,22.7,41.3,214.1
B_0027,2023-10-11,792.0,73.9,26.3,22.7,50.4,287.5
B_0028,2023-10-11,1142.0,41.3,4.1,18.7,70.0,314.3
B_0029,2023-10-11,660.5,60.3,10.3,20.7,56.3,215.8
B_0030,2023-10-11,549.9,41.1,10.2,24.0,54.5,178.4
B_0031,2023-10-11,818.4,10.1,23.9,22.4,61.6,257.4
B_0032,2023-10-11,502.8,66.0,10.7,23.7,30.0,180.2
B_0033,2023-10-11,1037.5,18.2,1.0,19.8,70.0,270.6
B_0034,2023-10-11,539.5,46.4,3.8,24.6,51.4,165.7
B_0035,2023-10-11,439.4,56.7,8.7,21.7,57.8,155.6
B_0036,2023-10-11,540.7,112.0,1.9,21.9,49.5,195.0
B_0037,2023-10-11,548.6,46.8,18.7,22.4,40.4,198.0
B_0038,2023-10-11,771.6,48.6,3.4,23.9,47.3,224.0
B_0039,2023-10-11,830.6,31.0,4.9,19.4,36.9,232.9
B_0040,2023-10-11,1046.9,24.1,0.1,19.6,36.1,274.0
B_0041,2023-10-11,1253.8,13.2,8.2,24.7,48.2,336.3
B_0042,2023-10-11,577.8,267.5,6.9,20.7,65.1,291.9
B_0043,2023-10-11,1191.1,65.2,12.2,22.6,39.0,354.8
B_0044,2023-10-11,727.5,114.9,1.3,25.5,55.9,241.9
B_0045,2023-10-11,944.7,36.3,15.7,20.7,54.6,285.8
B_0046,2023-10-11,612.5,83.6,4.5,21.9,48.4,203.8
B_0047,2023-10-11,681.7,43.9,7.8,22.9,54.4,207.9
B_0048,2023-10-11,452.9,56.5,4.9,21.7,49.1,151.4
B_0049,2023-10-11,682.0,32.8,6.8,21.6,58.3,200.4
B_0050,2023-10-11,776.0,3.7,9.1,18.0,64.6,214.1
B_0051,2023-10-11,685.2,210.9,9.3,22.4,42.8,295.4
B_0052,2023-10-11,762.5,28.5,11.9,23.9,45.0,228.6
B_0053,2023-10-11,939.6,73.2,14.4,20.1,46.8,300.2
B_0054,2023-10-11,574.3,26.9,30.4,19.0,53.8,217.7
B_0055,2023-10-11,683.9,38.8,3.1,20.5,55.0,196.5
B_0056,2023-10-11,544.1,37.6,11.8,25.5,53.5,178.4
B_0057,2023-10-11,721.6,24.1,5.6,21.0,46.4,203.7
B_0058,2023-10-11,985.2,45.1,0.3,23.3,60.0,269.5
B_0059,2023-10-11,597.7,11.2,2.0,20.3,52.7,159.1
B_0060,2023-10-11,580.4,50.0,3.5,21.1,53.7,177.1
B_0061,2023-10-11,889.4,57.0,8.8,23.5,43.3,268.5
B_0062,2023-10-11,957.9,70.1,1.1,21.5,49.4,276.7
B_0063,2023-10-11,947.4,11.4,2.3,24.4,52.3,247.0
B_0064,2023-10-11,577.8,74.7,1.1,21.4,58.2,184.1
B_0065,2023-10-11,1030.7,17.8,30.9,21.3,48.8,328.4
B_0066,2023-10-11,533.7,152.3,5.0,23.8,44.3,219.6
B_0067,2023-10-11,903.4,11.4,1.4,23.3,30.0,234.3
B_0068,2023-10-11,566.6,74.8,10.5,23.5,61.0,200.0
B_0069,2023-10-11,777.7,82.9,2.9,22.0,49.4,241.7
B_0070,2023-10-11,694.0,9.8,22.9,24.2,49.7,224.1
B_0071,2023-10-11,733.1,8.7,1.5,20.6,54.1,190.6
B_0072,2023-10-11,976.7,2.5,26.1,20.3,51.5,297.6
B_0073,2023-10-11,484.5,178.0,12.2,18.7,52.1,234.6
B_0074,2023-10-11,648.2,194.5,0.1,22.8,37.7,259.6
B_0075,2023-10-11,491.4,6.4,3.3,25.6,46.1,132.6
B_0076,2023-10-11,883.7,77.5,7.7,23.8,39.2,275.0
B_0077,2023-10-11,635.9,62.9,26.3,23.3,48.0,243.1
B_0078,2023-10-11,1025.3,35.0,2.0,22.7,42.6,277.7
B_0079,2023-10-11,628.2,20.5,8.5,20.7,44.3,184.2
B_0080,2023-10-11,870.2,12.3,0.3,22.8,51.4,224.3
B_0081,2023-10-11,1157.2,15.7,12.0,22.4,40.8,321.1
B_0082,2023-10-11,905.1,42.4,10.7,23.3,52.9,268.8
B_0083,2023-10-11,837.5,39.3,2.4,22.5,59.1,233.9
B_0084,2023-10-11,755.8,16.6,7.7,22.0,48.6,212.7
B_0085,2023-10-11,931.5,47.6,3.7,24.0,50.6,264.1
B_0086,2023-10-11,667.7,169.7,13.6,22.4,55.7,279.0
B_0087,2023-10-11,1001.0,99.7,4.8,24.5,50.7,309.8
B_0088,2023-10-11,956.7,162.1,5.9,23.6,37.4,332.0
B_0089,2023-10-11,911.0,89.0,11.2,23.6,47.4,294.6
B_0090,2023-10-11,698.5,26.8,4.3,26.0,64.7,196.6
B_0091,2023-10-11,821.4,159.5,15.9,24.7,44.0,316.9
B_0092,2023-10-11,832.2,26.1,0.5,18.0,57.7,222.0
B_0093,2023-10-11,1031.5,228.1,18.3,24.1,36.9,408.5
B_0094,2023-10-11,737.3,70.5,4.5,23.8,58.1,228.7
B_0095,2023-10-11,523.1,111.9,35.3,20.7,61.5,257.4
B_0096,2023-10-11,486.4,6.7,7.3,24.0,38.8,139.6
B_0097,2023-10-11,769.2,50.9,0.6,21.3,38.9,219.0
B_0098,2023-10-11,627.2,192.8,43.6,19.6,40.0,340.5
B_0099,2023-10-11,993.8,29.4,2.6,18.7,61.3,268.4
B_0100,2023-10-11,905.8,68.2,17.9,24.4,60.8,296.4
B_0001,2023-10-12,533.2,37.1,40.0,23.3,39.1,231.9
B_0002,2023-10-12,855.1,42.7,15.5,19.6,55.4,266.1
B_0003,2023-10-12,786.4,6.2,4.4,24.1,35.9,208.5
B_0004,2023-10-12,963.0,32.1,13.6,24.3,52.1,284.1
B_0005,2023-10-12,431.2,61.3,10.1,20.8,48.1,158.7
B_0006,2023-10-12,878.6,66.4,32.7,19.6,33.2,318.3
B_0007,2023-10-12,924.3,36.9,16.2,21.2,60.6,282.0
B_0008,2023-10-12,776.4,8.6,2.5,18.8,39.0,203.5
B_0009,2023-10-12,1244.0,103.3,2.7,24.8,60.4,368.0
B_0010,2023-10-12,750.9,35.8,3.9,21.5,53.7,213.4
B_0011,2023-10-12,1035.8,60.9,5.9,19.4,44.0,301.1
B_0012,2023-10-12,770.9,31.4,16.5,21.9,66.7,241.4
B_0013,2023-10-12,490.5,55.4,7.0,18.0,49.7,164.3
B_0014,2023-10-12,912.7,17.3,5.5,23.1,49.1,247.8
B_0015,2023-10-12,919.7,23.6,0.7,25.0,43.8,243.2
B_0016,2023-10-12,611.0,19.6,16.1,20.2,67.2,194.8
B_0017,2023-10-12,929.2,63.9,5.1,24.9,42.4,274.5
B_0018,2023-10-12,966.0,30.2,15.5,21.4,39.7,287.7
B_0019,2023-10-12,793.8,0.0,5.0,20.5,56.1,208.5
B_0020,2023-10-12,1069.6,103.3,3.4,25.9,35.8,325.8
B_0021,2023-10-12,847.2,27.2,8.1,20.3,62.0,241.6
B_0022,2023-10-12,768.5,67.0,16.1,23.9,48.2,257.9
B_0023,2023-10-12,1240.7,7.8,12.7,20.9,44.1,339.4
B_0024,2023-10-12,699.4,28.8,6.5,21.5,67.7,202.1
B_0025,2023-10-12,781.4,3.7,16.2,21.5,37.7,229.6
B_0026,2023-10-12,832.7,21.7,8.5,20.5,66.7,236.0
B_0027,2023-10-12,750.1,84.8,18.0,23.8,50.0,266.0
B_0028,2023-10-12,1028.3,2.2,5.7,23.7,62.3,269.5
B_0029,2023-10-12,827.9,1.7,11.8,19.5,52.6,231.4
B_0030,2023-10-12,1043.3,0.9,30.2,25.7,40.2,321.7
B_0031,2023-10-12,611.9,54.5,2.6,19.7,56.0,185.5
B_0032,2023-10-12,732.8,149.0,22.8,19.7,53.2,303.3
B_0033,2023-10-12,627.6,60.1,9.3,24.5,43.5,205.5
B_0034,2023-10-12,1111.8,66.9,6.6,21.2,57.5,324.6
B_0035,2023-10-12,741.7,20.9,0.5,26.0,47.5,196.9
B_0036,2023-10-12,807.2,47.1,9.4,22.9,49.9,244.1
B_0037,2023-10-12,695.2,12.5,3.1,22.7,70.0,186.4
B_0038,2023-10-12,1083.0,0.8,17.3,20.9,44.4,305.7
B_0039,2023-10-12,866.0,5.8,1.2,21.8,39.1,221.7
B_0040,2023-10-12,855.0,22.3,8.0,25.6,49.6,240.8
B_0041,2023-10-12,605.5,49.6,17.5,22.0,63.8,211.2
B_0042,2023-10-12,860.9,11.7,5.0,24.1,52.7,231.2
B_0043,2023-10-12,958.3,127.9,8.6,21.6,49.9,320.8
B_0044,2023-10-12,766.0,72.0,23.4,21.4,56.1,274.3
B_0045,2023-10-12,626.2,58.4,1.2,25.9,58.4,188.1
B_0046,2023-10-12,706.6,89.4,2.9,23.7,45.0,227.2
B_0047,2023-10-12,451.1,0.9,15.1,20.4,47.9,143.5
B_0048,2023-10-12,861.8,31.1,9.7,23.4,47.5,250.3
B_0049,2023-10-12,1067.5,72.4,5.2,20.7,61.1,313.5
B_0050,2023-10-12,778.7,186.3,1.2,22.0,46.1,290.2
B_0051,2023-10-12,904.0,61.0,6.7,20.2,56.8,270.0
B_0052,2023-10-12,952.1,106.3,6.2,19.0,45.5,303.5
B_0053,2023-10-12,825.9,21.0,38.0,22.8,62.5,292.9
B_0054,2023-10-12,916.1,23.2,8.9,22.7,69.8,258.5
B_0055,2023-10-12,571.8,56.0,5.9,19.6,44.2,182.8
B_0056,2023-10-12,664.5,220.4,14.9,23.5,50.0,306.1
B_0057,2023-10-12,806.8,3.3,7.7,24.9,54.6,218.8
B_0058,2023-10-12,1177.7,303.5,10.5,19.5,42.2,467.1
B_0059,2023-10-12,777.9,75.4,26.9,23.3,60.6,286.0
B_0060,2023-10-12,1002.8,20.5,0.3,19.5,48.8,261.5
B_0061,2023-10-12,447.5,77.6,7.5,25.2,49.4,165.7
B_0062,2023-10-12,489.5,50.6,9.2,20.8,70.0,166.1
B_0063,2023-10-12,821.1,129.1,6.7,24.7,37.8,283.3
B_0064,2023-10-12,977.3,7.1,8.7,26.0,59.6,265.4
B_0065,2023-10-12,854.6,34.1,13.6,19.1,37.3,258.0
B_0066,2023-10-12,865.3,73.0,17.0,20.7,49.4,286.8
B_0067,2023-10-12,1070.4,21.2,5.5,20.8,59.9,289.2
B_0068,2023-10-12,951.6,63.2,8.6,22.5,60.2,286.7
B_0069,2023-10-12,772.6,31.5,19.9,19.8,33.1,248.7
B_0070,2023-10-12,609.7,40.9,9.1,22.7,48.6,191.0
B_0071,2023-10-12,1220.9,79.5,7.0,21.9,55.2,359.0
B_0072,2023-10-12,902.3,46.2,28.9,23.2,54.6,306.5
B_0073,2023-10-12,782.1,118.1,5.8,21.0,45.0,266.2
B_0074,2023-10-12,912.4,35.3,3.0,22.5,41.2,251.8
B_0075,2023-10-12,860.4,12.8,16.5,22.9,62.5,254.6
B_0076,2023-10-12,500.6,10.1,0.8,22.3,67.8,131.8
B_0077,2023-10-12,938.7,6.2,4.9,24.7,57.8,247.7
B_0078,2023-10-12,564.2,0.7,1.5,22.2,51.1,144.3
B_0079,2023-10-12,989.6,93.8,18.9,20.9,52.7,332.2
B_0080,2023-10-12,1051.9,144.7,7.6,21.7,46.8,350.5
B_0081,2023-10-12,977.0,25.9,7.0,26.0,43.0,271.1
B_0082,2023-10-12,1068.9,63.8,1.2,25.2,32.0,301.6
B_0083,2023-10-12,673.7,78.8,11.4,21.6,51.8,230.6
B_0084,2023-10-12,691.5,162.8,11.8,21.4,45.3,277.9
B_0085,2023-10-12,547.8,33.9,13.7,23.4,50.7,181.4
B_0086,2023-10-12,951.0,50.9,5.8,21.9,51.6,274.8
B_0087,2023-10-12,443.1,76.7,4.8,19.2,34.0,158.8
B_0088,2023-10-12,883.3,12.2,5.5,18.0,66.3,238.0
B_0089,2023-10-12,580.7,6.4,4.1,19.4,55.7,156.6
B_0090,2023-10-12,832.1,38.6,11.6,21.1,42.3,250.5
B_0091,2023-10-12,980.0,2.9,1.2,22.2,61.5,248.9
B_0092,2023-10-12,869.3,36.5,15.5,24.5,33.5,266.6
B_0093,2023-10-12,706.0,26.0,2.3,22.5,30.0,194.0
B_0094,2023-10-12,871.5,28.8,0.2,26.0,54.3,232.6
B_0095,2023-10-12,849.7,37.8,13.4,22.6,53.0,258.2
B_0096,2023-10-12,600.9,19.2,6.6,19.3,33.0,172.9
B_0097,2023-10-12,864.5,6.7,29.7,22.1,54.0,278.8
B_0098,2023-10-12,1117.7,80.8,25.7,23.9,31.9,371.2
B_0099,2023-10-12,687.3,73.8,0.9,22.6,47.6,210.6
B_0100,2023-10-12,736.1,92.1,21.3,26.0,40.1,272.7
B_0001,2023-10-13,722.9,23.9,5.2,22.4,54.4,203.2
B_0002,2023-10-13,919.8,136.9,5.9,22.6,59.4,310.3
B_0003,2023-10-13,1364.4,195.5,5.8,20.7,48.6,450.4
B_0004,2023-10-13,813.9,47.1,22.3,21.9,40.3,271.7
B_0005,2023-10-13,894.3,11.3,0.5,22.8,58.5,230.3
B_0006,2023-10-13,671.4,34.0,0.3,18.6,54.3,185.3
B_0007,2023-10-13,1163.5,11.9,7.5,20.4,47.9,311.9
B_0008,2023-10-13,480.1,58.5,4.3,25.2,52.0,157.8
B_0009,2023-10-13,1340.8,15.9,3.5,22.7,37.3,350.1
B_0010,2023-10-13,801.0,1.8,28.4,25.0,48.0,258.1
B_0011,2023-10-13,975.0,45.2,7.4,22.0,52.2,281.1
B_0012,2023-10-13,604.2,3.1,16.8,21.4,55.9,186.1
B_0013,2023-10-13,568.1,124.9,3.4,20.8,49.4,211.3
B_0014,2023-10-13,918.4,17.5,4.7,21.0,30.7,247.7
B_0015,2023-10-13,777.0,5.6,8.0,23.3,49.6,213.0
B_0016,2023-10-13,789.4,0.7,5.7,24.3,54.8,209.1
B_0017,2023-10-13,841.3,104.1,24.3,23.6,30.6,311.0
B_0018,2023-10-13,698.8,37.5,13.2,22.4,54.3,219.8
B_0019,2023-10-13,1120.2,48.6,2.0,22.0,61.9,308.5
B_0020,2023-10-13,766.3,1.9,1.7,21.6,53.4,195.8
B_0021,2023-10-13,725.2,20.4,13.2,21.6,32.8,218.0
B_0022,2023-10-13,610.7,86.2,0.3,21.4,48.6,196.3
B_0023,2023-10-13,968.5,11.2,9.9,21.8,63.7,267.5
B_0024,2023-10-13,784.5,88.1,4.8,21.0,58.9,249.9
B_0025,2023-10-13,504.4,152.7,12.1,22.5,51.8,226.7
B_0026,2023-10-13,872.0,194.5,26.1,23.3,35.2,367.5
B_0027,2023-10-13,571.5,61.3,0.2,22.3,52.8,174.0
B_0028,2023-10-13,1169.4,66.3,39.7,20.2,40.8,404.8
