building_id,timestamp,occupancy_count,occupancy_density_per_m2,activity_level,occupancy_type
B_0032,2023-05-22,1,0.0009,low,residential
B_0033,2023-05-22,10,0.0111,low,mixed
B_0034,2023-05-22,2,0.0011,low,residential
B_0035,2023-05-22,3,0.0016,low,mixed
B_0036,2023-05-22,15,0.0109,low,commercial
B_0037,2023-05-22,17,0.011,low,residential
B_0038,2023-05-22,7,0.0049,low,commercial
B_0039,2023-05-22,0,0.0,low,commercial
B_0040,2023-05-22,9,0.0084,low,residential
B_0041,2023-05-22,20,0.0166,low,commercial
B_0042,2023-05-22,1,0.0007,low,commercial
B_0043,2023-05-22,0,0.0,low,commercial
B_0044,2023-05-22,1,0.0006,low,mixed
B_0045,2023-05-22,0,0.0,low,mixed
B_0046,2023-05-22,5,0.003,low,commercial
B_0047,2023-05-22,9,0.0107,low,mixed
B_0048,2023-05-22,6,0.0037,low,mixed
B_0049,2023-05-22,21,0.0256,low,commercial
B_0050,2023-05-22,0,0.0,low,mixed
B_0051,2023-05-22,9,0.0137,low,mixed
B_0052,2023-05-22,0,0.0,low,mixed
B_0053,2023-05-22,22,0.0136,low,commercial
B_0054,2023-05-22,38,0.0452,low,mixed
B_0055,2023-05-22,17,0.025,low,residential
B_0056,2023-05-22,17,0.0092,low,mixed
B_0057,2023-05-22,9,0.0081,low,commercial
B_0058,2023-05-22,26,0.0504,low,commercial
B_0059,2023-05-22,5,0.0031,low,commercial
B_0060,2023-05-22,14,0.0138,low,residential
B_0061,2023-05-22,0,0.0,low,commercial
B_0062,2023-05-22,5,0.0038,low,mixed
B_0063,2023-05-22,0,0.0,low,commercial
B_0064,2023-05-22,27,0.0367,low,mixed
B_0065,2023-05-22,8,0.0042,low,commercial
B_0066,2023-05-22,0,0.0,low,residential
B_0067,2023-05-22,0,0.0,low,residential
B_0068,2023-05-22,3,0.0022,low,mixed
B_0069,2023-05-22,16,0.0083,low,mixed
B_0070,2023-05-22,35,0.0218,low,commercial
B_0071,2023-05-22,8,0.0102,low,commercial
B_0072,2023-05-22,16,0.024,low,commercial
B_0073,2023-05-22,8,0.0067,low,commercial
B_0074,2023-05-22,27,0.0249,low,mixed
B_0075,2023-05-22,11,0.008,low,commercial
B_0076,2023-05-22,5,0.0085,low,residential
B_0077,2023-05-22,30,0.0413,low,residential
B_0078,2023-05-22,37,0.0239,low,residential
B_0079,2023-05-22,16,0.0139,low,mixed
B_0080,2023-05-22,11,0.009,low,residential
B_0081,2023-05-22,0,0.0,low,mixed
B_0082,2023-05-22,24,0.0216,low,mixed
B_0083,2023-05-22,19,0.0191,low,mixed
B_0084,2023-05-22,2,0.0012,low,residential
B_0085,2023-05-22,11,0.0063,low,commercial
B_0086,2023-05-22,0,0.0,low,commercial
B_0087,2023-05-22,4,0.0031,low,mixed
B_0088,2023-05-22,20,0.0114,low,commercial
B_0089,2023-05-22,45,0.072,low,residential
B_0090,2023-05-22,0,0.0,low,mixed
B_0091,2023-05-22,41,0.0233,low,mixed
B_0092,2023-05-22,20,0.0121,low,residential
B_0093,2023-05-22,6,0.0069,low,commercial
B_0094,2023-05-22,17,0.014,low,residential
B_0095,2023-05-22,11,0.0167,low,residential
B_0096,2023-05-22,27,0.0139,low,mixed
B_0097,2023-05-22,10,0.0116,low,mixed
B_0098,2023-05-22,9,0.0048,low,commercial
B_0099,2023-05-22,0,0.0,low,commercial
B_0100,2023-05-22,0,0.0,low,mixed
B_0001,2023-05-23,19,0.0352,low,commercial
B_0002,2023-05-23,0,0.0,low,commercial
B_0003,2023-05-23,15,0.0139,low,residential
B_0004,2023-05-23,10,0.0074,low,commercial
B_0005,2023-05-23,7,0.0092,low,residential
B_0006,2023-05-23,23,0.0136,low,residential
B_0007,2023-05-23,0,0.0,low,residential
B_0008,2023-05-23,10,0.0054,low,residential
B_0009,2023-05-23,56,0.1069,medium,commercial
B_0010,2023-05-23,34,0.0294,low,mixed
B_0011,2023-05-23,42,0.0274,medium,residential
B_0012,2023-05-23,0,0.0,low,residential
B_0013,2023-05-23,31,0.0325,low,mixed
B_0014,2023-05-23,29,0.0159,low,mixed
B_0015,2023-05-23,18,0.0093,low,residential
B_0016,2023-05-23,28,0.022,low,mixed
B_0017,2023-05-23,27,0.0309,low,residential
B_0018,2023-05-23,3,0.005,low,residential
B_0019,2023-05-23,54,0.0604,medium,residential
B_0020,2023-05-23,9,0.0124,low,mixed
B_0021,2023-05-23,9,0.0064,low,residential
B_0022,2023-05-23,27,0.0339,low,mixed
B_0023,2023-05-23,16,0.0097,low,commercial
B_0024,2023-05-23,42,0.063,low,commercial
B_0025,2023-05-23,2,0.0012,low,commercial
B_0026,2023-05-23,11,0.0072,low,residential
B_0027,2023-05-23,1,0.0007,low,mixed
B_0028,2023-05-23,2,0.001,low,commercial
B_0029,2023-05-23,0,0.0,low,commercial
B_0030,2023-05-23,0,0.0,low,commercial
B_0031,2023-05-23,23,0.0117,low,commercial
B_0032,2023-05-23,23,0.0168,low,residential
B_0033,2023-05-23,35,0.0336,medium,commercial
B_0034,2023-05-23,9,0.0046,low,mixed
B_0035,2023-05-23,0,0.0,low,mixed
B_0036,2023-05-23,0,0.0,low,residential
B_0037,2023-05-23,10,0.0066,low,mixed
B_0038,2023-05-23,5,0.0025,low,mixed
B_0039,2023-05-23,14,0.008,low,residential
B_0040,2023-05-23,16,0.0108,low,commercial
B_0041,2023-05-23,47,0.0266,medium,mixed
B_0042,2023-05-23,0,0.0,low,residential
B_0043,2023-05-23,42,0.0754,low,mixed
B_0044,2023-05-23,26,0.0218,low,residential
B_0045,2023-05-23,6,0.0079,low,commercial
B_0046,2023-05-23,26,0.0408,low,mixed
B_0047,2023-05-23,11,0.017,low,mixed
B_0048,2023-05-23,11,0.0191,low,commercial
B_0049,2023-05-23,28,0.0179,low,mixed
B_0050,2023-05-23,7,0.0048,low,residential
B_0051,2023-05-23,1,0.0005,low,residential
B_0052,2023-05-23,32,0.0194,low,mixed
B_0053,2023-05-23,0,0.0,low,mixed
B_0054,2023-05-23,7,0.0043,low,mixed
B_0055,2023-05-23,18,0.0095,low,commercial
B_0056,2023-05-23,3,0.0057,low,mixed
B_0057,2023-05-23,0,0.0,low,residential
B_0058,2023-05-23,38,0.0462,low,residential
B_0059,2023-05-23,3,0.0032,low,mixed
B_0060,2023-05-23,20,0.013,low,residential
B_0061,2023-05-23,9,0.0062,low,residential
B_0062,2023-05-23,0,0.0,low,commercial
B_0063,2023-05-23,14,0.007,low,residential
B_0064,2023-05-23,39,0.0208,low,mixed
B_0065,2023-05-23,0,0.0,low,commercial
B_0066,2023-05-23,14,0.0259,low,mixed
B_0067,2023-05-23,10,0.0166,low,residential
B_0068,2023-05-23,12,0.0075,low,residential
B_0069,2023-05-23,23,0.0224,low,residential
B_0070,2023-05-23,19,0.0234,low,commercial
B_0071,2023-05-23,11,0.0143,low,mixed
B_0072,2023-05-23,0,0.0,low,mixed
B_0073,2023-05-23,25,0.0318,medium,mixed
B_0074,2023-05-23,10,0.0173,low,residential
B_0075,2023-05-23,3,0.0029,low,commercial
B_0076,2023-05-23,6,0.0048,low,residential
B_0077,2023-05-23,30,0.0184,low,residential
B_0078,2023-05-23,23,0.0382,low,mixed
B_0079,2023-05-23,6,0.0052,low,mixed
B_0080,2023-05-23,0,0.0,low,residential
B_0081,2023-05-23,2,0.0019,low,residential
B_0082,2023-05-23,3,0.005,low,mixed
B_0083,2023-05-23,25,0.0137,low,mixed
B_0084,2023-05-23,21,0.0291,low,commercial
B_0085,2023-05-23,40,0.0216,low,commercial
B_0086,2023-05-23,0,0.0,low,commercial
B_0087,2023-05-23,0,0.0,low,residential
B_0088,2023-05-23,7,0.0035,low,commercial
B_0089,2023-05-23,4,0.0032,low,residential
B_0090,2023-05-23,11,0.0085,low,mixed
B_0091,2023-05-23,0,0.0,low,residential
B_0092,2023-05-23,6,0.0081,low,residential
B_0093,2023-05-23,23,0.0173,low,commercial
B_0094,2023-05-23,24,0.0142,low,commercial
B_0095,2023-05-23,5,0.0026,low,mixed
B_0096,2023-05-23,9,0.0053,low,mixed
B_0097,2023-05-23,22,0.0119,low,residential
B_0098,2023-05-23,20,0.0108,low,mixed
B_0099,2023-05-23,28,0.0181,low,commercial
B_0100,2023-05-23,10,0.0097,low,commercial
B_0001,2023-05-24,15,0.0126,low,residential
B_0002,2023-05-24,8,0.0104,low,mixed
B_0003,2023-05-24,61,0.0378,medium,commercial
B_0004,2023-05-24,34,0.0299,low,residential
B_0005,2023-05-24,6,0.0035,low,commercial
B_0006,2023-05-24,26,0.0273,low,mixed
B_0007,2023-05-24,15,0.0114,low,commercial
B_0008,2023-05-24,5,0.0031,low,commercial
B_0009,2023-05-24,11,0.0146,low,residential
B_0010,2023-05-24,12,0.0067,low,residential
B_0011,2023-05-24,1,0.0007,low,mixed
B_0012,2023-05-24,0,0.0,low,mixed
B_0013,2023-05-24,1,0.0015,low,mixed
B_0014,2023-05-24,2,0.0028,low,residential
B_0015,2023-05-24,0,0.0,low,residential
B_0016,2023-05-24,20,0.0122,low,residential
B_0017,2023-05-24,17,0.0326,low,mixed
B_0018,2023-05-24,0,0.0,low,mixed
B_0019,2023-05-24,9,0.0123,low,commercial
B_0020,2023-05-24,19,0.0145,low,residential
B_0021,2023-05-24,12,0.009,low,residential
B_0022,2023-05-24,0,0.0,low,commercial
B_0023,2023-05-24,5,0.0026,low,residential
B_0024,2023-05-24,0,0.0,low,mixed
B_0025,2023-05-24,23,0.0229,low,residential
B_0026,2023-05-24,49,0.0277,low,mixed
B_0027,2023-05-24,6,0.0056,low,residential
B_0028,2023-05-24,17,0.0132,low,mixed
B_0029,2023-05-24,10,0.0081,low,mixed
B_0030,2023-05-24,8,0.0067,low,commercial
B_0031,2023-05-24,3,0.0045,low,commercial
B_0032,2023-05-24,25,0.0177,low,mixed
B_0033,2023-05-24,25,0.0182,low,mixed
B_0034,2023-05-24,6,0.0112,low,mixed
B_0035,2023-05-24,17,0.0086,low,residential
B_0036,2023-05-24,7,0.0044,low,commercial
B_0037,2023-05-24,4,0.0068,low,residential
B_0038,2023-05-24,0,0.0,low,commercial
B_0039,2023-05-24,4,0.0045,low,commercial
B_0040,2023-05-24,9,0.0053,low,commercial
B_0041,2023-05-24,14,0.0087,low,mixed
B_0042,2023-05-24,32,0.0167,low,commercial
B_0043,2023-05-24,4,0.0022,low,mixed
B_0044,2023-05-24,17,0.015,low,mixed
B_0045,2023-05-24,5,0.0029,low,residential
B_0046,2023-05-24,9,0.0177,low,mixed
B_0047,2023-05-24,4,0.0023,low,residential
B_0048,2023-05-24,0,0.0,low,residential
B_0049,2023-05-24,42,0.0215,low,residential
B_0050,2023-05-24,5,0.0027,low,commercial
B_0051,2023-05-24,19,0.0214,low,mixed
B_0052,2023-05-24,13,0.0066,low,mixed
B_0053,2023-05-24,12,0.0079,low,commercial
B_0054,2023-05-24,27,0.0241,low,mixed
B_0055,2023-05-24,14,0.0098,low,residential
B_0056,2023-05-24,26,0.0155,low,residential
B_0057,2023-05-24,1,0.0016,low,residential
B_0058,2023-05-24,22,0.0189,low,residential
B_0059,2023-05-24,1,0.0008,low,residential
B_0060,2023-05-24,7,0.0115,low,mixed
B_0061,2023-05-24,10,0.0055,low,mixed
B_0062,2023-05-24,47,0.0468,low,residential
B_0063,2023-05-24,0,0.0,low,mixed
B_0064,2023-05-24,1,0.0005,low,mixed
B_0065,2023-05-24,22,0.0116,low,commercial
B_0066,2023-05-24,4,0.0059,low,residential
B_0067,2023-05-24,6,0.0053,low,mixed
B_0068,2023-05-24,0,0.0,low,mixed
B_0069,2023-05-24,28,0.0279,medium,residential
B_0070,2023-05-24,39,0.0359,low,commercial
B_0071,2023-05-24,27,0.0218,low,residential
B_0072,2023-05-24,19,0.01,low,mixed
B_0073,2023-05-24,19,0.0165,low,commercial
B_0074,2023-05-24,22,0.0133,low,mixed
B_0075,2023-05-24,10,0.011,low,residential
B_0076,2023-05-24,22,0.0354,low,mixed
B_0077,2023-05-24,1,0.0005,low,residential
B_0078,2023-05-24,7,0.0059,low,residential
B_0079,2023-05-24,0,0.0,low,mixed
B_0080,2023-05-24,15,0.0087,low,residential
B_0081,2023-05-24,13,0.0185,low,mixed
B_0082,2023-05-24,19,0.0146,low,commercial
B_0083,2023-05-24,11,0.006,low,residential
B_0084,2023-05-24,5,0.0045,low,commercial
B_0085,2023-05-24,26,0.0189,low,mixed
B_0086,2023-05-24,4,0.0024,low,commercial
B_0087,2023-05-24,6,0.0036,low,mixed
B_0088,2023-05-24,13,0.0083,low,commercial
B_0089,2023-05-24,6,0.0083,low,mixed
B_0090,2023-05-24,0,0.0,low,residential
B_0091,2023-05-24,51,0.0648,low,commercial
B_0092,2023-05-24,5,0.0043,low,residential
B_0093,2023-05-24,19,0.0144,low,residential
B_0094,2023-05-24,13,0.0259,low,residential
B_0095,2023-05-24,0,0.0,low,mixed
B_0096,2023-05-24,16,0.0156,low,residential
B_0097,2023-05-24,7,0.0054,low,residential
B_0098,2023-05-24,0,0.0,low,commercial
B_0099,2023-05-24,3,0.0018,low,residential
B_0100,2023-05-24,0,0.0,low,residential
B_0001,2023-05-25,46,0.0263,low,residential
B_0002,2023-05-25,6,0.003,low,mixed
B_0003,2023-05-25,38,0.0443,low,mixed
B_0004,2023-05-25,18,0.0155,low,residential
B_0005,2023-05-25,6,0.0045,low,mixed
B_0006,2023-05-25,31,0.0222,low,commercial
B_0007,2023-05-25,17,0.0116,low,mixed
B_0008,2023-05-25,11,0.015,low,commercial
B_0009,2023-05-25,12,0.0064,low,commercial
B_0010,2023-05-25,14,0.0127,low,commercial
B_0011,2023-05-25,0,0.0,low,mixed
B_0012,2023-05-25,7,0.0039,low,mixed
B_0013,2023-05-25,0,0.0,low,residential
B_0014,2023-05-25,15,0.0209,low,residential
B_0015,2023-05-25,11,0.0079,low,mixed
B_0016,2023-05-25,33,0.0549,medium,mixed
B_0017,2023-05-25,3,0.0027,low,residential
B_0018,2023-05-25,14,0.0166,low,residential
B_0019,2023-05-25,35,0.023,low,mixed
B_0020,2023-05-25,16,0.0142,low,commercial
B_0021,2023-05-25,0,0.0,low,residential
B_0022,2023-05-25,25,0.0136,low,residential
B_0023,2023-05-25,7,0.0111,low,commercial
B_0024,2023-05-25,0,0.0,low,commercial
B_0025,2023-05-25,4,0.0039,low,commercial
B_0026,2023-05-25,5,0.0038,low,residential
B_0027,2023-05-25,12,0.011,low,commercial
B_0028,2023-05-25,37,0.0232,low,commercial
B_0029,2023-05-25,5,0.0027,low,residential
B_0030,2023-05-25,4,0.0052,low,residential
B_0031,2023-05-25,0,0.0,low,mixed
B_0032,2023-05-25,29,0.0251,low,mixed
B_0033,2023-05-25,4,0.0021,low,commercial
B_0034,2023-05-25,27,0.0453,low,commercial
B_0035,2023-05-25,27,0.0186,low,commercial
B_0036,2023-05-25,20,0.0141,low,commercial
B_0037,2023-05-25,9,0.0064,low,commercial
B_0038,2023-05-25,20,0.0158,low,mixed
B_0039,2023-05-25,0,0.0,low,mixed
B_0040,2023-05-25,11,0.0086,low,mixed
B_0041,2023-05-25,19,0.0216,low,mixed
B_0042,2023-05-25,26,0.0288,low,mixed
B_0043,2023-05-25,13,0.0119,low,mixed
B_0044,2023-05-25,5,0.0032,low,commercial
B_0045,2023-05-25,43,0.0393,medium,residential
B_0046,2023-05-25,7,0.0126,low,mixed
B_0047,2023-05-25,2,0.0013,low,commercial
B_0048,2023-05-25,14,0.0103,low,residential
B_0049,2023-05-25,5,0.0096,low,mixed
B_0050,2023-05-25,18,0.0175,low,commercial
B_0051,2023-05-25,41,0.0226,low,residential
B_0052,2023-05-25,19,0.018,low,commercial
B_0053,2023-05-25,5,0.0025,low,commercial
B_0054,2023-05-25,4,0.0041,low,commercial
B_0055,2023-05-25,10,0.0055,low,residential
B_0056,2023-05-25,0,0.0,low,residential
B_0057,2023-05-25,9,0.0053,low,commercial
B_0058,2023-05-25,15,0.0138,low,residential
B_0059,2023-05-25,5,0.0033,low,commercial
B_0060,2023-05-25,56,0.0569,medium,commercial
B_0061,2023-05-25,12,0.0127,low,residential
B_0062,2023-05-25,18,0.0331,low,mixed
B_0063,2023-05-25,0,0.0,low,mixed
B_0064,2023-05-25,7,0.0086,low,residential
B_0065,2023-05-25,17,0.022,low,commercial
B_0066,2023-05-25,13,0.0087,low,residential
B_0067,2023-05-25,22,0.0293,low,commercial
B_0068,2023-05-25,0,0.0,low,residential
B_0069,2023-05-25,0,0.0,low,mixed
B_0070,2023-05-25,31,0.0301,low,residential
B_0071,2023-05-25,44,0.023,medium,mixed
B_0072,2023-05-25,0,0.0,low,residential
B_0073,2023-05-25,16,0.0092,low,mixed
B_0074,2023-05-25,26,0.0197,low,commercial
B_0075,2023-05-25,0,0.0,low,residential
B_0076,2023-05-25,13,0.0162,low,residential
B_0077,2023-05-25,17,0.0178,low,residential
B_0078,2023-05-25,29,0.038,low,mixed
B_0079,2023-05-25,0,0.0,low,commercial
B_0080,2023-05-25,40,0.0282,low,commercial
B_0081,2023-05-25,0,0.0,low,residential
B_0082,2023-05-25,22,0.0241,low,commercial
B_0083,2023-05-25,22,0.0169,low,commercial
B_0084,2023-05-25,8,0.004,low,mixed
B_0085,2023-05-25,0,0.0,low,mixed
B_0086,2023-05-25,3,0.0023,low,commercial
B_0087,2023-05-25,0,0.0,low,mixed
B_0088,2023-05-25,8,0.004,low,commercial
B_0089,2023-05-25,6,0.0041,low,mixed
B_0090,2023-05-25,52,0.0321,low,commercial
B_0091,2023-05-25,3,0.0016,low,commercial
B_0092,2023-05-25,10,0.0062,low,mixed
B_0093,2023-05-25,5,0.0093,low,residential
B_0094,2023-05-25,0,0.0,low,mixed
B_0095,2023-05-25,8,0.0145,low,commercial
B_0096,2023-05-25,8,0.0061,low,commercial
B_0097,2023-05-25,0,0.0,low,mixed
B_0098,2023-05-25,45,0.0368,low,residential
B_0099,2023-05-25,28,0.0208,low,mixed
B_0100,2023-05-25,16,0.022,low,mixed
B_0001,2023-05-26,0,0.0,low,residential
B_0002,2023-05-26,0,0.0,low,mixed
B_0003,2023-05-26,0,0.0,low,residential
B_0004,2023-05-26,24,0.0122,low,commercial
B_0005,2023-05-26,7,0.0045,low,mixed
B_0006,2023-05-26,13,0.008,low,residential
B_0007,2023-05-26,5,0.0082,low,mixed
B_0008,2023-05-26,66,0.0524,medium,residential
B_0009,2023-05-26,35,0.0403,low,residential
B_0010,2023-05-26,1,0.0013,low,mixed
B_0011,2023-05-26,17,0.0107,low,commercial
B_0012,2023-05-26,1,0.0006,low,residential
B_0013,2023-05-26,9,0.0172,low,residential
B_0014,2023-05-26,0,0.0,low,commercial
B_0015,2023-05-26,42,0.0312,low,residential
B_0016,2023-05-26,0,0.0,low,mixed
B_0017,2023-05-26,27,0.0144,low,residential
B_0018,2023-05-26,10,0.0052,low,commercial
B_0019,2023-05-26,21,0.0109,low,commercial
B_0020,2023-05-26,10,0.0074,low,mixed
B_0021,2023-05-26,24,0.0164,low,mixed
B_0022,2023-05-26,0,0.0,low,residential
B_0023,2023-05-26,32,0.0261,low,mixed
B_0024,2023-05-26,0,0.0,low,commercial
B_0025,2023-05-26,18,0.0116,low,commercial
B_0026,2023-05-26,12,0.0148,low,mixed
B_0027,2023-05-26,5,0.0041,low,commercial
B_0028,2023-05-26,7,0.004,low,mixed
B_0029,2023-05-26,0,0.0,low,mixed
B_0030,2023-05-26,8,0.0042,low,residential
B_0031,2023-05-26,1,0.0006,low,residential
B_0032,2023-05-26,17,0.0113,low,residential
B_0033,2023-05-26,1,0.0011,low,mixed
B_0034,2023-05-26,8,0.0107,low,mixed
B_0035,2023-05-26,0,0.0,low,commercial
B_0036,2023-05-26,4,0.0021,low,mixed
B_0037,2023-05-26,0,0.0,low,commercial
B_0038,2023-05-26,21,0.0126,low,residential
B_0039,2023-05-26,0,0.0,low,mixed
B_0040,2023-05-26,18,0.0347,low,residential
B_0041,2023-05-26,0,0.0,low,residential
B_0042,2023-05-26,11,0.0205,low,mixed
B_0043,2023-05-26,0,0.0,low,mixed
B_0044,2023-05-26,30,0.0182,low,commercial
B_0045,2023-05-26,2,0.0014,low,residential
B_0046,2023-05-26,11,0.0086,low,mixed
B_0047,2023-05-26,18,0.0146,low,commercial
B_0048,2023-05-26,0,0.0,low,commercial
B_0049,2023-05-26,0,0.0,low,commercial
B_0050,2023-05-26,12,0.0117,low,residential
B_0051,2023-05-26,11,0.0073,low,commercial
B_0052,2023-05-26,38,0.0334,low,commercial
B_0053,2023-05-26,12,0.0079,low,residential
B_0054,2023-05-26,7,0.0047,low,residential
B_0055,2023-05-26,0,0.0,low,commercial
B_0056,2023-05-26,17,0.015,low,mixed
B_0057,2023-05-26,0,0.0,low,mixed
B_0058,2023-05-26,1,0.0019,low,residential
B_0059,2023-05-26,0,0.0,low,commercial
B_0060,2023-05-26,45,0.069,low,residential
B_0061,2023-05-26,41,0.0378,medium,mixed
B_0062,2023-05-26,2,0.0017,low,mixed
B_0063,2023-05-26,0,0.0,low,residential
B_0064,2023-05-26,0,0.0,low,commercial
B_0065,2023-05-26,20,0.0131,low,residential
B_0066,2023-05-26,18,0.0101,low,mixed
B_0067,2023-05-26,0,0.0,low,mixed
B_0068,2023-05-26,8,0.0052,low,residential
B_0069,2023-05-26,7,0.0089,low,commercial
B_0070,2023-05-26,1,0.0008,low,commercial
B_0071,2023-05-26,7,0.0127,low,commercial
B_0072,2023-05-26,18,0.0238,low,commercial
B_0073,2023-05-26,1,0.0018,low,residential
B_0074,2023-05-26,10,0.0068,low,commercial
B_0075,2023-05-26,8,0.0042,low,mixed
B_0076,2023-05-26,0,0.0,low,mixed
B_0077,2023-05-26,31,0.0156,low,commercial
B_0078,2023-05-26,0,0.0,low,mixed
B_0079,2023-05-26,3,0.0054,low,residential
B_0080,2023-05-26,35,0.0179,low,residential
B_0081,2023-05-26,0,0.0,low,commercial
B_0082,2023-05-26,13,0.0106,low,residential
B_0083,2023-05-26,4,0.0031,low,mixed
B_0084,2023-05-26,0,0.0,low,commercial
B_0085,2023-05-26,10,0.0112,low,residential
B_0086,2023-05-26,0,0.0,low,mixed
B_0087,2023-05-26,25,0.0135,low,residential
B_0088,2023-05-26,39,0.0465,low,residential
B_0089,2023-05-26,4,0.0038,low,mixed
B_0090,2023-05-26,7,0.0073,low,mixed
B_0091,2023-05-26,13,0.0067,low,residential
B_0092,2023-05-26,1,0.0017,low,mixed
B_0093,2023-05-26,13,0.0245,low,commercial
B_0094,2023-05-26,3,0.0026,low,mixed
B_0095,2023-05-26,0,0.0,low,commercial
B_0096,2023-05-26,9,0.0099,low,mixed
B_0097,2023-05-26,30,0.0245,low,residential
B_0098,2023-05-26,11,0.0075,low,commercial
B_0099,2023-05-26,6,0.006,low,mixed
B_0100,2023-05-26,6,0.0054,low,residential
B_0001,2023-05-27,7,0.0056,low,mixed
B_0002,2023-05-27,0,0.0,low,commercial
B_0003,2023-05-27,0,0.0,low,mixed
B_0004,2023-05-27,0,0.0,low,commercial
B_0005,2023-05-27,10,0.0066,low,residential
B_0006,2023-05-27,16,0.0261,low,mixed
B_0007,2023-05-27,15,0.016,low,commercial
B_0008,2023-05-27,0,0.0,low,commercial
B_0009,2023-05-27,0,0.0,low,mixed
B_0010,2023-05-27,9,0.0051,low,commercial
B_0011,2023-05-27,0,0.0,low,mixed
B_0012,2023-05-27,4,0.004,low,commercial
B_0013,2023-05-27,1,0.0005,low,residential
B_0014,2023-05-27,16,0.0132,low,commercial
B_0015,2023-05-27,15,0.0125,low,residential
B_0016,2023-05-27,23,0.0131,low,commercial
B_0017,2023-05-27,0,0.0,low,residential
B_0018,2023-05-27,10,0.0064,low,commercial
B_0019,2023-05-27,0,0.0,low,mixed
B_0020,2023-05-27,9,0.0088,low,residential
B_0021,2023-05-27,6,0.0072,low,residential
B_0022,2023-05-27,27,0.0426,low,residential
B_0023,2023-05-27,0,0.0,low,mixed
B_0024,2023-05-27,3,0.0016,low,mixed
B_0025,2023-05-27,0,0.0,low,residential
B_0026,2023-05-27,0,0.0,low,residential
B_0027,2023-05-27,8,0.0069,low,commercial
B_0028,2023-05-27,26,0.0448,low,mixed
B_0029,2023-05-27,22,0.0116,low,mixed
B_0030,2023-05-27,0,0.0,low,residential
B_0031,2023-05-27,0,0.0,low,residential
B_0032,2023-05-27,13,0.0094,low,residential
B_0033,2023-05-27,21,0.0366,low,mixed
B_0034,2023-05-27,0,0.0,low,commercial
B_0035,2023-05-27,4,0.0027,low,residential
B_0036,2023-05-27,0,0.0,low,commercial
B_0037,2023-05-27,0,0.0,low,mixed
B_0038,2023-05-27,2,0.0014,low,commercial
B_0039,2023-05-27,4,0.0036,low,mixed
B_0040,2023-05-27,5,0.0027,low,commercial
B_0041,2023-05-27,7,0.0056,low,commercial
B_0042,2023-05-27,6,0.0048,low,mixed
B_0043,2023-05-27,24,0.0269,low,commercial
B_0044,2023-05-27,27,0.0347,low,commercial
B_0045,2023-05-27,26,0.0134,low,mixed
B_0046,2023-05-27,9,0.0064,low,commercial
B_0047,2023-05-27,0,0.0,low,commercial
B_0048,2023-05-27,0,0.0,low,commercial
B_0049,2023-05-27,13,0.0069,low,residential
B_0050,2023-05-27,0,0.0,low,mixed
B_0051,2023-05-27,0,0.0,low,commercial
B_0052,2023-05-27,26,0.0156,low,residential
B_0053,2023-05-27,12,0.0075,low,commercial
B_0054,2023-05-27,0,0.0,low,commercial
B_0055,2023-05-27,3,0.0017,low,residential
B_0056,2023-05-27,43,0.0396,low,residential
B_0057,2023-05-27,18,0.0159,low,residential
B_0058,2023-05-27,0,0.0,low,commercial
B_0059,2023-05-27,0,0.0,low,residential
B_0060,2023-05-27,11,0.0075,low,residential
B_0061,2023-05-27,34,0.017,low,mixed
B_0062,2023-05-27,5,0.0029,low,residential
B_0063,2023-05-27,11,0.0132,low,commercial
B_0064,2023-05-27,0,0.0,low,mixed
B_0065,2023-05-27,5,0.0026,low,residential
B_0066,2023-05-27,17,0.0252,low,commercial
B_0067,2023-05-27,0,0.0,low,commercial
B_0068,2023-05-27,12,0.0158,low,commercial
B_0069,2023-05-27,0,0.0,low,residential
B_0070,2023-05-27,34,0.027,low,mixed
B_0071,2023-05-27,23,0.0138,medium,commercial
