building_id,timestamp,outdoor_temp_c,outdoor_humidity_percent,wind_speed_ms,wind_direction_deg,solar_irradiance_wm2,precipitation_mm,atmospheric_pressure_hpa
B_0088,2023-12-22,6.0,64.7,9.8,343.4,108.7,0.5,1022.5
B_0089,2023-12-22,-4.7,47.8,0.4,201.3,110.1,0.0,1000.2
B_0090,2023-12-22,-2.4,90.0,1.3,214.7,0.0,2.2,1030.7
B_0091,2023-12-22,-0.7,69.8,4.3,264.1,247.6,3.5,1036.8
B_0092,2023-12-22,-8.7,47.0,11.0,177.1,145.0,1.6,1036.4
B_0093,2023-12-22,-6.0,85.8,2.4,279.0,0.0,7.2,1016.6
B_0094,2023-12-22,-1.8,45.8,7.3,7.1,233.2,0.9,1021.9
B_0095,2023-12-22,-2.0,53.7,3.6,99.4,219.5,0.2,989.3
B_0096,2023-12-22,-16.3,73.9,0.4,259.0,468.1,0.5,968.6
B_0097,2023-12-22,-4.4,61.7,1.3,167.3,246.5,5.7,988.7
B_0098,2023-12-22,6.6,51.5,12.9,186.9,40.7,0.0,1021.1
B_0099,2023-12-22,-2.9,37.2,1.9,132.6,34.0,1.9,994.6
B_0100,2023-12-22,-7.0,69.9,0.6,81.1,97.9,1.0,1045.5
B_0001,2023-12-23,-5.8,76.7,2.4,271.4,295.0,0.6,1050.0
B_0002,2023-12-23,0.2,52.3,2.0,95.4,234.7,8.3,999.6
B_0003,2023-12-23,-7.5,64.6,2.3,290.7,215.1,0.7,1028.6
B_0004,2023-12-23,-5.9,90.0,15.0,324.9,185.7,5.1,987.7
B_0005,2023-12-23,-8.9,37.0,1.2,5.3,299.3,5.1,1039.0
B_0006,2023-12-23,-4.3,76.9,3.3,63.8,270.0,0.1,1003.6
B_0007,2023-12-23,-14.3,71.2,1.1,308.0,91.2,0.3,1028.6
B_0008,2023-12-23,-1.0,64.8,5.3,97.8,200.7,1.2,1018.1
B_0009,2023-12-23,4.9,57.5,0.0,101.3,199.4,0.1,997.4
B_0010,2023-12-23,-8.5,68.2,7.0,259.4,298.0,1.4,1030.7
B_0011,2023-12-23,4.8,77.4,0.3,283.8,176.3,1.9,1010.6
B_0012,2023-12-23,-10.9,77.4,1.5,192.1,243.5,1.9,1034.5
B_0013,2023-12-23,-2.5,47.9,6.4,72.7,153.8,0.6,1029.5
B_0014,2023-12-23,-1.8,49.8,8.2,1.2,366.3,2.8,996.8
B_0015,2023-12-23,-6.1,53.0,3.8,26.4,199.5,3.7,1018.1
B_0016,2023-12-23,0.5,39.0,0.1,277.1,166.8,2.5,1022.9
B_0017,2023-12-23,-5.5,69.2,3.5,278.9,281.2,0.7,1000.8
B_0018,2023-12-23,-10.2,45.9,3.8,23.5,431.5,1.0,1044.4
B_0019,2023-12-23,-0.6,44.5,1.8,126.6,233.6,2.0,1008.7
B_0020,2023-12-23,-18.1,57.1,0.5,292.2,110.5,0.7,966.8
B_0021,2023-12-23,1.3,51.0,0.0,316.4,356.0,2.4,1015.9
B_0022,2023-12-23,-1.7,58.1,1.5,62.5,334.3,0.3,993.6
B_0023,2023-12-23,-0.4,51.2,4.2,307.8,165.0,0.2,1005.4
B_0024,2023-12-23,1.5,84.0,3.2,340.3,163.4,2.4,1038.1
B_0025,2023-12-23,-5.2,56.0,1.9,339.8,177.4,0.1,972.2
B_0026,2023-12-23,-2.8,51.1,0.0,96.8,101.3,0.1,1015.8
B_0027,2023-12-23,-4.7,67.9,2.2,125.5,363.0,5.1,1016.4
B_0028,2023-12-23,-1.9,41.8,2.6,197.3,355.1,1.7,1023.7
B_0029,2023-12-23,0.7,49.7,3.1,91.5,119.5,15.0,1024.9
B_0030,2023-12-23,-3.7,30.0,2.8,255.1,264.7,1.3,1045.0
B_0031,2023-12-23,7.2,73.9,0.2,227.8,32.8,5.2,1024.3
B_0032,2023-12-23,-6.0,30.0,1.8,3.5,136.3,0.2,1024.7
B_0033,2023-12-23,-2.9,66.4,4.1,198.1,70.2,0.3,1024.8
B_0034,2023-12-23,2.4,67.0,1.8,243.8,283.8,0.4,1031.2
B_0035,2023-12-23,1.1,77.8,0.6,303.9,279.5,2.5,991.0
B_0036,2023-12-23,-8.5,40.0,1.7,220.6,173.2,2.5,991.2
B_0037,2023-12-23,-3.4,56.5,19.6,196.3,255.5,1.1,1032.7
B_0038,2023-12-23,-10.2,69.0,2.4,4.8,184.0,0.8,1001.9
B_0039,2023-12-23,-2.9,53.8,1.5,66.1,159.2,0.4,1037.7
B_0040,2023-12-23,-9.1,61.7,0.5,90.2,0.0,1.3,1018.2
B_0041,2023-12-23,-4.7,63.2,9.6,292.0,89.3,1.0,1023.6
B_0042,2023-12-23,-7.3,62.2,2.0,101.3,198.7,0.5,1021.1
B_0043,2023-12-23,-8.2,48.6,3.8,58.5,105.0,0.2,1010.1
B_0044,2023-12-23,-5.0,66.4,3.0,217.7,70.3,2.2,994.2
B_0045,2023-12-23,-8.8,42.6,1.7,310.2,153.0,1.5,1000.3
B_0046,2023-12-23,-3.6,68.7,1.5,302.7,145.9,1.6,1026.2
B_0047,2023-12-23,-10.4,50.6,3.3,107.7,75.0,3.5,1008.7
B_0048,2023-12-23,-6.3,53.8,0.9,87.6,244.9,5.0,1016.4
B_0049,2023-12-23,-8.7,53.2,1.8,330.6,244.0,0.8,973.6
B_0050,2023-12-23,-3.1,50.8,0.4,81.1,151.3,2.6,1012.0
B_0051,2023-12-23,-7.0,53.2,1.9,223.8,307.5,0.7,1018.1
B_0052,2023-12-23,-7.3,62.0,0.4,188.8,89.2,3.2,1006.5
B_0053,2023-12-23,-6.5,44.0,0.5,253.8,418.1,1.8,1032.0
B_0054,2023-12-23,-4.9,86.3,0.9,250.3,251.0,2.6,993.2
B_0055,2023-12-23,1.8,36.4,0.2,107.8,176.9,0.1,1012.6
B_0056,2023-12-23,-1.8,71.8,3.2,130.5,182.7,0.5,1015.9
B_0057,2023-12-23,-6.5,52.4,0.5,72.2,193.5,1.0,1038.2
B_0058,2023-12-23,-14.5,61.6,0.0,317.9,170.4,3.3,1026.7
B_0059,2023-12-23,-6.9,52.4,2.0,285.8,212.1,0.5,1010.7
B_0060,2023-12-23,-4.1,33.5,1.6,303.5,214.7,3.2,992.9
B_0061,2023-12-23,-14.1,71.5,0.1,126.0,351.6,0.1,977.1
B_0062,2023-12-23,-2.5,46.0,2.3,267.2,156.2,2.4,1044.3
B_0063,2023-12-23,-0.8,65.4,4.1,44.7,87.0,1.4,1028.7
B_0064,2023-12-23,-9.8,60.6,0.2,329.2,18.9,0.8,998.0
B_0065,2023-12-23,3.2,85.7,1.1,278.6,215.6,3.5,1030.8
B_0066,2023-12-23,-6.5,60.6,3.2,307.3,260.7,1.9,1037.9
B_0067,2023-12-23,-6.5,46.7,0.3,350.3,270.8,2.8,1030.0
B_0068,2023-12-23,-5.1,36.4,1.9,196.0,171.8,4.5,1030.1
B_0069,2023-12-23,-4.2,44.6,3.5,359.8,233.2,2.7,1012.2
B_0070,2023-12-23,1.3,75.8,1.4,82.7,30.7,2.4,1007.8
B_0071,2023-12-23,-6.0,59.2,2.9,76.4,132.7,1.1,1036.1
B_0072,2023-12-23,-7.9,72.1,0.9,358.9,117.3,0.1,993.8
B_0073,2023-12-23,-7.1,61.6,0.6,301.3,287.4,0.3,1013.4
B_0074,2023-12-23,-8.8,66.4,1.2,186.4,178.3,0.2,1042.7
B_0075,2023-12-23,-5.7,43.9,1.0,138.7,41.9,1.5,999.1
B_0076,2023-12-23,1.3,42.0,4.7,52.4,290.5,2.0,1000.7
B_0077,2023-12-23,-0.5,62.3,1.1,157.5,216.6,0.6,1005.9
B_0078,2023-12-23,0.1,50.1,9.3,253.8,359.2,1.9,1012.4
B_0079,2023-12-23,-8.4,42.3,0.6,77.4,321.6,1.4,1041.6
B_0080,2023-12-23,-6.9,52.8,1.7,39.0,215.0,0.6,1014.1
B_0081,2023-12-23,-3.1,54.8,2.6,53.7,204.9,4.8,1019.8
B_0082,2023-12-23,-5.1,63.4,0.8,219.0,139.2,0.8,1024.3
B_0083,2023-12-23,-4.0,61.7,4.8,47.5,201.0,6.2,996.0
B_0084,2023-12-23,-3.0,38.2,5.8,186.7,437.0,2.8,1009.3
B_0085,2023-12-23,-8.5,85.0,8.4,0.2,345.4,3.0,1011.0
B_0086,2023-12-23,-3.1,37.9,1.2,119.7,423.1,1.0,989.9
B_0087,2023-12-23,-12.9,83.4,2.1,313.1,163.1,7.1,1040.6
B_0088,2023-12-23,-10.6,34.7,2.4,96.8,282.8,0.7,997.6
B_0089,2023-12-23,-6.2,70.4,3.5,183.6,244.7,1.9,1005.8
B_0090,2023-12-23,-2.7,85.8,4.1,189.2,415.6,0.6,984.2
B_0091,2023-12-23,-5.0,53.7,0.2,348.9,91.3,2.7,993.7
B_0092,2023-12-23,1.3,88.4,0.4,336.2,225.4,0.1,1011.1
B_0093,2023-12-23,-0.8,71.0,1.1,342.7,174.3,2.7,1011.7
B_0094,2023-12-23,1.1,63.2,2.4,62.8,165.3,3.6,1006.3
B_0095,2023-12-23,-12.2,72.1,0.5,171.7,212.4,2.1,1013.8
B_0096,2023-12-23,-1.1,50.3,1.5,195.5,403.2,2.5,990.7
B_0097,2023-12-23,-6.2,38.6,0.1,92.3,99.6,5.5,992.4
B_0098,2023-12-23,-1.7,50.1,5.6,214.3,98.8,0.1,1023.5
B_0099,2023-12-23,2.6,53.1,5.9,344.6,317.7,1.8,1009.2
B_0100,2023-12-23,4.4,60.4,1.1,330.0,99.4,1.3,961.5
B_0001,2023-12-24,4.3,79.4,16.5,162.4,206.8,1.0,994.3
B_0002,2023-12-24,-0.3,52.5,0.6,20.5,147.3,2.3,1027.0
B_0003,2023-12-24,-4.4,83.8,4.8,140.4,218.3,4.0,1035.3
B_0004,2023-12-24,-10.4,65.9,3.8,259.5,273.9,1.6,1026.0
B_0005,2023-12-24,-15.7,61.5,3.9,338.2,122.6,1.4,1017.7
B_0006,2023-12-24,-5.2,58.6,2.0,317.0,323.9,0.9,992.8
B_0007,2023-12-24,-2.0,69.9,0.7,235.2,273.3,0.8,1037.6
B_0008,2023-12-24,-16.2,53.6,1.5,178.2,84.4,2.3,981.9
B_0009,2023-12-24,-9.0,36.2,8.0,214.4,303.9,0.8,1009.6
B_0010,2023-12-24,-5.8,45.3,3.6,17.5,78.8,1.6,1036.0
B_0011,2023-12-24,-7.2,60.8,0.9,242.5,234.7,1.4,1024.2
B_0012,2023-12-24,-10.2,47.0,0.7,253.8,82.7,4.2,1005.1
B_0013,2023-12-24,-9.1,77.7,2.8,185.3,308.0,0.9,989.6
B_0014,2023-12-24,-8.9,38.5,0.3,74.6,120.8,0.4,1007.0
B_0015,2023-12-24,-6.7,33.2,2.3,307.0,237.4,1.9,1006.4
B_0016,2023-12-24,-9.9,68.3,2.3,160.6,216.2,1.0,985.2
B_0017,2023-12-24,-4.0,45.8,2.9,18.8,218.5,3.2,1012.7
B_0018,2023-12-24,-6.7,79.5,3.5,134.0,218.2,2.0,971.6
B_0019,2023-12-24,-5.1,48.8,3.5,213.5,120.4,2.5,1002.4
B_0020,2023-12-24,-15.1,56.8,2.0,25.2,344.5,0.5,1008.2
B_0021,2023-12-24,-12.3,68.6,8.6,140.3,213.9,1.3,968.8
B_0022,2023-12-24,-1.1,55.7,2.3,63.5,101.6,0.1,997.5
B_0023,2023-12-24,5.8,45.7,5.2,321.1,140.7,2.6,1015.0
B_0024,2023-12-24,-16.7,65.0,6.0,217.7,192.1,0.2,1011.7
B_0025,2023-12-24,-13.0,47.3,5.3,338.7,72.7,0.4,1015.0
B_0026,2023-12-24,-10.5,49.2,2.6,99.2,104.8,6.0,982.8
B_0027,2023-12-24,-2.8,68.8,6.1,331.6,345.4,0.9,997.4
B_0028,2023-12-24,-16.3,64.0,0.1,251.9,266.4,1.5,1014.6
B_0029,2023-12-24,-11.7,51.8,0.4,60.4,133.6,1.2,1031.1
B_0030,2023-12-24,-4.6,47.0,2.7,213.9,259.4,4.0,1006.3
B_0031,2023-12-24,-4.8,60.2,1.8,113.5,106.5,0.4,985.1
B_0032,2023-12-24,-1.8,74.4,0.4,238.7,58.1,3.2,986.8
B_0033,2023-12-24,-1.8,41.3,4.3,112.5,159.6,0.6,1013.3
B_0034,2023-12-24,7.0,53.2,3.4,215.1,11.9,0.5,999.9
B_0035,2023-12-24,6.8,61.3,1.4,257.5,125.5,5.6,978.1
B_0036,2023-12-24,-1.6,48.6,2.9,58.7,182.2,3.7,1040.6
B_0037,2023-12-24,-9.1,86.2,4.7,90.0,300.2,2.6,985.2
B_0038,2023-12-24,-9.5,69.1,0.4,229.7,184.7,3.7,969.4
B_0039,2023-12-24,-10.2,37.8,7.2,34.7,223.8,4.0,1021.6
B_0040,2023-12-24,1.5,79.3,5.8,38.8,179.0,0.5,984.0
B_0041,2023-12-24,-6.2,55.6,2.3,84.3,281.4,0.3,1014.0
B_0042,2023-12-24,2.0,40.5,2.2,24.1,163.0,0.9,1004.2
B_0043,2023-12-24,-9.4,41.8,1.7,241.5,206.2,3.2,960.7
B_0044,2023-12-24,-4.4,48.7,1.5,352.6,97.1,0.1,1003.9
B_0045,2023-12-24,-11.5,73.4,4.0,220.5,177.5,1.5,1026.2
B_0046,2023-12-24,-13.9,45.9,0.2,5.9,199.1,0.8,1021.6
B_0047,2023-12-24,-15.5,57.1,3.4,146.8,116.6,0.3,1013.2
B_0048,2023-12-24,-2.9,82.3,5.9,13.8,192.7,0.5,1012.4
B_0049,2023-12-24,-7.0,45.8,4.6,93.2,96.4,1.4,992.9
B_0050,2023-12-24,5.1,46.3,2.2,143.0,185.6,0.1,1026.4
B_0051,2023-12-24,-16.0,68.6,0.0,236.5,130.8,3.0,991.0
B_0052,2023-12-24,-2.0,60.6,5.6,37.7,72.5,0.4,1008.1
B_0053,2023-12-24,0.8,84.3,0.8,272.8,93.2,2.1,1036.3
B_0054,2023-12-24,-5.1,49.7,5.7,196.4,135.7,2.1,1046.4
B_0055,2023-12-24,-11.0,56.6,1.8,344.5,118.3,1.4,1008.4
B_0056,2023-12-24,-7.2,61.0,2.8,27.0,334.7,0.1,1001.9
B_0057,2023-12-24,-1.0,59.4,0.1,152.3,500.8,2.8,1025.3
B_0058,2023-12-24,-1.6,30.0,4.7,176.8,248.3,1.6,1025.4
B_0059,2023-12-24,-8.3,84.9,0.1,16.6,162.1,1.6,1028.9
B_0060,2023-12-24,-2.2,67.7,3.5,150.9,187.4,2.4,1015.0
B_0061,2023-12-24,-6.2,81.5,1.5,271.8,355.1,0.0,1043.8
B_0062,2023-12-24,-5.5,64.0,1.0,265.2,14.7,2.5,1038.4
B_0063,2023-12-24,-5.4,79.7,6.6,7.0,211.1,0.4,1012.2
B_0064,2023-12-24,-7.1,84.1,9.6,246.7,88.5,2.2,984.4
B_0065,2023-12-24,-12.7,35.8,5.9,192.2,177.3,1.5,1001.4
B_0066,2023-12-24,-0.6,70.6,2.4,46.0,69.2,2.1,1014.1
B_0067,2023-12-24,-9.9,76.4,3.0,43.7,0.0,2.4,1025.8
B_0068,2023-12-24,-3.5,81.7,1.0,82.0,290.7,0.5,1016.8
B_0069,2023-12-24,-11.9,81.6,1.4,113.3,202.1,1.1,1017.3
B_0070,2023-12-24,0.8,46.0,7.7,145.2,192.9,2.2,1023.6
B_0071,2023-12-24,2.2,86.0,0.8,206.0,266.3,5.9,1050.0
B_0072,2023-12-24,3.3,44.7,5.1,29.5,204.5,0.2,1022.0
B_0073,2023-12-24,-1.7,83.9,1.4,155.3,426.5,1.7,1020.7
B_0074,2023-12-24,-5.1,62.9,5.1,6.9,268.8,0.2,992.3
B_0075,2023-12-24,-3.0,51.1,2.9,302.4,405.1,4.3,1013.5
B_0076,2023-12-24,-3.8,74.2,2.9,134.9,174.8,1.2,1027.8
B_0077,2023-12-24,-7.0,49.8,2.3,208.1,189.9,1.0,1025.1
B_0078,2023-12-24,-3.5,56.5,2.5,157.8,179.0,0.7,982.5
B_0079,2023-12-24,2.1,60.4,0.2,177.7,232.4,1.2,1009.3
B_0080,2023-12-24,-7.8,66.7,4.8,169.3,320.4,0.4,1042.3
B_0081,2023-12-24,-10.8,84.8,8.9,127.7,166.4,7.2,1031.8
B_0082,2023-12-24,-0.8,37.3,2.1,37.7,301.4,2.4,982.9
B_0083,2023-12-24,-11.8,40.6,1.9,219.2,260.2,0.1,1050.0
B_0084,2023-12-24,0.5,64.7,1.7,279.3,310.0,0.4,1001.7
B_0085,2023-12-24,-4.6,80.6,1.7,100.8,78.8,2.3,1025.2
B_0086,2023-12-24,-6.5,63.0,0.6,233.4,50.3,1.7,1018.2
B_0087,2023-12-24,-7.2,75.5,3.1,59.6,78.8,1.2,1036.7
B_0088,2023-12-24,-5.7,82.9,1.8,240.4,356.2,0.5,995.0
B_0089,2023-12-24,-9.5,57.2,1.3,352.9,302.2,0.0,1028.6
B_0090,2023-12-24,-3.5,71.6,0.2,165.0,130.9,3.4,1043.6
B_0091,2023-12-24,-2.3,82.1,0.3,136.2,329.8,1.8,995.3
B_0092,2023-12-24,-5.7,35.8,5.4,71.6,206.0,0.4,1021.7
B_0093,2023-12-24,-8.7,63.6,2.9,5.1,297.6,1.2,977.4
B_0094,2023-12-24,-1.0,68.6,8.8,199.7,111.8,2.8,993.3
B_0095,2023-12-24,4.4,63.1,5.4,174.5,167.6,4.3,1019.7
B_0096,2023-12-24,-3.7,66.2,2.5,97.6,0.0,0.7,1029.6
B_0097,2023-12-24,-10.1,69.8,1.6,164.9,260.6,2.9,984.0
B_0098,2023-12-24,-4.7,49.0,5.0,166.8,260.1,1.2,1020.5
B_0099,2023-12-24,-6.2,81.1,2.1,346.3,294.8,1.1,986.5
B_0100,2023-12-24,-6.9,46.9,1.8,283.6,89.7,2.4,1030.4
B_0001,2023-12-25,-2.3,66.8,1.9,342.1,220.4,0.1,1021.8
B_0002,2023-12-25,1.6,59.2,0.9,186.8,114.9,6.9,1009.8
B_0003,2023-12-25,-6.4,68.5,3.6,340.9,367.5,3.9,1037.7
B_0004,2023-12-25,-13.0,41.7,0.2,177.3,306.8,1.3,1004.6
B_0005,2023-12-25,1.0,41.1,2.2,185.3,102.5,4.4,997.7
B_0006,2023-12-25,-7.1,62.8,3.3,354.6,307.4,0.4,1034.9
B_0007,2023-12-25,-2.3,68.6,0.7,231.0,298.0,1.5,1025.7
B_0008,2023-12-25,1.9,54.8,0.7,151.9,58.8,0.6,968.5
B_0009,2023-12-25,-10.9,90.0,2.2,201.4,195.7,0.2,1020.1
B_0010,2023-12-25,-7.5,60.2,0.7,287.1,277.5,3.3,999.9
B_0011,2023-12-25,-2.3,30.0,3.1,284.5,41.5,2.1,1050.0
B_0012,2023-12-25,-5.5,59.0,4.6,325.5,371.0,1.3,1045.2
B_0013,2023-12-25,12.5,65.5,1.0,95.0,265.1,3.7,987.1
B_0014,2023-12-25,-10.3,79.0,4.4,59.8,0.0,1.5,1050.0
B_0015,2023-12-25,-7.8,62.6,4.9,79.6,277.2,0.0,967.6
B_0016,2023-12-25,-4.5,79.3,2.8,271.9,68.4,0.1,978.0
B_0017,2023-12-25,-10.4,60.0,0.2,357.9,177.7,7.4,1031.4
B_0018,2023-12-25,-5.5,82.1,0.0,281.5,134.6,3.1,1007.2
B_0019,2023-12-25,-21.3,63.9,4.6,58.6,202.7,0.5,1042.1
B_0020,2023-12-25,-8.4,56.3,0.3,352.5,180.9,2.8,1014.9
B_0021,2023-12-25,-2.0,86.5,15.5,29.1,129.4,2.2,1030.1
B_0022,2023-12-25,-12.0,76.6,2.9,96.1,319.1,1.2,983.2
B_0023,2023-12-25,-7.7,89.3,2.2,80.2,219.1,0.4,1044.3
B_0024,2023-12-25,-0.0,56.3,4.8,181.9,211.4,4.2,1010.9
B_0025,2023-12-25,9.5,61.7,6.3,26.4,98.4,4.9,999.3
B_0026,2023-12-25,-5.1,61.6,1.6,172.6,144.7,0.0,995.1
B_0027,2023-12-25,-11.8,54.1,0.7,106.2,168.0,4.4,1010.3
B_0028,2023-12-25,-4.5,70.1,3.9,42.3,206.7,2.0,1028.5
B_0029,2023-12-25,-5.3,30.0,2.1,17.7,261.1,1.5,1001.2
B_0030,2023-12-25,-3.2,44.9,0.3,9.7,110.2,3.3,1017.9
B_0031,2023-12-25,-0.2,59.2,0.8,76.4,94.0,0.0,1031.3
B_0032,2023-12-25,-8.7,46.1,0.7,208.3,279.1,5.4,1000.7
B_0033,2023-12-25,-7.6,81.7,0.9,251.6,197.9,4.3,1023.9
B_0034,2023-12-25,0.1,80.6,0.5,107.7,401.2,2.2,1017.6
B_0035,2023-12-25,-17.2,62.9,2.9,354.1,81.1,0.5,995.1
B_0036,2023-12-25,-6.7,72.3,1.7,214.6,0.0,2.6,993.1
B_0037,2023-12-25,-0.6,54.5,0.9,204.6,189.2,3.3,1000.4
B_0038,2023-12-25,-14.6,76.9,0.7,188.2,150.6,0.1,1012.5
B_0039,2023-12-25,1.6,67.0,0.0,118.5,27.4,0.5,1017.3
B_0040,2023-12-25,-9.0,78.4,8.6,114.0,155.1,3.2,986.2
B_0041,2023-12-25,-14.1,30.0,3.5,66.2,257.4,0.1,1016.5
B_0042,2023-12-25,-8.6,80.1,7.7,83.0,208.0,1.1,1017.2
B_0043,2023-12-25,-8.3,32.4,9.2,210.9,219.2,1.6,1040.4
B_0044,2023-12-25,-7.9,55.7,8.4,172.9,225.8,1.3,1003.2
B_0045,2023-12-25,-14.1,54.8,1.6,162.3,132.6,0.7,1020.5
B_0046,2023-12-25,-1.6,68.8,4.7,344.8,262.3,0.2,1026.5
B_0047,2023-12-25,-8.3,41.6,0.9,299.9,191.5,0.1,1015.2
B_0048,2023-12-25,-2.0,82.4,0.5,86.0,185.1,5.7,1042.6
B_0049,2023-12-25,-8.1,67.4,1.6,324.3,401.6,7.3,1028.8
B_0050,2023-12-25,-8.7,51.5,2.5,170.8,108.5,4.1,990.5
B_0051,2023-12-25,-13.8,35.1,2.4,261.5,20.4,3.0,1020.4
B_0052,2023-12-25,-20.0,77.5,0.2,105.9,167.3,2.1,1009.8
B_0053,2023-12-25,-15.1,53.1,4.8,47.8,104.9,2.6,1036.5
B_0054,2023-12-25,-8.5,55.0,1.0,16.8,139.5,3.5,1021.1
B_0055,2023-12-25,-7.8,30.0,0.7,194.4,262.3,1.6,1050.0
B_0056,2023-12-25,-2.4,57.3,0.2,49.4,216.4,1.2,995.0
B_0057,2023-12-25,-11.9,78.5,1.1,274.0,68.5,0.3,1011.8
B_0058,2023-12-25,-7.8,59.3,1.8,181.6,104.5,1.1,1013.4
B_0059,2023-12-25,-2.5,71.9,2.9,200.8,94.0,1.1,1015.4
B_0060,2023-12-25,-7.5,39.2,2.7,103.5,101.4,0.7,993.2
B_0061,2023-12-25,-2.2,42.6,1.4,60.3,50.9,0.3,1012.2
B_0062,2023-12-25,-7.6,54.5,1.7,277.2,310.6,0.0,1007.5
B_0063,2023-12-25,-12.5,75.6,6.8,58.2,253.1,0.6,1015.3
B_0064,2023-12-25,0.5,30.0,0.8,15.5,107.2,2.6,1007.4
B_0065,2023-12-25,-10.2,54.4,0.0,188.4,62.8,3.4,1018.8
B_0066,2023-12-25,-5.3,88.4,1.1,137.7,389.5,4.3,960.1
B_0067,2023-12-25,-7.0,61.3,2.2,174.2,59.5,2.9,1023.1
B_0068,2023-12-25,-5.5,63.6,2.8,145.2,297.1,4.0,1018.4
B_0069,2023-12-25,-6.1,44.1,0.1,28.2,0.0,4.6,1001.4
B_0070,2023-12-25,-8.0,64.3,2.1,316.2,131.0,0.7,1050.0
B_0071,2023-12-25,-3.2,60.3,1.6,89.5,294.3,1.0,1000.5
B_0072,2023-12-25,-5.6,52.1,6.3,154.7,152.0,0.1,992.9
B_0073,2023-12-25,-12.5,60.6,0.9,269.1,186.8,2.4,1004.9
B_0074,2023-12-25,1.5,65.9,1.4,156.3,192.2,0.3,1003.0
B_0075,2023-12-25,-1.4,33.4,9.4,264.1,260.4,1.6,1002.8
B_0076,2023-12-25,4.9,48.8,2.0,126.2,114.9,0.1,1040.1
B_0077,2023-12-25,-6.1,81.4,0.5,328.2,87.7,3.6,980.2
B_0078,2023-12-25,-5.9,30.0,2.6,127.0,219.1,1.1,1025.4
B_0079,2023-12-25,-0.2,64.5,8.9,114.3,179.0,0.4,973.2
B_0080,2023-12-25,-13.5,83.1,1.0,2.4,273.8,3.5,975.9
B_0081,2023-12-25,-4.6,55.9,0.4,12.2,154.9,0.3,996.5
B_0082,2023-12-25,-0.1,48.7,0.3,53.0,210.3,3.5,1018.1
B_0083,2023-12-25,-4.3,43.6,1.9,285.5,72.8,2.2,976.3
B_0084,2023-12-25,-9.7,46.5,1.5,206.7,0.0,2.0,1026.9
B_0085,2023-12-25,-6.5,71.8,6.3,29.0,2.6,0.2,1006.3
B_0086,2023-12-25,-8.3,85.6,5.9,88.2,134.4,0.9,1024.2
B_0087,2023-12-25,-2.7,59.9,3.0,296.5,244.2,1.3,976.5
B_0088,2023-12-25,-9.5,81.1,0.6,60.7,45.3,2.2,1043.2
B_0089,2023-12-25,-17.7,49.7,2.9,155.6,143.7,0.4,977.1
B_0090,2023-12-25,3.0,51.1,2.4,240.0,68.6,2.2,996.8
B_0091,2023-12-25,1.4,50.1,1.1,329.3,81.7,0.3,1022.9
B_0092,2023-12-25,-1.8,67.6,3.7,161.9,257.7,0.5,1014.8
B_0093,2023-12-25,-10.8,70.4,4.6,207.4,27.3,0.2,992.7
B_0094,2023-12-25,-2.5,81.1,5.2,25.1,134.0,1.5,984.3
B_0095,2023-12-25,-9.2,51.8,1.6,75.7,201.6,3.1,1012.2
B_0096,2023-12-25,-13.0,73.4,0.7,134.4,183.4,0.2,1030.1
B_0097,2023-12-25,-3.2,65.7,2.1,263.5,201.7,2.9,1047.1
B_0098,2023-12-25,-8.6,48.5,0.7,146.8,257.4,3.2,1017.6
B_0099,2023-12-25,-8.1,58.0,0.9,152.7,48.7,0.4,996.5
B_0100,2023-12-25,-9.9,44.8,4.1,315.7,208.3,5.5,975.5
B_0001,2023-12-26,-5.4,65.6,2.5,225.2,353.3,5.0,1002.1
B_0002,2023-12-26,5.1,45.5,2.3,307.5,31.7,3.4,990.4
B_0003,2023-12-26,-3.2,47.6,8.2,122.6,205.3,9.4,1050.0
B_0004,2023-12-26,-10.0,43.8,0.4,324.3,363.0,0.8,991.0
B_0005,2023-12-26,-8.3,52.4,2.1,168.7,247.0,6.2,1006.7
B_0006,2023-12-26,-3.3,87.5,2.8,349.6,46.4,5.2,1043.4
B_0007,2023-12-26,-6.3,42.4,0.6,245.6,295.2,1.0,1031.2
B_0008,2023-12-26,-4.8,64.8,0.1,289.0,80.1,1.6,1032.4
B_0009,2023-12-26,-5.3,52.0,6.7,172.7,219.2,0.7,1001.8
B_0010,2023-12-26,-13.0,71.9,4.1,314.3,101.4,0.1,1029.9
B_0011,2023-12-26,-3.5,79.4,2.0,134.8,255.5,1.3,1024.3
B_0012,2023-12-26,0.1,52.1,1.3,266.5,287.6,3.3,1003.8
B_0013,2023-12-26,-4.9,44.4,6.3,103.6,76.7,0.5,1028.4
B_0014,2023-12-26,-7.1,43.2,0.1,56.9,102.6,7.8,1016.1
B_0015,2023-12-26,4.3,68.0,0.2,167.6,340.7,3.4,995.8
B_0016,2023-12-26,-6.8,34.4,1.3,246.7,270.9,0.3,1028.6
B_0017,2023-12-26,2.3,59.3,0.2,15.5,213.9,0.1,1019.0
B_0018,2023-12-26,-4.9,86.4,0.2,250.8,63.6,3.5,1039.6
B_0019,2023-12-26,-4.9,74.7,1.0,287.6,258.6,0.6,1008.8
B_0020,2023-12-26,-0.0,59.3,2.5,292.3,181.6,0.3,1043.9
B_0021,2023-12-26,-1.3,57.1,1.4,141.3,41.8,2.4,993.5
