building_id,timestamp,building_type,total_floor_area_m2,num_floors,building_age_years,epc_rating,envelope_avg_u_value,window_wall_ratio,outdoor_temperature,outdoor_humidity,solar_radiation,indoor_temperature,indoor_humidity,co2_level,occupancy_ratio,total_energy_consumption_kwh,day_of_week,month,day_of_year
BLD_038,2023-04-16 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.45,56.54,727.23,22.95,47.96,416.89,0.395,105.886,6,4,106
BLD_038,2023-04-17 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.19,69.78,896.93,21.96,37.75,448.18,0.929,104.549,0,4,107
BLD_038,2023-04-18 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.03,59.09,665.08,21.9,44.41,422.09,0.991,116.984,1,4,108
BLD_038,2023-04-19 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.96,45.99,730.35,24.73,51.14,427.49,0.993,134.518,2,4,109
BLD_038,2023-04-20 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.99,52.6,842.06,22.58,51.62,443.54,0.981,121.192,3,4,110
BLD_038,2023-04-21 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.88,60.46,954.1,21.28,51.57,434.03,0.862,95.566,4,4,111
BLD_038,2023-04-22 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.26,49.03,736.82,22.81,47.76,416.17,0.281,107.636,5,4,112
BLD_038,2023-04-23 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.48,53.08,946.61,23.42,46.71,404.04,0.261,117.663,6,4,113
BLD_038,2023-04-24 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.79,59.6,724.27,22.45,50.42,425.35,0.988,111.187,0,4,114
BLD_038,2023-04-25 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,23.0,57.99,708.86,21.63,45.25,441.25,0.848,112.627,1,4,115
BLD_038,2023-04-26 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.09,50.01,752.36,23.18,48.6,452.65,0.904,124.009,2,4,116
BLD_038,2023-04-27 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.73,56.05,654.75,23.14,55.94,422.82,0.957,132.806,3,4,117
BLD_038,2023-04-28 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.71,56.14,767.61,21.58,51.84,437.31,0.7,114.836,4,4,118
BLD_038,2023-04-29 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.1,52.63,708.84,23.38,48.45,376.46,0.238,119.679,5,4,119
BLD_038,2023-04-30 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,23.9,57.75,889.81,22.11,37.05,415.83,0.207,101.706,6,4,120
BLD_038,2023-05-01 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,23.03,53.71,862.34,21.98,36.82,386.25,0.758,107.419,0,5,121
BLD_038,2023-05-02 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.8,49.03,847.57,22.18,43.48,413.13,0.754,114.864,1,5,122
BLD_038,2023-05-03 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.99,57.29,732.4,21.16,40.03,422.79,0.968,108.192,2,5,123
BLD_038,2023-05-04 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.68,61.6,945.21,23.14,41.93,412.25,0.775,108.068,3,5,124
BLD_038,2023-05-05 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.69,55.65,902.3,22.71,44.48,416.45,0.808,130.149,4,5,125
BLD_038,2023-05-06 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.49,44.9,951.76,21.33,35.91,406.02,0.282,99.551,5,5,126
BLD_038,2023-05-07 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.47,50.5,822.99,23.74,44.79,410.01,0.273,112.942,6,5,127
BLD_038,2023-05-08 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.55,51.41,898.2,24.12,46.17,461.6,0.852,129.998,0,5,128
BLD_038,2023-05-09 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.31,48.07,752.22,23.59,41.15,420.66,0.707,122.577,1,5,129
BLD_038,2023-05-10 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.67,51.76,760.14,23.38,46.11,444.13,0.916,130.667,2,5,130
BLD_038,2023-05-11 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.76,48.09,869.63,23.92,47.87,433.53,0.809,131.609,3,5,131
BLD_038,2023-05-12 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.9,43.21,877.22,24.49,41.65,437.36,0.82,122.854,4,5,132
BLD_038,2023-05-13 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.89,54.41,747.63,23.52,44.64,408.86,0.21,118.287,5,5,133
BLD_038,2023-05-14 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.14,49.38,827.14,22.86,53.61,378.52,0.324,109.994,6,5,134
BLD_038,2023-05-15 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.17,44.17,917.37,22.75,45.73,460.1,0.852,124.585,0,5,135
BLD_038,2023-05-16 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.58,50.66,919.08,22.62,36.26,419.37,0.824,130.83,1,5,136
BLD_038,2023-05-17 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.99,55.28,827.81,23.47,35.4,429.56,0.777,120.467,2,5,137
BLD_038,2023-05-18 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.48,47.4,810.24,23.09,52.37,416.87,0.973,116.332,3,5,138
BLD_038,2023-05-19 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.62,47.38,706.66,22.27,37.3,418.83,0.797,117.667,4,5,139
BLD_038,2023-05-20 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.53,52.64,716.21,21.85,50.59,380.43,0.219,100.547,5,5,140
BLD_038,2023-05-21 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.25,48.54,750.41,23.55,55.65,419.79,0.275,116.413,6,5,141
BLD_038,2023-05-22 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.71,44.65,822.28,24.27,39.38,437.51,0.977,132.495,0,5,142
BLD_038,2023-05-23 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.45,54.31,909.43,26.31,45.6,442.07,0.741,168.324,1,5,143
BLD_038,2023-05-24 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.8,43.52,897.75,24.71,41.62,476.88,0.902,127.218,2,5,144
BLD_038,2023-05-25 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.91,43.96,876.77,25.65,35.18,421.23,0.713,139.67,3,5,145
BLD_038,2023-05-26 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.77,49.42,873.14,22.85,38.32,423.53,0.754,141.139,4,5,146
BLD_038,2023-05-27 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.36,42.35,753.04,23.65,48.01,416.42,0.308,106.493,5,5,147
BLD_038,2023-05-28 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.78,56.15,918.2,23.27,50.54,406.47,0.286,112.435,6,5,148
BLD_038,2023-05-29 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.52,51.65,842.69,23.58,35.31,416.28,0.85,128.445,0,5,149
BLD_038,2023-05-30 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.61,52.31,740.21,24.33,41.79,458.72,0.921,140.562,1,5,150
BLD_038,2023-05-31 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.94,47.94,810.77,23.69,43.97,424.24,0.985,133.863,2,5,151
BLD_038,2023-06-01 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.96,53.14,914.03,23.53,47.92,421.57,0.868,128.919,3,6,152
BLD_038,2023-06-02 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.5,46.63,752.18,24.27,39.33,419.45,0.817,140.465,4,6,153
BLD_038,2023-06-03 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.28,39.45,848.47,24.42,50.6,404.81,0.268,124.644,5,6,154
BLD_038,2023-06-04 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.52,67.22,867.86,22.37,40.27,398.55,0.262,98.699,6,6,155
BLD_038,2023-06-05 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,31.05,42.82,666.21,23.57,52.65,420.02,0.889,133.175,0,6,156
BLD_038,2023-06-06 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.49,43.1,723.22,25.39,48.3,458.64,0.75,153.06,1,6,157
BLD_038,2023-06-07 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.6,43.51,754.03,24.59,44.04,429.54,0.822,150.041,2,6,158
BLD_038,2023-06-08 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.98,46.36,889.1,24.82,50.6,456.65,0.804,151.47,3,6,159
BLD_038,2023-06-09 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.98,42.6,733.89,24.53,46.2,430.43,0.751,133.807,4,6,160
BLD_038,2023-06-10 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.51,43.32,724.29,23.86,40.07,428.98,0.275,122.455,5,6,161
BLD_038,2023-06-11 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.74,42.7,820.83,24.81,44.52,438.48,0.265,136.869,6,6,162
BLD_038,2023-06-12 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.59,45.7,736.28,23.47,42.52,443.69,0.735,130.978,0,6,163
BLD_038,2023-06-13 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.81,43.17,683.39,24.59,51.42,415.14,0.717,133.139,1,6,164
BLD_038,2023-06-14 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.05,49.34,735.51,24.23,45.47,412.42,0.762,126.445,2,6,165
BLD_038,2023-06-15 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.13,44.02,890.97,24.43,51.54,419.52,0.779,126.613,3,6,166
BLD_038,2023-06-16 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,31.79,40.98,822.32,24.99,50.96,430.55,0.881,151.871,4,6,167
BLD_038,2023-06-17 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.1,43.43,883.27,24.89,47.56,407.67,0.359,140.59,5,6,168
BLD_038,2023-06-18 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.91,55.35,832.72,21.91,46.41,372.71,0.23,114.52,6,6,169
BLD_038,2023-06-19 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.59,50.48,744.15,24.1,54.41,438.5,1.0,137.244,0,6,170
BLD_038,2023-06-20 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.6,45.63,842.37,23.89,41.58,439.86,0.994,141.455,1,6,171
BLD_038,2023-06-21 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.18,44.76,676.93,23.98,44.57,431.48,0.868,131.42,2,6,172
BLD_038,2023-06-22 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.55,39.75,909.76,25.24,50.15,449.97,0.931,152.338,3,6,173
BLD_038,2023-06-23 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,33.0,33.64,694.52,25.17,59.2,445.45,0.977,154.499,4,6,174
BLD_038,2023-06-24 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.78,53.05,644.5,22.86,47.75,408.25,0.227,110.987,5,6,175
BLD_038,2023-06-25 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.85,56.38,782.82,23.16,51.26,408.1,0.249,122.908,6,6,176
BLD_038,2023-06-26 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.56,58.78,781.39,23.39,43.54,420.68,0.745,137.196,0,6,177
BLD_038,2023-06-27 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,31.42,51.46,772.29,24.54,45.57,397.12,0.711,153.668,1,6,178
BLD_038,2023-06-28 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.33,42.56,938.64,23.96,45.44,440.23,0.708,127.956,2,6,179
BLD_038,2023-06-29 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.58,57.11,783.3,23.45,44.52,423.61,0.709,117.93,3,6,180
BLD_038,2023-06-30 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.28,49.09,669.89,24.83,38.42,462.55,0.968,135.23,4,6,181
BLD_038,2023-07-01 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.99,50.82,735.46,23.31,42.78,424.35,0.398,125.519,5,7,182
BLD_038,2023-07-02 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.01,50.24,867.16,23.85,41.31,423.37,0.259,124.597,6,7,183
BLD_038,2023-07-03 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.26,46.98,695.93,22.08,44.15,492.48,0.785,116.792,0,7,184
BLD_038,2023-07-04 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.45,50.66,748.46,23.98,49.9,427.16,0.935,133.124,1,7,185
BLD_038,2023-07-05 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.15,49.96,707.72,24.98,45.1,420.12,0.927,147.958,2,7,186
BLD_038,2023-07-06 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.51,51.74,685.24,24.4,44.37,408.22,0.965,151.381,3,7,187
BLD_038,2023-07-07 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.91,51.6,697.1,23.2,50.39,456.6,0.751,119.005,4,7,188
BLD_038,2023-07-08 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.62,54.84,682.59,22.51,45.1,425.54,0.301,107.413,5,7,189
BLD_038,2023-07-09 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,31.85,43.86,709.29,24.51,46.05,429.05,0.299,120.851,6,7,190
BLD_038,2023-07-10 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.73,58.78,807.35,22.86,41.41,450.51,0.95,121.497,0,7,191
BLD_038,2023-07-11 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.14,47.52,869.21,24.49,49.47,410.44,0.74,128.171,1,7,192
BLD_038,2023-07-12 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.52,52.49,767.07,24.18,44.22,426.23,0.865,146.76,2,7,193
BLD_038,2023-07-13 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.93,44.35,769.42,24.07,46.64,439.68,0.753,121.038,3,7,194
BLD_038,2023-07-14 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.26,52.28,673.76,24.24,38.64,422.75,0.785,125.856,4,7,195
BLD_038,2023-07-15 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.82,50.57,897.98,24.13,39.46,434.4,0.206,140.579,5,7,196
BLD_038,2023-07-16 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,31.86,41.87,841.2,25.19,46.47,404.1,0.4,127.891,6,7,197
BLD_038,2023-07-17 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.82,43.59,710.72,24.26,40.83,437.1,0.99,139.036,0,7,198
BLD_038,2023-07-18 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.63,52.97,746.4,24.48,53.06,406.59,0.72,128.515,1,7,199
BLD_038,2023-07-19 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.13,46.81,928.26,24.0,45.25,419.18,0.768,135.112,2,7,200
BLD_038,2023-07-20 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.84,51.18,747.82,22.65,43.11,446.46,0.889,132.369,3,7,201
BLD_038,2023-07-21 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.67,48.45,718.18,23.2,44.6,456.59,0.998,135.449,4,7,202
BLD_038,2023-07-22 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.31,55.29,862.86,24.58,44.4,422.56,0.264,124.997,5,7,203
BLD_038,2023-07-23 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,32.48,48.35,850.11,25.33,37.71,426.43,0.2,130.263,6,7,204
BLD_038,2023-07-24 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.2,57.0,657.06,23.41,43.58,466.35,0.92,126.395,0,7,205
BLD_038,2023-07-25 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.69,60.82,663.91,24.49,42.95,399.99,0.753,147.641,1,7,206
BLD_038,2023-07-26 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.15,46.76,803.02,23.99,47.94,401.52,0.8,126.111,2,7,207
BLD_038,2023-07-27 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.91,46.9,868.77,23.16,38.97,405.13,0.963,131.884,3,7,208
BLD_038,2023-07-28 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.76,49.17,791.31,24.19,44.89,424.78,0.977,129.553,4,7,209
BLD_038,2023-07-29 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.65,52.07,796.37,24.7,43.41,424.4,0.23,116.04,5,7,210
BLD_038,2023-07-30 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.54,58.82,871.76,22.51,40.72,389.26,0.202,106.078,6,7,211
BLD_038,2023-07-31 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.74,46.95,791.99,23.4,46.57,443.58,0.903,120.597,0,7,212
BLD_038,2023-08-01 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,30.05,46.92,772.36,24.27,45.05,443.9,0.993,139.378,1,8,213
BLD_038,2023-08-02 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,29.75,43.47,924.96,24.72,52.0,450.89,0.97,148.081,2,8,214
BLD_038,2023-08-03 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.58,48.27,929.29,22.3,51.95,394.36,0.758,118.017,3,8,215
BLD_038,2023-08-04 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.72,52.17,858.12,23.46,54.61,392.58,0.729,118.727,4,8,216
BLD_038,2023-08-05 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.09,54.65,782.89,24.14,45.73,437.59,0.275,113.848,5,8,217
BLD_038,2023-08-06 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.24,63.93,835.6,21.66,44.15,440.45,0.336,102.95,6,8,218
BLD_038,2023-08-07 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.0,52.1,685.34,22.78,43.26,425.77,0.761,119.258,0,8,219
BLD_038,2023-08-08 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,23.5,56.5,864.22,21.76,43.79,437.59,0.796,103.069,1,8,220
BLD_038,2023-08-09 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.28,48.15,719.67,22.6,46.24,439.48,0.74,112.938,2,8,221
BLD_038,2023-08-10 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.01,52.88,711.56,23.05,54.16,395.11,0.858,120.971,3,8,222
BLD_038,2023-08-11 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,27.85,45.02,857.3,23.42,37.97,446.44,0.999,123.694,4,8,223
BLD_038,2023-08-12 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.86,53.1,683.27,23.18,37.22,382.75,0.242,99.233,5,8,224
BLD_038,2023-08-13 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.98,56.17,651.6,21.86,46.4,400.08,0.39,102.008,6,8,225
BLD_038,2023-08-14 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.34,61.1,718.7,20.79,41.56,424.53,0.757,111.431,0,8,226
BLD_038,2023-08-15 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.3,53.7,843.72,22.1,47.56,419.17,0.758,113.818,1,8,227
BLD_038,2023-08-16 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.21,53.86,780.29,22.94,45.67,416.96,0.907,127.17,2,8,228
BLD_038,2023-08-17 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,28.26,50.23,699.58,23.95,47.81,435.36,0.722,118.382,3,8,229
BLD_038,2023-08-18 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.06,47.07,834.54,22.27,40.14,409.11,0.709,113.712,4,8,230
BLD_038,2023-08-19 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.77,59.79,922.24,21.97,43.52,438.24,0.384,111.748,5,8,231
BLD_038,2023-08-20 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.42,43.48,808.56,22.69,45.58,387.59,0.206,97.835,6,8,232
BLD_038,2023-08-21 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.28,67.19,926.79,21.82,51.13,414.05,0.954,109.368,0,8,233
BLD_038,2023-08-22 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.23,52.31,919.86,22.37,46.28,425.65,0.809,107.319,1,8,234
BLD_038,2023-08-23 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.96,54.48,958.88,21.82,41.71,440.42,0.975,102.643,2,8,235
BLD_038,2023-08-24 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.24,57.23,735.56,22.22,54.26,423.46,0.998,107.87,3,8,236
BLD_038,2023-08-25 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.25,55.94,880.38,22.69,47.89,408.58,0.777,112.663,4,8,237
BLD_038,2023-08-26 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,23.58,62.17,901.51,22.13,39.87,407.81,0.235,89.421,5,8,238
BLD_038,2023-08-27 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.51,64.26,770.57,21.16,42.9,420.32,0.282,84.626,6,8,239
BLD_038,2023-08-28 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.02,65.95,853.68,21.98,52.21,460.29,0.974,108.08,0,8,240
BLD_038,2023-08-29 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.82,61.88,894.93,21.09,39.59,418.14,1.0,104.376,1,8,241
BLD_038,2023-08-30 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.72,47.27,665.4,21.24,46.57,438.61,0.993,103.156,2,8,242
BLD_038,2023-08-31 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.9,45.12,778.95,22.48,40.67,433.19,0.903,124.469,3,8,243
BLD_038,2023-09-01 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.16,51.64,893.07,21.63,47.4,459.65,0.763,109.638,4,9,244
BLD_038,2023-09-02 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.9,62.41,884.76,21.48,50.06,401.78,0.207,83.532,5,9,245
BLD_038,2023-09-03 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.52,48.08,928.31,24.1,50.88,398.49,0.279,112.37,6,9,246
BLD_038,2023-09-04 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.29,57.28,671.07,21.06,46.77,412.86,0.952,101.93,0,9,247
BLD_038,2023-09-05 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.86,68.89,797.0,21.93,49.9,394.92,0.78,106.583,1,9,248
BLD_038,2023-09-06 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.68,55.05,744.1,21.5,52.22,437.25,0.835,89.889,2,9,249
BLD_038,2023-09-07 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,26.74,50.34,798.01,23.19,36.14,434.86,0.924,127.896,3,9,250
BLD_038,2023-09-08 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,25.06,47.07,659.46,22.04,55.76,406.14,0.891,124.977,4,9,251
BLD_038,2023-09-09 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.83,68.0,922.14,20.8,41.11,395.71,0.336,87.197,5,9,252
BLD_038,2023-09-10 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.96,66.03,923.29,20.37,36.18,394.07,0.375,105.45,6,9,253
BLD_038,2023-09-11 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,24.2,62.32,887.23,21.95,45.68,460.95,0.97,114.649,0,9,254
BLD_038,2023-09-12 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,20.27,64.7,684.17,20.57,50.33,448.71,0.912,110.523,1,9,255
BLD_038,2023-09-13 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.44,53.36,839.1,22.07,30.0,405.89,0.83,96.989,2,9,256
BLD_038,2023-09-14 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,19.46,58.6,669.38,20.15,44.06,449.34,0.794,102.785,3,9,257
BLD_038,2023-09-15 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,16.7,62.32,690.02,19.92,46.26,463.8,0.997,125.786,4,9,258
BLD_038,2023-09-16 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,22.28,63.8,786.54,21.4,42.19,447.31,0.389,97.831,5,9,259
BLD_038,2023-09-17 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,20.67,63.74,652.36,20.96,46.67,425.74,0.225,92.445,6,9,260
BLD_038,2023-09-18 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,19.64,60.94,736.36,20.58,58.58,439.15,0.777,102.957,0,9,261
BLD_038,2023-09-19 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.32,63.19,686.25,20.04,45.97,416.13,0.767,104.909,1,9,262
BLD_038,2023-09-20 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,20.47,70.83,807.14,20.99,48.93,437.82,0.935,109.132,2,9,263
BLD_038,2023-09-21 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,20.36,57.68,808.85,21.24,34.77,422.13,0.852,97.024,3,9,264
BLD_038,2023-09-22 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,21.15,64.26,808.68,20.94,44.0,450.52,0.823,96.193,4,9,265
BLD_038,2023-09-23 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,20.96,69.08,880.92,20.18,45.58,376.1,0.229,78.925,5,9,266
BLD_038,2023-09-24 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,17.04,79.12,931.82,18.52,54.0,405.66,0.322,106.098,6,9,267
BLD_038,2023-09-25 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.1,62.68,664.76,19.89,50.55,417.15,0.79,106.524,0,9,268
BLD_038,2023-09-26 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.09,73.77,664.9,20.0,39.75,397.39,0.711,107.707,1,9,269
BLD_038,2023-09-27 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.58,70.14,820.71,20.34,48.99,448.01,0.879,111.191,2,9,270
BLD_038,2023-09-28 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,17.8,70.74,756.1,19.22,47.41,430.97,0.803,108.909,3,9,271
BLD_038,2023-09-29 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.94,62.16,845.5,19.67,45.16,438.72,0.938,105.327,4,9,272
BLD_038,2023-09-30 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.1,70.75,858.37,19.82,51.85,403.27,0.362,101.011,5,9,273
BLD_038,2023-10-01 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,15.44,71.12,794.27,18.88,36.84,386.97,0.367,110.808,6,10,274
BLD_038,2023-10-02 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,19.74,61.42,697.41,21.06,45.57,422.35,0.97,111.256,0,10,275
BLD_038,2023-10-03 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,17.92,70.41,815.54,20.38,48.37,438.37,0.729,107.791,1,10,276
BLD_038,2023-10-04 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,14.93,64.34,714.31,18.97,47.99,448.44,0.83,139.285,2,10,277
BLD_038,2023-10-05 12:00:00,industrial,2472.07,4,85,G,3.523,0.594,18.75,59.53,930.99,20.41,45.17,435.24,0.866,108.7,3,10,278
