node_id,x_mm,y_mm,z_mm,T_C,Ux_um,Uy_um,Uz_um,sigma_xx_MPa,sigma_yy_MPa,sigma_zz_MPa,sigma_xy_MPa,sigma_yz_MPa,sigma_xz_MPa,epsilon_xx,epsilon_yy,epsilon_zz,epsilon_xy,epsilon_yz,epsilon_xz
4626,11.547,2.803,0.178,336.25,37.485,9.1,0.579,-44.301,-50.355,-18.03,-0.129,3.299,1.669,0.00309244,0.00305259,0.00326535,-1.7e-06,4.343e-05,2.197e-05
4627,11.547,2.803,0.211,336.25,37.485,9.1,0.684,-51.383,-47.954,-17.607,0.127,1.886,-0.128,0.00305103,0.0030736,0.00327334,1.68e-06,2.483e-05,-1.69e-06
4628,11.547,2.803,0.243,330.18,36.754,8.922,0.774,-54.44,-52.485,-19.519,0.19,-0.629,-0.326,0.00297924,0.00299211,0.00320909,2.5e-06,-8.28e-06,-4.29e-06
4629,11.547,2.803,0.276,318.05,35.293,8.568,0.842,-36.189,-46.444,-15.716,-0.064,-0.394,0.014,0.00293848,0.00287098,0.00307323,-8.5e-07,-5.18e-06,1.9e-07
4630,11.547,2.803,0.308,299.85,33.101,8.035,0.883,-32.793,-42.933,-15.452,-0.216,0.285,-0.856,0.00276224,0.0026955,0.00287638,-2.84e-06,3.75e-06,-1.127e-05
4631,11.547,2.803,0.34,275.58,30.178,7.326,0.89,-36.478,-41.395,-12.673,-0.122,-0.491,-1.678,0.0024841,0.00245174,0.00264079,-1.6e-06,-6.46e-06,-2.209e-05
4632,11.547,2.803,0.373,245.25,26.525,6.439,0.856,-33.016,-30.436,-11.259,0.251,-0.326,-0.562,0.00217116,0.00218814,0.00231436,3.3e-06,-4.3e-06,-7.4e-06
4633,11.547,3.313,0.016,267.44,29.198,8.377,0.041,-32.885,-42.012,-18.022,0.12,1.676,-1.765,0.00242573,0.00236566,0.00252356,1.58e-06,2.206e-05,-2.323e-05
4634,11.547,3.313,0.049,300.83,33.219,9.53,0.14,-45.675,-50.492,-20.629,-0.166,-1.056,2.77,0.00271899,0.00268728,0.00288384,-2.19e-06,-1.39e-05,3.646e-05
4635,11.547,3.313,0.081,327.54,36.436,10.453,0.256,-50.19,-52.677,-18.416,-0.089,0.134,1.943,0.00297336,0.00295699,0.0031825,-1.17e-06,1.77e-06,2.558e-05
4636,11.547,3.313,0.113,347.57,38.849,11.146,0.382,-46.015,-60.156,-22.701,0.02,-0.231,0.084,0.00321908,0.003126,0.00337253,2.6e-07,-3.05e-06,1.11e-06
4637,11.547,3.313,0.146,360.93,40.458,11.607,0.511,-52.797,-57.766,-20.063,-0.507,0.221,-2.607,0.00331589,0.00328318,0.00353134,-6.67e-06,2.92e-06,-3.432e-05
4638,11.547,3.313,0.178,367.61,41.262,11.838,0.637,-49.54,-62.167,-26.608,0.001,-1.02,0.498,0.00341637,0.00333326,0.00356731,1e-08,-1.342e-05,6.55e-06
4639,11.547,3.313,0.211,367.61,41.262,11.838,0.753,-48.188,-60.023,-21.173,0.204,-0.446,1.427,0.00341436,0.00333646,0.00359217,2.68e-06,-5.87e-06,1.879e-05
4640,11.547,3.313,0.243,360.93,40.458,11.607,0.852,-47.227,-55.412,-22.443,-0.305,0.056,1.979,0.00334577,0.0032919,0.0035089,-4.02e-06,7.4e-07,2.605e-05
4641,11.547,3.313,0.276,347.57,38.849,11.146,0.927,-48.774,-57.215,-16.505,0.259,0.229,0.866,0.00319312,0.00313756,0.00340551,3.42e-06,3.01e-06,1.14e-05
4642,11.547,3.313,0.308,327.54,36.436,10.453,0.972,-48.995,-51.803,-16.956,0.05,1.914,1.039,0.00297692,0.00295844,0.00318779,6.6e-07,2.52e-05,1.367e-05
4643,11.547,3.313,0.34,300.83,33.219,9.53,0.979,-39.732,-47.47,-16.45,-0.079,0.228,0.452,0.00274204,0.00269111,0.00289528,-1.04e-06,3e-06,5.95e-06
4644,11.547,3.313,0.373,267.44,29.198,8.377,0.943,-30.996,-38.701,-12.996,0.21,-0.072,-0.538,0.00242567,0.00237495,0.00254414,2.77e-06,-9.5e-07,-7.08e-06
4645,11.547,3.822,0.016,285.54,31.378,10.387,0.044,-39.221,-41.607,-13.518,0.068,0.834,-0.135,0.00257455,0.00255884,0.00274373,8.9e-07,1.097e-05,-1.78e-06
4646,11.547,3.822,0.049,321.42,35.699,11.817,0.15,-36.379,-48.937,-18.393,0.249,0.66,0.466,0.00297896,0.0028963,0.00309734,3.28e-06,8.68e-06,6.13e-06
4647,11.547,3.822,0.081,350.13,39.156,12.962,0.275,-43.901,-58.404,-24.093,-0.123,2.447,0.148,0.00325658,0.00316113,0.00338696,-1.62e-06,3.221e-05,1.94e-06
4648,11.547,3.822,0.113,371.66,41.749,13.82,0.41,-45.607,-54.259,-24.317,-0.236,1.663,1.818,0.00346721,0.00341026,0.00360733,-3.11e-06,2.189e-05,2.393e-05
4649,11.547,3.822,0.146,386.01,43.478,14.393,0.549,-54.115,-59.977,-22.095,0.316,-0.957,-0.042,0.00357558,0.00353699,0.00378634,4.16e-06,-1.26e-05,-5.5e-07
4650,11.547,3.822,0.178,393.19,44.342,14.679,0.685,-53.661,-59.654,-22.499,0.05,-0.647,-1.362,0.00365296,0.00361352,0.00385807,6.6e-07,-8.52e-06,-1.793e-05
4651,11.547,3.822,0.211,393.19,44.342,14.679,0.809,-49.76,-61.561,-23.853,-0.368,-1.107,-0.955,0.00367786,0.00360018,0.00384838,-4.84e-06,-1.458e-05,-1.257e-05
4652,11.547,3.822,0.243,386.01,43.478,14.393,0.915,-56.581,-66.136,-20.494,-0.391,-1.295,1.867,0.00356793,0.00350504,0.00380546,-5.15e-06,-1.704e-05,2.458e-05
4653,11.547,3.822,0.276,371.66,41.749,13.82,0.996,-50.727,-56.856,-21.038,-0.141,2.239,-0.077,0.00343893,0.00339859,0.00363434,-1.86e-06,2.947e-05,-1.01e-06
4654,11.547,3.822,0.308,350.13,39.156,12.962,1.044,-46.095,-59.236,-25.749,-0.216,2.162,0.632,0.00324786,0.00316137,0.00338178,-2.84e-06,2.846e-05,8.32e-06
4655,11.547,3.822,0.34,321.42,35.699,11.817,1.052,-38.06,-51.46,-19.69,0.306,0.272,-2.092,0.00297462,0.00288641,0.00309553,4.03e-06,3.57e-06,-2.754e-05
4656,11.547,3.822,0.373,285.54,31.378,10.387,1.013,-36.982,-46.39,-13.838,0.096,-0.494,-1.459,0.00259278,0.00253086,0.00274512,1.26e-06,-6.51e-06,-1.921e-05
4657,11.547,4.332,0.016,298.35,32.921,12.351,0.046,-38.722,-52.439,-15.756,0.255,-1.664,-1.451,0.00272681,0.00263652,0.00287797,3.35e-06,-2.19e-05,-1.91e-05
4658,11.547,4.332,0.049,336.0,37.455,14.052,0.158,-54.098,-52.365,-19.883,0.256,0.943,1.123,0.00304201,0.00305342,0.00326722,3.37e-06,1.241e-05,1.478e-05
4659,11.547,4.332,0.081,366.11,41.082,15.413,0.288,-50.285,-56.685,-24.292,-0.3,0.182,2.056,0.00338725,0.00334512,0.00355834,-3.95e-06,2.4e-06,2.707e-05
4660,11.547,4.332,0.113,388.7,43.802,16.433,0.43,-50.888,-64.604,-27.53,0.145,0.335,2.532,0.00363325,0.00354297,0.00378699,1.91e-06,4.41e-06,3.333e-05
4661,11.547,4.332,0.146,403.76,45.616,17.114,0.576,-58.187,-65.478,-21.713,0.48,-0.784,-2.648,0.00374515,0.00369717,0.00398522,6.32e-06,-1.032e-05,-3.486e-05
4662,11.547,4.332,0.178,411.29,46.523,17.454,0.718,-58.083,-64.45,-23.383,-0.451,1.139,0.903,0.00382503,0.00378312,0.00405343,-5.93e-06,1.499e-05,1.188e-05
4663,11.547,4.332,0.211,411.29,46.523,17.454,0.849,-55.086,-66.913,-28.395,-0.347,-0.831,2.689,0.00385023,0.00377238,0.00402591,-4.57e-06,-1.094e-05,3.539e-05
4664,11.547,4.332,0.243,403.76,45.616,17.114,0.96,-54.264,-66.73,-22.938,-0.382,0.081,2.395,0.00376921,0.00368716,0.00397539,-5.03e-06,1.06e-06,3.153e-05
4665,11.547,4.332,0.276,388.7,43.802,16.433,1.045,-56.607,-65.287,-23.148,0.295,-1.15,-0.627,0.00359808,0.00354094,0.00381831,3.88e-06,-1.514e-05,-8.25e-06
4666,11.547,4.332,0.308,366.11,41.082,15.413,1.096,-54.895,-58.475,-16.715,-0.087,1.368,-0.44,0.00335547,0.0033319,0.00360677,-1.15e-06,1.801e-05,-5.79e-06
4667,11.547,4.332,0.34,336.0,37.455,14.052,1.104,-43.785,-53.585,-16.41,-0.594,0.144,1.19,0.00309454,0.00303004,0.00327472,-7.82e-06,1.89e-06,1.567e-05
4668,11.547,4.332,0.373,298.35,32.921,12.351,1.063,-37.703,-44.848,-14.777,0.296,-2.175,0.65,0.0027218,0.00267477,0.0028727,3.89e-06,-2.863e-05,8.56e-06
4669,11.547,4.842,0.016,304.99,33.72,14.139,0.047,-37.582,-57.747,-20.226,0.1,-1.53,-1.23,0.00281412,0.0026814,0.00292836,1.32e-06,-2.014e-05,-1.619e-05
4670,11.547,4.842,0.049,343.55,38.364,16.086,0.162,-40.791,-57.812,-18.521,0.323,-1.441,-0.457,0.00319712,0.00308509,0.0033437,4.25e-06,-1.896e-05,-6.02e-06
4671,11.547,4.842,0.081,374.4,42.08,17.644,0.295,-53.653,-65.466,-24.863,0.026,-2.377,-2.786,0.00346704,0.0033893,0.00365654,3.4e-07,-3.129e-05,-3.667e-05
4672,11.547,4.842,0.113,397.54,44.866,18.813,0.441,-57.07,-69.159,-23.172,-0.402,-0.315,-1.001,0.0036925,0.00361293,0.00391561,-5.29e-06,-4.15e-06,-1.318e-05
4673,11.547,4.842,0.146,412.96,46.724,19.592,0.59,-60.422,-66.159,-22.136,-0.582,-1.229,0.811,0.00383048,0.00379272,0.00408248,-7.66e-06,-1.618e-05,1.067e-05
4674,11.547,4.842,0.178,420.67,47.653,19.981,0.736,-51.592,-71.296,-21.924,0.742,0.171,-2.179,0.00396427,0.00383458,0.00415954,9.76e-06,2.26e-06,-2.868e-05
4675,11.547,4.842,0.211,420.67,47.653,19.981,0.87,-52.047,-70.594,-24.14,0.025,0.945,2.212,0.00396368,0.0038416,0.00414736,3.3e-07,1.244e-05,2.912e-05
4676,11.547,4.842,0.243,412.96,46.724,19.592,0.984,-58.587,-73.353,-24.579,-0.063,1.512,-2.173,0.00385209,0.0037549,0.00407594,-8.3e-07,1.991e-05,-2.86e-05
4677,11.547,4.842,0.276,397.54,44.866,18.813,1.071,-54.053,-64.881,-21.355,0.84,-0.177,0.141,0.00370122,0.00362995,0.00391644,1.106e-05,-2.33e-06,1.86e-06
4678,11.547,4.842,0.308,374.4,42.08,17.644,1.122,-53.098,-56.193,-22.651,-0.789,-0.14,1.893,0.00345599,0.00343561,0.00365639,-1.039e-05,-1.84e-06,2.492e-05
4679,11.547,4.842,0.34,343.55,38.364,16.086,1.131,-52.371,-64.075,-21.391,0.013,0.814,-0.384,0.00314621,0.00306918,0.00335013,1.7e-07,1.071e-05,-5.05e-06
4680,11.547,4.842,0.373,304.99,33.72,14.139,1.089,-35.544,-44.06,-17.329,-0.857,1.54,1.552,0.00280478,0.00274873,0.00292467,-1.128e-05,2.027e-05,2.042e-05
4681,11.547,5.351,0.016,304.99,33.72,15.627,0.047,-36.018,-47.658,-18.96,-1.355,-1.719,2.497,0.00280863,0.00273202,0.0029209,-1.783e-05,-2.263e-05,3.287e-05
4682,11.547,5.351,0.049,343.55,38.364,17.78,0.162,-49.541,-51.298,-18.905,-0.305,0.954,-2.178,0.00314273,0.00313116,0.00334438,-4.01e-06,1.256e-05,-2.868e-05
4683,11.547,5.351,0.081,374.4,42.08,19.501,0.295,-48.108,-60.302,-24.028,-0.071,0.043,-1.495,0.00348943,0.00340918,0.00364793,-9.4e-07,5.6e-07,-1.968e-05
4684,11.547,5.351,0.113,397.54,44.866,20.793,0.441,-58.706,-61.892,-23.983,0.262,0.072,0.647,0.00367584,0.00365487,0.00390438,3.44e-06,9.5e-07,8.52e-06
4685,11.547,5.351,0.146,412.96,46.724,21.654,0.59,-59.678,-70.484,-22.94,0.51,-0.31,-2.317,0.00384074,0.00376961,0.00408255,6.71e-06,-4.08e-06,-3.05e-05
4686,11.547,5.351,0.178,420.67,47.653,22.084,0.736,-61.558,-69.184,-24.946,0.554,4.405,0.958,0.00391196,0.00386177,0.00415295,7.3e-06,5.798e-05,1.262e-05
4687,11.547,5.351,0.211,420.67,47.653,22.084,0.87,-61.629,-75.669,-27.116,-0.428,-1.023,-2.819,0.00392216,0.00382975,0.00414932,-5.64e-06,-1.346e-05,-3.711e-05
4688,11.547,5.351,0.243,412.96,46.724,21.654,0.984,-53.604,-70.005,-23.189,0.261,-0.464,1.081,0.00387301,0.00376506,0.0040732,3.44e-06,-6.11e-06,1.423e-05
4689,11.547,5.351,0.276,397.54,44.866,20.793,1.071,-60.09,-71.9,-25.162,0.293,-0.427,-0.831,0.00368209,0.00360436,0.00391199,3.86e-06,-5.62e-06,-1.094e-05
4690,11.547,5.351,0.308,374.4,42.08,19.501,1.122,-48.558,-67.417,-19.79,0.762,-0.017,0.788,0.00349054,0.00336641,0.00367989,1.004e-05,-2.2e-07,1.037e-05
4691,11.547,5.351,0.34,343.55,38.364,17.78,1.131,-50.108,-64.159,-19.395,-0.194,1.386,-0.939,0.003156,0.00306352,0.00335816,-2.55e-06,1.824e-05,-1.236e-05
4692,11.547,5.351,0.373,304.99,33.72,15.627,1.089,-45.263,-48.377,-16.677,0.499,-0.48,-0.608,0.00275717,0.00273667,0.00294532,6.56e-06,-6.32e-06,-8e-06
4693,11.547,5.861,0.016,298.35,32.921,16.71,0.046,-39.435,-52.689,-18.905,0.072,-0.962,0.6,0.00272714,0.00263991,0.00286227,9.5e-07,-1.266e-05,7.9e-06
4694,11.547,5.861,0.049,336.0,37.455,19.011,0.158,-41.307,-59.138,-21.953,0.042,-0.316,1.212,0.00312138,0.00300401,0.00324877,5.5e-07,-4.16e-06,1.595e-05
4695,11.547,5.861,0.081,366.11,41.082,20.852,0.288,-46.78,-62.965,-21.356,-0.236,1.782,0.653,0.00341013,0.00330359,0.00357746,-3.1e-06,2.345e-05,8.59e-06
4696,11.547,5.861,0.113,388.7,43.802,22.233,0.43,-55.358,-65.261,-22.196,0.242,-0.819,0.039,0.00360358,0.0035384,0.00382185,3.19e-06,-1.078e-05,5.2e-07
4697,11.547,5.861,0.146,403.76,45.616,23.154,0.576,-56.891,-65.314,-28.038,-0.266,0.447,-0.452,0.00375963,0.00370419,0.00394954,-3.51e-06,5.89e-06,-5.96e-06
4698,11.547,5.861,0.178,411.29,46.523,23.614,0.718,-58.262,-68.952,-24.355,0.096,-4.173,-1.216,0.00383076,0.0037604,0.00405393,1.27e-06,-5.494e-05,-1.601e-05
4699,11.547,5.861,0.211,411.29,46.523,23.614,0.849,-47.04,-67.719,-27.206,-0.6,-1.534,-1.133,0.00389289,0.00375678,0.00402343,-7.9e-06,-2.019e-05,-1.492e-05
4700,11.547,5.861,0.243,403.76,45.616,23.154,0.96,-53.265,-68.624,-20.197,0.301,-2.924,-1.531,0.00377353,0.00367244,0.00399118,3.96e-06,-3.849e-05,-2.015e-05
4701,11.547,5.861,0.276,388.7,43.802,22.233,1.045,-58.406,-67.051,-21.694,-0.176,-0.983,0.185,0.00358881,0.00353191,0.00383045,-2.31e-06,-1.295e-05,2.43e-06
4702,11.547,5.861,0.308,366.11,41.082,20.852,1.096,-53.329,-58.071,-16.526,-0.537,-1.744,-0.487,0.00336314,0.00333193,0.00360538,-7.07e-06,-2.295e-05,-6.41e-06
4703,11.547,5.861,0.34,336.0,37.455,19.011,1.104,-52.109,-58.81,-16.509,0.438,-0.019,1.016,0.00305643,0.00301232,0.00329075,5.77e-06,-2.5e-07,1.337e-05
4704,11.547,5.861,0.373,298.35,32.921,16.71,1.063,-40.975,-52.057,-15.44,0.184,1.51,1.695,0.00271388,0.00264094,0.00288195,2.42e-06,1.988e-05,2.232e-05
4705,11.547,6.371,0.016,285.54,31.378,17.312,0.044,-35.391,-49.983,-17.934,-0.505,0.391,-1.406,0.00261071,0.00251467,0.00272561,-6.65e-06,5.15e-06,-1.85e-05
4706,11.547,6.371,0.049,321.42,35.699,19.696,0.15,-44.499,-54.537,-19.991,0.159,-1.286,-1.498,0.00294423,0.00287816,0.00310554,2.1e-06,-1.693e-05,-1.972e-05
4707,11.547,6.371,0.081,350.13,39.156,21.603,0.275,-51.417,-58.498,-18.432,-0.256,-2.456,1.242,0.0032095,0.00316289,0.0034266,-3.37e-06,-3.233e-05,1.635e-05
4708,11.547,6.371,0.113,371.66,41.749,23.034,0.41,-52.842,-72.552,-22.782,-0.372,0.244,-2.354,0.0034489,0.00331917,0.00364676,-4.9e-06,3.21e-06,-3.099e-05
4709,11.547,6.371,0.146,386.01,43.478,23.988,0.549,-54.67,-67.406,-23.035,-0.485,-0.297,-1.679,0.00358283,0.003499,0.00379105,-6.39e-06,-3.91e-06,-2.211e-05
4710,11.547,6.371,0.178,393.19,44.342,24.464,0.685,-50.636,-79.999,-26.151,0.435,1.16,0.382,0.0036985,0.00350524,0.00385966,5.73e-06,1.527e-05,5.03e-06
4711,11.547,6.371,0.211,393.19,44.342,24.464,0.809,-59.571,-67.807,-23.982,0.055,0.108,0.774,0.00363306,0.00357885,0.00386731,7.2e-07,1.42e-06,1.019e-05
4712,11.547,6.371,0.243,386.01,43.478,23.988,0.915,-49.571,-66.197,-26.895,0.15,3.463,-2.172,0.0036134,0.00350397,0.00376265,1.98e-06,4.559e-05,-2.86e-05
4713,11.547,6.371,0.276,371.66,41.749,23.034,0.996,-51.266,-59.424,-24.493,-0.067,1.598,-4.712,0.0034434,0.0033897,0.00361962,-8.8e-07,2.103e-05,-6.203e-05
4714,11.547,6.371,0.308,350.13,39.156,21.603,1.044,-40.045,-60.942,-19.835,-0.13,0.253,1.023,0.00327515,0.00313761,0.00340817,-1.72e-06,3.33e-06,1.347e-05
4715,11.547,6.371,0.34,321.42,35.699,19.696,1.052,-51.115,-66.292,-16.841,-0.052,-0.083,0.274,0.00291928,0.00281939,0.00314488,-6.9e-07,-1.09e-06,3.6e-06
4716,11.547,6.371,0.373,285.54,31.378,17.312,1.013,-34.168,-53.949,-17.437,-0.19,0.405,0.216,0.0026215,0.00249131,0.00273163,-2.5e-06,5.33e-06,2.84e-06
4717,11.547,6.88,0.016,267.44,29.198,17.398,0.041,-32.457,-45.936,-19.607,0.437,-0.252,-0.691,0.00243476,0.00234604,0.00251934,5.75e-06,-3.32e-06,-9.1e-06
4718,11.547,6.88,0.049,300.83,33.219,19.794,0.14,-41.623,-52.525,-18.147,0.29,-0.685,0.294,0.00274016,0.0026684,0.00289468,3.82e-06,-9.02e-06,3.87e-06
4719,11.547,6.88,0.081,327.54,36.436,21.711,0.256,-40.913,-60.485,-21.858,0.385,0.771,1.02,0.00303684,0.00290801,0.00316226,5.06e-06,1.015e-05,1.343e-05
4720,11.547,6.88,0.113,347.57,38.849,23.148,0.382,-42.457,-58.754,-21.406,0.287,-2.899,-1.988,0.00323485,0.00312758,0.00337341,3.78e-06,-3.817e-05,-2.616e-05
4721,11.547,6.88,0.146,360.93,40.458,24.107,0.511,-45.514,-66.832,-20.936,0.108,-2.803,2.114,0.00336707,0.00322675,0.00352884,1.43e-06,-3.69e-05,2.783e-05
4722,11.547,6.88,0.178,367.61,41.262,24.586,0.637,-50.104,-73.456,-24.602,0.067,1.334,-0.874,0.00342469,0.00327099,0.00359255,8.9e-07,1.756e-05,-1.151e-05
4723,11.547,6.88,0.211,367.61,41.262,24.586,0.753,-47.104,-65.996,-19.788,0.156,-0.465,-1.365,0.00342577,0.00330143,0.00360556,2.05e-06,-6.12e-06,-1.796e-05
4724,11.547,6.88,0.243,360.93,40.458,24.107,0.852,-46.298,-64.605,-18.266,-0.24,1.263,2.13,0.00335688,0.00323638,0.00354138,-3.16e-06,1.663e-05,2.804e-05
4725,11.547,6.88,0.276,347.57,38.849,23.148,0.927,-50.194,-58.937,-20.217,-0.082,2.848,0.313,0.00319215,0.00313461,0.00338946,-1.08e-06,3.749e-05,4.12e-06
4726,11.547,6.88,0.308,327.54,36.436,21.711,0.972,-43.815,-56.6,-18.851,-0.031,-0.829,-0.367,0.00301286,0.00292871,0.00317717,-4.1e-07,-1.092e-05,-4.83e-06
4727,11.547,6.88,0.34,300.83,33.219,19.794,0.979,-42.533,-52.536,-14.061,0.261,3.202,-2.115,0.0027303,0.00266446,0.0029177,3.43e-06,4.215e-05,-2.784e-05
4728,11.547,6.88,0.373,267.44,29.198,17.398,0.943,-35.185,-47.62,-9.748,-0.003,0.391,-0.153,0.00241014,0.0023283,0.00257757,-4e-08,5.15e-06,-2.01e-06
4729,11.547,7.39,0.016,245.25,26.525,16.976,0.037,-34.002,-38.409,-18.021,-0.031,-1.526,-0.483,0.00218388,0.00215488,0.00228906,-4.1e-07,-2.009e-05,-6.36e-06
4730,11.547,7.39,0.049,275.58,30.178,19.314,0.127,-37.291,-44.471,-14.673,0.029,-0.712,-0.508,0.00248595,0.00243869,0.00263482,3.8e-07,-9.37e-06,-6.69e-06
4731,11.547,7.39,0.081,299.85,33.101,21.184,0.232,-36.017,-54.697,-18.005,-0.029,1.044,0.308,0.00276246,0.0026395,0.00288101,-3.8e-07,1.374e-05,4.05e-06
4732,11.547,7.39,0.113,318.05,35.293,22.587,0.347,-36.874,-59.769,-17.812,-0.08,-0.29,-0.007,0.00295365,0.00280296,0.00307912,-1.05e-06,-3.82e-06,-9e-08
4733,11.547,7.39,0.146,330.18,36.754,23.522,0.464,-41.762,-60.841,-21.764,0.43,-1.351,3.365,0.00306014,0.00293457,0.00319178,5.66e-06,-1.779e-05,4.43e-05
4734,11.547,7.39,0.178,336.25,37.485,23.99,0.579,-46.215,-55.688,-19.71,-0.063,-1.07,0.386,0.00309075,0.0030284,0.0032652,-8.3e-07,-1.409e-05,5.08e-06
4735,11.547,7.39,0.211,336.25,37.485,23.99,0.684,-46.329,-57.906,-18.563,0.225,-0.463,0.082,0.00309145,0.00301524,0.0032742,2.96e-06,-6.09e-06,1.07e-06
4736,11.547,7.39,0.243,330.18,36.754,23.522,0.774,-47.756,-58.998,-17.297,-0.006,0.212,-0.776,0.00302031,0.00294631,0.00322079,-8e-08,2.79e-06,-1.022e-05
4737,11.547,7.39,0.276,318.05,35.293,22.587,0.842,-53.435,-58.187,-19.69,-0.002,-0.178,-0.952,0.00286525,0.00283397,0.00308736,-3e-08,-2.34e-06,-1.253e-05
4738,11.547,7.39,0.308,299.85,33.101,21.184,0.883,-43.998,-57.93,-15.679,-0.093,0.869,2.905,0.00272078,0.00262909,0.00290718,-1.22e-06,1.143e-05,3.824e-05
4739,11.547,7.39,0.34,275.58,30.178,19.314,0.89,-37.529,-42.865,-19.666,0.334,0.399,-1.595,0.00248881,0.0024537,0.00260639,4.4e-06,5.25e-06,-2.099e-05
4740,11.547,7.39,0.373,245.25,26.525,16.976,0.856,-35.827,-43.585,-11.737,-0.151,-1.089,-0.831,0.00217274,0.00212168,0.00233131,-1.99e-06,-1.433e-05,-1.094e-05
4741,11.547,7.9,0.016,220.34,23.526,16.095,0.033,-24.831,-41.867,-14.349,0.014,-1.005,0.173,0.00197301,0.00186088,0.002042,1.8e-07,-1.324e-05,2.27e-06
4742,11.547,7.9,0.049,247.24,26.766,18.311,0.113,-35.421,-45.26,-16.625,0.003,0.402,0.404,0.00220379,0.00213902,0.0023275,4e-08,5.29e-06,5.32e-06
4743,11.547,7.9,0.081,268.77,29.358,20.085,0.206,-33.873,-45.325,-16.157,-0.028,0.325,0.219,0.00243607,0.0023607,0.00255268,-3.6e-07,4.28e-06,2.88e-06
4744,11.547,7.9,0.113,284.91,31.302,21.415,0.308,-37.458,-50.569,-17.229,0.067,-2.715,-0.661,0.00259294,0.00250664,0.00272609,8.9e-07,-3.574e-05,-8.7e-06
4745,11.547,7.9,0.146,295.67,32.598,22.301,0.412,-36.938,-49.139,-15.612,0.019,0.993,0.428,0.00270425,0.00262394,0.00284462,2.4e-07,1.307e-05,5.64e-06
4746,11.547,7.9,0.178,301.05,33.246,22.745,0.513,-42.877,-58.044,-17.115,0.048,-1.237,-0.076,0.00274126,0.00264143,0.00291082,6.3e-07,-1.628e-05,-1e-06
4747,11.547,7.9,0.211,301.05,33.246,22.745,0.607,-37.526,-54.269,-16.666,0.028,-1.217,-5.367,0.00276477,0.00265457,0.00290207,3.6e-07,-1.602e-05,-7.064e-05
4748,11.547,7.9,0.243,295.67,32.598,22.301,0.686,-39.039,-53.306,-15.949,-0.027,-2.745,0.132,0.00269849,0.00260458,0.00285047,-3.6e-07,-3.613e-05,1.74e-06
4749,11.547,7.9,0.276,284.91,31.302,21.415,0.747,-34.037,-56.995,-14.451,-0.017,-3.5,-2.222,0.00261574,0.00246463,0.00274465,-2.2e-07,-4.608e-05,-2.925e-05
4750,11.547,7.9,0.308,268.77,29.358,20.085,0.783,-32.306,-49.577,-15.114,-0.014,-0.617,0.569,0.0024484,0.00233472,0.00256155,-1.9e-07,-8.12e-06,7.48e-06
4751,11.547,7.9,0.34,247.24,26.766,18.311,0.789,-34.67,-41.069,-12.075,-0.039,1.274,-0.452,0.00219713,0.00215501,0.00234585,-5.1e-07,1.677e-05,-5.95e-06
4752,11.547,7.9,0.373,220.34,23.526,16.095,0.76,-27.041,-36.932,-11.275,0.037,0.637,-1.483,0.00195138,0.00188628,0.00205515,4.9e-07,8.39e-06,-1.952e-05
4753,11.547,8.409,0.016,194.14,20.371,14.835,0.029,-26.039,-42.471,-10.01,-0.0,-0.86,0.263,0.00168873,0.00158057,0.00179423,-0.0,-1.132e-05,3.46e-06
4754,11.547,8.409,0.049,217.44,23.176,16.878,0.098,-31.535,-40.119,-12.28,-0.0,-1.605,1.777,0.00190215,0.00184565,0.00202888,-0.0,-2.113e-05,2.339e-05
4755,11.547,8.409,0.081,236.08,25.421,18.513,0.178,-29.854,-42.802,-16.325,0.0,-0.746,-0.141,0.00211376,0.00202853,0.0022028,0.0,-9.81e-06,-1.85e-06
4756,11.547,8.409,0.113,250.05,27.104,19.739,0.266,-30.58,-53.618,-15.097,0.0,-4.095,1.119,0.00226737,0.00211573,0.00236927,0.0,-5.391e-05,1.473e-05
4757,11.547,8.409,0.146,259.37,28.226,20.556,0.357,-38.009,-46.871,-15.995,0.0,-2.497,-2.015,0.00231759,0.00225926,0.00246249,0.0,-3.288e-05,-2.652e-05
4758,11.547,8.409,0.178,264.03,28.787,20.965,0.444,-40.116,-51.486,-13.468,-0.0,2.694,1.548,0.00235744,0.00228261,0.00253284,-0.0,3.546e-05,2.038e-05
4759,11.547,8.409,0.211,264.03,28.787,20.965,0.525,-40.086,-53.331,-12.709,0.0,-0.662,2.775,0.00235893,0.00227175,0.00253913,0.0,-8.71e-06,3.653e-05
4760,11.547,8.409,0.243,259.37,28.226,20.556,0.594,-36.012,-48.874,-10.142,-0.0,0.589,1.093,0.00232359,0.00223893,0.00249387,-0.0,7.76e-06,1.439e-05
4761,11.547,8.409,0.276,250.05,27.104,19.739,0.647,-27.109,-45.319,-12.858,0.0,-2.016,-1.435,0.00227309,0.00215324,0.0023669,0.0,-2.654e-05,-1.889e-05
4762,11.547,8.409,0.308,236.08,25.421,18.513,0.678,-31.177,-44.185,-16.674,0.0,-0.265,2.008,0.00210878,0.00202317,0.00220424,0.0,-3.48e-06,2.644e-05
4763,11.547,8.409,0.34,217.44,23.176,16.878,0.683,-31.232,-42.656,-11.166,-0.0,-1.471,0.671,0.00190551,0.00183032,0.00203758,-0.0,-1.936e-05,8.84e-06
4764,11.547,8.409,0.373,194.14,20.371,14.835,0.658,-21.304,-35.354,-8.037,0.0,-0.111,2.4,0.001703,0.00161053,0.00179032,0.0,-1.46e-06,3.159e-05
