Material,Temperature_C,Stress_MPa,Time_hours,Creep_Strain_percent
FSS,700,50,151.5151515151515,4.414193542874313e-26
FSS,700,50,161.6161616161616,4.203392882632324e-26
FSS,700,50,171.7171717171717,4.296010443560538e-26
FSS,700,50,181.8181818181818,4.216409601380105e-26
FSS,700,50,191.91919191919192,4.618689367915702e-26
FSS,700,50,202.02020202020202,4.7033499488508176e-26
FSS,700,50,212.1212121212121,4.761457921056495e-26
FSS,700,50,222.2222222222222,4.6384601268180745e-26
FSS,700,50,232.3232323232323,4.700027878083454e-26
FSS,700,50,242.4242424242424,4.684819064339703e-26
FSS,700,50,252.5252525252525,4.956471986687195e-26
FSS,700,50,262.6262626262626,4.8499058872704314e-26
FSS,700,50,272.7272727272727,4.8996124927827184e-26
FSS,700,50,282.8282828282828,5.0786934105914657e-26
FSS,700,50,292.9292929292929,5.131226724030616e-26
FSS,700,50,303.030303030303,5.184755632977441e-26
FSS,700,50,313.1313131313131,5.405227267006683e-26
FSS,700,50,323.2323232323232,5.402980975655764e-26
FSS,700,50,333.3333333333333,5.401463982786357e-26
FSS,700,50,343.4343434343434,5.536022017076504e-26
FSS,700,50,353.5353535353535,5.396492854241448e-26
FSS,700,50,363.6363636363636,5.634788712312274e-26
FSS,700,50,373.73737373737373,5.696795418731241e-26
FSS,700,50,383.83838383838383,5.466235336097086e-26
FSS,700,50,393.93939393939394,5.949187092078178e-26
FSS,700,50,404.04040404040404,5.673938709671174e-26
FSS,700,50,414.1414141414141,5.894563556045738e-26
FSS,700,50,424.2424242424242,6.135521459079178e-26
FSS,700,50,434.3434343434343,6.143449442052642e-26
FSS,700,50,444.4444444444444,6.031950862852895e-26
FSS,700,50,454.5454545454545,6.007279463519179e-26
FSS,700,50,464.6464646464646,6.294196277586462e-26
FSS,700,50,474.7474747474747,6.291283022002394e-26
FSS,700,50,484.8484848484848,6.096835203231976e-26
FSS,700,50,494.9494949494949,6.107857140567838e-26
FSS,700,50,505.050505050505,5.909702023290709e-26
FSS,700,50,515.1515151515151,6.374616446760849e-26
FSS,700,50,525.2525252525252,6.372717117485705e-26
FSS,700,50,535.3535353535353,6.650516397681132e-26
FSS,700,50,545.4545454545454,6.543244276895122e-26
FSS,700,50,555.5555555555555,6.776005783952609e-26
FSS,700,50,565.6565656565656,6.419272942873888e-26
FSS,700,50,575.7575757575758,6.82243952404233e-26
FSS,700,50,585.8585858585858,6.53214234675484e-26
FSS,700,50,595.959595959596,6.833060653116531e-26
FSS,700,50,606.060606060606,6.422747648719004e-26
FSS,700,50,616.1616161616162,6.803313610186611e-26
FSS,700,50,626.2626262626262,6.389684131988649e-26
FSS,700,50,636.3636363636364,6.777615779086956e-26
FSS,700,50,646.4646464646464,6.960893488422836e-26
FSS,700,50,656.5656565656565,6.79955866393583e-26
FSS,700,50,666.6666666666666,6.725682778680793e-26
FSS,700,50,676.7676767676767,7.158380724765887e-26
FSS,700,50,686.8686868686868,6.99568567730538e-26
FSS,700,50,696.9696969696969,6.949820797983814e-26
FSS,700,50,707.070707070707,7.097936189771689e-26
FSS,700,50,717.1717171717171,7.687841287891681e-26
FSS,700,50,727.2727272727273,7.407015390077489e-26
FSS,700,50,737.3737373737373,7.444818057302052e-26
FSS,700,50,747.4747474747475,7.32270052761399e-26
FSS,700,50,757.5757575757575,7.298563935502408e-26
FSS,700,50,767.6767676767677,6.77157975578084e-26
FSS,700,50,777.7777777777777,7.180196935592383e-26
FSS,700,50,787.8787878787879,7.256521341704464e-26
FSS,700,50,797.9797979797979,6.979594651020623e-26
FSS,700,50,808.0808080808081,7.170277353164319e-26
FSS,700,50,818.1818181818181,7.017225111354261e-26
FSS,700,50,828.2828282828282,7.48406430866675e-26
FSS,700,50,838.3838383838383,7.709358756284827e-26
FSS,700,50,848.4848484848484,7.807028631714372e-26
FSS,700,50,858.5858585858585,7.68191857445407e-26
FSS,700,50,868.6868686868686,7.398434464436799e-26
FSS,700,50,878.7878787878788,7.206135855045813e-26
FSS,700,50,888.8888888888888,7.275384631242784e-26
FSS,700,50,898.989898989899,7.417071612492222e-26
FSS,700,50,909.090909090909,7.534407930647257e-26
FSS,700,50,919.1919191919192,7.733576959249426e-26
FSS,700,50,929.2929292929292,7.563267237121705e-26
FSS,700,50,939.3939393939394,7.909799085299284e-26
FSS,700,50,949.4949494949494,7.804771040404471e-26
FSS,700,50,959.5959595959596,7.891197316856111e-26
FSS,700,50,969.6969696969696,8.18851004096254e-26
FSS,700,50,979.7979797979797,7.665076594985537e-26
FSS,700,50,989.8989898989898,8.075188071534366e-26
FSS,700,50,1000.0,8.000046098360203e-26
FSS,700,75,0.0,0.0
FSS,700,75,10.1010101010101,5.354380413812473e-26
FSS,700,75,20.2020202020202,7.076522642691707e-26
FSS,700,75,30.3030303030303,8.154035725704391e-26
FSS,700,75,40.4040404040404,8.536638741562599e-26
FSS,700,75,50.505050505050505,9.44790884309902e-26
FSS,700,75,60.6060606060606,1.0211216194613388e-25
FSS,700,75,70.7070707070707,1.059958226346619e-25
FSS,700,75,80.8080808080808,1.139498004138904e-25
FSS,700,75,90.9090909090909,1.1768176081193108e-25
FSS,700,75,101.01010101010101,1.2773766293153288e-25
FSS,700,75,111.1111111111111,1.1944103704442396e-25
FSS,700,75,121.2121212121212,1.2858530598504089e-25
FSS,700,75,131.3131313131313,1.2910860494074105e-25
FSS,700,75,141.4141414141414,1.386823518495204e-25
FSS,700,75,151.5151515151515,1.3277302709832357e-25
FSS,700,75,161.6161616161616,1.442137961308731e-25
FSS,700,75,171.7171717171717,1.430361449411578e-25
FSS,700,75,181.8181818181818,1.4546189311928248e-25
FSS,700,75,191.91919191919192,1.4500149266570913e-25
FSS,700,75,202.02020202020202,1.521719038009665e-25
FSS,700,75,212.1212121212121,1.6209050801382412e-25
FSS,700,75,222.2222222222222,1.5943940928884238e-25
FSS,700,75,232.3232323232323,1.6511353844623454e-25
FSS,700,75,242.4242424242424,1.727086738561344e-25
FSS,700,75,252.5252525252525,1.6818139410459623e-25
FSS,700,75,262.6262626262626,1.663314947757143e-25
FSS,700,75,272.7272727272727,1.7381963663023789e-25
FSS,700,75,282.8282828282828,1.7077774378096742e-25
FSS,700,75,292.9292929292929,1.7309840556376409e-25
FSS,700,75,303.030303030303,1.697463227589366e-25
FSS,700,75,313.1313131313131,1.8490815314328074e-25
FSS,700,75,323.2323232323232,1.7981256016802522e-25
FSS,700,75,333.3333333333333,1.8489364809010473e-25
FSS,700,75,343.4343434343434,1.8004542695565507e-25
FSS,700,75,353.5353535353535,1.9017040234280851e-25
FSS,700,75,363.6363636363636,1.8524201320164546e-25
FSS,700,75,373.73737373737373,1.9058837617884455e-25
FSS,700,75,383.83838383838383,1.9828476511395721e-25
FSS,700,75,393.93939393939394,1.995864351320383e-25
FSS,700,75,404.04040404040404,1.9656668679616419e-25
FSS,700,75,414.1414141414141,1.878798579919851e-25
FSS,700,75,424.2424242424242,2.180488733439668e-25
FSS,700,75,434.3434343434343,2.123053024203657e-25
FSS,700,75,444.4444444444444,2.0777795825145097e-25
FSS,700,75,454.5454545454545,2.0034314315348534e-25
FSS,700,75,464.6464646464646,2.0585374949308972e-25
FSS,700,75,474.7474747474747,2.047254383694468e-25
FSS,700,75,484.8484848484848,2.1760684228946403e-25
FSS,700,75,494.9494949494949,2.1283908333267157e-25
FSS,700,75,505.050505050505,2.076714089759065e-25
FSS,700,75,515.1515151515151,2.1112929183131145e-25
FSS,700,75,525.2525252525252,2.2286644684690584e-25
FSS,700,75,535.3535353535353,2.274757444872114e-25
FSS,700,75,545.4545454545454,2.284984383414752e-25
FSS,700,75,555.5555555555555,2.2488262079277335e-25
FSS,700,75,565.6565656565656,2.196028174646632e-25
FSS,700,75,575.7575757575758,2.0100272447469006e-25
FSS,700,75,585.8585858585858,2.260113932556628e-25
FSS,700,75,595.959595959596,2.2534629312023656e-25
FSS,700,75,606.060606060606,2.2764020288850727e-25
FSS,700,75,616.1616161616162,2.283721478051232e-25
FSS,700,75,626.2626262626262,2.201812450706427e-25
FSS,700,75,636.3636363636364,2.34448557282631e-25
FSS,700,75,646.4646464646464,2.362647517271167e-25
FSS,700,75,656.5656565656565,2.3790086864355924e-25
FSS,700,75,666.6666666666666,2.410334689061077e-25
FSS,700,75,676.7676767676767,2.398843150251504e-25
FSS,700,75,686.8686868686868,2.339261789191363e-25
FSS,700,75,696.9696969696969,2.375468740453514e-25
FSS,700,75,707.070707070707,2.3990869400717325e-25
FSS,700,75,717.1717171717171,2.412222699735811e-25
FSS,700,75,727.2727272727273,2.4886114444527472e-25
FSS,700,75,737.3737373737373,2.474829899264243e-25
FSS,700,75,747.4747474747475,2.5915680991865254e-25
FSS,700,75,757.5757575757575,2.613266771388605e-25
FSS,700,75,767.6767676767677,2.4682963572976737e-25
FSS,700,75,777.7777777777777,2.1889818178334392e-25
FSS,700,75,787.8787878787879,2.577103553174092e-25
FSS,700,75,797.9797979797979,2.4555419490910986e-25
FSS,700,75,808.0808080808081,2.4467384399528056e-25
FSS,700,75,818.1818181818181,2.48784457362985e-25
FSS,700,75,828.2828282828282,2.4948952318089423e-25
FSS,700,75,838.3838383838383,2.586176483438821e-25
FSS,700,75,848.4848484848484,2.430891289363498e-25
FSS,700,75,858.5858585858585,2.4779880896455705e-25
FSS,700,75,868.6868686868686,2.597757447608513e-25
FSS,700,75,878.7878787878788,2.629959781488266e-25
FSS,700,75,888.8888888888888,2.6419469870731273e-25
FSS,700,75,898.989898989899,2.54088718374426e-25
FSS,700,75,909.090909090909,2.5358554106101854e-25
FSS,700,75,919.1919191919192,2.5827893682046405e-25
FSS,700,75,929.2929292929292,2.651647879482257e-25
FSS,700,75,939.3939393939394,2.7604523906165074e-25
FSS,700,75,949.4949494949494,2.489663454827521e-25
FSS,700,75,959.5959595959596,2.6448064849164544e-25
FSS,700,75,969.6969696969696,2.565376393986712e-25
FSS,700,75,979.7979797979797,2.548986454322143e-25
FSS,700,75,989.8989898989898,2.7696456865445476e-25
FSS,700,75,1000.0,2.7452812161822445e-25
FSS,700,100,0.0,0.0
FSS,700,100,10.1010101010101,1.2992978568714212e-25
FSS,700,100,20.2020202020202,1.6791513843809535e-25
FSS,700,100,30.3030303030303,1.856047563536319e-25
FSS,700,100,40.4040404040404,2.0556046246435001e-25
FSS,700,100,50.505050505050505,2.3994655544022506e-25
FSS,700,100,60.6060606060606,2.38243310378386e-25
FSS,700,100,70.7070707070707,2.589109344528123e-25
FSS,700,100,80.8080808080808,2.654953279415603e-25
FSS,700,100,90.9090909090909,2.612781629802638e-25
FSS,700,100,101.01010101010101,2.694021674529041e-25
FSS,700,100,111.1111111111111,2.9158818299543026e-25
FSS,700,100,121.2121212121212,3.156108883903792e-25
FSS,700,100,131.3131313131313,3.220500604960533e-25
FSS,700,100,141.4141414141414,3.317310000933685e-25
FSS,700,100,151.5151515151515,3.2097402220241613e-25
FSS,700,100,161.6161616161616,3.547258283189368e-25
FSS,700,100,171.7171717171717,3.3557716298338063e-25
FSS,700,100,181.8181818181818,3.5481475166951797e-25
FSS,700,100,191.91919191919192,3.591874157107353e-25
FSS,700,100,202.02020202020202,3.6389949068620685e-25
FSS,700,100,212.1212121212121,3.870510231002571e-25
FSS,700,100,222.2222222222222,3.702157269306907e-25
FSS,700,100,232.3232323232323,3.6859321219878355e-25
FSS,700,100,242.4242424242424,3.9014552134764424e-25
FSS,700,100,252.5252525252525,3.9077834020491894e-25
FSS,700,100,262.6262626262626,4.416182739045083e-25
FSS,700,100,272.7272727272727,4.145676624305299e-25
FSS,700,100,282.8282828282828,4.0647263665526725e-25
FSS,700,100,292.9292929292929,4.0341212896559156e-25
FSS,700,100,303.030303030303,3.978035372623271e-25
FSS,700,100,313.1313131313131,4.13334550155787e-25
FSS,700,100,323.2323232323232,4.327028195410872e-25
FSS,700,100,333.3333333333333,4.545497505038101e-25
FSS,700,100,343.4343434343434,4.552853381700274e-25
FSS,700,100,353.5353535353535,4.480130815867894e-25
FSS,700,100,363.6363636363636,4.4500724882567275e-25
FSS,700,100,373.73737373737373,4.57352566003247e-25
FSS,700,100,383.83838383838383,4.508230796721991e-25
FSS,700,100,393.93939393939394,4.85954011508562e-25
FSS,700,100,404.04040404040404,4.635977282919258e-25
FSS,700,100,414.1414141414141,4.690728107605219e-25
FSS,700,100,424.2424242424242,4.427469807600908e-25
FSS,700,100,434.3434343434343,4.753926127545516e-25
FSS,700,100,444.4444444444444,4.941566018321198e-25
FSS,700,100,454.5454545454545,4.703030294751788e-25
FSS,700,100,464.6464646464646,4.785911432560056e-25
FSS,700,100,474.7474747474747,5.050492230121511e-25
FSS,700,100,484.8484848484848,4.749505547535792e-25
FSS,700,100,494.9494949494949,5.164504198260755e-25
FSS,700,100,505.050505050505,4.960695847156222e-25
FSS,700,100,515.1515151515151,5.017062176744166e-25
FSS,700,100,525.2525252525252,4.93853404325318e-25
FSS,700,100,535.3535353535353,5.20339249644217e-25
FSS,700,100,545.4545454545454,5.5609874345321395e-25
FSS,700,100,555.5555555555555,5.334376516293139e-25
FSS,700,100,565.6565656565656,5.109152569481187e-25
FSS,700,100,575.7575757575758,5.457551078643495e-25
FSS,700,100,585.8585858585858,5.259523012495111e-25
FSS,700,100,595.959595959596,5.56210298312188e-25
FSS,700,100,606.060606060606,5.503387390436278e-25
FSS,700,100,616.1616161616162,4.927338390862953e-25
FSS,700,100,626.2626262626262,5.271646459640668e-25
FSS,700,100,636.3636363636364,5.620754373550776e-25
FSS,700,100,646.4646464646464,5.521113541612701e-25
FSS,700,100,656.5656565656565,5.356294635865247e-25
FSS,700,100,666.6666666666666,5.450021729785128e-25
FSS,700,100,676.7676767676767,5.265552523112923e-25
FSS,700,100,686.8686868686868,5.599089903902835e-25
FSS,700,100,696.9696969696969,6.016962016472031e-25
FSS,700,100,707.070707070707,5.808169573648533e-25
FSS,700,100,717.1717171717171,6.073971325638606e-25
FSS,700,100,727.2727272727273,5.879030259108596e-25
FSS,700,100,737.3737373737373,5.932529877650352e-25
FSS,700,100,747.4747474747475,6.125062064180829e-25
FSS,700,100,757.5757575757575,5.875588699269263e-25
FSS,700,100,767.6767676767677,5.804045100869522e-25
FSS,700,100,777.7777777777777,6.045248112278602e-25
FSS,700,100,787.8787878787879,6.147036065866709e-25
FSS,700,100,797.9797979797979,5.83126657594306e-25
FSS,700,100,808.0808080808081,5.813923269595052e-25
FSS,700,100,818.1818181818181,5.993318842329309e-25
FSS,700,100,828.2828282828282,6.143666696950403e-25
FSS,700,100,838.3838383838383,6.163753345413436e-25
FSS,700,100,848.4848484848484,5.786643214094987e-25
FSS,700,100,858.5858585858585,6.418106189547991e-25
FSS,700,100,868.6868686868686,5.977666635449432e-25
FSS,700,100,878.7878787878788,6.0709505819173035e-25
FSS,700,100,888.8888888888888,5.9777601101017755e-25
FSS,700,100,898.989898989899,6.667826725315867e-25
FSS,700,100,909.090909090909,6.237630310620365e-25
FSS,700,100,919.1919191919192,6.057948059859243e-25
FSS,700,100,929.2929292929292,6.402218860587541e-25
FSS,700,100,939.3939393939394,6.408676688614583e-25
FSS,700,100,949.4949494949494,6.252219586138591e-25
FSS,700,100,959.5959595959596,6.470112337770243e-25
FSS,700,100,969.6969696969696,6.177307797668927e-25
FSS,700,100,979.7979797979797,6.26314188838114e-25
FSS,700,100,989.8989898989898,5.995254184768187e-25
FSS,700,100,1000.0,6.148414201642784e-25
FSS,700,125,0.0,0.0
FSS,700,125,10.1010101010101,2.639716080010851e-25
FSS,700,125,20.2020202020202,3.3485655972342405e-25
FSS,700,125,30.3030303030303,3.6852846165359563e-25
FSS,700,125,40.4040404040404,4.270573844788734e-25
FSS,700,125,50.505050505050505,4.376945955539747e-25
FSS,700,125,60.6060606060606,4.653634171279447e-25
FSS,700,125,70.7070707070707,4.956124973092295e-25
FSS,700,125,80.8080808080808,5.165033535995636e-25
FSS,700,125,90.9090909090909,5.367775230923952e-25
FSS,700,125,101.01010101010101,5.797885455856886e-25
FSS,700,125,111.1111111111111,5.821855619622376e-25
FSS,700,125,121.2121212121212,6.10268168039473e-25
FSS,700,125,131.3131313131313,6.33485167280081e-25
FSS,700,125,141.4141414141414,6.379629957102844e-25
FSS,700,125,151.5151515151515,6.272275000198379e-25
FSS,700,125,161.6161616161616,6.339723929869055e-25
FSS,700,125,171.7171717171717,6.779747787196891e-25
FSS,700,125,181.8181818181818,6.850632108267967e-25
FSS,700,125,191.91919191919192,7.035956881478242e-25
FSS,700,125,202.02020202020202,7.141239082998017e-25
FSS,700,125,212.1212121212121,7.831036143465082e-25
FSS,700,125,222.2222222222222,7.092243339126697e-25
FSS,700,125,232.3232323232323,7.054954443169711e-25
FSS,700,125,242.4242424242424,7.691397557236418e-25
FSS,700,125,252.5252525252525,7.637813410809421e-25
FSS,700,125,262.6262626262626,7.906086420720421e-25
FSS,700,125,272.7272727272727,8.074972730954525e-25
FSS,700,125,282.8282828282828,8.347256895576142e-25
FSS,700,125,292.9292929292929,7.769022335278247e-25
FSS,700,125,303.030303030303,8.096551636371313e-25
FSS,700,125,313.1313131313131,8.436251538494817e-25
FSS,700,125,323.2323232323232,8.616854728657803e-25
FSS,700,125,333.3333333333333,9.073593232476236e-25
FSS,700,125,343.4343434343434,8.849453635805448e-25
FSS,700,125,353.5353535353535,8.67572117160112e-25
FSS,700,125,363.6363636363636,8.542186636030648e-25
FSS,700,125,373.73737373737373,8.711198564815871e-25
FSS,700,125,383.83838383838383,8.785264525513278e-25
FSS,700,125,393.93939393939394,9.203415128974913e-25
FSS,700,125,404.04040404040404,9.1765370566368e-25
FSS,700,125,414.1414141414141,8.82062337012437e-25
FSS,700,125,424.2424242424242,9.142033174897533e-25
FSS,700,125,434.3434343434343,9.585654280139056e-25
FSS,700,125,444.4444444444444,9.514554936740258e-25
FSS,700,125,454.5454545454545,9.651458821653718e-25
FSS,700,125,464.6464646464646,9.67270887223607e-25
FSS,700,125,474.7474747474747,1.0105231996691644e-24
FSS,700,125,484.8484848484848,9.77510096681788e-25
FSS,700,125,494.9494949494949,9.663448632623393e-25
FSS,700,125,505.050505050505,9.575547503179887e-25
FSS,700,125,515.1515151515151,9.98876639418465e-25
FSS,700,125,525.2525252525252,9.251232353308278e-25
FSS,700,125,535.3535353535353,9.993350320038827e-25
FSS,700,125,545.4545454545454,1.0052404090681638e-24
FSS,700,125,555.5555555555555,9.76332328388161e-25
FSS,700,125,565.6565656565656,9.95915026246954e-25
FSS,700,125,575.7575757575758,1.0558477688240001e-24
FSS,700,125,585.8585858585858,1.0442816307571096e-24
FSS,700,125,595.959595959596,1.0465130712248838e-24
FSS,700,125,606.060606060606,1.0591277569737727e-24
FSS,700,125,616.1616161616162,1.0585049384325949e-24
FSS,700,125,626.2626262626262,1.1011788124164878e-24
FSS,700,125,636.3636363636364,1.071511042697588e-24
FSS,700,125,646.4646464646464,1.0264986144625608e-24
FSS,700,125,656.5656565656565,1.1320814261315347e-24
FSS,700,125,666.6666666666666,1.0971377613774556e-24
FSS,700,125,676.7676767676767,1.0715255068972596e-24
FSS,700,125,686.8686868686868,1.0552493625171232e-24
FSS,700,125,696.9696969696969,1.1151861827240084e-24
FSS,700,125,707.070707070707,1.1037667326760433e-24
FSS,700,125,717.1717171717171,1.1657420613118696e-24
FSS,700,125,727.2727272727273,1.107027344949188e-24
FSS,700,125,737.3737373737373,1.0958114097580396e-24
FSS,700,125,747.4747474747475,1.1597663459284572e-24
FSS,700,125,757.5757575757575,1.166231564707023e-24
FSS,700,125,767.6767676767677,1.1457736714864004e-24
FSS,700,125,777.7777777777777,1.1684711049107136e-24
FSS,700,125,787.8787878787879,1.1491166156456505e-24
FSS,700,125,797.9797979797979,1.1636654046037202e-24
FSS,700,125,808.0808080808081,1.2012213429689193e-24
FSS,700,125,818.1818181818181,1.1875823652182204e-24
FSS,700,125,828.2828282828282,1.1647858101124544e-24
FSS,700,125,838.3838383838383,1.2234079250101189e-24
FSS,700,125,848.4848484848484,1.0968851489493384e-24
FSS,700,125,858.5858585858585,1.2585322823447297e-24
FSS,700,125,868.6868686868686,1.1294867501315236e-24
FSS,700,125,878.7878787878788,1.1727512638801562e-24
FSS,700,125,888.8888888888888,1.1985545100734866e-24
FSS,700,125,898.989898989899,1.1994885723336435e-24
FSS,700,125,909.090909090909,1.2460213431269453e-24
FSS,700,125,919.1919191919192,1.1756579019319726e-24
FSS,700,125,929.2929292929292,1.228378757034766e-24
FSS,700,125,939.3939393939394,1.2022417025113072e-24
FSS,700,125,949.4949494949494,1.2389262599909806e-24
FSS,700,125,959.5959595959596,1.23021445107408e-24
FSS,700,125,969.6969696969696,1.2405845848565339e-24
FSS,700,125,979.7979797979797,1.2211464675358727e-24
FSS,700,125,989.8989898989898,1.227028100524803e-24
FSS,700,125,1000.0,1.2613087208684639e-24
FSS,700,150,0.0,0.0
FSS,700,150,10.1010101010101,4.449289929279672e-25
FSS,700,150,20.2020202020202,5.415777872217243e-25
FSS,700,150,30.3030303030303,6.189981072879754e-25
FSS,700,150,40.4040404040404,7.158252915856866e-25
FSS,700,150,50.505050505050505,7.592448166559443e-25
FSS,700,150,60.6060606060606,8.302459997217067e-25
FSS,700,150,70.7070707070707,8.317360950881355e-25
FSS,700,150,80.8080808080808,8.480505627135699e-25
FSS,700,150,90.9090909090909,9.186506038552476e-25
FSS,700,150,101.01010101010101,9.463783149805028e-25
FSS,700,150,111.1111111111111,9.991385880397396e-25
FSS,700,150,121.2121212121212,1.0127490108876428e-24
FSS,700,150,131.3131313131313,1.0854130536416529e-24
FSS,700,150,141.4141414141414,1.0802897564598928e-24
FSS,700,150,151.5151515151515,1.1213832500120037e-24
FSS,700,150,161.6161616161616,1.1472471200020208e-24
FSS,700,150,171.7171717171717,1.1731560636229032e-24
FSS,700,150,181.8181818181818,1.1890412391443563e-24
FSS,700,150,191.91919191919192,1.2312092890115608e-24
FSS,700,150,202.02020202020202,1.2051312312822931e-24
FSS,700,150,212.1212121212121,1.3085888713988427e-24
FSS,700,150,222.2222222222222,1.2674218035490159e-24
FSS,700,150,232.3232323232323,1.2454822779091832e-24
FSS,700,150,242.4242424242424,1.3233766055523421e-24
FSS,700,150,252.5252525252525,1.3008016886911683e-24
FSS,700,150,262.6262626262626,1.3803520228315072e-24
FSS,700,150,272.7272727272727,1.4622375620400228e-24
FSS,700,150,282.8282828282828,1.3561270300303255e-24
FSS,700,150,292.9292929292929,1.4200848843709358e-24
