Sample_ID,Rho,Gc_YSZ_GDC,Gc_GDC_LSCF,R_system
9376,0.75,2.969,1.7881,4.7571
9377,0.75,4.844,3.1896,8.0335
9378,0.75,3.7989,2.096,5.8949
9379,0.75,3.4262,2.2049,5.6311
9380,0.75,3.6814,2.4366,6.118
9381,0.75,4.1753,2.3158,6.4911
9382,0.75,4.1634,2.4191,6.5825
9383,0.75,4.9071,3.4441,8.3512
9384,0.75,3.3226,1.9431,5.2657
9385,0.75,3.9634,3.1219,7.0853
9386,0.75,4.2637,2.6978,6.9614
9387,0.75,4.735,3.139,7.874
9388,0.75,4.0282,3.4032,7.4314
9389,0.75,4.9256,2.898,7.8235
9390,0.75,3.1845,2.2525,5.437
9391,0.75,2.4715,2.1709,4.6424
9392,0.75,4.1439,3.0052,7.1491
9393,0.75,3.3814,1.887,5.2684
9394,0.75,3.934,1.778,5.712
9395,0.75,3.662,3.0262,6.6881
9396,0.75,3.044,2.4114,5.4553
9397,0.75,2.9769,2.3234,5.3002
9398,0.75,3.6718,2.2199,5.8917
9399,0.75,3.3101,1.9684,5.2784
9400,0.75,3.1306,1.7031,4.8338
9401,0.75,4.2827,3.5577,7.8404
9402,0.75,5.1134,3.2908,8.4042
9403,0.75,3.573,2.8738,6.4468
9404,0.75,3.9527,3.7296,7.6823
9405,0.75,3.8023,2.9817,6.784
9406,0.75,3.6537,2.4997,6.1534
9407,0.75,4.3652,3.3548,7.72
9408,0.75,2.972,2.4327,5.4047
9409,0.75,2.777,2.201,4.978
9410,0.75,5.5099,3.4201,8.93
9411,0.75,4.5107,2.7261,7.2368
9412,0.75,5.0039,2.809,7.8129
9413,0.75,3.7708,2.6749,6.4457
9414,0.75,3.3198,2.0016,5.3214
9415,0.75,2.7229,2.0887,4.8116
9416,0.75,3.7514,2.6838,6.4352
9417,0.75,3.5783,2.0533,5.6316
9418,0.75,5.3596,2.7977,8.1573
9419,0.75,3.9928,2.5615,6.5543
9420,0.75,4.0343,2.5214,6.5557
9421,0.75,3.978,2.2418,6.2198
9422,0.75,3.5915,2.4936,6.085
9423,0.75,4.7073,2.6078,7.3151
9424,0.75,4.9136,3.2331,8.1466
9425,0.75,4.1358,2.85,6.9858
9426,0.75,3.5493,2.1573,5.7067
9427,0.75,3.29,2.1742,5.4642
9428,0.75,3.5487,3.276,6.8246
9429,0.75,5.1518,3.5973,8.7491
9430,0.75,3.3769,2.203,5.58
9431,0.75,4.4226,3.1795,7.6021
9432,0.75,4.1782,2.7821,6.9603
9433,0.75,3.4049,2.6446,6.0495
9434,0.75,4.3182,2.9084,7.2266
9435,0.75,3.2536,2.2165,5.4702
9436,0.75,2.4415,1.467,3.9084
9437,0.75,3.1731,1.7084,4.8815
9438,0.75,4.4539,3.0502,7.504
9439,0.75,3.2185,2.3014,5.5199
9440,0.75,3.9364,2.2674,6.2037
9441,0.75,4.8206,2.833,7.6536
9442,0.75,3.5461,2.8285,6.3746
9443,0.75,3.4681,2.7722,6.2403
9444,0.75,3.2835,2.2301,5.5135
9445,0.75,3.0965,2.197,5.2935
9446,0.75,4.1056,2.5215,6.6272
9447,0.75,4.0699,3.2653,7.3352
9448,0.75,4.3386,2.8672,7.2058
9449,0.75,4.883,3.4031,8.286
9450,0.75,2.8655,2.3179,5.1834
9451,0.75,4.8272,3.1623,7.9894
9452,0.75,3.268,2.3263,5.5943
9453,0.75,4.5444,3.076,7.6205
9454,0.75,5.7022,3.6861,9.3883
9455,0.75,3.9293,2.3361,6.2654
9456,0.75,4.1678,2.6966,6.8644
9457,0.75,3.3073,1.9597,5.2669
9458,0.75,4.3989,2.7862,7.1851
9459,0.75,3.9741,2.3726,6.3467
9460,0.75,3.2225,2.5046,5.7271
9461,0.75,4.6415,3.1554,7.7969
9462,0.75,3.8154,2.766,6.5814
9463,0.75,3.3024,2.6394,5.9418
9464,0.75,3.3834,2.2563,5.6397
9465,0.75,2.4362,1.6729,4.1091
9466,0.75,3.3897,2.7465,6.1362
9467,0.75,4.2112,2.6394,6.8506
9468,0.75,2.7653,1.8963,4.6616
9469,0.75,4.1516,3.3408,7.4924
9470,0.75,4.617,2.6771,7.2941
9471,0.75,4.2863,2.6926,6.979
9472,0.75,3.6148,2.4563,6.0711
9473,0.75,4.5323,2.6796,7.2119
9474,0.75,3.8589,2.558,6.4169
9475,0.75,2.7173,1.5926,4.3099
9476,0.75,4.2848,2.75,7.0348
9477,0.75,4.2208,3.3828,7.6035
9478,0.75,3.6077,2.1054,5.7132
9479,0.75,3.7376,2.5612,6.2988
9480,0.75,3.5563,2.5203,6.0766
9481,0.75,4.0743,2.348,6.4222
9482,0.75,3.343,2.2843,5.6273
9483,0.75,3.9043,2.2938,6.1981
9484,0.75,3.3322,2.1985,5.5307
9485,0.75,3.5466,2.3293,5.8759
9486,0.75,3.7967,2.3967,6.1933
9487,0.75,2.6668,1.8495,4.5163
9488,0.75,4.4809,3.2443,7.7252
9489,0.75,4.9988,3.1569,8.1557
9490,0.75,2.841,2.4104,5.2514
9491,0.75,3.1838,2.2773,5.4611
9492,0.75,3.8769,3.3541,7.231
9493,0.75,4.0724,2.534,6.6064
9494,0.75,4.565,2.6896,7.2547
9495,0.75,3.295,2.2258,5.5208
9496,0.75,3.4641,2.4472,5.9113
9497,0.75,3.9777,3.5864,7.5641
9498,0.75,3.7861,2.9647,6.7508
9499,0.75,2.6482,1.6921,4.3403
9500,0.75,3.9336,2.7637,6.6972
9501,0.75,4.0366,2.7391,6.7757
9502,0.75,3.3372,1.864,5.2012
9503,0.75,3.4402,2.6629,6.1031
9504,0.75,2.4584,1.999,4.4574
9505,0.75,4.1241,3.2225,7.3467
9506,0.75,4.1048,2.9294,7.0342
9507,0.75,3.3182,2.3012,5.6194
9508,0.75,3.0621,2.2195,5.2816
9509,0.75,3.4733,2.7483,6.2216
9510,0.75,3.6271,2.1569,5.7839
9511,0.75,3.2308,2.3758,5.6066
9512,0.75,4.0639,3.0517,7.1155
9513,0.75,5.2961,2.7719,8.068
9514,0.75,4.582,2.3842,6.9663
9515,0.75,3.9395,2.7557,6.6952
9516,0.75,4.8275,3.3098,8.1373
9517,0.75,4.4211,2.6508,7.0719
9518,0.75,3.606,2.5311,6.1372
9519,0.75,3.6328,2.8684,6.5012
9520,0.75,3.1827,1.7802,4.9628
9521,0.75,4.0008,2.4335,6.4343
9522,0.75,3.9116,2.9764,6.888
9523,0.75,3.4567,2.2515,5.7083
9524,0.75,4.2398,2.6775,6.9172
9525,0.75,3.9477,2.8445,6.7922
9526,0.75,3.7625,2.3739,6.1365
9527,0.75,5.0399,3.2317,8.2716
9528,0.75,3.9375,2.0123,5.9498
9529,0.75,3.7336,2.4038,6.1374
9530,0.75,3.9661,2.5412,6.5073
9531,0.75,3.9851,3.0206,7.0057
9532,0.75,3.0824,2.2836,5.366
9533,0.75,3.441,1.968,5.409
9534,0.75,3.2044,2.2159,5.4203
9535,0.75,3.4985,1.865,5.3635
9536,0.75,3.0989,2.6446,5.7436
9537,0.75,4.9063,3.5995,8.5058
9538,0.75,3.4206,2.0544,5.475
9539,0.75,3.6274,2.3778,6.0052
9540,0.75,3.3232,2.2764,5.5996
9541,0.75,3.108,1.6628,4.7709
9542,0.75,4.1998,2.8367,7.0365
9543,0.75,3.6846,2.4021,6.0867
9544,0.75,3.3593,2.5262,5.8855
9545,0.75,3.3715,2.4128,5.7843
9546,0.75,4.3324,2.5584,6.8908
9547,0.75,3.6511,1.9914,5.6426
9548,0.75,4.032,3.2429,7.2749
9549,0.75,3.8083,2.5909,6.3992
9550,0.75,4.0437,2.4138,6.4575
9551,0.75,3.1884,2.4583,5.6467
9552,0.75,5.6367,3.2034,8.8401
9553,0.75,4.0614,3.0066,7.0681
9554,0.75,3.1152,1.887,5.0022
9555,0.75,4.7403,3.1485,7.8888
9556,0.75,4.3145,3.2362,7.5507
9557,0.75,4.1219,2.5721,6.694
9558,0.75,3.498,2.4887,5.9867
9559,0.75,3.928,2.301,6.229
9560,0.75,4.5649,2.8159,7.3807
9561,0.75,3.4717,1.782,5.2537
9562,0.75,4.6432,2.762,7.4051
9563,0.75,2.8531,2.2463,5.0994
9564,0.75,5.6062,3.1319,8.7381
9565,0.75,3.5629,2.3111,5.8741
9566,0.75,3.0245,1.854,4.8785
9567,0.75,3.7566,2.7043,6.4609
9568,0.75,3.5982,2.3946,5.9927
9569,0.75,4.1651,2.2736,6.4387
9570,0.75,3.1797,2.2249,5.4045
9571,0.75,4.3403,2.7308,7.0711
9572,0.75,3.7326,2.0742,5.8068
9573,0.75,4.6558,3.2361,7.8919
9574,0.75,2.6474,1.568,4.2154
9575,0.75,5.2457,3.2396,8.4853
9576,0.75,4.4237,2.6469,7.0707
9577,0.75,3.2437,1.8594,5.1031
9578,0.75,3.2036,2.1416,5.3452
9579,0.75,3.7705,2.7081,6.4787
9580,0.75,2.8455,2.1874,5.0328
9581,0.75,2.7164,1.5512,4.2676
9582,0.75,2.5402,1.8892,4.4294
9583,0.75,3.2005,2.4729,5.6734
9584,0.75,3.6972,2.5104,6.2076
9585,0.75,3.7429,2.2345,5.9773
9586,0.75,3.9275,2.3963,6.3238
9587,0.75,4.4019,2.9088,7.3107
9588,0.75,3.7018,2.4681,6.17
9589,0.75,3.0505,1.9671,5.0176
9590,0.75,4.3924,2.8708,7.2632
9591,0.75,4.8559,3.4388,8.2948
9592,0.75,5.3896,3.9776,9.3672
9593,0.75,6.0633,3.892,9.9553
9594,0.75,3.7911,2.4088,6.1999
9595,0.75,4.1857,3.5299,7.7157
9596,0.75,4.7848,3.2049,7.9897
9597,0.75,5.3491,3.3468,8.6958
9598,0.75,4.0662,2.2403,6.3065
9599,0.75,3.5911,2.0303,5.6213
9600,0.75,3.765,2.7089,6.4739
9601,0.75,4.6125,3.2337,7.8461
9602,0.75,4.3195,3.4477,7.7672
9603,0.75,4.0618,3.0327,7.0945
9604,0.75,3.0216,1.829,4.8506
9605,0.75,3.1165,2.0646,5.1811
9606,0.75,5.7869,3.1226,8.9096
9607,0.75,3.2006,2.036,5.2366
9608,0.75,3.6301,1.8628,5.493
9609,0.75,2.9896,2.2869,5.2765
9610,0.75,2.9908,2.2335,5.2243
9611,0.75,3.4154,2.8384,6.2538
9612,0.75,4.3934,3.0548,7.4482
9613,0.75,3.6648,2.8911,6.5559
9614,0.75,4.6438,2.9622,7.6059
9615,0.75,3.4993,2.4716,5.9709
9616,0.75,4.3401,2.9566,7.2968
9617,0.75,3.2587,2.6014,5.8602
9618,0.75,3.7378,2.0245,5.7623
9619,0.75,3.7283,1.993,5.7213
9620,0.75,4.4647,3.2582,7.7229
9621,0.75,4.042,2.0437,6.0857
9622,0.75,3.6919,2.418,6.1099
9623,0.75,4.8359,2.6437,7.4795
9624,0.75,4.446,2.9156,7.3616
9625,0.75,3.2711,2.0257,5.2968
9626,0.75,5.1297,3.4408,8.5705
9627,0.75,4.3019,2.2959,6.5978
9628,0.75,3.2538,2.1623,5.416
9629,0.75,2.9308,1.9318,4.8625
9630,0.75,3.4967,2.4126,5.9093
9631,0.75,3.4611,2.4326,5.8937
9632,0.75,3.6272,2.3134,5.9406
9633,0.75,4.4859,3.0467,7.5327
9634,0.75,5.0948,2.7968,7.8916
9635,0.75,4.7307,2.7769,7.5077
9636,0.75,2.7668,2.0317,4.7985
9637,0.75,4.8818,2.404,7.2858
9638,0.75,2.7223,1.9086,4.6309
9639,0.75,2.6857,1.7706,4.4563
9640,0.75,3.3158,1.9486,5.2644
9641,0.75,3.7826,2.3151,6.0977
9642,0.75,4.1902,2.8046,6.9949
9643,0.75,3.5346,2.5336,6.0683
9644,0.75,3.2702,2.1122,5.3824
9645,0.75,3.6487,2.5476,6.1962
9646,0.75,3.8114,2.611,6.4224
9647,0.75,3.2205,2.0186,5.2391
9648,0.75,3.4711,2.5684,6.0394
9649,0.75,2.845,1.9632,4.8082
9650,0.75,3.7564,2.99,6.7464
9651,0.75,3.7369,2.5306,6.2675
9652,0.75,3.8635,2.3536,6.2171
9653,0.75,3.8808,2.4954,6.3762
9654,0.75,4.7293,2.9092,7.6385
9655,0.75,5.5883,3.987,9.5753
9656,0.75,4.3791,2.3031,6.6823
9657,0.75,2.9022,2.1717,5.0739
9658,0.75,3.1774,1.472,4.6494
9659,0.75,4.5347,2.6045,7.1392
9660,0.75,2.99,2.3992,5.3892
9661,0.75,3.9293,3.0098,6.9391
9662,0.75,3.2285,2.6773,5.9057
9663,0.75,3.346,2.0609,5.4069
9664,0.75,4.0607,2.6252,6.6859
9665,0.75,3.4668,2.111,5.5778
9666,0.75,3.5949,3.2055,6.8004
9667,0.75,5.4882,3.4637,8.9519
9668,0.75,2.8336,1.9614,4.795
9669,0.75,3.9497,3.0645,7.0142
9670,0.75,2.9867,1.8703,4.857
9671,0.75,3.8901,2.3963,6.2864
9672,0.75,3.2004,2.1984,5.3988
9673,0.75,3.8933,2.5699,6.4632
9674,0.75,3.7066,2.3971,6.1037
9675,0.75,3.9217,2.4818,6.4035
9676,0.75,3.8242,2.4862,6.3104
9677,0.75,4.4365,2.7559,7.1924
9678,0.75,3.0399,2.5136,5.5535
9679,0.75,3.5343,2.788,6.3224
9680,0.75,3.5601,2.7561,6.3163
9681,0.75,3.5381,2.6387,6.1768
9682,0.75,4.0154,2.7833,6.7988
9683,0.75,4.9029,3.6385,8.5414
9684,0.75,2.8281,2.0136,4.8418
9685,0.75,4.4773,2.8932,7.3705
9686,0.75,3.6999,2.7982,6.4981
9687,0.75,3.4054,1.956,5.3614
9688,0.75,5.5288,3.3983,8.9271
9689,0.75,5.4205,4.0847,9.5052
9690,0.75,3.524,2.4534,5.9773
9691,0.75,4.1232,3.164,7.2872
9692,0.75,4.1781,2.3969,6.575
9693,0.75,2.6729,1.7367,4.4096
9694,0.75,3.0162,2.6655,5.6817
9695,0.75,3.9052,2.8783,6.7835
9696,0.75,2.9296,1.8782,4.8078
9697,0.75,4.0368,2.3701,6.407
9698,0.75,3.2985,2.0646,5.3631
9699,0.75,3.9497,3.496,7.4457
9700,0.75,3.0384,2.2072,5.2456
9701,0.75,3.2637,2.4605,5.7241
9702,0.75,4.2459,2.9273,7.1732
9703,0.75,3.9768,2.221,6.1978
9704,0.75,4.4407,2.9749,7.4156
9705,0.75,3.7315,2.5398,6.2712
9706,0.75,3.4274,2.5247,5.9521
9707,0.75,4.3196,2.1655,6.4851
9708,0.75,3.8522,2.8246,6.6768
9709,0.75,4.8763,2.6615,7.5378
9710,0.75,4.1705,2.3708,6.5413
9711,0.75,3.4231,2.3137,5.7368
9712,0.75,4.4744,2.8336,7.3081
9713,0.75,4.1881,2.4204,6.6084
9714,0.75,4.4631,3.2443,7.7074
9715,0.75,3.333,2.2089,5.542
9716,0.75,4.0204,2.4432,6.4636
9717,0.75,3.1011,1.7595,4.8606
9718,0.75,3.1964,1.4935,4.69
9719,0.75,3.6228,2.4152,6.0381
9720,0.75,3.1701,1.7797,4.9498
9721,0.75,5.2776,3.3877,8.6653
9722,0.75,2.9909,2.58,5.571
9723,0.75,4.109,2.6984,6.8074
9724,0.75,2.8639,1.9872,4.8511
9725,0.75,4.0578,2.6074,6.6652
9726,0.75,2.3102,1.5438,3.8539
9727,0.75,3.4021,2.2713,5.6734
9728,0.75,4.4144,2.8853,7.2998
9729,0.75,3.797,2.6323,6.4293
9730,0.75,3.0914,1.8992,4.9906
9731,0.75,3.0412,2.2081,5.2493
9732,0.75,2.639,1.6041,4.2432
9733,0.75,4.3052,2.9182,7.2234
9734,0.75,3.1685,2.534,5.7025
9735,0.75,3.43,2.2837,5.7137
9736,0.75,3.1025,1.9639,5.0664
9737,0.75,3.2407,2.29,5.5307
9738,0.75,4.5311,2.4443,6.9755
9739,0.75,4.9497,2.6914,7.6411
9740,0.75,3.6383,2.9546,6.5929
9741,0.75,2.9724,1.9585,4.931
9742,0.75,3.9967,2.6488,6.6454
9743,0.75,3.9737,2.4651,6.4388
9744,0.75,4.242,3.0586,7.3006
9745,0.75,2.8875,1.6948,4.5823
9746,0.75,4.974,2.7322,7.7062
9747,0.75,3.9515,2.3337,6.2852
9748,0.75,2.8704,1.8372,4.7075
9749,0.75,5.0241,2.8772,7.9013
9750,0.75,3.5051,1.9948,5.4999
9751,0.75,2.6794,1.4977,4.1771
9752,0.75,2.7735,1.6898,4.4633
9753,0.75,4.6559,2.4978,7.1536
9754,0.75,5.022,2.4913,7.5133
9755,0.75,4.6951,3.4818,8.1769
9756,0.75,3.4613,2.5359,5.9972
9757,0.75,3.6167,2.5517,6.1684
9758,0.75,3.878,2.0458,5.9238
9759,0.75,4.4589,3.1009,7.5598
9760,0.75,4.256,3.4951,7.7511
9761,0.75,4.8068,2.7579,7.5648
9762,0.75,5.0092,2.5573,7.5665
9763,0.75,3.571,2.5274,6.0984
9764,0.75,4.402,3.1378,7.5399
9765,0.75,2.8411,2.0988,4.9399
9766,0.75,3.5544,2.2051,5.7595
9767,0.75,3.9722,2.9202,6.8924
9768,0.75,3.3573,2.4514,5.8087
9769,0.75,3.4023,2.3239,5.7262
9770,0.75,6.3252,4.8651,11.1904
9771,0.75,3.6826,2.0484,5.7311
9772,0.75,3.5658,2.4003,5.9661
9773,0.75,5.016,2.7778,7.7938
9774,0.75,3.9509,2.1326,6.0835
9775,0.75,2.9219,2.1907,5.1127
9776,0.75,5.047,3.112,8.1591
9777,0.75,3.8485,2.7391,6.5876
9778,0.75,4.3382,2.5203,6.8585
9779,0.75,3.7399,2.3582,6.0982
9780,0.75,3.3579,2.2163,5.5742
9781,0.75,3.3626,2.4418,5.8044
9782,0.75,3.3338,2.3855,5.7193
9783,0.75,3.3923,2.9294,6.3217
9784,0.75,3.5158,3.437,6.9528
9785,0.75,4.3123,2.4791,6.7914
9786,0.75,3.8804,2.5381,6.4185
9787,0.75,4.8283,3.0407,7.8689
9788,0.75,3.4545,2.3479,5.8024
9789,0.75,4.7518,3.1132,7.865
9790,0.75,3.3115,2.9061,6.2176
9791,0.75,4.5865,2.5423,7.1288
9792,0.75,3.7273,2.3432,6.0705
9793,0.75,3.772,2.3513,6.1234
9794,0.75,3.467,2.0936,5.5606
9795,0.75,4.1982,2.4245,6.6227
9796,0.75,4.0497,2.7875,6.8372
9797,0.75,3.8197,2.7323,6.5519
9798,0.75,3.5766,2.9757,6.5523
9799,0.75,3.7769,2.797,6.5739
9800,0.75,3.3088,2.4578,5.7666
9801,0.75,4.9241,3.6714,8.5955
9802,0.75,2.6478,1.6094,4.2572
9803,0.75,4.0605,2.4733,6.5338
9804,0.75,3.5404,2.3363,5.8767
9805,0.75,4.5554,3.143,7.6984
9806,0.75,4.0867,2.6629,6.7497
9807,0.75,3.0897,1.961,5.0506
9808,0.75,3.6959,2.0918,5.7877
9809,0.75,3.4371,2.5908,6.0279
9810,0.75,3.5471,1.8399,5.387
9811,0.75,4.5822,2.4073,6.9895
9812,0.75,3.7381,2.1903,5.9284
9813,0.75,3.1262,2.0598,5.186
9814,0.75,3.3491,2.5214,5.8704
9815,0.75,3.2755,2.7687,6.0442
9816,0.75,2.6397,1.6001,4.2398
9817,0.75,5.1598,3.1442,8.304
9818,0.75,3.9953,3.1541,7.1494
9819,0.75,3.2951,2.2689,5.5639
9820,0.75,5.1473,2.9328,8.0802
9821,0.75,3.3498,2.0774,5.4273
9822,0.75,3.6353,2.5869,6.2221
9823,0.75,4.7905,2.85,7.6405
9824,0.75,4.5415,2.5917,7.1332
9825,0.75,4.3868,2.9095,7.2963
9826,0.75,4.0449,2.5782,6.6231
9827,0.75,3.5091,2.3675,5.8766
9828,0.75,2.9411,1.7582,4.6993
9829,0.75,3.1409,1.9649,5.1059
9830,0.75,3.6458,2.4506,6.0964
9831,0.75,2.9554,2.2115,5.1669
9832,0.75,3.2227,1.7518,4.9745
9833,0.75,2.9692,2.3214,5.2906
9834,0.75,4.0781,2.52,6.5981
9835,0.75,3.2613,1.7417,5.003
9836,0.75,3.4575,1.7691,5.2266
9837,0.75,3.2856,1.582,4.8676
9838,0.75,3.5135,2.0818,5.5952
9839,0.75,3.2017,1.9763,5.178
9840,0.75,3.0896,2.2218,5.3114
9841,0.75,3.6949,2.1751,5.87
9842,0.75,2.9409,1.9917,4.9326
9843,0.75,3.3584,2.2392,5.5977
9844,0.75,3.4277,2.4112,5.839
9845,0.75,4.2203,3.9243,8.1446
9846,0.75,3.4961,2.3092,5.8053
9847,0.75,4.6703,2.7979,7.4681
9848,0.75,3.3483,1.7763,5.1246
9849,0.75,4.4194,2.434,6.8534
9850,0.75,3.0347,2.2572,5.2919
9851,0.75,3.2422,2.4747,5.717
9852,0.75,2.6064,1.3749,3.9813
9853,0.75,3.6078,2.2475,5.8554
9854,0.75,4.1802,2.4585,6.6386
9855,0.75,6.4123,3.7414,10.1537
9856,0.75,3.6626,2.8475,6.5101
9857,0.75,4.4975,2.8838,7.3813
9858,0.75,3.298,2.733,6.031
9859,0.75,3.9291,2.2975,6.2266
9860,0.75,3.1013,1.9459,5.0472
9861,0.75,4.4839,2.6008,7.0847
9862,0.75,5.15,2.8134,7.9634
9863,0.75,3.4206,1.5399,4.9605
9864,0.75,3.7113,2.7271,6.4383
9865,0.75,4.0101,2.5218,6.5319
9866,0.75,3.3244,1.998,5.3223
9867,0.75,3.4915,2.5141,6.0057
9868,0.75,2.9726,1.9582,4.9308
9869,0.75,2.9279,2.4096,5.3375
9870,0.75,3.9081,2.5455,6.4536
9871,0.75,3.6103,2.2039,5.8142
9872,0.75,4.0237,2.9761,6.9999
9873,0.75,2.7776,2.1433,4.9209
9874,0.75,3.3111,2.588,5.8991
9875,0.75,3.7332,2.4652,6.1984
9876,0.75,4.0002,2.6819,6.6821
9877,0.75,5.225,3.4816,8.7066
9878,0.75,3.7493,2.0469,5.7961
9879,0.75,4.2255,2.7411,6.9666
9880,0.75,5.7469,3.2402,8.9871
9881,0.75,3.7591,2.8595,6.6187
9882,0.75,3.3957,2.9251,6.3207
9883,0.75,3.5431,2.5741,6.1172
9884,0.75,2.8799,1.8847,4.7646
9885,0.75,3.833,2.3419,6.1748
9886,0.75,2.74,2.072,4.8121
9887,0.75,3.4719,1.9993,5.4712
9888,0.75,3.941,2.74,6.681
9889,0.75,2.6685,1.8632,4.5317
9890,0.75,4.8245,3.1232,7.9477
9891,0.75,3.2776,1.9752,5.2528
9892,0.75,3.643,2.5005,6.1435
9893,0.75,4.5027,2.7627,7.2654
9894,0.75,3.8711,2.7889,6.66
9895,0.75,4.5454,2.9786,7.524
9896,0.75,3.0291,2.0909,5.12
9897,0.75,3.7326,2.1396,5.8722
9898,0.75,3.2546,2.7083,5.9629
9899,0.75,3.4426,2.1448,5.5873
9900,0.75,4.131,2.1733,6.3042
9901,0.75,3.843,2.3231,6.166
9902,0.75,3.4964,2.4022,5.8985
9903,0.75,4.45,2.5355,6.9854
9904,0.75,3.7191,2.3043,6.0234
9905,0.75,3.3504,2.5197,5.87
9906,0.75,2.9033,2.1037,5.007
9907,0.75,3.5276,2.735,6.2626
9908,0.75,4.0669,2.4481,6.515
9909,0.75,3.0163,1.5585,4.5747
9910,0.75,3.6594,1.9087,5.5681
9911,0.75,2.8051,1.7554,4.5605
9912,0.75,4.186,2.6443,6.8303
9913,0.75,5.5178,3.6932,9.211
9914,0.75,3.4972,2.1186,5.6158
9915,0.75,4.6127,2.7255,7.3381
9916,0.75,4.6795,3.4036,8.083
9917,0.75,3.7751,2.3459,6.121
9918,0.75,3.8801,2.5582,6.4383
9919,0.75,4.2867,2.4384,6.7251
9920,0.75,2.9846,2.251,5.2357
9921,0.75,2.877,2.0995,4.9765
9922,0.75,4.6677,3.0635,7.7312
9923,0.75,3.799,1.8644,5.6634
9924,0.75,4.7243,2.7565,7.4808
9925,0.75,3.228,2.6894,5.9174
9926,0.75,3.433,2.5513,5.9843
9927,0.75,3.6826,2.8244,6.507
9928,0.75,4.698,2.9914,7.6895
9929,0.75,4.6787,3.3792,8.0579
9930,0.75,4.2727,2.8423,7.115
9931,0.75,3.2198,2.1254,5.3452
9932,0.75,3.4248,1.787,5.2118
9933,0.75,3.8724,2.5634,6.4359
9934,0.75,4.1551,2.5755,6.7307
9935,0.75,4.0645,3.0985,7.163
9936,0.75,3.4058,2.081,5.4868
9937,0.75,4.8844,2.8448,7.7292
9938,0.75,3.2266,1.5825,4.8091
9939,0.75,3.3724,2.7378,6.1101
9940,0.75,4.2292,3.1015,7.3308
9941,0.75,3.6512,2.1783,5.8295
9942,0.75,3.25,2.0564,5.3064
9943,0.75,3.3158,2.0054,5.3212
9944,0.75,3.0094,2.049,5.0584
9945,0.75,3.393,1.9331,5.3261
9946,0.75,4.0493,2.3615,6.4108
9947,0.75,3.8665,2.3703,6.2367
9948,0.75,3.9224,1.8788,5.8012
9949,0.75,3.5707,2.4415,6.0122
9950,0.75,4.6175,2.9217,7.5392
9951,0.75,4.0954,2.0632,6.1587
9952,0.75,2.8929,1.901,4.7938
9953,0.75,3.6977,2.652,6.3497
9954,0.75,3.2044,2.1107,5.315
9955,0.75,2.6635,1.5769,4.2404
9956,0.75,3.3004,1.8916,5.1919
9957,0.75,3.4064,2.2661,5.6724
9958,0.75,3.3987,2.1376,5.5362
9959,0.75,3.8543,2.1518,6.006
9960,0.75,3.1162,2.3949,5.5111
9961,0.75,4.1617,2.9725,7.1342
9962,0.75,3.1339,2.3171,5.4509
9963,0.75,3.7081,2.376,6.0841
9964,0.75,3.4054,2.5667,5.972
9965,0.75,4.0493,2.5806,6.63
9966,0.75,3.6003,2.046,5.6463
9967,0.75,3.6788,2.8029,6.4817
9968,0.75,2.8586,2.192,5.0506
9969,0.75,3.605,2.0746,5.6795
9970,0.75,3.9088,2.8786,6.7875
9971,0.75,3.9123,2.5643,6.4766
9972,0.75,3.3834,2.288,5.6714
9973,0.75,3.1693,2.8096,5.9789
9974,0.75,3.9004,2.1813,6.0817
9975,0.75,4.0814,2.2047,6.286
9976,0.75,4.4547,3.6561,8.1108
9977,0.75,4.1388,2.2398,6.3786
9978,0.75,4.4905,3.2577,7.7482
9979,0.75,5.2918,2.6276,7.9194
9980,0.75,3.1752,2.6942,5.8693
9981,0.75,4.6359,3.4829,8.1187
9982,0.75,3.8251,2.2408,6.0659
9983,0.75,3.9614,2.8052,6.7666
9984,0.75,4.6266,2.9138,7.5404
9985,0.75,3.9746,3.355,7.3296
9986,0.75,3.3223,2.109,5.4313
9987,0.75,3.8275,2.0325,5.8601
9988,0.75,3.5817,1.7234,5.3051
9989,0.75,4.2287,3.0106,7.2393
9990,0.75,3.6219,2.4654,6.0873
9991,0.75,3.1673,1.731,4.8983
9992,0.75,3.4091,2.0353,5.4443
9993,0.75,3.0158,1.9346,4.9504
9994,0.75,3.0282,2.4088,5.437
9995,0.75,4.4128,2.937,7.3498
9996,0.75,4.4793,3.0808,7.5601
9997,0.75,3.1826,2.5802,5.7628
9998,0.75,5.0365,3.2683,8.3048
9999,0.75,3.4361,2.3004,5.7365
10000,0.75,2.6192,2.0717,4.6909
1,1.0,3.949,2.6074,6.5565
2,1.0,3.8847,2.558,6.4427
3,1.0,3.6363,2.3683,6.0046
4,1.0,4.6694,3.1701,7.8394
5,1.0,3.0327,1.9164,4.9491
6,1.0,3.952,2.6097,6.5618
7,1.0,4.323,2.8976,7.2206
8,1.0,2.8567,1.7874,4.644
9,1.0,4.0809,2.7092,6.7901
10,1.0,3.6475,2.3767,6.0242
11,1.0,3.4613,2.2359,5.6972
12,1.0,3.2364,2.0674,5.3038
13,1.0,3.1114,1.9746,5.086
14,1.0,3.2024,2.042,5.2444
15,1.0,4.2808,2.8646,7.1454
16,1.0,2.4299,1.48,3.9099
17,1.0,3.4324,2.2141,5.6464
18,1.0,3.0499,1.9291,4.9791
19,1.0,3.5772,2.3234,5.9006
20,1.0,3.4637,2.2376,5.7013
