sim_id,soil_type,embedment_ratio_H_D,groundwater_condition,cohesion_kpa,friction_angle_deg,elastic_modulus_mpa,loading_rate_kpa_per_day,max_settlement_mm,max_lateral_displacement_mm,peak_pore_pressure_kpa,failure_mode,failed,source_reference
FEM-01477,Clay,2.6,Dry,127.408,25.568,57.128,49.57,20.262,14.816,114.615,Stable,0,FEM parametric study (synthetic)
FEM-01478,Clay,2.6,Dry,72.59,17.782,34.645,34.584,29.476,23.368,101.921,Stable,0,FEM parametric study (synthetic)
FEM-01479,Clay,2.6,Dry,41.698,29.105,13.328,64.702,60.558,43.189,115.841,Structural buckling,1,FEM parametric study (synthetic)
FEM-01480,Clay,2.6,Dry,73.386,25.089,22.792,42.821,41.621,30.983,77.587,Stable,0,FEM parametric study (synthetic)
FEM-01481,Clay,2.6,Dry,110.124,22.195,13.712,73.162,61.492,42.646,111.016,Structural buckling,1,FEM parametric study (synthetic)
FEM-01482,Clay,2.6,Dry,67.688,17.938,9.074,87.588,80.284,60.77,130.486,Structural buckling,1,FEM parametric study (synthetic)
FEM-01483,Clay,2.6,Dry,105.816,19.556,18.425,49.91,45.667,36.56,92.772,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01484,Clay,2.6,Dry,93.01,29.964,50.245,14.791,15.12,4.233,82.391,Stable,0,FEM parametric study (synthetic)
FEM-01485,Clay,2.6,Dry,79.613,20.117,20.835,61.512,45.563,33.844,99.515,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01486,Clay,2.6,Dry,152.157,17.723,50.277,51.351,24.157,19.99,102.209,Stable,0,FEM parametric study (synthetic)
FEM-01487,Clay,2.6,Dry,46.933,29.732,57.516,77.07,23.616,15.413,111.321,Stable,0,FEM parametric study (synthetic)
FEM-01488,Clay,2.6,Dry,157.896,18.277,15.015,5.766,36.831,21.633,68.031,Stable,0,FEM parametric study (synthetic)
FEM-01489,Clay,2.6,Dry,136.838,20.755,38.636,46.18,23.401,17.06,98.513,Stable,0,FEM parametric study (synthetic)
FEM-01490,Clay,2.6,Dry,124.206,28.176,53.604,76.395,23.726,16.769,122.022,Stable,0,FEM parametric study (synthetic)
FEM-01491,Clay,2.6,Dry,107.885,17.31,19.326,68.291,49.679,33.654,106.501,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01492,Clay,2.6,Dry,39.923,27.282,17.148,13.678,41.187,25.266,74.932,Stable,0,FEM parametric study (synthetic)
FEM-01493,Clay,2.6,Dry,137.186,24.051,11.639,77.424,67.477,43.9,131.563,Structural buckling,1,FEM parametric study (synthetic)
FEM-01494,Clay,2.6,Dry,131.335,18.95,16.302,79.657,56.529,40.899,121.222,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01495,Clay,2.6,Dry,153.089,19.228,17.926,33.734,43.318,32.654,89.29,Stable,0,FEM parametric study (synthetic)
FEM-01496,Clay,2.6,Dry,120.837,30.093,12.248,22.107,50.368,38.259,83.799,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01497,Clay,2.6,Dry,118.127,20.884,12.341,22.398,53.711,32.626,86.778,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01498,Clay,2.6,Dry,91.071,27.301,31.768,35.204,27.982,18.778,110.831,Stable,0,FEM parametric study (synthetic)
FEM-01499,Clay,2.6,Dry,146.876,17.301,34.304,28.336,28.785,19.573,88.629,Stable,0,FEM parametric study (synthetic)
FEM-01500,Clay,2.6,Dry,115.928,25.102,35.723,44.963,27.557,17.851,112.418,Stable,0,FEM parametric study (synthetic)
FEM-01501,Clay,2.6,Dry,101.58,20.872,10.345,46.58,65.433,48.116,102.609,Structural buckling,1,FEM parametric study (synthetic)
FEM-01502,Clay,2.6,Dry,90.608,26.236,58.247,31.007,17.659,14.31,79.345,Stable,0,FEM parametric study (synthetic)
FEM-01503,Clay,2.6,Dry,66.985,27.521,29.451,85.745,39.975,27.374,144.508,Stable,0,FEM parametric study (synthetic)
FEM-01504,Clay,2.6,Dry,149.434,17.941,25.548,67.484,41.15,27.672,128.322,Stable,0,FEM parametric study (synthetic)
FEM-01505,Clay,2.6,Dry,123.945,18.328,37.003,40.605,26.135,19.345,99.24,Stable,0,FEM parametric study (synthetic)
FEM-01506,Clay,2.6,Saturated,51.162,24.979,36.64,67.493,45.759,30.198,198.29,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01507,Clay,2.6,Saturated,76.817,20.156,31.954,7.554,29.818,23.754,161.423,Stable,0,FEM parametric study (synthetic)
FEM-01508,Clay,2.6,Saturated,89.004,24.139,45.259,18.227,29.585,23.109,178.341,Stable,0,FEM parametric study (synthetic)
FEM-01509,Clay,2.6,Saturated,147.43,24.764,32.598,68.374,45.193,32.182,213.016,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01510,Clay,2.6,Saturated,75.879,25.546,14.668,10.608,57.323,42.406,160.979,Structural buckling,1,FEM parametric study (synthetic)
FEM-01511,Clay,2.6,Saturated,55.258,25.5,42.738,29.306,31.289,17.264,188.482,Stable,0,FEM parametric study (synthetic)
FEM-01512,Clay,2.6,Saturated,42.234,18.522,58.466,17.278,19.356,16.79,181.538,Stable,0,FEM parametric study (synthetic)
FEM-01513,Clay,2.6,Saturated,102.374,17.786,14.182,33.502,66.974,46.831,188.621,Structural buckling,1,FEM parametric study (synthetic)
FEM-01514,Clay,2.6,Saturated,97.4,17.561,37.026,32.805,36.258,23.272,178.671,Stable,0,FEM parametric study (synthetic)
FEM-01515,Clay,2.6,Saturated,123.745,25.371,8.525,11.404,75.967,54.225,165.965,Structural buckling,1,FEM parametric study (synthetic)
FEM-01516,Clay,2.6,Saturated,35.392,28.366,35.938,31.235,35.786,22.35,180.725,Stable,0,FEM parametric study (synthetic)
FEM-01517,Clay,2.6,Saturated,130.323,25.863,19.171,52.373,60.93,43.184,203.999,Structural buckling,1,FEM parametric study (synthetic)
FEM-01518,Clay,2.6,Saturated,67.905,20.391,42.769,34.849,31.682,21.998,197.925,Stable,0,FEM parametric study (synthetic)
FEM-01519,Clay,2.6,Saturated,130.292,28.639,43.951,87.306,43.139,40.061,232.546,Stable,0,FEM parametric study (synthetic)
FEM-01520,Clay,2.6,Saturated,150.437,18.051,23.731,22.745,46.343,34.409,191.722,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01521,Clay,2.6,Saturated,110.439,19.136,48.631,75.55,32.531,26.761,205.548,Stable,0,FEM parametric study (synthetic)
FEM-01522,Clay,2.6,Saturated,139.986,17.542,44.929,72.867,40.065,29.658,202.007,Stable,0,FEM parametric study (synthetic)
FEM-01523,Clay,2.6,Saturated,105.786,20.717,28.51,28.994,43.745,29.199,184.026,Stable,0,FEM parametric study (synthetic)
FEM-01524,Clay,2.6,Saturated,65.804,26.529,39.951,47.182,37.008,23.257,207.824,Stable,0,FEM parametric study (synthetic)
FEM-01525,Clay,2.6,Saturated,38.233,22.277,56.43,33.718,23.916,15.601,183.469,Stable,0,FEM parametric study (synthetic)
FEM-01526,Clay,2.6,Saturated,69.293,27.979,28.425,60.795,50.634,34.387,191.431,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01527,Clay,2.6,Saturated,111.48,20.184,12.262,75.425,89.505,63.47,217.474,Structural buckling,1,FEM parametric study (synthetic)
FEM-01528,Clay,2.6,Saturated,34.848,23.186,46.289,59.111,33.079,16.906,199.464,Stable,0,FEM parametric study (synthetic)
FEM-01529,Clay,2.6,Saturated,151.739,26.956,45.816,25.254,28.273,19.737,170.881,Stable,0,FEM parametric study (synthetic)
FEM-01530,Clay,2.6,Saturated,78.464,24.714,38.502,38.352,33.815,22.667,179.776,Stable,0,FEM parametric study (synthetic)
FEM-01531,Clay,2.6,Saturated,74.583,24.794,43.176,60.326,34.742,24.901,200.479,Stable,0,FEM parametric study (synthetic)
FEM-01532,Clay,2.6,Saturated,51.49,28.05,56.359,49.977,25.83,20.34,201.251,Stable,0,FEM parametric study (synthetic)
FEM-01533,Clay,2.6,Saturated,143.827,30.996,48.505,46.573,31.156,19.492,191.522,Stable,0,FEM parametric study (synthetic)
FEM-01534,Clay,2.6,Saturated,41.733,30.648,54.968,89.427,35.26,21.242,223.83,Stable,0,FEM parametric study (synthetic)
FEM-01535,Clay,2.6,Saturated,73.068,19.619,32.054,59.414,42.971,34.771,203.739,Stable,0,FEM parametric study (synthetic)
FEM-01536,Clay,2.6,Saturated,155.054,20.522,39.611,38.3,35.123,22.548,198.064,Stable,0,FEM parametric study (synthetic)
FEM-01537,Clay,2.6,Saturated,114.274,24.362,48.312,56.58,34.024,20.881,216.061,Stable,0,FEM parametric study (synthetic)
FEM-01538,Clay,2.6,Saturated,133.152,22.585,9.771,60.294,97.474,73.037,209.899,Structural buckling,1,FEM parametric study (synthetic)
FEM-01539,Clay,2.6,Saturated,149.034,27.209,35.702,53.383,40.017,27.4,208.724,Stable,0,FEM parametric study (synthetic)
FEM-01540,Clay,2.6,Saturated,136.711,30.524,54.601,22.714,20.912,16.361,178.943,Stable,0,FEM parametric study (synthetic)
FEM-01541,Clay,2.8,Dry,124.145,27.527,33.534,84.135,33.512,21.857,129.271,Stable,0,FEM parametric study (synthetic)
FEM-01542,Clay,2.8,Dry,70.223,29.514,55.855,11.741,12.739,6.682,79.292,Stable,0,FEM parametric study (synthetic)
FEM-01543,Clay,2.8,Dry,55.734,30.044,52.53,36.239,18.126,15.764,98.315,Stable,0,FEM parametric study (synthetic)
FEM-01544,Clay,2.8,Dry,74.681,22.128,55.846,72.136,20.567,15.23,119.202,Stable,0,FEM parametric study (synthetic)
FEM-01545,Clay,2.8,Dry,69.958,23.561,50.515,68.089,23.321,15.314,124.519,Stable,0,FEM parametric study (synthetic)
FEM-01546,Clay,2.8,Dry,34.616,22.174,29.406,42.623,28.897,19.333,105.598,Stable,0,FEM parametric study (synthetic)
FEM-01547,Clay,2.8,Dry,157.295,30.629,48.51,14.455,18.446,13.227,74.229,Stable,0,FEM parametric study (synthetic)
FEM-01548,Clay,2.8,Dry,113.934,26.414,39.889,17.433,17.347,7.719,90.042,Stable,0,FEM parametric study (synthetic)
FEM-01549,Clay,2.8,Dry,36.27,20.881,30.645,86.179,34.902,23.364,120.479,Stable,0,FEM parametric study (synthetic)
FEM-01550,Clay,2.8,Dry,83.096,21.996,57.809,65.624,19.669,9.803,101.745,Stable,0,FEM parametric study (synthetic)
FEM-01551,Clay,2.8,Dry,144.768,29.987,33.343,26.899,25.724,22.618,90.192,Stable,0,FEM parametric study (synthetic)
FEM-01552,Clay,2.8,Dry,147.726,29.273,11.391,35.615,51.916,39.199,85.731,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01553,Clay,2.8,Dry,83.208,24.477,12.992,80.073,61.456,42.344,130.296,Structural buckling,1,FEM parametric study (synthetic)
FEM-01554,Clay,2.8,Dry,44.318,27.657,21.699,21.204,31.18,22.745,74.585,Stable,0,FEM parametric study (synthetic)
FEM-01555,Clay,2.8,Dry,126.745,25.288,52.207,35.906,16.15,8.324,91.517,Stable,0,FEM parametric study (synthetic)
FEM-01556,Clay,2.8,Dry,156.539,20.251,50.134,53.608,21.441,12.984,112.468,Stable,0,FEM parametric study (synthetic)
FEM-01557,Clay,2.8,Dry,45.994,24.885,50.473,15.502,17.218,14.541,75.626,Stable,0,FEM parametric study (synthetic)
FEM-01558,Clay,2.8,Dry,119.862,19.121,18.029,48.877,45.538,35.224,93.891,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01559,Clay,2.8,Dry,74.295,23.002,31.629,25.171,24.812,16.972,65.183,Stable,0,FEM parametric study (synthetic)
FEM-01560,Clay,2.8,Dry,156.116,20.022,51.522,51.748,17.867,9.515,105.957,Stable,0,FEM parametric study (synthetic)
FEM-01561,Clay,2.8,Dry,58.848,23.956,36.083,64.976,27.145,20.823,100.542,Stable,0,FEM parametric study (synthetic)
FEM-01562,Clay,2.8,Dry,76.994,21.702,24.981,46.493,33.574,21.112,92.521,Stable,0,FEM parametric study (synthetic)
FEM-01563,Clay,2.8,Dry,142.696,18.721,53.856,58.17,18.114,15.765,106.991,Stable,0,FEM parametric study (synthetic)
FEM-01564,Clay,2.8,Dry,150.193,25.744,29.921,26.247,24.926,17.544,86.48,Stable,0,FEM parametric study (synthetic)
FEM-01565,Clay,2.8,Dry,149.911,21.114,19.568,39.883,39.774,27.755,93.47,Stable,0,FEM parametric study (synthetic)
FEM-01566,Clay,2.8,Dry,101.051,23.984,26.343,43.822,30.887,27.618,96.53,Stable,0,FEM parametric study (synthetic)
FEM-01567,Clay,2.8,Dry,30.766,23.593,53.467,87.156,24.069,14.65,133.44,Stable,0,FEM parametric study (synthetic)
FEM-01568,Clay,2.8,Dry,156.192,17.672,8.069,46.095,64.572,44.256,94.215,Structural buckling,1,FEM parametric study (synthetic)
FEM-01569,Clay,2.8,Dry,92.923,25.547,21.38,87.222,48.718,37.647,118.747,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01570,Clay,2.8,Dry,89.912,22.864,26.457,12.043,27.449,18.488,78.661,Stable,0,FEM parametric study (synthetic)
FEM-01571,Clay,2.8,Dry,137.377,21.769,47.735,27.187,16.174,16.644,90.139,Stable,0,FEM parametric study (synthetic)
FEM-01572,Clay,2.8,Dry,149.372,24.866,53.737,16.019,16.46,10.511,66.694,Stable,0,FEM parametric study (synthetic)
FEM-01573,Clay,2.8,Dry,45.587,30.576,53.608,57.935,25.069,16.221,113.332,Stable,0,FEM parametric study (synthetic)
FEM-01574,Clay,2.8,Dry,121.216,25.261,11.26,46.468,58.257,41.542,105.768,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01575,Clay,2.8,Dry,32.468,18.641,37.53,66.561,24.914,13.952,109.911,Stable,0,FEM parametric study (synthetic)
FEM-01576,Clay,2.8,Saturated,115.351,24.177,25.172,27.521,40.246,26.031,167.646,Stable,0,FEM parametric study (synthetic)
FEM-01577,Clay,2.8,Saturated,83.331,30.131,20.93,6.667,38.602,32.821,169.815,Stable,0,FEM parametric study (synthetic)
FEM-01578,Clay,2.8,Saturated,123.809,29.43,36.135,27.32,35.425,30.355,185.491,Stable,0,FEM parametric study (synthetic)
FEM-01579,Clay,2.8,Saturated,77.451,23.213,27.795,72.565,49.028,32.403,207.928,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01580,Clay,2.8,Saturated,149.812,25.485,14.175,26.581,58.561,44.298,170.317,Structural buckling,1,FEM parametric study (synthetic)
FEM-01581,Clay,2.8,Saturated,126.095,25.27,24.43,12.337,38.239,27.894,173.757,Stable,0,FEM parametric study (synthetic)
FEM-01582,Clay,2.8,Saturated,94.944,28.646,19.42,43.428,53.652,39.561,187.31,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01583,Clay,2.8,Saturated,48.525,30.273,36.061,55.096,37.119,27.207,191.91,Stable,0,FEM parametric study (synthetic)
FEM-01584,Clay,2.8,Saturated,35.271,30.844,59.123,44.453,21.489,15.406,192.677,Stable,0,FEM parametric study (synthetic)
FEM-01585,Clay,2.8,Saturated,121.675,18.247,36.036,60.965,39.414,25.994,203.549,Stable,0,FEM parametric study (synthetic)
FEM-01586,Clay,2.8,Saturated,72.586,17.856,44.063,14.601,27.944,19.851,173.348,Stable,0,FEM parametric study (synthetic)
FEM-01587,Clay,2.8,Saturated,59.885,21.891,58.527,62.531,24.545,15.709,197.457,Stable,0,FEM parametric study (synthetic)
FEM-01588,Clay,2.8,Saturated,48.206,18.645,28.23,48.465,42.743,29.433,195.771,Stable,0,FEM parametric study (synthetic)
FEM-01589,Clay,2.8,Saturated,58.307,21.385,45.809,68.645,31.929,22.38,209.089,Stable,0,FEM parametric study (synthetic)
FEM-01590,Clay,2.8,Saturated,158.708,30.551,40.845,32.778,33.695,26.399,189.249,Stable,0,FEM parametric study (synthetic)
FEM-01591,Clay,2.8,Saturated,101.585,23.71,50.994,34.223,28.824,18.661,183.305,Stable,0,FEM parametric study (synthetic)
FEM-01592,Clay,2.8,Saturated,34.446,23.249,10.08,21.519,69.569,53.716,174.816,Structural buckling,1,FEM parametric study (synthetic)
FEM-01593,Clay,2.8,Saturated,148.325,27.326,42.102,5.908,23.573,15.921,169.73,Stable,0,FEM parametric study (synthetic)
FEM-01594,Clay,2.8,Saturated,81.627,18.055,30.457,50.555,39.976,33.696,205.122,Stable,0,FEM parametric study (synthetic)
FEM-01595,Clay,2.8,Saturated,75.993,29.524,46.869,52.211,34.089,21.491,197.951,Stable,0,FEM parametric study (synthetic)
FEM-01596,Clay,2.8,Saturated,112.77,28.759,11.038,25.347,67.281,45.592,176.436,Structural buckling,1,FEM parametric study (synthetic)
FEM-01597,Clay,2.8,Saturated,126.483,18.093,47.126,49.323,30.244,22.187,195.688,Stable,0,FEM parametric study (synthetic)
FEM-01598,Clay,2.8,Saturated,125.862,28.068,25.321,65.722,54.226,31.228,207.037,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01599,Clay,2.8,Saturated,38.98,29.955,50.865,58.416,26.984,24.235,198.399,Stable,0,FEM parametric study (synthetic)
FEM-01600,Clay,2.8,Saturated,86.676,17.025,55.703,49.851,26.811,17.558,195.864,Stable,0,FEM parametric study (synthetic)
FEM-01601,Clay,2.8,Saturated,145.99,21.806,9.035,17.281,73.43,52.634,176.276,Structural buckling,1,FEM parametric study (synthetic)
FEM-01602,Clay,2.8,Saturated,78.265,28.522,58.938,51.251,22.403,17.6,204.114,Stable,0,FEM parametric study (synthetic)
FEM-01603,Clay,2.8,Saturated,67.761,27.412,12.765,32.882,67.539,49.137,181.264,Structural buckling,1,FEM parametric study (synthetic)
FEM-01604,Clay,2.8,Saturated,131.556,22.727,33.606,8.914,27.202,25.005,162.506,Stable,0,FEM parametric study (synthetic)
FEM-01605,Clay,2.8,Saturated,86.735,19.464,31.706,28.653,33.913,22.257,180.537,Stable,0,FEM parametric study (synthetic)
FEM-01606,Clay,2.8,Saturated,30.055,27.075,40.547,82.317,39.9,24.031,216.803,Stable,0,FEM parametric study (synthetic)
FEM-01607,Clay,2.8,Saturated,69.163,29.453,30.548,56.652,41.003,27.108,191.693,Stable,0,FEM parametric study (synthetic)
FEM-01608,Clay,2.8,Saturated,116.915,22.495,23.902,28.9,41.393,31.431,185.448,Stable,0,FEM parametric study (synthetic)
FEM-01609,Clay,2.8,Saturated,62.371,19.937,27.179,47.76,40.113,32.964,192.565,Stable,0,FEM parametric study (synthetic)
FEM-01610,Clay,2.8,Saturated,64.073,21.397,58.405,84.103,30.229,17.513,220.976,Stable,0,FEM parametric study (synthetic)
FEM-01611,Clay,3.0,Dry,92.676,20.491,26.78,6.501,23.928,18.22,58.751,Stable,0,FEM parametric study (synthetic)
FEM-01612,Clay,3.0,Dry,80.33,20.54,38.957,35.363,22.895,15.005,85.725,Stable,0,FEM parametric study (synthetic)
FEM-01613,Clay,3.0,Dry,46.397,25.538,37.763,13.085,15.287,11.242,74.485,Stable,0,FEM parametric study (synthetic)
FEM-01614,Clay,3.0,Dry,40.816,18.567,8.144,80.453,72.006,48.068,121.379,Structural buckling,1,FEM parametric study (synthetic)
FEM-01615,Clay,3.0,Dry,57.652,18.012,53.285,16.583,13.955,13.625,79.478,Stable,0,FEM parametric study (synthetic)
FEM-01616,Clay,3.0,Dry,48.655,24.806,15.646,52.443,43.781,31.452,100.797,Stable,0,FEM parametric study (synthetic)
FEM-01617,Clay,3.0,Dry,79.017,24.467,10.633,28.774,47.731,31.553,93.928,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01618,Clay,3.0,Dry,87.601,29.364,23.231,8.488,25.117,19.04,71.578,Stable,0,FEM parametric study (synthetic)
FEM-01619,Clay,3.0,Dry,112.634,27.455,45.866,36.8,18.028,11.186,87.01,Stable,0,FEM parametric study (synthetic)
FEM-01620,Clay,3.0,Dry,151.091,24.614,41.832,14.429,17.931,12.881,76.474,Stable,0,FEM parametric study (synthetic)
FEM-01621,Clay,3.0,Dry,56.467,29.608,11.186,44.136,54.334,34.677,91.128,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01622,Clay,3.0,Dry,96.398,26.262,44.584,38.507,17.377,11.777,92.231,Stable,0,FEM parametric study (synthetic)
FEM-01623,Clay,3.0,Dry,107.181,23.712,9.795,86.517,69.55,48.388,129.008,Structural buckling,1,FEM parametric study (synthetic)
FEM-01624,Clay,3.0,Dry,91.91,29.544,50.721,33.031,17.207,10.386,86.436,Stable,0,FEM parametric study (synthetic)
FEM-01625,Clay,3.0,Dry,117.119,25.709,13.271,84.661,58.357,38.294,142.412,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01626,Clay,3.0,Dry,123.951,27.269,13.467,71.898,53.452,40.04,106.579,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01627,Clay,3.0,Dry,139.834,22.466,10.715,13.181,46.404,34.042,72.792,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01628,Clay,3.0,Dry,136.332,21.156,8.768,47.441,62.759,45.381,100.734,Structural buckling,1,FEM parametric study (synthetic)
FEM-01629,Clay,3.0,Dry,140.175,17.318,37.507,85.565,27.063,23.47,141.144,Stable,0,FEM parametric study (synthetic)
FEM-01630,Clay,3.0,Dry,155.704,18.035,48.675,50.557,18.161,9.837,102.551,Stable,0,FEM parametric study (synthetic)
FEM-01631,Clay,3.0,Dry,125.368,30.961,36.462,42.836,22.193,21.914,91.954,Stable,0,FEM parametric study (synthetic)
FEM-01632,Clay,3.0,Dry,76.32,23.446,50.23,5.212,15.895,8.536,78.947,Stable,0,FEM parametric study (synthetic)
FEM-01633,Clay,3.0,Dry,53.667,25.988,32.354,76.136,31.107,26.795,120.505,Stable,0,FEM parametric study (synthetic)
FEM-01634,Clay,3.0,Dry,96.588,18.224,43.784,17.319,16.888,10.524,87.712,Stable,0,FEM parametric study (synthetic)
FEM-01635,Clay,3.0,Dry,158.68,25.608,55.115,49.304,19.354,16.325,96.971,Stable,0,FEM parametric study (synthetic)
FEM-01636,Clay,3.0,Dry,108.381,21.945,29.013,6.604,20.819,14.74,74.101,Stable,0,FEM parametric study (synthetic)
FEM-01637,Clay,3.0,Dry,125.716,18.626,11.065,22.535,45.002,29.278,75.094,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01638,Clay,3.0,Dry,115.129,17.374,29.154,33.386,23.809,23.137,81.787,Stable,0,FEM parametric study (synthetic)
FEM-01639,Clay,3.0,Dry,44.864,21.601,57.234,54.265,18.658,20.686,103.547,Stable,0,FEM parametric study (synthetic)
FEM-01640,Clay,3.0,Dry,93.931,30.619,24.086,77.347,38.294,26.142,100.891,Stable,0,FEM parametric study (synthetic)
FEM-01641,Clay,3.0,Dry,43.626,24.366,31.712,10.025,21.698,14.317,81.316,Stable,0,FEM parametric study (synthetic)
FEM-01642,Clay,3.0,Dry,83.626,25.059,21.071,85.314,42.665,33.503,110.478,Stable,0,FEM parametric study (synthetic)
