monitor_point_id,chainage_m,depth_m,date,load_stage_kpa,p_wave_velocity_mps,s_wave_velocity_mps,extensometer_displacement_mm,pressure_cell_kpa,pore_pressure_kpa,creep_rate_mm_per_day,formation,alert_level,source_reference
EMB-08,175.0,2.0,2023-07-30,137.5,1473.686,317.455,8.323,100.966,74.724,0.2008,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-08-09,143.0,1471.956,315.475,8.062,106.158,75.91,0.1789,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-08-19,148.5,1479.323,316.176,8.858,107.619,70.187,0.189,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-08-29,154.0,1486.99,319.75,9.107,111.455,79.181,0.1943,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-09-08,159.5,1479.722,319.055,9.247,120.605,75.52,0.1861,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-09-18,165.0,1478.621,326.563,9.225,122.457,78.917,0.1728,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-09-28,170.5,1491.562,315.225,9.77,123.969,76.876,0.1829,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-10-08,176.0,1485.247,323.018,9.625,128.795,77.97,0.1784,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-10-18,181.5,1489.873,318.572,9.859,137.028,80.109,0.1797,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-10-28,187.0,1494.312,317.028,10.873,135.613,81.57,0.1854,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-11-07,192.5,1501.757,330.778,11.087,140.221,88.814,0.177,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-11-17,198.0,1493.444,325.795,11.861,144.286,91.117,0.1848,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-11-27,203.5,1487.735,332.222,11.845,145.278,92.496,0.1726,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-12-07,209.0,1492.227,325.292,12.292,157.35,97.509,0.1815,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-12-17,214.5,1519.563,325.68,12.594,158.662,94.653,0.175,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,2.0,2023-12-27,220.0,1509.568,337.306,12.171,159.237,94.817,0.1807,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-01-01,22.0,1501.571,337.077,1.603,23.718,56.834,7.7039,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-01-11,27.5,1496.586,338.832,1.381,26.883,60.685,0.6197,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-01-21,33.0,1499.817,332.214,1.827,25.554,54.744,0.4197,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-01-31,38.5,1505.423,346.204,2.221,30.314,60.779,0.3495,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-02-10,44.0,1507.872,342.032,2.64,41.256,58.876,0.3203,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-02-20,49.5,1509.649,342.511,2.594,46.296,65.685,0.2624,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-03-02,55.0,1491.142,348.634,2.414,49.047,63.698,0.2004,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-03-12,60.5,1508.841,345.69,3.402,47.779,65.552,0.2424,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-03-22,66.0,1531.458,333.913,3.909,55.02,63.902,0.2377,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-04-01,71.5,1511.119,346.918,4.198,61.169,71.329,0.2322,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-04-11,77.0,1524.919,354.234,4.182,60.095,65.27,0.2039,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-04-21,82.5,1521.682,350.507,4.698,65.475,73.144,0.2114,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-05-01,88.0,1530.661,352.316,5.238,74.097,70.73,0.2235,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-05-11,93.5,1517.606,348.188,4.485,73.155,73.263,0.1756,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-05-21,99.0,1535.268,350.822,5.316,81.082,67.354,0.1952,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-05-31,104.5,1548.439,355.919,5.43,79.163,68.725,0.1866,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-06-10,110.0,1526.688,359.589,6.087,90.636,67.899,0.1844,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-06-20,115.5,1508.24,360.07,5.705,90.647,65.439,0.1689,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-06-30,121.0,1543.547,363.697,6.887,90.077,75.335,0.191,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-07-10,126.5,1532.562,357.007,6.542,97.645,71.95,0.1719,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-07-20,132.0,1532.713,358.6,6.718,106.937,72.228,0.1697,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-07-30,137.5,1522.62,359.306,6.765,101.824,74.701,0.1643,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-08-09,143.0,1532.758,357.541,7.604,109.492,70.473,0.183,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-08-19,148.5,1535.922,361.435,8.096,112.646,70.245,0.1721,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-08-29,154.0,1533.085,352.126,7.158,120.525,76.18,0.1505,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-09-08,159.5,1532.361,363.392,8.177,121.498,78.107,0.1706,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-09-18,165.0,1519.829,365.372,8.811,124.358,76.832,0.174,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-09-28,170.5,1550.624,357.067,8.386,131.565,81.302,0.1546,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-10-08,176.0,1543.7,367.926,8.899,138.882,76.958,0.1704,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-10-18,181.5,1555.072,358.946,8.876,137.944,86.99,0.1543,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-10-28,187.0,1542.641,364.904,9.164,139.563,81.457,0.167,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-11-07,192.5,1551.013,354.473,9.717,140.291,93.481,0.1623,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-11-17,198.0,1533.297,368.557,10.155,151.444,92.039,0.1552,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-11-27,203.5,1562.382,366.095,9.813,160.42,91.688,0.1585,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-12-07,209.0,1558.593,368.704,11.19,157.852,94.481,0.1695,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-12-17,214.5,1572.164,376.579,10.401,163.263,98.786,0.1474,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,5.0,2023-12-27,220.0,1554.959,376.223,10.79,167.174,101.368,0.1545,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-01-01,22.0,1523.121,350.427,2.37,23.639,64.072,11.3833,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-01-11,27.5,1526.048,359.415,1.389,27.41,56.555,0.6121,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-01-21,33.0,1534.875,348.721,1.187,36.863,63.389,0.2801,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-01-31,38.5,1544.689,366.181,1.643,38.833,56.008,0.2688,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-02-10,44.0,1544.823,363.373,1.969,45.046,68.002,0.2474,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-02-20,49.5,1534.055,364.636,2.664,50.101,61.053,0.2537,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-03-02,55.0,1536.638,367.279,2.546,50.659,66.928,0.2014,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-03-12,60.5,1535.24,362.928,2.658,55.548,61.382,0.1912,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-03-22,66.0,1548.433,356.271,3.71,61.494,60.652,0.2286,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-04-01,71.5,1549.902,366.623,3.838,62.72,67.044,0.2126,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-04-11,77.0,1561.762,364.887,3.829,67.528,73.125,0.1897,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-04-21,82.5,1556.135,361.013,3.735,70.765,65.634,0.1636,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-05-01,88.0,1552.19,361.762,4.129,72.552,72.036,0.1826,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-05-11,93.5,1567.308,371.198,5.195,80.497,68.598,0.2038,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-05-21,99.0,1554.477,381.721,4.886,82.944,69.272,0.1643,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-05-31,104.5,1566.803,368.058,5.193,92.532,65.556,0.1708,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-06-10,110.0,1554.752,369.184,4.397,91.03,71.355,0.1443,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-06-20,115.5,1545.7,366.823,4.849,88.042,69.852,0.149,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-06-30,121.0,1567.232,369.72,6.075,97.402,66.942,0.1784,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-07-10,126.5,1566.832,375.88,5.807,101.325,73.339,0.1604,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-07-20,132.0,1567.684,361.456,6.205,104.068,75.062,0.1676,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-07-30,137.5,1574.306,368.785,6.114,111.752,74.235,0.148,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-08-09,143.0,1580.439,378.164,6.588,116.281,71.629,0.1566,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-08-19,148.5,1570.225,380.812,6.584,116.909,73.024,0.1388,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-08-29,154.0,1570.097,372.799,7.238,123.03,77.783,0.1599,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-09-08,159.5,1564.202,379.745,6.898,127.361,73.596,0.1372,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-09-18,165.0,1578.959,371.596,7.513,129.437,88.876,0.1419,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-09-28,170.5,1551.468,377.674,7.198,132.133,81.435,0.1393,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-10-08,176.0,1586.499,377.196,8.01,134.433,86.65,0.1435,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-10-18,181.5,1595.044,375.588,7.459,144.093,85.676,0.1317,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-10-28,187.0,1585.379,379.223,8.353,145.947,88.158,0.148,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-11-07,192.5,1578.564,380.284,8.349,149.726,87.102,0.1424,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-11-17,198.0,1561.211,372.217,8.521,158.185,93.84,0.1392,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-11-27,203.5,1587.985,393.341,8.674,155.939,97.687,0.139,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-12-07,209.0,1584.997,389.674,9.309,160.958,93.109,0.144,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-12-17,214.5,1608.365,396.177,9.418,164.907,103.025,0.1421,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,8.0,2023-12-27,220.0,1596.418,397.463,9.835,166.586,97.736,0.1436,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-01-01,22.0,1559.352,398.616,0.31,27.75,57.59,1.495,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-01-11,27.5,1569.71,402.035,1.41,36.843,60.709,0.6178,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-01-21,33.0,1555.456,413.527,0.901,35.409,58.994,0.2254,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-01-31,38.5,1552.412,395.58,0.454,42.461,57.971,0.0775,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-02-10,44.0,1562.565,416.952,1.576,44.221,66.267,0.1845,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-02-20,49.5,1582.956,408.136,1.318,46.059,65.333,0.1356,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-03-02,55.0,1568.292,401.014,1.745,54.067,65.8,0.1514,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-03-12,60.5,1574.436,409.971,2.625,58.632,59.993,0.1846,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-03-22,66.0,1581.292,416.44,2.146,60.175,72.516,0.1397,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-04-01,71.5,1580.223,415.126,2.624,69.931,58.086,0.1428,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-04-11,77.0,1578.498,412.939,2.481,69.234,64.011,0.1236,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-04-21,82.5,1573.828,407.184,2.964,76.983,60.495,0.1404,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-05-01,88.0,1583.41,410.367,3.343,80.252,64.477,0.1478,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-05-11,93.5,1582.662,412.029,3.574,87.537,58.716,0.1363,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-05-21,99.0,1597.334,417.173,3.126,85.976,66.909,0.1202,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-05-31,104.5,1600.948,408.044,3.577,89.862,67.412,0.1255,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-06-10,110.0,1585.811,417.192,4.105,91.522,65.657,0.1309,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-06-20,115.5,1593.663,423.307,4.106,103.255,68.977,0.1183,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-06-30,121.0,1603.807,414.63,3.98,102.663,65.046,0.113,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-07-10,126.5,1580.779,414.652,4.037,105.517,68.068,0.1108,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-07-20,132.0,1597.136,417.063,4.399,108.693,67.709,0.1188,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-07-30,137.5,1599.46,418.136,4.549,113.353,68.41,0.1058,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-08-09,143.0,1590.335,426.656,4.303,118.923,72.781,0.0974,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-08-19,148.5,1591.412,420.047,4.986,119.576,83.892,0.1134,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-08-29,154.0,1600.118,423.194,5.316,130.175,75.813,0.1148,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-09-08,159.5,1592.289,418.612,5.832,129.324,80.418,0.1294,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-09-18,165.0,1593.347,413.17,5.882,133.872,85.359,0.1123,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-09-28,170.5,1597.184,424.78,6.425,140.617,83.429,0.1231,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-10-08,176.0,1600.268,421.155,6.039,144.699,90.24,0.1204,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-10-18,181.5,1598.704,424.001,6.076,147.162,88.958,0.1116,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-10-28,187.0,1594.014,428.092,6.902,149.247,91.541,0.1101,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-11-07,192.5,1599.388,430.449,7.153,157.647,95.197,0.1249,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-11-17,198.0,1616.712,434.445,7.142,158.278,99.133,0.1147,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-08,175.0,11.0,2023-11-27,203.5,1625.055,429.218,7.625,163.087,93.189,0.1159,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
