hour,mode,current_density_A_cm2,price_USD_MWh
7528,SOEC,-0.4,21.09
7529,SOEC,-0.4,16.07
7530,SOEC,-0.4,17.03
7531,SOEC,-0.4,3.6
7532,SOEC,-0.4,23.41
7533,standby,0.0,35.57
7534,standby,0.0,38.13
7535,SOEC,-0.4,31.11
7536,standby,0.0,53.38
7537,standby,0.0,52.99
7538,standby,0.0,47.66
7539,SOFC,0.4,66.01
7540,standby,0.0,55.88
7541,SOFC,0.4,62.96
7542,SOFC,0.4,72.14
7543,standby,0.0,55.93
7544,standby,0.0,57.82
7545,standby,0.0,43.04
7546,standby,0.0,47.61
7547,standby,0.0,52.23
7548,standby,0.0,43.34
7549,standby,0.0,43.71
7550,SOEC,-0.4,18.68
7551,SOEC,-0.4,33.55
7552,SOEC,-0.4,21.41
7553,SOEC,-0.4,33.65
7554,SOEC,-0.4,18.62
7555,standby,0.0,35.03
7556,SOEC,-0.4,18.84
7557,standby,0.0,36.52
7558,standby,0.0,38.74
7559,standby,0.0,45.77
7560,standby,0.0,48.05
7561,SOFC,0.4,61.83
7562,SOFC,0.4,63.07
7563,SOFC,0.4,66.88
7564,SOFC,0.4,69.94
7565,SOFC,0.4,63.06
7566,SOFC,0.4,75.4
7567,SOFC,0.4,66.08
7568,SOFC,0.4,79.46
7569,SOFC,0.4,66.49
7570,SOFC,0.4,64.64
7571,SOFC,0.4,68.38
7572,standby,0.0,52.36
7573,standby,0.0,48.07
7574,standby,0.0,47.36
7575,standby,0.0,51.9
7576,standby,0.0,47.65
7577,standby,0.0,43.05
7578,SOEC,-0.4,27.17
7579,standby,0.0,48.13
7580,standby,0.0,35.32
7581,standby,0.0,47.38
7582,SOFC,0.4,63.15
7583,standby,0.0,50.54
7584,SOFC,0.4,68.73
7585,SOFC,0.4,65.64
7586,SOFC,0.4,60.04
7587,SOFC,0.4,83.53
7588,SOFC,0.4,78.23
7589,SOFC,0.4,78.14
7590,SOFC,0.4,90.56
7591,SOFC,0.4,85.79
7592,SOFC,0.4,75.73
7593,SOFC,0.4,66.91
7594,SOFC,0.4,73.02
7595,SOFC,0.4,66.89
7596,SOFC,0.4,64.79
7597,SOFC,0.4,62.39
7598,SOFC,0.4,62.48
7599,standby,0.0,58.59
7600,SOFC,0.4,72.66
7601,standby,0.0,48.73
7602,standby,0.0,37.27
7603,standby,0.0,46.96
7604,standby,0.0,44.19
7605,standby,0.0,42.28
7606,standby,0.0,51.6
7607,SOFC,0.4,77.18
7608,SOFC,0.4,62.38
7609,SOFC,0.4,80.54
7610,SOFC,0.4,82.72
7611,SOFC,0.4,80.83
7612,SOFC,0.4,89.62
7613,SOFC,0.4,86.82
7614,SOFC,0.4,73.51
7615,SOFC,0.4,86.9
7616,SOFC,0.4,81.0
7617,SOFC,0.4,63.62
7618,SOFC,0.4,73.58
7619,SOFC,0.4,66.98
7620,SOFC,0.4,63.63
7621,SOFC,0.4,77.4
7622,SOFC,0.4,64.4
7623,standby,0.0,48.21
7624,standby,0.0,51.05
7625,standby,0.0,37.19
7626,SOEC,-0.4,34.1
7627,standby,0.0,45.85
7628,standby,0.0,38.51
7629,standby,0.0,46.62
7630,standby,0.0,42.23
7631,standby,0.0,52.44
7632,SOFC,0.4,62.01
7633,SOFC,0.4,69.93
7634,SOFC,0.4,61.13
7635,SOFC,0.4,83.07
7636,SOFC,0.4,74.72
7637,SOFC,0.4,73.73
7638,SOFC,0.4,75.95
7639,SOFC,0.4,73.31
7640,SOFC,0.4,72.05
7641,SOFC,0.4,68.98
7642,SOFC,0.4,61.7
7643,SOFC,0.4,67.48
7644,standby,0.0,50.36
7645,SOEC,-0.4,32.51
7646,standby,0.0,52.71
7647,standby,0.0,37.22
7648,SOEC,-0.4,19.52
7649,SOEC,-0.4,20.5
7650,SOEC,-0.4,25.04
7651,SOEC,-0.4,30.43
7652,SOEC,-0.4,3.38
7653,SOEC,-0.4,10.19
7654,standby,0.0,35.25
7655,standby,0.0,49.76
7656,standby,0.0,54.28
7657,standby,0.0,40.21
7658,standby,0.0,57.17
7659,SOFC,0.4,60.71
7660,SOFC,0.4,60.69
7661,SOFC,0.4,70.17
7662,standby,0.0,54.55
7663,SOFC,0.4,62.6
7664,SOFC,0.4,72.72
7665,standby,0.0,50.89
7666,standby,0.0,45.26
7667,standby,0.0,49.91
7668,standby,0.0,41.28
7669,SOEC,-0.4,18.21
7670,standby,0.0,36.02
7671,SOEC,-0.4,13.46
7672,SOEC,-0.4,26.35
7673,SOEC,-0.4,16.48
7674,SOEC,-0.4,16.28
7675,SOEC,-0.4,17.6
7676,SOEC,-0.4,11.83
7677,SOEC,-0.4,31.48
7678,SOEC,-0.4,26.62
7679,SOEC,-0.4,27.76
7680,standby,0.0,48.77
7681,standby,0.0,39.84
7682,standby,0.0,38.37
7683,standby,0.0,56.01
7684,standby,0.0,47.82
7685,SOFC,0.4,67.86
7686,standby,0.0,52.52
7687,standby,0.0,50.08
7688,standby,0.0,46.15
7689,standby,0.0,49.39
7690,standby,0.0,42.09
7691,standby,0.0,39.06
7692,SOEC,-0.4,24.31
7693,SOEC,-0.4,33.01
7694,SOEC,-0.4,30.47
7695,SOEC,-0.4,29.36
7696,SOEC,-0.4,14.07
7697,SOEC,-0.4,19.89
7698,SOEC,-0.4,24.36
7699,SOEC,-0.4,20.5
7700,SOEC,-0.4,14.55
7701,SOEC,-0.4,29.66
7702,standby,0.0,38.46
7703,SOEC,-0.4,33.91
7704,standby,0.0,41.22
7705,standby,0.0,35.38
7706,standby,0.0,45.27
7707,SOFC,0.4,61.17
7708,standby,0.0,57.3
7709,standby,0.0,52.5
7710,SOFC,0.4,71.85
7711,SOFC,0.4,68.82
7712,standby,0.0,56.6
7713,SOFC,0.4,76.88
7714,standby,0.0,48.64
7715,standby,0.0,35.41
7716,standby,0.0,42.29
7717,SOEC,-0.4,26.56
7718,standby,0.0,38.61
7719,standby,0.0,42.26
7720,SOEC,-0.4,22.0
7721,SOEC,-0.4,23.48
7722,SOEC,-0.4,22.62
7723,SOEC,-0.4,25.04
7724,SOEC,-0.4,29.45
7725,SOEC,-0.4,28.82
7726,standby,0.0,43.88
7727,standby,0.0,35.72
7728,standby,0.0,52.12
7729,SOFC,0.4,62.41
7730,standby,0.0,53.27
7731,standby,0.0,53.12
7732,standby,0.0,59.53
7733,SOFC,0.4,68.85
7734,SOFC,0.4,63.29
7735,SOFC,0.4,85.25
7736,SOFC,0.4,71.54
7737,SOFC,0.4,63.49
7738,standby,0.0,59.3
7739,SOFC,0.4,67.8
7740,SOFC,0.4,65.22
7741,standby,0.0,48.27
7742,standby,0.0,49.22
7743,standby,0.0,47.85
7744,standby,0.0,44.8
7745,standby,0.0,44.98
7746,standby,0.0,47.84
7747,standby,0.0,45.52
7748,standby,0.0,38.93
7749,standby,0.0,43.97
7750,standby,0.0,39.02
7751,standby,0.0,57.72
7752,SOFC,0.4,62.68
7753,SOFC,0.4,63.45
7754,SOFC,0.4,74.78
7755,SOFC,0.4,73.38
7756,SOFC,0.4,73.65
7757,SOFC,0.4,92.45
7758,SOFC,0.4,79.16
7759,SOFC,0.4,82.35
7760,SOFC,0.4,86.63
7761,SOFC,0.4,70.19
7762,SOFC,0.4,75.81
7763,SOFC,0.4,62.31
7764,SOFC,0.4,69.47
7765,SOFC,0.4,76.9
7766,SOFC,0.4,62.7
7767,SOFC,0.4,60.83
7768,standby,0.0,52.03
7769,standby,0.0,59.58
7770,SOEC,-0.4,28.81
7771,standby,0.0,48.32
7772,standby,0.0,55.42
7773,standby,0.0,48.63
7774,SOFC,0.4,60.11
7775,standby,0.0,55.18
7776,SOFC,0.4,76.03
7777,SOFC,0.4,69.76
7778,SOFC,0.4,72.47
7779,SOFC,0.4,72.94
7780,SOFC,0.4,82.05
7781,SOFC,0.4,95.31
7782,SOFC,0.4,92.94
7783,SOFC,0.4,76.05
7784,SOFC,0.4,81.38
7785,SOFC,0.4,80.86
7786,SOFC,0.4,70.97
7787,SOFC,0.4,69.05
7788,SOFC,0.4,71.52
7789,standby,0.0,55.54
7790,standby,0.0,54.9
7791,standby,0.0,55.34
7792,standby,0.0,49.08
7793,standby,0.0,41.99
7794,standby,0.0,51.09
7795,SOEC,-0.4,34.06
7796,SOEC,-0.4,28.21
7797,standby,0.0,46.81
7798,SOFC,0.4,63.01
7799,SOFC,0.4,69.54
7800,standby,0.0,49.77
7801,standby,0.0,57.05
7802,standby,0.0,52.11
7803,SOFC,0.4,70.43
7804,SOFC,0.4,77.68
7805,SOFC,0.4,65.86
7806,SOFC,0.4,70.2
7807,SOFC,0.4,83.2
7808,SOFC,0.4,85.46
7809,SOFC,0.4,72.89
7810,standby,0.0,57.12
7811,SOFC,0.4,70.1
7812,standby,0.0,54.54
7813,standby,0.0,41.5
7814,SOEC,-0.4,34.27
7815,SOEC,-0.4,16.21
7816,standby,0.0,44.48
7817,standby,0.0,48.83
7818,SOEC,-0.4,26.63
7819,SOEC,-0.4,32.08
7820,SOEC,-0.4,27.94
7821,SOEC,-0.4,32.75
7822,SOEC,-0.4,26.04
7823,standby,0.0,42.62
7824,standby,0.0,58.87
7825,standby,0.0,48.06
7826,standby,0.0,50.0
7827,SOFC,0.4,65.13
7828,standby,0.0,53.64
7829,standby,0.0,58.24
7830,standby,0.0,58.01
7831,standby,0.0,55.69
7832,standby,0.0,50.27
7833,SOFC,0.4,60.18
7834,SOFC,0.4,61.2
7835,standby,0.0,50.71
7836,standby,0.0,54.96
7837,standby,0.0,39.71
7838,SOEC,-0.4,28.47
7839,SOEC,-0.4,21.65
7840,SOEC,-0.4,20.88
7841,SOEC,-0.4,25.4
7842,SOEC,-0.4,19.07
7843,SOEC,-0.4,26.91
7844,SOEC,-0.4,12.83
7845,SOEC,-0.4,19.96
7846,SOEC,-0.4,29.5
7847,SOEC,-0.4,23.26
7848,standby,0.0,39.25
7849,SOEC,-0.4,23.15
7850,standby,0.0,51.04
7851,standby,0.0,45.38
7852,standby,0.0,50.6
7853,standby,0.0,49.09
7854,standby,0.0,55.13
7855,standby,0.0,47.53
7856,standby,0.0,45.41
7857,standby,0.0,52.19
7858,SOEC,-0.4,23.77
7859,standby,0.0,37.09
7860,standby,0.0,41.0
7861,SOEC,-0.4,24.9
7862,SOEC,-0.4,33.6
7863,SOEC,-0.4,10.86
7864,SOEC,-0.4,9.48
7865,SOEC,-0.4,2.82
7866,SOEC,-0.4,3.48
7867,SOEC,-0.4,9.3
7868,SOEC,-0.4,24.4
7869,SOEC,-0.4,13.53
7870,SOEC,-0.4,24.67
7871,SOEC,-0.4,21.18
7872,standby,0.0,40.22
7873,standby,0.0,36.53
7874,standby,0.0,58.17
7875,standby,0.0,55.48
7876,standby,0.0,43.84
7877,standby,0.0,42.3
7878,standby,0.0,59.7
7879,standby,0.0,51.77
7880,SOFC,0.4,60.41
7881,standby,0.0,58.04
7882,standby,0.0,56.48
7883,standby,0.0,54.97
7884,standby,0.0,39.78
7885,standby,0.0,47.09
7886,SOEC,-0.4,23.16
7887,standby,0.0,36.7
7888,SOEC,-0.4,25.69
7889,standby,0.0,37.04
7890,standby,0.0,40.02
7891,standby,0.0,37.18
7892,standby,0.0,39.73
7893,SOEC,-0.4,34.2
7894,SOEC,-0.4,16.32
7895,standby,0.0,54.17
7896,standby,0.0,50.95
7897,SOFC,0.4,62.94
7898,standby,0.0,59.04
7899,SOFC,0.4,70.69
7900,SOFC,0.4,79.46
7901,SOFC,0.4,66.55
7902,SOFC,0.4,77.96
7903,SOFC,0.4,73.24
7904,SOFC,0.4,74.82
7905,SOFC,0.4,71.44
7906,SOFC,0.4,75.43
7907,standby,0.0,56.06
7908,standby,0.0,57.63
7909,standby,0.0,52.69
7910,standby,0.0,49.77
7911,SOEC,-0.4,33.88
7912,standby,0.0,44.35
7913,standby,0.0,49.37
7914,standby,0.0,36.13
7915,SOEC,-0.4,29.49
7916,standby,0.0,48.47
7917,standby,0.0,40.93
7918,standby,0.0,39.54
7919,standby,0.0,56.31
7920,standby,0.0,51.29
7921,standby,0.0,56.16
7922,SOFC,0.4,79.04
7923,SOFC,0.4,76.96
7924,SOFC,0.4,69.89
7925,SOFC,0.4,78.28
7926,SOFC,0.4,103.45
7927,SOFC,0.4,82.06
7928,SOFC,0.4,79.9
7929,SOFC,0.4,69.04
7930,SOFC,0.4,74.46
7931,standby,0.0,59.68
7932,standby,0.0,52.08
7933,SOFC,0.4,61.29
7934,standby,0.0,43.7
7935,standby,0.0,52.58
7936,SOFC,0.4,61.9
7937,standby,0.0,50.4
7938,SOEC,-0.4,32.58
7939,standby,0.0,39.08
7940,standby,0.0,38.4
7941,standby,0.0,50.05
7942,standby,0.0,58.27
7943,standby,0.0,47.82
7944,SOFC,0.4,64.94
7945,SOFC,0.4,78.84
7946,SOFC,0.4,74.84
7947,SOFC,0.4,73.69
7948,SOFC,0.4,89.81
7949,SOFC,0.4,93.18
7950,SOFC,0.4,84.07
7951,SOFC,0.4,80.28
7952,SOFC,0.4,82.26
7953,SOFC,0.4,88.88
7954,SOFC,0.4,65.3
7955,SOFC,0.4,70.44
7956,SOFC,0.4,73.37
7957,SOFC,0.4,64.81
7958,SOEC,-0.4,33.82
7959,standby,0.0,47.2
7960,standby,0.0,48.85
7961,standby,0.0,46.81
7962,standby,0.0,51.27
7963,SOEC,-0.4,30.24
7964,standby,0.0,38.05
7965,standby,0.0,47.52
7966,standby,0.0,49.89
7967,SOFC,0.4,67.11
7968,standby,0.0,47.46
7969,SOFC,0.4,69.93
7970,SOFC,0.4,68.99
7971,SOFC,0.4,66.61
7972,SOFC,0.4,73.89
7973,SOFC,0.4,76.21
7974,standby,0.0,58.33
7975,SOFC,0.4,72.66
7976,SOFC,0.4,74.17
7977,SOFC,0.4,73.97
7978,SOFC,0.4,62.57
7979,standby,0.0,59.92
7980,standby,0.0,53.58
7981,standby,0.0,46.78
7982,standby,0.0,39.65
7983,standby,0.0,36.24
7984,standby,0.0,37.03
7985,SOEC,-0.4,21.78
7986,SOEC,-0.4,21.94
7987,SOEC,-0.4,24.7
7988,SOEC,-0.4,25.78
7989,SOEC,-0.4,24.59
7990,standby,0.0,35.49
7991,standby,0.0,40.88
7992,standby,0.0,55.09
7993,standby,0.0,42.19
7994,standby,0.0,50.45
7995,SOFC,0.4,73.02
7996,standby,0.0,51.79
7997,SOFC,0.4,64.81
7998,standby,0.0,50.93
7999,SOFC,0.4,61.57
8000,standby,0.0,56.26
8001,standby,0.0,58.51
8002,standby,0.0,47.55
8003,standby,0.0,49.22
8004,standby,0.0,42.01
8005,standby,0.0,48.87
8006,SOEC,-0.4,21.02
8007,SOEC,-0.4,14.0
8008,SOEC,-0.4,18.87
8009,SOEC,-0.4,22.08
8010,SOEC,-0.4,22.82
8011,SOEC,-0.4,12.52
8012,SOEC,-0.4,33.1
8013,SOEC,-0.4,21.31
8014,SOEC,-0.4,13.42
8015,SOEC,-0.4,31.86
8016,standby,0.0,35.17
8017,standby,0.0,38.54
8018,standby,0.0,46.93
8019,standby,0.0,51.52
8020,standby,0.0,45.76
8021,standby,0.0,46.6
8022,standby,0.0,47.45
8023,SOFC,0.4,70.91
8024,standby,0.0,50.58
8025,standby,0.0,58.51
8026,standby,0.0,54.65
8027,standby,0.0,37.45
8028,standby,0.0,39.52
8029,standby,0.0,35.46
8030,SOEC,-0.4,19.02
8031,SOEC,-0.4,15.6
8032,SOEC,-0.4,23.89
8033,SOEC,-0.4,16.86
8034,SOEC,-0.4,0.0
8035,SOEC,-0.4,12.4
8036,SOEC,-0.4,13.1
8037,SOEC,-0.4,20.14
8038,SOEC,-0.4,15.75
8039,SOEC,-0.4,33.49
8040,standby,0.0,40.43
8041,standby,0.0,42.74
8042,standby,0.0,45.61
8043,standby,0.0,48.06
8044,standby,0.0,59.65
8045,standby,0.0,47.64
8046,SOFC,0.4,75.45
8047,SOFC,0.4,69.49
8048,standby,0.0,39.81
8049,SOFC,0.4,68.38
8050,standby,0.0,55.11
8051,standby,0.0,50.41
8052,standby,0.0,40.44
8053,standby,0.0,44.2
8054,SOEC,-0.4,30.97
8055,SOEC,-0.4,24.88
8056,SOEC,-0.4,24.63
8057,SOEC,-0.4,22.93
8058,SOEC,-0.4,26.31
8059,SOEC,-0.4,29.85
8060,SOEC,-0.4,11.45
8061,standby,0.0,38.09
8062,standby,0.0,37.63
8063,standby,0.0,49.84
8064,standby,0.0,51.47
8065,standby,0.0,39.63
8066,SOFC,0.4,62.69
8067,SOFC,0.4,61.94
8068,standby,0.0,54.48
8069,SOFC,0.4,66.97
8070,SOFC,0.4,63.98
8071,SOFC,0.4,78.07
8072,SOFC,0.4,82.62
8073,SOFC,0.4,71.56
8074,SOFC,0.4,70.83
8075,standby,0.0,53.27
8076,SOFC,0.4,61.57
8077,standby,0.0,47.84
8078,SOEC,-0.4,33.42
8079,standby,0.0,42.55
8080,standby,0.0,43.29
8081,standby,0.0,48.58
8082,standby,0.0,36.46
8083,SOEC,-0.4,31.79
8084,standby,0.0,45.7
8085,standby,0.0,45.72
8086,standby,0.0,46.16
8087,standby,0.0,57.84
8088,SOFC,0.4,70.1
8089,SOFC,0.4,66.08
8090,SOFC,0.4,95.01
8091,SOFC,0.4,67.26
8092,SOFC,0.4,81.41
8093,SOFC,0.4,86.63
8094,SOFC,0.4,70.09
8095,SOFC,0.4,83.7
8096,SOFC,0.4,69.71
8097,SOFC,0.4,72.71
8098,SOFC,0.4,68.01
8099,SOFC,0.4,63.21
8100,SOFC,0.4,86.21
8101,standby,0.0,57.52
8102,standby,0.0,59.92
8103,standby,0.0,42.7
8104,standby,0.0,50.34
8105,SOEC,-0.4,34.67
8106,SOFC,0.4,62.22
8107,standby,0.0,50.62
8108,standby,0.0,51.14
8109,standby,0.0,47.59
8110,standby,0.0,56.73
8111,SOFC,0.4,73.9
8112,SOFC,0.4,63.04
8113,SOFC,0.4,72.06
8114,SOFC,0.4,64.43
8115,SOFC,0.4,88.43
8116,SOFC,0.4,82.54
8117,SOFC,0.4,86.59
8118,SOFC,0.4,75.68
8119,SOFC,0.4,73.32
8120,SOFC,0.4,77.33
8121,SOFC,0.4,81.7
8122,SOFC,0.4,75.92
8123,SOFC,0.4,68.81
8124,standby,0.0,51.25
8125,standby,0.0,46.68
8126,standby,0.0,51.44
8127,SOEC,-0.4,26.22
8128,standby,0.0,36.09
8129,standby,0.0,43.79
8130,standby,0.0,52.02
8131,standby,0.0,39.85
8132,standby,0.0,48.2
8133,standby,0.0,50.36
8134,standby,0.0,41.92
8135,SOFC,0.4,65.93
8136,SOFC,0.4,61.55
8137,SOFC,0.4,62.92
8138,SOFC,0.4,76.67
8139,SOFC,0.4,77.11
8140,SOFC,0.4,77.67
8141,SOFC,0.4,61.13
8142,SOFC,0.4,76.43
8143,SOFC,0.4,73.16
8144,SOFC,0.4,69.57
8145,SOFC,0.4,71.8
8146,standby,0.0,55.81
8147,SOFC,0.4,63.38
8148,standby,0.0,49.11
8149,standby,0.0,49.92
8150,SOEC,-0.4,27.07
8151,standby,0.0,35.89
8152,SOEC,-0.4,14.47
8153,standby,0.0,38.56
8154,SOEC,-0.4,28.63
8155,SOEC,-0.4,24.22
8156,SOEC,-0.4,32.19
8157,SOEC,-0.4,30.11
8158,SOEC,-0.4,25.24
8159,standby,0.0,37.1
8160,standby,0.0,39.72
8161,standby,0.0,41.4
8162,standby,0.0,47.57
8163,standby,0.0,53.77
8164,SOFC,0.4,66.53
8165,SOFC,0.4,68.86
8166,SOFC,0.4,64.6
8167,SOFC,0.4,70.3
8168,SOFC,0.4,69.9
8169,SOFC,0.4,73.59
8170,standby,0.0,40.92
8171,standby,0.0,50.33
8172,standby,0.0,44.56
8173,standby,0.0,35.59
8174,SOEC,-0.4,23.09
8175,SOEC,-0.4,29.79
8176,SOEC,-0.4,34.53
8177,SOEC,-0.4,30.18
8178,SOEC,-0.4,28.58
8179,SOEC,-0.4,18.01
8180,SOEC,-0.4,0.24
8181,SOEC,-0.4,22.36
8182,SOEC,-0.4,21.5
8183,standby,0.0,48.84
8184,standby,0.0,36.52
8185,standby,0.0,38.38
8186,standby,0.0,45.99
8187,standby,0.0,53.97
8188,standby,0.0,52.2
8189,standby,0.0,54.44
8190,SOFC,0.4,63.72
8191,standby,0.0,41.13
8192,standby,0.0,57.96
8193,standby,0.0,46.06
8194,standby,0.0,54.48
8195,standby,0.0,39.83
8196,SOEC,-0.4,30.04
8197,SOEC,-0.4,32.48
8198,SOEC,-0.4,21.11
8199,SOEC,-0.4,33.43
8200,SOEC,-0.4,21.78
8201,SOEC,-0.4,8.89
8202,SOEC,-0.4,11.53
8203,SOEC,-0.4,16.74
8204,SOEC,-0.4,18.72
8205,SOEC,-0.4,25.09
8206,SOEC,-0.4,16.39
8207,standby,0.0,47.9
8208,SOEC,-0.4,34.37
8209,standby,0.0,37.46
8210,standby,0.0,40.7
8211,standby,0.0,45.5
8212,SOFC,0.4,63.39
8213,standby,0.0,55.93
8214,standby,0.0,49.1
8215,standby,0.0,56.5
8216,SOFC,0.4,61.3
8217,SOFC,0.4,62.1
8218,standby,0.0,41.96
8219,SOEC,-0.4,28.95
8220,SOEC,-0.4,34.24
8221,standby,0.0,54.45
8222,SOEC,-0.4,16.06
8223,SOEC,-0.4,21.78
8224,SOEC,-0.4,29.91
8225,standby,0.0,45.88
8226,SOEC,-0.4,22.95
8227,SOEC,-0.4,30.43
8228,standby,0.0,40.57
8229,SOEC,-0.4,26.16
8230,standby,0.0,52.23
8231,standby,0.0,36.89
8232,standby,0.0,55.76
8233,SOFC,0.4,76.79
8234,standby,0.0,55.79
8235,SOFC,0.4,65.06
8236,SOFC,0.4,66.04
8237,SOFC,0.4,71.21
8238,SOFC,0.4,69.65
8239,SOFC,0.4,78.9
8240,SOFC,0.4,72.62
8241,SOFC,0.4,71.78
8242,SOFC,0.4,64.83
8243,SOFC,0.4,60.52
8244,standby,0.0,57.29
8245,standby,0.0,52.17
8246,standby,0.0,44.79
8247,standby,0.0,49.74
8248,standby,0.0,39.8
8249,standby,0.0,44.01
8250,standby,0.0,42.46
8251,standby,0.0,53.34
8252,SOEC,-0.4,33.36
8253,standby,0.0,46.93
8254,standby,0.0,54.24
8255,SOFC,0.4,62.58
8256,standby,0.0,58.35
8257,SOFC,0.4,76.79
8258,standby,0.0,56.56
8259,SOFC,0.4,77.97
8260,SOFC,0.4,93.33
8261,SOFC,0.4,82.52
8262,SOFC,0.4,80.22
8263,SOFC,0.4,91.41
8264,SOFC,0.4,80.19
8265,SOFC,0.4,66.13
8266,SOFC,0.4,79.54
8267,SOFC,0.4,63.18
8268,SOFC,0.4,70.23
8269,SOFC,0.4,66.82
8270,SOFC,0.4,65.4
8271,standby,0.0,55.13
8272,standby,0.0,53.68
8273,standby,0.0,44.62
8274,standby,0.0,54.24
8275,standby,0.0,54.26
8276,standby,0.0,55.61
8277,standby,0.0,57.48
8278,standby,0.0,48.72
8279,SOFC,0.4,70.12
8280,SOFC,0.4,70.5
8281,standby,0.0,47.94
8282,SOFC,0.4,85.73
8283,SOFC,0.4,77.18
8284,SOFC,0.4,83.33
8285,SOFC,0.4,81.1
8286,SOFC,0.4,89.81
8287,SOFC,0.4,85.52
8288,SOFC,0.4,79.16
8289,SOFC,0.4,62.58
8290,SOFC,0.4,86.13
8291,SOFC,0.4,65.66
8292,standby,0.0,52.93
8293,SOFC,0.4,77.51
8294,SOFC,0.4,60.33
8295,standby,0.0,42.36
8296,SOEC,-0.4,31.9
8297,standby,0.0,39.92
8298,standby,0.0,50.67
8299,SOEC,-0.4,29.36
8300,standby,0.0,39.43
8301,standby,0.0,54.44
8302,SOEC,-0.4,32.07
8303,standby,0.0,43.42
8304,standby,0.0,54.35
8305,standby,0.0,58.3
8306,SOFC,0.4,68.96
8307,standby,0.0,52.04
8308,SOFC,0.4,76.22
8309,SOFC,0.4,71.36
8310,SOFC,0.4,76.53
8311,SOFC,0.4,63.4
8312,standby,0.0,56.82
8313,SOFC,0.4,60.7
8314,SOFC,0.4,60.6
8315,standby,0.0,52.37
8316,standby,0.0,39.75
8317,standby,0.0,35.67
8318,SOEC,-0.4,33.98
8319,standby,0.0,50.77
8320,standby,0.0,38.52
8321,SOEC,-0.4,28.44
8322,SOEC,-0.4,25.98
8323,standby,0.0,36.33
8324,SOEC,-0.4,28.58
8325,SOEC,-0.4,30.98
8326,SOEC,-0.4,25.34
8327,standby,0.0,48.01
8328,standby,0.0,39.43
8329,standby,0.0,41.52
8330,standby,0.0,52.44
8331,SOFC,0.4,69.68
8332,SOFC,0.4,60.62
8333,standby,0.0,52.54
8334,standby,0.0,58.46
8335,SOFC,0.4,65.81
8336,SOFC,0.4,62.91
8337,standby,0.0,50.55
8338,SOEC,-0.4,34.72
8339,standby,0.0,44.86
8340,standby,0.0,42.19
8341,standby,0.0,35.06
8342,standby,0.0,39.46
8343,standby,0.0,36.73
8344,SOEC,-0.4,32.06
8345,SOEC,-0.4,11.27
8346,SOEC,-0.4,18.94
8347,SOEC,-0.4,11.77
8348,SOEC,-0.4,17.1
8349,SOEC,-0.4,25.77
8350,SOEC,-0.4,17.99
8351,SOEC,-0.4,32.03
8352,SOEC,-0.4,25.26
8353,standby,0.0,41.37
8354,standby,0.0,40.85
8355,standby,0.0,45.49
8356,standby,0.0,52.16
8357,standby,0.0,56.64
8358,standby,0.0,47.18
8359,standby,0.0,56.92
8360,standby,0.0,51.06
8361,standby,0.0,43.7
8362,standby,0.0,47.78
8363,standby,0.0,47.67
8364,standby,0.0,51.67
8365,SOEC,-0.4,20.0
8366,standby,0.0,35.37
8367,SOEC,-0.4,17.98
8368,SOEC,-0.4,21.26
8369,SOEC,-0.4,7.31
8370,SOEC,-0.4,20.62
8371,SOEC,-0.4,11.44
8372,SOEC,-0.4,19.76
8373,SOEC,-0.4,17.27
8374,SOEC,-0.4,22.36
8375,SOEC,-0.4,26.63
8376,standby,0.0,53.11
8377,standby,0.0,36.56
8378,standby,0.0,56.05
8379,standby,0.0,51.1
8380,standby,0.0,51.49
8381,SOFC,0.4,61.81
8382,SOFC,0.4,68.25
8383,standby,0.0,52.81
8384,SOFC,0.4,77.0
8385,SOFC,0.4,70.49
8386,standby,0.0,52.27
8387,standby,0.0,51.95
8388,standby,0.0,46.21
8389,standby,0.0,39.35
8390,standby,0.0,40.34
8391,SOEC,-0.4,25.45
8392,standby,0.0,38.32
8393,SOEC,-0.4,24.08
8394,SOEC,-0.4,31.34
8395,SOEC,-0.4,27.1
8396,SOEC,-0.4,25.13
8397,SOEC,-0.4,25.13
8398,standby,0.0,36.57
8399,standby,0.0,42.57
8400,standby,0.0,58.7
8401,standby,0.0,51.04
8402,SOFC,0.4,69.36
8403,standby,0.0,54.52
8404,SOFC,0.4,64.8
8405,SOFC,0.4,79.89
8406,SOFC,0.4,78.26
8407,SOFC,0.4,74.09
8408,standby,0.0,59.63
8409,SOFC,0.4,75.31
8410,SOFC,0.4,60.99
8411,SOFC,0.4,65.1
8412,standby,0.0,53.77
8413,standby,0.0,49.52
8414,standby,0.0,43.81
8415,standby,0.0,58.97
8416,standby,0.0,36.83
8417,SOEC,-0.4,30.74
8418,standby,0.0,43.17
8419,SOEC,-0.4,24.88
8420,standby,0.0,35.69
8421,standby,0.0,57.82
8422,standby,0.0,49.11
8423,standby,0.0,52.52
8424,SOFC,0.4,78.01
8425,SOFC,0.4,67.54
8426,SOFC,0.4,66.55
8427,SOFC,0.4,81.54
8428,SOFC,0.4,77.21
8429,SOFC,0.4,82.04
8430,SOFC,0.4,82.31
8431,SOFC,0.4,68.97
8432,SOFC,0.4,86.61
8433,SOFC,0.4,95.53
8434,standby,0.0,57.4
8435,SOFC,0.4,80.5
8436,SOFC,0.4,63.01
8437,standby,0.0,53.92
8438,standby,0.0,57.37
