hour,grid_demand_MW,day_ahead_price_USD_MWh
8229,4444.3,26.16
8230,4720.5,52.23
8231,4527.9,36.89
8232,4645.0,55.76
8233,4541.5,76.79
8234,4597.7,55.79
8235,4590.1,65.06
8236,4493.1,66.04
8237,4969.8,71.21
8238,5320.0,69.65
8239,5128.0,78.9
8240,4974.9,72.62
8241,4984.1,71.78
8242,4805.4,64.83
8243,4802.7,60.52
8244,4764.6,57.29
8245,4568.6,52.17
8246,4200.5,44.79
8247,4578.5,49.74
8248,4266.5,39.8
8249,4233.3,44.01
8250,4299.5,42.46
8251,4359.9,53.34
8252,4519.3,33.36
8253,4631.1,46.93
8254,4552.8,54.24
8255,4696.1,62.58
8256,4652.7,58.35
8257,4574.1,76.79
8258,5019.5,56.56
8259,4680.6,77.97
8260,4721.7,93.33
8261,4928.0,82.52
8262,4927.3,80.22
8263,4960.1,91.41
8264,5170.2,80.19
8265,4826.0,66.13
8266,4653.8,79.54
8267,4795.5,63.18
8268,4917.4,70.23
8269,4718.6,66.82
8270,4525.2,65.4
8271,4427.4,55.13
8272,4536.0,53.68
8273,4174.3,44.62
8274,4291.0,54.24
8275,4224.8,54.26
8276,4654.3,55.61
8277,4774.8,57.48
8278,4726.2,48.72
8279,4548.8,70.12
8280,4421.0,70.5
8281,4766.1,47.94
8282,4718.0,85.73
8283,4874.2,77.18
8284,4944.8,83.33
8285,5167.1,81.1
8286,4985.4,89.81
8287,5012.1,85.52
8288,5137.0,79.16
8289,4930.9,62.58
8290,4738.3,86.13
8291,4578.0,65.66
8292,4736.6,52.93
8293,4712.6,77.51
8294,4585.6,60.33
8295,4532.5,42.36
8296,4691.4,31.9
8297,4417.5,39.92
8298,4356.4,50.67
8299,4582.7,29.36
8300,4421.5,39.43
8301,4437.8,54.44
8302,4650.8,32.07
8303,4476.1,43.42
8304,4433.7,54.35
8305,4889.9,58.3
8306,5114.9,68.96
8307,5195.6,52.04
8308,4845.3,76.22
8309,4952.3,71.36
8310,4704.3,76.53
8311,4945.3,63.4
8312,5400.7,56.82
8313,4816.0,60.7
8314,5134.4,60.6
8315,4557.5,52.37
8316,4722.2,39.75
8317,4634.2,35.67
8318,4693.5,33.98
8319,4415.5,50.77
8320,4147.1,38.52
8321,4633.7,28.44
8322,4251.1,25.98
8323,4251.1,36.33
8324,4342.8,28.58
8325,4301.8,30.98
8326,4397.2,25.34
8327,4603.6,48.01
8328,4837.8,39.43
8329,4735.8,41.52
8330,4657.6,52.44
8331,4684.6,69.68
8332,5116.2,60.62
8333,4845.4,52.54
8334,5076.5,58.46
8335,4933.9,65.81
8336,5031.6,62.91
8337,5017.7,50.55
8338,4907.3,34.72
8339,4700.6,44.86
8340,4707.3,42.19
8341,4565.2,35.06
8342,4724.5,39.46
8343,4572.7,36.73
8344,4203.0,32.06
8345,4549.3,11.27
8346,4463.7,18.94
8347,4085.6,11.77
8348,4338.9,17.1
8349,4663.9,25.77
8350,4596.7,17.99
8351,4828.6,32.03
8352,4797.6,25.26
8353,4840.0,41.37
8354,4949.4,40.85
8355,4868.6,45.49
8356,5131.1,52.16
8357,5024.1,56.64
8358,5051.1,47.18
8359,5211.2,56.92
8360,5113.2,51.06
8361,5000.3,43.7
8362,4771.7,47.78
8363,4733.7,47.67
8364,4721.7,51.67
8365,4384.9,20.0
8366,4672.6,35.37
8367,4454.1,17.98
8368,4513.6,21.26
8369,4340.0,7.31
8370,4656.1,20.62
8371,4233.5,11.44
8372,4087.3,19.76
8373,4667.3,17.27
8374,4343.5,22.36
8375,4501.9,26.63
8376,4426.5,53.11
8377,4971.6,36.56
8378,4998.6,56.05
8379,5079.0,51.1
8380,5175.2,51.49
8381,5140.9,61.81
8382,4977.6,68.25
8383,5050.2,52.81
8384,5114.0,77.0
8385,5006.5,70.49
8386,4776.3,52.27
8387,4820.7,51.95
8388,4757.6,46.21
8389,4799.8,39.35
8390,4625.3,40.34
8391,4566.4,25.45
8392,4365.8,38.32
8393,4513.6,24.08
8394,4382.6,31.34
8395,4535.6,27.1
8396,4460.3,25.13
8397,4409.3,25.13
8398,4559.3,36.57
8399,4584.6,42.57
8400,4682.6,58.7
8401,4808.8,51.04
8402,4890.1,69.36
8403,4730.7,54.52
8404,5194.8,64.8
8405,4963.0,79.89
8406,5288.3,78.26
8407,5113.5,74.09
8408,4840.4,59.63
8409,4830.4,75.31
8410,4949.9,60.99
8411,4683.0,65.1
8412,4915.6,53.77
8413,4761.7,49.52
8414,4944.7,43.81
8415,4616.0,58.97
8416,4356.3,36.83
8417,4576.6,30.74
8418,4471.9,43.17
8419,4473.2,24.88
8420,4573.9,35.69
8421,4420.3,57.82
8422,4685.6,49.11
8423,4773.8,52.52
8424,4810.6,78.01
8425,4549.7,67.54
8426,4927.9,66.55
8427,4763.0,81.54
8428,4829.0,77.21
8429,4886.6,82.04
8430,5033.5,82.31
8431,5014.0,68.97
8432,5257.1,86.61
8433,5111.1,95.53
8434,5103.5,57.4
8435,4978.8,80.5
8436,4592.1,63.01
8437,4584.3,53.92
8438,4224.2,57.37
8439,4558.2,56.15
8440,4735.0,49.13
8441,4492.3,39.12
8442,4304.4,42.53
8443,4362.2,46.41
8444,4587.2,50.4
8445,4491.3,59.45
8446,4770.0,42.69
8447,4822.4,61.11
8448,4741.1,63.63
8449,4688.2,69.75
8450,5014.1,81.63
8451,4892.9,72.48
8452,5117.1,74.95
8453,5164.6,73.03
8454,5003.2,84.24
8455,5312.5,75.18
8456,5003.9,73.17
8457,5142.3,78.96
8458,5056.2,68.53
8459,4820.6,63.44
8460,4610.9,65.46
8461,4714.5,50.2
8462,4758.1,54.22
8463,4547.8,55.26
8464,4477.6,37.84
8465,4569.6,48.34
8466,4531.7,31.11
8467,4388.2,55.35
8468,4316.6,44.78
8469,4670.8,39.53
8470,4529.9,55.78
8471,4644.7,44.52
8472,4955.4,43.57
8473,5269.9,53.09
8474,5255.3,54.67
8475,5012.9,57.78
8476,5281.7,77.41
8477,4878.6,78.72
8478,5061.2,68.18
8479,5027.5,83.67
8480,4972.2,59.93
8481,5043.9,75.25
8482,5010.6,53.61
8483,4826.7,57.59
8484,4829.9,46.27
8485,4588.4,43.26
8486,4236.8,40.19
8487,4613.0,29.92
8488,4610.5,29.67
8489,4656.6,21.77
8490,4315.1,16.37
8491,4305.9,12.45
8492,4235.1,29.01
8493,4652.5,44.97
8494,4548.3,28.17
8495,4634.8,44.08
8496,4900.6,52.13
8497,5104.7,44.97
8498,4885.5,46.94
8499,5154.7,58.93
8500,5148.1,65.06
8501,5332.7,66.69
8502,5171.7,52.63
8503,5005.3,75.39
8504,4980.9,55.9
8505,5256.0,52.66
8506,5261.2,50.54
8507,4761.9,52.66
8508,4547.4,57.94
8509,4804.6,33.72
8510,4489.3,20.14
8511,4420.8,25.77
8512,4439.1,24.6
8513,4447.2,13.23
8514,4278.3,6.57
8515,4651.3,27.63
8516,4529.8,28.8
8517,4682.6,23.31
8518,4575.6,36.45
8519,4769.5,29.18
8520,4810.4,25.47
8521,4983.0,49.32
8522,4809.8,44.87
8523,5175.1,66.71
8524,5082.6,39.12
8525,5011.7,58.56
8526,5161.0,45.86
8527,5291.4,61.99
8528,5205.9,61.21
8529,5181.4,43.06
8530,4994.3,59.46
8531,4783.2,26.45
8532,4809.9,39.58
8533,4766.4,34.09
8534,4846.1,30.02
8535,4505.5,29.95
8536,4745.2,21.47
8537,4698.8,20.42
8538,4738.8,7.7
8539,4669.5,11.14
8540,4578.7,17.42
8541,4546.6,32.23
8542,4904.2,31.99
8543,4846.6,34.76
8544,4618.3,17.89
8545,5108.6,32.81
8546,5002.5,51.76
8547,5112.3,49.5
8548,5391.3,55.14
8549,5113.2,66.64
8550,4859.5,61.58
8551,5174.6,48.44
8552,5032.8,54.77
8553,5023.1,58.72
8554,4894.2,59.03
8555,4686.4,42.63
8556,4954.0,51.08
8557,5004.1,20.98
8558,4778.8,33.56
8559,4521.8,18.08
8560,4589.6,21.17
8561,4956.3,32.66
8562,4661.6,23.05
8563,4579.6,20.78
8564,4419.3,23.96
8565,4666.3,44.74
8566,4650.2,45.58
8567,4898.1,44.01
8568,4852.1,36.82
8569,5134.6,40.86
8570,5224.6,56.02
8571,4819.0,62.99
8572,5192.9,91.15
8573,5381.7,65.97
8574,5327.0,70.57
8575,4818.8,71.18
8576,5411.3,64.57
8577,4863.8,83.71
8578,4751.3,62.87
8579,4693.2,45.85
8580,4955.5,60.99
8581,4650.5,55.8
8582,4605.7,54.8
8583,4575.5,40.91
8584,4792.6,30.47
8585,4691.0,40.13
8586,4377.3,39.95
8587,4470.6,35.69
8588,4379.5,36.93
8589,4557.4,50.26
8590,4791.2,44.96
8591,4755.9,66.94
8592,4706.1,68.26
8593,5090.5,76.42
8594,5036.8,64.65
8595,4950.6,76.86
8596,5368.7,75.69
8597,5222.3,77.38
8598,5174.8,96.86
8599,5237.6,91.73
8600,4925.9,83.12
8601,4873.4,90.57
8602,4922.5,83.32
8603,5094.6,65.59
8604,4792.4,51.58
8605,4752.3,39.88
8606,5037.9,45.45
8607,4434.0,62.58
8608,4764.1,46.17
8609,4425.8,51.53
8610,4733.4,48.34
8611,4489.6,44.51
8612,4611.8,42.99
8613,4546.3,54.1
8614,4535.7,70.31
8615,4651.0,61.91
8616,4871.4,51.41
8617,4893.7,54.06
8618,4868.1,75.59
8619,5170.2,75.2
8620,4869.0,69.86
8621,5210.7,92.07
8622,5120.5,79.12
8623,5270.0,86.88
8624,5371.1,87.97
8625,5023.3,65.2
8626,4999.1,71.21
8627,5063.1,60.38
8628,4911.1,66.91
8629,4940.5,66.35
8630,4634.1,52.58
8631,4775.2,48.9
8632,4668.9,40.69
8633,4667.0,45.12
8634,4539.2,31.58
8635,4567.3,23.88
8636,4501.1,46.75
8637,4779.0,47.68
8638,4766.8,54.77
8639,4840.0,56.15
8640,4772.7,46.82
8641,5065.3,52.4
8642,4887.2,73.48
8643,5219.7,60.42
8644,4933.8,69.89
8645,5490.1,65.07
8646,5636.2,83.87
8647,5341.1,60.77
8648,5170.3,74.1
8649,5012.4,58.42
8650,4934.3,65.87
8651,4961.3,60.37
8652,5021.4,52.49
8653,4839.5,55.67
8654,5242.7,54.8
8655,4650.1,4.19
8656,4612.5,29.04
8657,4614.4,23.48
8658,4667.8,34.29
8659,4529.4,35.22
8660,4796.4,15.8
8661,4466.4,30.64
8662,4986.6,28.87
8663,4880.4,43.3
8664,4862.9,52.66
8665,5200.2,39.64
8666,5148.0,52.57
8667,5019.0,48.23
8668,5103.4,45.98
8669,5137.8,69.85
8670,5312.0,69.41
8671,5308.6,51.31
8672,5138.7,66.14
8673,5170.9,43.72
8674,5568.5,55.49
8675,4858.0,35.66
8676,4901.9,38.49
8677,4950.6,31.79
8678,4992.1,8.13
8679,4716.7,20.46
8680,4412.4,18.77
8681,4877.9,8.12
8682,4822.5,12.31
8683,4620.5,25.43
8684,4753.9,18.01
8685,4992.7,17.54
8686,4812.5,14.79
8687,4928.7,24.02
8688,4990.5,34.52
8689,4907.4,37.96
8690,5046.2,37.22
8691,5333.0,43.62
8692,5122.4,45.0
8693,5389.7,65.95
8694,5230.0,65.85
8695,5192.4,54.41
8696,5486.6,55.89
8697,5172.8,61.23
8698,4898.9,52.86
8699,5052.9,33.89
8700,4666.1,38.24
8701,5043.9,27.89
8702,4563.5,32.8
8703,4636.4,2.97
8704,4971.6,0.0
8705,4635.7,20.23
8706,4777.5,18.35
8707,4622.7,21.62
8708,4776.4,12.64
8709,4620.5,11.24
8710,4781.4,23.43
8711,4681.2,18.57
8712,4999.0,29.05
8713,5166.3,50.53
8714,5130.8,46.01
8715,5220.2,49.0
8716,5065.7,48.85
8717,5415.2,54.94
8718,5403.2,62.12
8719,5358.9,64.06
8720,5045.1,48.45
8721,5335.9,57.1
8722,5196.8,67.39
8723,5001.3,41.65
8724,4983.8,46.56
8725,4802.8,36.43
8726,4830.7,34.21
8727,4833.5,37.4
8728,4741.5,30.89
8729,4998.7,31.27
8730,4649.6,17.97
8731,4678.8,23.48
8732,4525.3,37.82
8733,4784.4,26.49
8734,4773.2,41.32
8735,4781.3,52.02
8736,5114.5,55.75
8737,5200.4,51.36
8738,5167.2,59.26
8739,5157.9,68.03
8740,5333.0,63.09
8741,5475.9,65.09
8742,5457.3,69.14
8743,5269.6,82.89
8744,5367.0,61.18
8745,5298.0,71.43
8746,5398.9,68.21
8747,5348.9,74.95
8748,4948.3,73.04
8749,5033.1,44.07
8750,4693.8,52.69
8751,4826.0,39.33
8752,4777.5,45.15
8753,4706.9,30.68
8754,4808.6,42.21
8755,4715.9,54.88
8756,4718.2,33.83
8757,4611.9,53.8
8758,4741.8,56.04
8759,5038.6,67.01
